,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
165,"<span>Sep 01, 2021 05:30PM ET</span>",,,,,,"By Timothy Gardner
(Reuters) - The Illinois Senate passed a bill early on Wednesday that aims to prevent two nuclear power plants from shutting this autumn, sending the legislation to the House where it was uncertain if the chamber would bring the legislation to a vote. The Senate voted 39-16 to pass a wide-ranging energy bill, with two senators voting ""present."" The bill contains more than $600 million in carbon mitigation credits for nuclear plants which generate virtually emissions-free electricity. U.S. nuclear plants have been struggling to compete with wind and solar farms and plants that burn low-cost natural gas.  Exelon Corp  (NASDAQ:EXC) has said it will close its Byron nuclear plant in September and its Dresden plant in November if a state or federal program does not come to the rescue. It was uncertain whether the House would move fast enough to pass the legislation to prevent the shutting of the first plant, located in Byron, Illinois.
Exelon spokesperson Paul Adams said the company was continuing shutdown preparations at the plants. Still, Exelon has ""established off-ramps that will allow us to reverse that decision if lawmakers pass legislation with enough time for us to safely refuel the plants,"" he said. Byron will run out of fuel and permanently shut on Sept. 13 unless legislation is enacted.
Illinois Governor J.B. Pritzker, a Democrat, said in a statement his ""office looks forward to working with members of the House to finalize an energy package that puts consumers and climate first.""
The state has been working on the bill for nearly two years but it has been delayed by concerns of Pritzker, some lawmakers and environmentalists that coal plants would not be phased out quickly or allowed to keep running with unproven carbon-capture equipment. Local media quoted Senator Don Harmon, a Democrat and the Illinois Senate president, saying he thought the House and Pritzker could reach an agreement in a matter of days.
Jaclyn Driscoll, a spokesperson for House Speaker Emanuel ""Chris"" Welch, a Democrat, said: ""The Speaker has been very clear that before an energy proposal is called in the House there must be a consensus among the Democratic caucus and stakeholders, as well as include strong, meaningful ethics provisions.""
Driscoll did not respond to a question on whether the bill could be worked out in days. The House left town after the Senate passed the bill, but is expected to return in less than two weeks to approve changes to an ethics bill. Gina McCarthy, President Joe Biden's climate adviser, has said some existing nuclear plants are ""absolutely essential"" to hit U.S. goals to decarbonize the electric grid by 2035. Incentives are included in the infrastructure bills being considered by the U.S. Congress. But Exelon has said these alone would come too late to save Byron and Dresden. The plants have more than 1,500 workers, many in high-paying union jobs. The United States has 93 nuclear reactors, more than any other country, but that is down from 104 in 2012.
 
 "
166,"<span>Sep 01, 2021 03:21PM ET</span>",,,,,,"
(Reuters) - The Biden administration is working to build capacity to accommodate but not resettle up to 50,000 Afghan refugees on military bases, White House press secretary Jen Psaki told reporters at a briefing on Wednesday. 
""There is capacity and we're working towards capacity at our military bases for up to 50,000,"" she said, noting that the facilities would not permanently house refugees but provide medical care and assistance and connect refugees with resettlement organizations. 
 
"
167,"<span>Sep 01, 2021 03:10PM ET</span>","WASHINGTON (Reuters) - White House press secretary Jen Psaki said on Wednesday that the administration continues to call for codification of Roe v. Wade in light of the U.S. Supreme Court's declining to act on a request by abortion-rights groups to block a Texas law banning the procedure after six weeks of pregnancy.
 
 ",,,,,
168,"<span>Sep 01, 2021 02:50PM ET</span>",,,,,,"WASHINGTON (Reuters) - President Joe Biden will travel to New Orleans on Friday to survey damage from Hurricane Ida and meet with state and local leaders, the White House said on Wednesday. 
 
"
169,"<span>Sep 01, 2021 12:25PM ET</span>",,,,,,"
WASHINGTON (Reuters) - President Joe Biden condemned the Texas law that went into effect on Wednesday which prohibts the vast majority of abortions in the state, and pledged his administration would fight to protect the constitutional right to abortion as laid out in the landmark Roe v. Wade case.
""The Texas law will significantly impair women’s access to the health care they need, particularly for communities of color and individuals with low incomes,"" Biden said in a statement. ""And, outrageously, it deputizes private citizens to bring lawsuits against anyone who they believe has helped another person get an abortion."" 
 
"
170,"<span>Sep 01, 2021 04:30AM ET</span>",,,,,,"By Brad Brooks
LUBBOCK, Texas (Reuters) -The Texas legislature on Tuesday passed the final version of a bill restricting voter access that sparked a weeks-long political showdown and is expected to be quickly signed into law by the state's Republican governor.
Both the state House of Representatives and state Senate - each controlled by Republicans - approved the measure that would outlaw drive-through and 24-hour voting locations and add new identification requirements for mail-in voting.
It would also prevent election officials from sending out unsolicited mail-in ballot applications and empower partisan poll-watchers. 
Republicans across the United States have pushed similar legislation, citing former President Donald Trump's baseless claims that voter fraud cost him the November election.
Democratic lawmakers and voting rights advocates have warned that the Texas bill would disproportionately hamper voters of color, a charge denied by its Republican backers.
Drive-through and 24-hour voting were innovations pushed through in the Houston metropolitan area in last November's election, measures that local officials said drove the area's record turnout.
""You can say this isn't about the 'big lie' and all that. But it is,"" said Senator Royce West, a Democrat, in speaking against the bill on Tuesday. ""This wasn't even on the agenda before Trump started talking about election integrity.""
The bill's legislative approval came after dozens of Democratic lawmakers fled the state on July 12 to break the legislative quorum, delaying its passage for more than six weeks.
Texas Governor Greg Abbott pushed the bill. In a written statement shortly after it passed, he said the rules would make ""it easier to vote and harder to cheat."" 
""I look forward to signing Senate Bill 1 into law, ensuring election integrity in Texas,"" Abbott said.
Senator Bryan Hughes, a Republican who authored the bill, rejected criticism that it aimed to suppress votes. He said Texas has more days of early, in-person voting than some Democratic-run states like New York, and his bill would for the first time allow people who make mistakes on mail-in ballots to correct them.
""Anyone who tells you there is no voter fraud in Texas is telling you a very big lie,"" Hughes said on the floor of the Senate. ""We know it happens. The right to vote is too precious - it cost too much for us to leave it unprotected.""
Democrats said that zero evidence of widespread voter fraud or enough to overturn any election was presented by Republicans in either chamber during debate on the measure.
State Senator Juan ""Chuy"" Hinojosa, a Democrat, said the bill was the latest chapter in a racist legacy of U.S. voter suppression measures, which he said are rolled out whenever it appears minorities may be gaining power.
He said that is the case in Texas, where census data released this month showed the state's Latino population nearly equal with non-Hispanic whites, and forecast to surpass them by next year. 

Democratic Representative Trey Martinez said those opposed to the bill would now take the fight to the courts. 
""This law was written for one purpose - to stop certain people from voting,"" Martinez said. ""The minute the governor signs this into law, it will be met with fierce resistance in federal courts."" 
 
"
171,"<span>Aug 31, 2021 10:07PM ET</span>",,,,,,"By Jeff Mason and Steve Holland
WASHINGTON (Reuters) -President Joe Biden on Tuesday defiantly rejected criticism of his decision to stick to a deadline to pull out of Afghanistan this week, a move that left up to 200 Americans in the country along with thousands of U.S.-aligned Afghan citizens.
In a televised address, Biden offered a sweeping defense of his handling of the Afghanistan withdrawal, saying he inherited an unstable situation from his predecessor, Republican Donald Trump, and that the 20-year war ""should have ended long ago.""
""I was not going to extend this forever war, and I was not extending a forever exit,"" he said, his voice rising with emotion as he spoke.[nL1N2Q2055]
Biden's handling of the withdrawal has drawn sharp criticism from Republicans and his own Democrats as well as foreign allies, punctured his job approval ratings and raised questions about his judgment.
The fate of Americans and Afghans who were not able to get on the last U.S. flights out of Kabul airport this week after the Taliban took over the capital remains a top concern.
U.S. officials believe 100 to 200 Americans remain in Afghanistan ""with some intention to leave,"" Biden said. He said most of those who remained were dual citizens and long-time residents who earlier had decided to stay, and added the United States was determined to get them out if they wanted to go. 
Many lawmakers had called on Biden to extend the Aug. 31 deadline to allow more Americans and Afghans to escape. He said on Tuesday it was not an arbitrary deadline, and that sticking to it was aimed at saving lives.
""I take responsibility for the decision. Now some say we should have started mass evacuations sooner and couldn't this ... have been done in a more orderly manner. I respectfully disagree,"" he said from the White House State Dining Room.
The White House said it had enormous leverage over the Taliban, including access to the global marketplace, that could be used to ensure Americans get out of the country. 
Biden said a deal brokered by the Trump administration last year authorized the release of 5,000 prisoners, including some of the Taliban's top war commanders.
""By the time I came to office, the Taliban was in its strongest military position since 2001, controlling or contesting nearly half of the country,"" he said. 
Even if evacuations had begun in June or July, Biden said there still would have been a late rush to the airport by people wanting to leave.
He criticized the ousted Afghan government's inability to fight back against swift Taliban advances, which forced the United States and its NATO allies into a hasty and humiliating exit.
Biden met now-exiled Afghanistan President Ashraf Ghani in the Oval Office in June and called him an old friend; in a July call https://www.reuters.com/world/exclusive-call-before-afghan-collapse-biden-pressed-ghani-change-perception-2021-08-31 he promised Ghani he would ""fight hard, diplomatically, politically, economically"" to support his government.
But on Tuesday, Biden said ""the people of Afghanistan watched their own government collapse and their president flee amid the corruption and malfeasance, handing over the country to their enemy, the Taliban, and significantly increasing the risk to U.S. personnel and our allies.""
The departure of the last U.S. troops this week caps two decades of military involvement in Afghanistan that Biden was determined to end.
While most Americans agreed with him, the chaotic and deadly nature of that end will present fresh challenges in the months ahead.
Biden's presidency, which had been focused on fighting the coronavirus pandemic and rebuilding the economy, now faces political probes over the handling of the withdrawal as well as the logistical challenge of finding new homes for thousands of Afghans being moved to U.S. military bases.
Biden also must contend with a surge in coronavirus infections, disasters like hurricanes and wildfires, and a series of difficult deadlines https://www.reuters.com/world/us/biden-faces-gauntlet-deadlines-afghanistan-infrastructure-budget-2021-08-25 to get signature spending measures through Congress. 
Republicans and some Democrats have expressed frustration and anger at how fast Afghanistan fell to the Taliban, the former leaders who were ousted by the United States after the Sept. 11, 2001, attacks, and what they call a botched withdrawal. 
Republicans are expected to use the crisis to try to derail Biden's policy and legislative agenda and as a talking point in the 2022 midterm elections. Republicans hope to take control of the Senate and House of Representatives from Biden's Democrats, which could hobble the second half of his presidential term.
Less than 40% of Americans approve of Biden's handling of the withdrawal, and three quarters wanted U.S. forces to remain in the country until all American civilians could get out, according to a Reuters/Ipsos opinion poll released on Monday.

Leading House Republicans, including the top Republican on the Foreign Affairs Committee, Michael McCaul, said they wrote on Monday to Biden’s national security adviser, Jake Sullivan, requesting details of the plan to repatriate Americans and evacuate others left behind.
“Congress has a right to know how these evacuations will be facilitated and conducted,” McCaul said in a statement.
 
"
172,"<span>Aug 30, 2021 07:50PM ET</span>","WASHINGTON (Reuters) - A U.S. court on Monday vacated the Trump administration's scaled back clean water rule that had limited the number of waterways that could be federally regulated because leaving it in place could harm the environment, restoring previous protections.
Arizona district court judge Rosemary Marquez said that leaving the Trump administration's Navigable Waters (NYSE:WAT) rule in place while the Biden Environmental Protection Agency and Army Corps of Engineers work on their own rulemaking could lead to ""serious environmental harm"" and that the Trump rulemaking process was filled with ""errors.""
President Joe Biden's administration in June announced its intent to revisit which waterways should be protected by federal regulation and begin the process of reversing the Trump-era rollback that had been urged by farmers, ranchers and manufacturers.
They had determined that the Trump Navigable Waters Rule ""significantly"" reduced clean water protections - a major concern as arid states in the west face droughts.
The remand and vacatur of the Trump water rule is a victory for the six federally recognized Native America tribes who had sued the EPA and Army Corps for passing a rule that failed to protect their waterways.
""The court recognized that the serious legal and scientific errors of the Dirty Water Rule were causing irreparable damage to our nation's waters and would continue to do so unless that Rule was vacated,"" said Janette Brimmer, attorney for Earthjustice, which represented the tribes.
The tribes include the Pascua Yaqui Tribe, Tohono O'odham Nation, Quinault Indian Nation, Menominee Indian Tribe of Wisconsin, Fond du Lac Band of Lake Superior Chippewa, and the Bad River Band of Lake Superior Chippewa.
 
 ",,,,,
173,"<span>Aug 30, 2021 01:05PM ET</span>","By Ahmed Aboulenein
WASHINGTON (Reuters) -The U.S. Department of Health and Human Services has established an office to address climate change and health equity at the national level, Secretary Xavier Becerra said on Monday.
The office aims to protect vulnerable communities disproportionately affected by pollution and climate-driven disasters, including drought and wildfires, he said.
""There is no doubt that America is experiencing climate change, and there is no reason for us to doubt that we must take this on immediately, because it's not just about the climate, it's not just about our environment. It's about our health.""
Becerra spoke to reporters as Hurricane Ida knocked out power https://www.reuters.com/world/us/hurricane-ida-plunges-new-orleans-into-darkness-amid-louisiana-flooding-2021-08-30 across Louisiana and Mississippi, killing at least one person and littering roads with downed power lines and debris.
President Joe Biden declared major disasters and ordered federal assistance to bolster recovery efforts in both states. Becerra declared public health emergencies there.
Biden has made tackling the climate crisis domestically and abroad a key part of his agenda. He ordered in May the creation of a comprehensive government-wide climate-risk strategy within 120 days. Establishing the Office of Climate Change and Health Equity is part of that strategy, Becerra said.
The office will identify communities disproportionately exposed to climate hazards, address health disparities resulting from climate change, and help with regulations aimed at reducing greenhouse gas emissions in the healthcare sector. 
Biden aims to cut U.S. greenhouse gas emissions in half by 2030 and reach net-zero emissions by 2050. 
The health sector accounts for roughly 8.5% of U.S carbon emissions, and the global health sector accounts for around 4.5% of the world's emissions, said Assistant Secretary for Health Dr. Rachel Levine.
The World Health Organization estimates that climate change will cause at least 250,000 deaths annually.

Dr. John Balbus, senior public health adviser to the director of the National Institute of Environmental Health Sciences, is interim director of the new office.
Arsenio Mataka, formerly Becerra's environmental adviser when he was California attorney general, joined the department as senior adviser for climate change and health equity.
 
",,,,,
174,"<span>Aug 30, 2021 03:00AM ET</span>","By Trevor Hunnicutt
WASHINGTON (Reuters) -President Joe Biden will meet with Ukraine President Volodymyr Zelenskiy at the White House on Wednesday in a show of solidarity between the two countries, the White House said on Sunday.
The meeting is taking place two days later than originally scheduled, as Biden oversees the response to Hurricane Ida and the withdrawal of U.S. forces from Afghanistan.
""This visit will affirm the United States’ unwavering support for Ukraine’s sovereignty and territorial integrity in the face of Russia’s ongoing aggression,"" a White House statement said.
Kyiv and Moscow have been at odds since Russia annexed the Crimea peninsula from Ukraine in 2014 and backed separatists in a conflict in Ukraine's eastern Donbass region, which Ukraine says has killed 14,000 people. 
The leaders will also discuss energy security as well as the White House's ""backing for President Zelenskiy's efforts to tackle corruption and implement a reform agenda based on our shared democratic values,"" the statement added.
Mykhailo Podolyak, an adviser to Zelenskiy's chief of staff, told Reuters that the meeting had been postponed to Wednesday ""given the unpredictability and tenseness of the situation in Afghanistan.""
The meeting comes after the Biden administration announced a deal https://www.reuters.com/business/energy/us-germany-deal-nord-stream-2-pipeline-draws-ire-lawmakers-both-countries-2021-07-21 last month with Germany intended partly to allay Ukrainian concerns about the Nord Stream 2 pipeline being built under the Baltic Sea to carry gas from Russia's Arctic region to Germany.
Kyiv fears Nord Stream 2 will be used as a geopolitical weapon by Russia and has sought guarantees over its status as a gas transit country once the pipeline becomes operational.

U.S. ties with Ukraine were in the spotlight over Zelenskiy’s unwilling involvement in events leading to the first of two impeachment trials for Biden's predecessor, Donald Trump.
Trump was impeached in 2019 over what White House aides described as an effort to withhold nearly $400 million in aid and a coveted White House visit unless Ukrainian officials announced investigations into Biden, then a Democratic presidential candidate, and his businessman son, Hunter Biden.
 
",,,,,
175,"<span>Aug 29, 2021 05:11PM ET</span>",,,,,,"By Trevor Hunnicutt
DOVER AIR FORCE BASE, Del. (Reuters) -U.S. President Joe Biden shut his eyes and tilted his head back as the flag-draped cases carrying the remains of 11 American service members killed in a suicide bomb attack in Afghanistan emerged on Sunday from a military plane at a base in Delaware.
Biden, his wife, Jill, Defense Secretary Lloyd Austin and senior military officials stood somberly as U.S. troops carried the cases down the ramp of an Air Force C-17 aircraft at Dover (NYSE:DOV) Air Force Base. Crying could be heard and a woman collapsed as the remains were loaded into vans for transport to a facility where they will undergo identification and autopsies.
The 11 service members were among 13 U.S. troops killed in an Islamic State suicide attack on Thursday outside Kabul's airport, where the United States has been staging a massive airlift of Americans and Afghans during the past two weeks. Scores of Afghans were also killed in the attack.
None of the fallen service members was over the age of 31, and five were just 20, as old as the war itself.
Earlier on Sunday, Biden and his wife met with grieving family members of some of the fallen American service members. 
The remains of two other U.S. service members killed in the attack are being brought home privately at the request of their families.
Biden, a Democrat, has been criticized by Republicans, who have accused his administration of bungling the Aug. 31 withdrawal of U.S. forces from Afghanistan after a two-decade war in the South Asian nation.
His administration is focused on safeguarding the remaining U.S. troops in Kabul and getting the rest of the Americans as well as many vulnerable Afghans evacuated from the capital. More than 114,000 people have been airlifted in the past two weeks as part of the U.S. effort.
American forces launched a military strike in the Afghan capital on Sunday targeting a possible suicide car bomb, U.S. officials said.
""We are in a period of serious danger given what we are seeing in the intelligence,"" Biden's national security advisor, Jake Sullivan, told CNN’s ""State of the Union"" program in an interview broadcast on Sunday, before the latest strike was reported. 
""We are taking every possible measure at the direction of the president to ensure that our forces are protected on the ground even as they complete their mission of bringing in the remaining American citizens and Afghan allies."" 
Thursday's attack, which was claimed by ISIS-K https://www.reuters.com/world/asia-pacific/what-is-islamic-state-afghanistan-2021-08-26, the Afghan affiliate of Islamic State, was the most lethal incident https://www.reuters.com/world/asia-pacific/didnt-need-happen-pentagon-seeks-answers-deadly-attack-2021-08-28 for U.S. service members in Afghanistan in a decade. 
It took place just outside the gates of the airport, where thousands of people have gathered to try to get a flight out the country since the Taliban returned to power on Aug. 15.
The Islamist militants' rapid advance across Afghanistan amid the withdrawal of American and allied troops combined with the chaotic scenes at the airport have presented Biden with his biggest foreign policy challenge as president.
Biden has vowed to punish those responsible for the airport bombing. The U.S. military said on Saturday it had killed two ISIS-K militants in a drone attack in eastern Afghanistan.
Sullivan said the two ""are individuals involved in the facilitation and planning and production of explosive devices and they are part of the larger network of ISIS-K."" 
U.S. DIPLOMATIC PRESENCE 'UNLIKELY'
The United States has evacuated nearly 5,500 American citizens from Afghanistan since Aug. 14, including 50 in the last day, and was still working to get about 250 American citizens in the country onto evacuation flights, a State Department spokesman said.
NATO, the European Union and 97 other countries signed on to a joint statement with the United States on Sunday saying they will continue to issue travel documents to at-risk Afghans and expect the Taliban to stick to its commitment to allow those people to leave.
The United States was unlikely to have any diplomats in the country after the Tuesday deadline for the withdrawal of NATO forces, Secretary of State Antony Blinken said in an interview on NBC's ""Meet the Press"" program. 
""In terms of having an on-the-ground diplomatic presence on September 1st, that's not likely to happen,"" Blinken said.
Blinken later spoke with Chinese Foreign Minister Wang Yi, who urged Washington to help the new regime in Kabul that is likely to be led by the Taliban, including on countering terrorism, according to a Chinese foreign ministry statement.
Senator Ben Sasse, a Republican member of the Senate Intelligence Committee, said the administration had failed to plan for a Taliban takeover, and criticized Blinken for giving an overly positive view of the evacuation effort.

""Their plan has basically been happy talk. People have died and people are going to die because President Biden decided to rely on happy talk instead of reality,"" Sasse told ABC's ""This Week.""
Other members of Congress have vowed to probe what went awry in Afghanistan. Senate Foreign Relations Committee Chairman Bob Menendez, a Democrat, said earlier this month his panel will hold a hearing on U.S. policy toward Afghanistan ""including the Trump administration’s flawed negotiations with (the) Taliban, and the Biden administration's flawed execution of the U.S. withdrawal.""
 
"
176,"<span>Aug 29, 2021 09:50AM ET</span>",,,,,,"By Sharon Bernstein
SACRAMENTO, Calif. (Reuters) - California Governor Gavin Newsom and his supporters are stepping up their fight against a Republican-backed recall with a barrage of door knocks, text messages and outreach to communities of color as opinion polls show the Democrat in danger of losing. 
The group Voto Latino exclusively told Reuters it plans to spend about $1 million ahead of the Sept. 14 recall vote to try to persuade 600,000 young Latinos to cast ballots for Newsom, highlighting his need to spur more enthusiasm among Black and Latino voters.
Democrats outnumber Republicans in California more than two-to-one. President Joe Biden won the state by nearly 30 percentage points last year. Half of the state's registered voters and 91% of Democrats said in a July 27 poll by the University of California, Berkeley, Institute for Governmental Studies that they want to retain the first-term governor.
But a perfect storm of issues energizing Republicans - and complacency among Democrats who think the governor has it in the bag - has the recall election looking much closer than expected.
Like Democrats across the country, Newsom has taken heat throughout the COVID-19 pandemic from opponents of public health shutdowns, mask mandates and school closures. He also is grappling with a rise in cases of homelessness and homicides, extreme drought and devastating wildfires.
A successful recall would serve as a wake-up call for Democrats already facing the threat of losing their majorities in Congress in the 2022 U.S. midterm elections, said Democratic strategist Steven Maviglio.
Maviglio served as press secretary for Democrat Gray Davis, ousted as California's governor by Hollywood action star Arnold Schwarzenegger in the state's last recall in 2003.
Maviglio said Democrats must take the election seriously to avoid the same fate for Newsom, a former lieutenant governor and mayor of San Francisco.
""Democrats need a slap in the face to get off the sofa and fill out that form,"" he said.
TURNOUT KEY
The Patriot Coalition, a group angered by Newsom's policies on immigration and crime, spearheaded the effort to remove him. Their campaign gained steam as frustration mounted over Newsom's pandemic policies and a judge granted them extra time to get enough signatures to put the recall on a ballot.
Voters will be asked to make two separate decisions - whether Newsom should be removed, and who should replace him. 
If Newsom is recalled, he will almost certainly be succeeded by a Republican with comparatively little statewide support. The winner needs only a plurality of votes to become governor, and just one little-known Democrat is among the replacement choices.
Conservative talk show host Larry Elder leads recent polls, followed by businessman John Cox and former San Diego Mayor Kevin Faulconer. 
Newsom goes into the final weeks of the race with a war chest of more than $51 million, campaign finance records show, compared to about $6 million for those seeking to unseat him.
Keenly aware that turnout could decide the special election, Newsom's team is rolling out new daily messages predicting dire consequences for Democratic priorities such as abortion rights, immigration and other issues if he is removed from office.
A Friday rally with Vice President Kamala Harris, a former California senator, was canceled after a deadly attack outside the Kabul airport killed dozens of Afghans and 13 U.S. service members.
""There are no swing voters in this election,"" said Newsom adviser Nathan Click. ""There's no one who's choosing between yes and no. The 'swing voters' are all Democrats who are choosing between voting and not voting.""
Just 36% of registered voters told pollsters at the University of California, Berkeley, last month that they favored removing the governor, with 51% opposed.
But when researchers dug deeper, they found that very few Democrats were planning to vote - making the race exceedingly close with 47% of the most likely voters favoring the recall and 50% opposed.
""What we found was an astounding gap between likely and registered voters,"" said Eric Schickler, co-director of the institute that conducted the poll.
The state sent mail-in ballots to all Californians who are registered to vote. Data released last week showed Democrats had returned their ballots by a rate of two-to-one compared to Republicans, buoying Democrats' hopes that their voters were beginning to understand the stakes.
But analyst Paul Mitchell, whose firm Political Data studied the returns, said the early results could reflect Republicans' skepticism of voting by mail rather than heightened Democratic interest in the recall.
Former President Donald Trump's repeated false accusations that mail-in voting was rife with fraud caused a shift in voting tendencies among Republicans that others in his party are now trying to counter.
Political strategist Matt Shupe, the Republican Party chairman for Contra Costa County in the San Francisco Bay Area, said he sent 35,000 text messages last week to members urging them to return their ballots.
""They need to not be worried, and they need to go and mail in the ballots,"" he said. 
Most of the ballots cast so far came from white voters, Mitchell's analysis found. Newsom also needs to persuade voters in communities of color to turn out if he wants to keep his job.
Groups including the African American Voter Registration, Education and Participation Project; Black Women for Wellness; the Chinese Progressive (NYSE:PGR) Association Action Fund; and the immigrant rights group CHIRLA are planning get-out-the-vote activities such as canvassing and phone banks.

Voto Latino, which targets voters ages 18 to 34, has sent out text messages and digital advertisements urging people to vote, said Ameer Patel, vice president of programs.
In coming days, he said, the messages will take on a more urgent tone, warning that voting rights, immigration and climate could be impacted if Newsom is replaced by a Republican. 
 
"
177,"<span>Aug 29, 2021 08:35AM ET</span>",,,,,,"WASHINGTON (Reuters) - The Biden administration expects the Taliban to continue allowing safe passage for Americans and others to leave Afghanistan after the U.S. military withdrawal is completed next week, according to a top official.
""The Taliban have both communicated privately and publicly that they will allow for safe passage,"" said Jake Sullivan, U.S. President Joe Biden's national security adviser, in a CBS TV interview set to be broadcast Sunday.
U.S. forces are set to wind up their evacuation mission in Kabul before a Tuesday deadline set by Biden after the Taliban took control of much of the country. That effort has been complicated by the threat of more attacks like Thursday's blast https://www.reuters.com/world/asia-pacific/us-launches-drone-strike-islamic-state-after-afghan-airport-blast-2021-08-28 that killed scores of Afghans and 13 American troops.
""After August 31st, we will make sure there is safe passage for any American citizen, any legal permanent resident,"" Sullivan said, according to a transcript of CBS' ""Face the Nation.""
""And yes, we will ensure the safe passage of those Afghans who helped us to continue coming out after the 31st of August.""
Such safe passage would suggest some form of ongoing cooperation between Washington and the Taliban, which now controls a country it ran from 1996 to 2001, before being toppled by the United States in retaliation for providing safe haven to the al Qaeda militants who planned the Sept. 11, 2001 attacks.
""Our current plan is not to have an ongoing embassy presence in Afghanistan as of September 1st,"" said Sullivan.

He said more strikes and ""other operations"" are under consideration to retaliate for Thursday's attack, which was claimed by ISIS-K https://www.reuters.com/world/asia-pacific/what-is-islamic-state-afghanistan-2021-08-26, the Afghan affiliate of Islamic State and was the most lethal incident https://www.reuters.com/world/asia-pacific/didnt-need-happen-pentagon-seeks-answers-deadly-attack-2021-08-28 for U.S. service members in Afghanistan in a decade.
Sullivan also said U.S. officials do not believe that ""the relevant terrorist groups in Afghanistan"" have an advanced ability to plot attacks abroad. 
 
"
178,"<span>Aug 28, 2021 09:27PM ET</span>",,,,,,"By Merdie Nzanga and Nathan Layne
WASHINGTON (Reuters) -Thousands of protesters rallied in Washington and other U.S. cities on Saturday to demand protections for voting rights, aiming to pressure lawmakers to pass legislation to counter a wave of ballot restrictions in Republican-led states.
Held on the anniversary of Martin Luther King Jr.'s historic 1963 March on Washington, organizers of the ""March On For Washington And Voting Rights"" stressed that the moves to curb voting access would disproportionately affect people of color.
In Washington, protesters holding ""Black Lives Matter"" flags and signs calling for federal legislation marched from McPherson Square to the final meeting point at the National Mall, where a series of civil rights leaders delivered remarks not far from where King gave his iconic ""I Have a Dream"" speech 58 years ago.
More than 20,000 people participated in the march, the Rev. Al Sharpton estimated in a Twitter (NYSE:TWTR) post. Rallies also took place in Phoenix, Miami and dozens of other cities. 
Activist Carolyn Ruff, 74, said she made the trip from Chicago to Washington to push for the passage of a federal law that would restore key protections of the Voting Rights Act of 1965, which outlawed discriminatory voting practices. 
The bill, named after the late civil rights hero and longtime congressman John Lewis, was approved in the U.S. House of Representatives this week but faces poor prospects in the Senate due to rules that allow a minority to block legislation.
Lewis' youngest brother urged Republican senators to put aside partisanship and pass the law, saying that fundamental rights secured in the 1960's were at stake.
""Just think, 58 years later we are still fighting for those same rights. Something about that just don't sound right,"" said Grant Lewis told the crowd. ""It doesn't matter what side of the aisle you are on. It's more important to be on the right side of history.""
After Democrat Joe Biden won the 2020 presidential election, Republican lawmakers in many states reined in the use of dropboxes and mail-in voting. The moves came after Republican former President Donald Trump tried unsuccessfully to overturn the election based on unsubstantiated claims of widespread voter fraud.
So far this year, at least 18 states have enacted laws restricting voter access, according to the Brennan Center for Justice at New York University.
In addition to the John Lewis Voting Rights Advancement Act, a more expansive voting reform bill was passed by the House earlier this year, but Senate Republicans blocked it in June, saying voting rules should be left to the states.
The lack of meaningful Republican support appears set to doom any legislation in the Senate, which is divided 50-50 along party lines and where filibuster rules mean Democrats need to secure the votes of 10 Republicans to advance measures.
Kathleen Kennedy, 27, said she joined the Washington march after reading about a law in Texas that had garnered national attention after Democratic lawmakers fled the state in an effort to deny a quorum needed for Republicans to pass it.
The bill, which would outlaw drive-through and 24-hour voting locations and add new identification requirements to mail-in voting, among other restrictions, was approved by the state's House of Representatives on Friday.

""So many of these laws are getting passed. Elections are coming up, elections will be impacted by these laws,"" said Kennedy, a resident of nearby Silver Spring, Maryland. ""It's worth ending the filibuster.""
Some speakers also promoted the idea of making the nation's capital the next state. A coalition of groups advocating for Washington, D.C., statehood, called 51 for 51, was one of the leading organizers of Saturday's event.
 
"
179,"<span>Aug 28, 2021 12:35PM ET</span>",,,,,,"
WASHINGTON (Reuters) - U.S. President Joe Biden will attend a briefing later on Saturday by administration officials on preparations for Hurricane Ida, which is expected to make landfall in the United States this weekend.
The briefing is scheduled for 1:30 p.m. Eastern time (1730 GMT), the White House said. 
 
"
180,"<span>Aug 26, 2021 05:26PM ET</span>",,,,,,"By Jan Wolfe
WASHINGTON (Reuters) - Seven U.S. Capitol Police officers on Thursday sued former President Donald Trump, alleging that he conspired with far-right extremist groups to provoke the deadly Jan. 6 attack on the Congress.
The officers in a lawsuit filed in Washington, D.C. federal court allege the attack was culmination of months of rhetoric from Trump, who they say knew of the potential for violence on and actively encouraged it in hopes of halting the certification of President Joe Biden's election victory.
The lawsuit alleges Trump conspired with the extremist groups The Proud Boys and The Oathkeepers, as well as far-right political operatives including Roger Stone and Ali Alexander, who promoted Trump's speech near the White House right before the Capitol attack.
""Trump, in concert with other Defendants, deliberately and persistently made and encouraged false claims of election fraud to discredit the outcome of the election and disingenuously incite outrage among his supporters,"" the lawsuit alleged.
The case is the latest in a string of civil lawsuits seeking to hold Trump accountable for the siege of the Capitol by a mob of his supporters.
Four people died on the day of the violence, one shot dead by police and the other three of natural causes. A Capitol Police officer who had been attacked by protesters died the following day. Four police officers who took part in the defense of the Capitol later took their own lives. More than a hundred police officers were injured.

Ron Fischetti, a personal lawyer for Trump, did not immediately respond to a request for comment.
In a similar lawsuit filed by Democratic U.S. Representative Eric Swalwell, Trump has argued that his actions were free speech protected by the First Amendment of the U.S. Constitution and that he cannot be held liable under U.S. civil law because he was acting within his capacity as president on Jan. 6. 
 
"
