,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
232,"<span>Mar 03, 2022 09:58AM ET</span>",,,,,,"By David Morgan and Moira Warburton
WASHINGTON (Reuters) -Hearings on federal appellate Judge Ketanji Brown Jackson, President Joe Biden's nominee, who would become the first Black woman to serve on the U.S. Supreme Court, will begin on March 21, a first step before she can be voted on by the full chamber.
Senate Judiciary Committee Chair Dick Durbin revealed the timeline hours after Jackson arrived on Capitol Hill to visit Senate leaders of both parties, as lawmakers mulled her candidacy for the lifetime post.
Hearings will run until March 24 and include testimony from the American Bar Association and other outside witnesses, Durbin's statement said, as well as a standard closed session where the committee will discuss any matters relating to Jackson's FBI background check. 
""I look forward to Judge Jackson’s appearance before the Committee and to respectful and dignified hearings,"" Durbin said in a public letter to his Senate colleagues.
Jackson, 51, who was picked to succeed retiring liberal Justice Stephen Breyer, began the formal task of seeking Senate confirmation during high-profile meetings on Wednesday with the chamber's top lawmakers.
Democratic Majority Leader Chuck Schumer met with Jackson for about 40 minutes in an ornate Senate dining room and offered reporters wall-to-wall praise for qualifications and experience that he said should be applauded by Democrats and Republicans alike.
""She deserves support from the other side of the aisle, and I am hopeful that a good number of Republicans will vote for her, given who she is,"" the New York Democrat said.
Democrats hope to confirm her before the Easter recess starts on April 11.
If confirmed, Jackson would join the liberal bloc on an increasingly assertive court that has a 6-3 conservative majority, including three justices appointed by Biden's Republican predecessor, Donald Trump.
Jackson has served since last year on the U.S. Court of Appeals for the District of Columbia Circuit after eight years as a federal district judge in Washington and worked earlier as a Supreme Court clerk for Breyer. She would become the sixth woman to ever serve on the nine-member court that now has three female justices.
But Republican Minority Leader Mitch McConnell, who met with her after Schumer, raised questions about Jackson's short record as an appellate judge, which includes only two opinions so far. 
""I am troubled by the combination of this slim appellate record and the intensity of Judge Jackson's far-left, dark-money fan club,"" said McConnell, who has already indicated he'd be inclined to block Biden nominees in 2023 and 2024 if Republicans win a majority in the Nov. 8 midterm elections.

Senator John Cornyn, a Republican member of the Senate Judiciary Committee, said he would be meeting with Jackson on March 10 but did not expect any surprises in her hearings, given that she has appeared before the committee several times already for judicial nominations.
""She's not new to us,"" he told reporters. ""Given the fact that she's not going to change the ideological balance on the court ... we all have a pretty good idea what the outcome is likely to be.""
 
"
233,"<span>Mar 03, 2022 02:26AM ET</span>",,,,,,"By Jan Wolfe and Patricia Zengerle
WASHINGTON (Reuters) -The congressional committee investigating the Jan. 6, 2021, attack on the U.S. Capitol on Wednesday said former President Donald Trump may have engaged in criminal conduct in his bid to overturn his election defeat.
In a court filing — one of the U.S. House of Represenative's Select Committee's most detailed releases of findings yet — the panel said Trump potentially engaged in conspiracy to defraud the United States and may have obstructed an official proceeding.
The Select Committee's members have previously said they will consider passing along evidence of criminal conduct by Trump to the U.S. Justice Department. Such a move, known as a criminal referral, would be largely symbolic but would increase political pressure on Attorney General Merrick Garland to charge the former president and would thrust his department into a political firestorm.
"" (E)vidence and information available to the Committee establishes a good-faith belief that Mr. Trump and others may have engaged in criminal and/or fraudulent acts,"" the committee said in a court filing.
""The Select Committee also has a good-faith basis for concluding that the President and members of his Campaign engaged in a criminal conspiracy to defraud the United States,"" the filing said.
The court document was filed in federal court in Los Angeles as part of the Select Committee's dispute with John Eastman, a lawyer who advised Trump on a plan to invalidate election results in key battleground states.
Eastman sued the committee in December, seeking to block a congressional subpoena requesting that he turn over thousands of emails.
Charles Burnham, a lawyer for Eastman, said in a statement on Wednesday that Eastman is abiding by his ethical duty to protect client confidences.
""The Select Committee has responded to Dr. Eastman's efforts to discharge this responsibility by accusing him of criminal conduct,"" Burnham said. ""Because this is a civil matter, Dr. Eastman will not have the benefit of the Constitutional protections normally afforded to those accused by their government of criminal conduct. Nonetheless, we look forward to responding in due course.""
Representatives of Eastman and Trump did not immediately respond to requests for comment. Trump has repeatedly called the Select Committee's inquiry a politically motivated investigation.
The court filing included emails obtained by the Select Committee from the day of the Jan. 6 attack, including one where a lawyer for then-Vice President Mike Pence said no judges would endorse Eastman's legal strategy for overturning Trump's election defeat.
“Thanks to your bullshit, we are now under siege,” the Pence lawyer, Greg Jacob, wrote to Eastman.
“The ‘siege’ is because YOU and your boss did not do what was necessary to allow this to be aired in a public way so the American people can see for themselves what happened,” Eastman replied.

The committee's leaders said in a statement that ""Eastman’s emails may show that he helped Donald Trump advance a corrupt scheme to obstruct the counting of electoral college ballots and a conspiracy to impede the transfer of power.""
Attorney regulators in California said Tuesday they have been investigating Eastman and whether he acted unethically in his work for Trump. The investigation could lead to disciplinary action against Eastman, such as suspension of his law license.
 
"
234,"<span>Mar 02, 2022 07:12PM ET</span>",,,,,,"LOS ANGELES (Reuters) -An estimated 38.2 million people watched live U.S. television coverage of President Joe Biden's Tuesday night State of the Union speech, according to ratings data from Nielsen, a 42% jump from his 2021 address to Congress.
The figure includes viewership of English- and Spanish-language coverage on 16 broadcast and cable networks. Biden's first address to Congress in April 2021 attracted an estimated 26.9 million viewers across 16 channels. 
In Tuesday's roughly hour-long address, Biden, a Democrat, assailed Russian President Vladimir Putin's invasion of Ukraine and detailed his domestic agenda.
Fox News topped all networks with an audience of 7.2 million, followed by Walt  Disney  (NYSE:DIS) Co's ABC with 6.3 million. 

Biden's audience came in below the total for former President Donald Trump's first State of the Union speech in 2018, which attracted close to 46 million people.
Television audiences for live events have fallen sharply as audiences have gravitated to on-demand streaming services.
 
"
235,"<span>Mar 02, 2022 06:26PM ET</span>",,,,,,"By Jan Wolfe
WASHINGTON (Reuters) -The Texas man who is the first person to stand trial for joining the Jan. 6, 2021, assault on the U.S. Capitol told a friend he wanted to drag Democratic House of Representatives Speaker Nancy Pelosi out of the building, a prosecutor said on Wednesday.
Guy Reffitt of Wylie, Texas, is the first of some 750 people charged with joining the riot by former President Donald Trump's supporters to face trial in Washington. Reffitt has pleaded not guilty to five charges, including carrying a semi-automatic handgun while on Capitol grounds.
""The defendant was the tip of this mob's spear,"" federal prosecutor Jeffrey Nestler told jurors in his opening statement, saying Reffitt led a mob of rioters up the Capitol's stairs to ""overwhelm"" police and storm the building.
Nestler said Reffitt texted a friend about plans to drag Pelosi and other lawmakers from the building.
""I just want to see Pelosi's head hitting every fucking stair"" of the building, Reffitt told the friend, according to the prosecutor.
Reffitt's lawyer, William Welch, gave a brief opening statement, addressing jurors for only two minutes.
""He exaggerates and he rants,"" Welch said of his client. ""This trial will be about fact versus hype.""
Some 200 defendants have already pleaded guilty to joining the mob, which sent lawmakers running for their lives. Reffitt's trial is an important test case as the U.S. Justice Department attempts to secure convictions from the hundreds of defendants who have not taken plea deals.
They face charges ranging from unlawful picketing to seditious conspiracy, with which 11 people affiliated with the right-wing Oath Keepers were charged in January.
One of those 11 defendants, Joshua James, pleaded guilty as part of a deal with prosecutors on Wednesday. The deal was a notable victory for the Justice Department, which hopes to secure a similar conviction against Oath Keepers leader Stewart Rhodes and other defendants in the sedition case.
A guilty verdict for Reffitt could motivate defendants to accept plea deals offered by prosecutors. But a verdict in Reffitt's favor could encourage the hundreds of defendants who have not taken plea deals to roll the dice on a trial.
Reffitt also faces charges of obstruction for allegedly threatening his teenage children with harm if they turned him in to authorities.
Reffitt's estranged son Jackson, now 19, turned him in to the FBI. The son will testify against his father at trial, Nestler said.
Thousands of people stormed the Capitol on Jan. 6 last year after a fiery speech in which Trump falsely claimed his election defeat was the result of widespread fraud, an assertion rejected by multiple courts, state election officials and members of his own administration.
Four people died on the day of the violence, one shot dead by police and the other three of natural causes. A Capitol Police officer who had been attacked by protesters died the following day.

Four police officers who took part in the defense of the Capitol later took their own lives. More than a hundred police officers were injured in the riot.
Two police officers who guarded the Capitol testified to the jury in Reffitt's case on Wednesday.
 
"
236,"<span>Mar 02, 2022 05:48PM ET</span>",,,,,,"WASHINGTON (Reuters) - Two-term U.S. Representative Van Taylor on Wednesday withdrew from a Republican primary run-off race, ending his reelection bid after admitting he had an extra-marital affair with the widow of an American who joined the Islamic State, according to media reports.
Taylor, who represents a northeast Texas district, last year voted for the creation of a special congressional panel to investigate the Jan. 6, 2021 riot at the U.S. Capitol, earning the ire of former President Donald Trump, whose supporters mounted the deadly attack.
Taylor's withdrawal came one day after he led a pack of five Republicans in a primary race with 48.7% of the vote, just shy of the 50% needed to win his party's nomination.
With his withdrawal, a former Texas county judge, Keith Self, became the Republican nominee who will run in the Nov. 8 general election for the seat representing an area north of Dallas, including Plano.

The Dallas Morning News quoted Taylor telling supporters he had made ""a horrible mistake"" by engaging in the affair with the woman.
Taylor's congressional office in Washington did not immediately respond to a request for comment or say whether he will serve out the remainder of his term. 
 
"
237,"<span>Mar 02, 2022 04:38PM ET</span>",,,,,,"By Jeff Mason and Nandita Bose
SUPERIOR, Wis. (Reuters) - Fresh from his State of the Union speech, U.S. President Joe Biden visited the battleground state of Wisconsin on Wednesday and reiterated his support for the Ukrainian people abroad while touting the billions of dollars in public infrastructure investments he helped secure at home. 
A day after delivering the State of the Union address, Biden trumpeted his infrastructure law and visited a bridge in Superior, Wisconsin. He called the $1 trillion bipartisan infrastructure law secured last year one of the most sweeping in U.S. history that will create thousands of jobs rebuilding the nation's highways, bridges and airports. 
""We can't compete for jobs in the 21st century if we don't fix that,"" Biden said. 
On Tuesday night, he delivered his first State of the Union speech, focusing on Russia's invasion of Ukraine. In his speech he assailed Russian President Vladimir Putin, announced a U.S. ban on Russian flights in American airspace and led Democratic and Republican lawmakers in a rare display of unity.
""Together, we send an unmistakable signal to Ukraine and to the world. We, the United States of America, stand with the Ukrainian people. We stand with them,"" Biden told a crowd gathered at the University of Wisconsin in Superior. 
Wisconsin, a hotly contested state politically because its population swings between supporting Democrats and Republicans, helped secure Biden's 2020 victory. First lady Jill Biden accompanied him on the trip. 
Other administration officials fanned out around the country to promote Biden's domestic agenda. Vice President Kamala Harris traveled to the swing state of North Carolina on Wednesday along with Labor Secretary Marty Walsh, where they visited an apprentice training program for union electrical workers.
Treasury Secretary Janet Yellen visited Chicago to promote Biden's economic agenda, including investments in child care and education.
Energy Secretary Jennifer Granholm was going to Kentucky to tour a solar farm and participate in a roundtable discussion about clean energy investments. Environmental Protection Agency Administrator Michael Regan planned to push investments in water infrastructure during a trip to South Carolina.
The U.S. midterm elections take place in November and Democrats risk losing their narrow majorities in both houses of Congress. All 435 members of the House are up for re-election in 2022, as are one-third of the members of the U.S. Senate, including Democrats in competitive districts in Arizona, Georgia and Nevada. 
Less than half of Americans approve of Biden, according to the latest Reuters/Ipsos poll.

The national opinion poll, conducted Feb. 28-March 1, found that 43% of U.S. adults approved of Biden's performance in office while 54% disapproved and the rest were not sure. The president's approval numbers have hovered below 50% since August.
(The story is refiled to fix tense of quote to make it ""send"" instead of ""sent"") 
 
"
238,"<span>Mar 02, 2022 04:12PM ET</span>","By David Lawder
CHICAGO (Reuters) - U.S. Treasury Secretary Janet Yellen said on Wednesday that the United States and Western allies have immobilized half of the assets of the Russian central bank and will continue to impose ""severe consequences"" on Russian President Vladimir Putin and the wealthy oligarchs who support him if he escalates his war in Ukraine.
Yellen, speaking in Chicago to promote President Joe Biden's economic agenda, said the Treasury has ""made it a priority to go after oligarchs or Russian elites who are key to President Putin's corrupt power"".
""We have sanctioned many of these individuals over the last few weeks and we are assembling a task force with Justice Department colleagues and our allies to uncover, freeze, and seize their wealth around the world.""
Yellen, who visited Chicago's Ukrainian Village neighborhood with Illinois Governor Jay Pritzker, said that the United States and allies around the world have worked together to isolate Russia, making it more much more difficult for Putin to finance Russian aggression against Ukraine. Eighty percent of Russia's banking system assets are now under restrictions, she said.

""Russia is increasingly on an economic island,"" she said. ""If President Putin continues this unprovoked invasion, President Biden and our allies and partners around the world will remain steadfast in our commitment to continue to impose severe consequences against Russia and hold President Putin accountable for his illegal and amoral actions.""
Yellen also said that stronger economic policies were needed to strengthen America at home, despite an economic recovery from COVID-19 that has exceeded most expectations and U.S. growth that looks poised to continue. 
 
",,,,,
239,"<span>Mar 02, 2022 02:41PM ET</span>","
WASHINGTON (Reuters) - U.S. Secretary of State Antony Blinken will travel to Brussels, Moldova and the Baltics this week to hold discussions with NATO allies and European partners on Russia's invasion of Ukraine, the State Department said on Wednesday.
Blinken will visit Belgium, Poland, Moldova, Latvia, Lithuania, and Estonia from March 3 to 8, it said. 
 
",,,,,
240,"<span>Mar 02, 2022 02:36PM ET</span>",,,,,,"By Moira Warburton and Richard Cowan
WASHINGTON (Reuters) -Progressive Democrat Jessica Cisneros' primary challenge to U.S. Representative Henry Cuellar of Texas will go to a runoff in a show of strength by the party's left, while raising questions among some analysts about her ability to win the seat in November's general election if she secures the party nomination.
The liberal Cisneros, 28, won enough votes to force a May 24 runoff in her second challenge to Cuellar. He is in his 18th year representing a south Texas congressional district that is heavily Hispanic and runs along the Rio Grande River. 
Results from the Texas secretary of state had Cuellar with 49.98% of the vote, just below the 50% needed to win the Democratic Party nomination for the 28th district seat. Cisneros got 45.38%. A third candidate, Tannya Judith Benavides, was eliminated with 4.64% of the vote.
Cuellar, 66, arguably is the House of Representatives' most conservative Democrat, a leaning that served him well in his nine previous races.
This time, Cisneros attacked Cuellar's opposition to an abortion rights bill and legislation making it easier for workers to get union representation. She also accused Cuellar of collaborating with Republicans last year on ""anti-immigration"" bills.
Another Texas progressive, former Austin City Council member Greg Casar, easily won his Democratic primary race for the 35th congressional district covering San Antonio and parts of Austin.
He beat back three Democratic challengers and advanced to the Nov. 8 election, where he will face a Republican opponent. 
In mid-February, progressive U.S. Representative Alexandria Ocasio-Cortez brought her star power to a San Antonio rally in to boost Casar and Cisneros, a lawyer and immigrant rights advocate.
The winner of the Cuellar-Cisneros runoff will face the winner of a Republican runoff, who is sure to cast the Democrat as being too liberal for the district that shares a long boundary with Mexico and has been seeing record numbers of illegal border crossings by immigrants.
Democrats currently hold a narrow 222-211 House majority.
With Democratic President Joe Biden's national approval holding at 43% in this week's Reuters/Ipsos poll and inflation raging amid the continuing coronavirus pandemic, Republicans are favored to win control of the House in the Nov. 8 midterm elections.
The race for the 28th district seat is already shaping up to be a premier battleground, as both parties fight for independent and undecided voters.
PROGRESSIVES SEE A BELLWETHER
Progressives hope that Cisneros' performance in Texas, which is the first state to hold a primary contest this election cycle, will reverberate nationally.
""Coming out of the gate, Texas is going to set the tone for progressive wins across the nation,"" Adrienne Bell, executive director of progressive political action committee Brand New Congress, said in a telephone interview before Tuesday's primary.
It is unclear whether revelations late in the campaign that FBI agents searched Cuellar's home and campaign office was a contributing factor to Cisneros' gains. He has denied any wrongdoing, and the FBI has not released more information on the raid.
A slate of progressives are competing for House seats in primaries, including in New York, California and Washington state. Progressives also are on primary ballots for U.S. Senate races such as in Pennsylvania, Kentucky and Ohio.
But for many Democrats, it is the 2018 midterms and its 41-seat pickup in the House that serves as a preferred guidepost for 2022. While progressive candidates were energized by a series of notable primary wins, it was Democratic moderates who resonated with voters in highly competitive races against Republicans in the November general elections that year.
The district Cuellar and Cisneros are contesting has 71.6% of the population identifying as Latino. It has a moderate-to-conservative streak that for many fit with Cuellar's anti-abortion, policing and oil and gas industry orientation.
Latinos in the district ""tend to be much more conservative than, say, the AOCs of the East Coast"" on such flashpoint issues, said Mark Jones, a political science professor at Rice University in Houston, referring to Ocasio-Cortez.
As a result, he said he would expect Republicans to ""make a major investment in the district"" between now and November.
Democrats won the last two presidential races in the district, but so did Republican George W. Bush in 2004.
Karlyn Bowman, public opinion analyst for the conservative-leaning American Enterprise Institute, applauded Cuellar as ""someone who has paid attention to his district's needs.""
But progressives, she added, ""are not responding to their concerns about inflation and ... immigration tensions.""

In an interview with Reuters before Tuesday's primary, Cisneros pushed back on the suggestion that her election would make the district more competitive for Republicans.
""If we continue doing the organizing that we're doing right now, we're probably going to be what people generally consider a safe blue (Democratic) district.""
 
"
241,"<span>Mar 02, 2022 01:06PM ET</span>",,,,,,"
WASHINGTON (Reuters) - The U.S. Senate Judiciary Committee will hold hearings on President Joe Biden's Supreme Court nominee beginning March 21, according to a statement from committee chair Senator Dick Durbin on Wednesday.
The hearings will run until March 24, and include testimony from the American Bar Association. 
 
"
242,"<span>Mar 02, 2022 12:01PM ET</span>",,,,,,"By Andrew Chung and Lawrence Hurley
WASHINGTON (Reuters) - Republicans challenging court-drawn congressional district maps in North Carolina and Pennsylvania have asked the conservative-majority U.S. Supreme Court to embrace an esoteric legal theory that could give politicians far greater power over elections.
The cases, filed using the court's emergency ""shadow docket"" that can allow it to act quickly and without the public deliberation that is a staple of major cases, seek to advance the ""independent state legislature doctrine,"" a little-known legal theory that could limit the ability of state courts to impose new maps.
The 6-3 majority conservative court is considering the Republicans' emergency requests to block lower court decisions that approved electoral maps for U.S. House of Representatives races replacing ones drawn by the Republican-led legislatures in the two states, where primary elections take place on May 17. The court, which has been increasingly assertive in taking up contentious cases, could act within days.
In the North Carolina case in particular, the Republican challengers place front and center the theory that the U.S. Constitution gives state legislatures, and not other entities such as state courts, the power to set rules governing elections, including where district lines are drawn. 
""They're very aggressive because they are asserting that legislatures when they are engaged in congressional redistricting are essentially immune from all state law,"" said Paul Smith, the senior vice president at Campaign Legal Center, a non-partisan voting rights organization.
Critics say the independent state legislature doctrine flouts democratic principles because it could limit the ability of courts to block electoral districts designed to entrench one political party in power, known as gerrymandering.
EMPOWERS PARTISANSHIP
The doctrine could also stymie challenges on issues such as voter identification, mail-in ballots and drop boxes, which Republicans have sought to restrict in a number of states, and factor into lawsuits that arise in the heat of an election.
""It's dangerous because state politicians are the people most interested in crafting the rules of the game to help themselves and their side continue to win,"" said Josh Douglas, a voting rights expert at the University of Kentucky Rosenberg College of Law. 
In most states, lawmakers control the process of redrawing their congressional maps every 10 years after the U.S. Census has been taken. The Supreme Court in 2019 said federal courts are powerless to intervene to prevent partisan gerrymandering.
Republicans need to flip only a handful of seats in November's midterm elections to recapture control of the U.S. House and hinder much of Democratic President Joe Biden's legislative agenda.
The doctrine, which is gaining traction in conservative legal circles, is based in part on language in the U.S. Constitution that the ""times, places and manner"" of federal elections ""shall be prescribed in each State by the Legislature thereof.""
The Republican challengers are pressing the theory at a time when the Supreme Court seems more receptive to it. 
Four of the court's conservative justices appeared to lend weight to the argument during the flurry of litigation around the 2020 election, when Republican lawmakers or officials sought to block court decisions requiring changes to election deadlines and rules, to account for the coronavirus pandemic.
For instance, in a case from Wisconsin last October, Justice Brett Kavanaugh wrote in an opinion that ""state courts do not have a blank check to rewrite state election laws for federal elections."" 
Kavanaugh is one of three conservative justices appointed by Republican former President Donald Trump, who has continued to falsely claim that his election defeat to Biden was the result of fraud, inspiring a wave of new restrictions on voting in Republican-led states.
The dispute in North Carolina centers on a state supreme court ruling last month that struck down the Republican-dominated legislature's congressional map as a violation of the state's constitution. 
That ruling came in two lawsuits brought by plaintiffs including Democratic voters and an environmental group claiming that the map was biased toward Republicans. A lower court then adopted a remedial map drawn by a bipartisan panel of experts. 
Republican lawmakers in the state urged the U.S. Supreme Court to intervene, saying the federal Constitution ""does not give the state courts, or any other organ of state government, the power to second-guess the legislature's determinations."" 
In Pennsylvania, the state supreme court last month approved a new congressional map after Democratic Governor Tom Wolf vetoed one drawn by the majority-Republican legislature, saying it gave an unfair advantage to Republicans. 
Republicans, including one who is running for office, then sued to block the new map and turned to the U.S. Supreme Court when their efforts failed, saying the state court had ""no authority to impose a congressional map"" unless the legislature authorized it.
Their lawyer, Jonathan Mitchell, told Reuters his argument was not as broad as that made in the North Carolina case because he concedes that courts can intervene when a legislatively enacted map violates the state or federal Constitution. 

""The problem is that the [Pennsylvania] court acted to impose a map of its choosing, not to remedy a state or federal constitutional violation,"" he said.
In another redistricting case on a different legal question, the court last month allowed Alabama to use a Republican-backed map, signaling further weakening of the Voting Rights Act enacted to protect minority voters. 
 
"
243,"<span>Mar 02, 2022 10:36AM ET</span>",,,,,,"(Bloomberg) -- The Senate Banking Committee will not vote on President Joe Biden’s nominees to the Federal Reserve board on Wednesday, a committee spokesperson said.
Democratic Senator Sherrod Brown, who chairs the panel, is working to schedule another round of votes as soon as possible and is encouraging Republicans to show up for the vote, according to the spokesperson.
The nominations have been caught up in a dispute over the choice of Sarah Bloom Raskin as vice chair of supervision. Senator Pat Toomey of Pennsylvania, the committee’s top Republican, has said that Raskin must provide more answers about her involvement in fintech company Reserve Trust getting Fed approval for a valuable master account while she was a director at the firm.
Toomey said in an interview Tuesday he had yet to receive satisfactory answers on the matter, and intended to continue a boycott by denying a quorum for a vote.
©2022 Bloomberg L.P.
"
244,"<span>Mar 02, 2022 09:17AM ET</span>","By Steve Holland, Makini Brice and Andrea Shalal
WASHINGTON (Reuters) - U.S. President Joe Biden assailed Russian President Vladimir Putin, barred Russian flights from American airspace and led Democratic and Republican lawmakers in a rare display of unity on Tuesday in a State of the Union speech dominated by Russia’s invasion of Ukraine.
""Let each of us if you're able to stand, stand and send an unmistakable signal to Ukraine and to the world,"" Biden urged Democrats and Republicans 
Lawmakers who are deeply divided over taxes, voting rights and gun safety stood together to applaud Ukraine, many waving Ukrainian flags and cheering in the chamber of the House of Representatives. Several women members of Congress wore the flag's colors of yellow and blue.
In a deviation from his prepared remarks, Biden said of Putin: ""He has no idea what's coming.""
Biden was looking to reset his presidency after a first year in office marked by rapid economic growth and trillions of dollars in new programs, but beset by the highest inflation in 40 years and a lingering coronavirus pandemic.
The annual speech to Congress gave Biden a platform to highlight his agenda, reassure fretful Americans and seek to boost his sluggish poll numbers amid dire warnings his fellow Democrats could face losses in November congressional elections.
The ovation joined by both parties marked a return to tradition for Washington. Two years ago, House Speaker Nancy Pelosi was so disgusted with then-President Donald Trump's claims to be protecting healthcare insurance in his speech that she ripped her copy into pieces behind his back.
""The State of the Union is strong — because you, the American people, are strong,"" Biden said. ""We are stronger today than we were a year ago.""
For the first time in months, members of Congress were not required to wear masks in the chambers to guard against the pandemic, a sight that could provide helpful optics for the president.
A CNN snap poll of speech watchers showed 41% reacting very positively, 29% somewhat positively and 29% negatively.
Russia's invasion of Ukraine has tested Biden's ability to respond rapidly to events without sending American forces into battle, and lead the West's response to the most tense period in relations with Russia since the Cold War ended 30 years ago.
The United States and its allies have launched withering sanctions against Russia's economy and financial system, Putin himself and his inner circle of oligarchs. Biden announced the United States will join other nations in banning Russian flights from American airspace.
The crisis forced Biden, whose chaotic withdrawal from Afghanistan last year drew wide criticism, to reshape the speech to focus on uniting Americans around a global effort to punish Moscow and support Kyiv.
TAKING AIM AT PUTIN
He took aim at Putin, saying the Kremlin leader had badly miscalculated how events would unfold and that now ""Russia’s economy is reeling and Putin alone is to blame.""
""He thought he could roll into Ukraine and the world would roll over. Instead he met a wall of strength he never imagined. He met the Ukrainian people,"" he said. ""From President Zelenskiy to every Ukrainian, their fearlessness, their courage, their determination, inspires the world.""
In a show of support for Ukraine, first lady Jill Biden had as her guest at the speech the Ukraine ambassador to the United States, Oksana Markarova, who traveled in the Biden motorcade from the White House to Capitol Hill.
Biden is battling rising inflation exacerbated by the Russian crisis and has been assailed by Republicans who accused him of allowing it to get out of control. He called for companies to make more cars and semiconductors in the United States so Americans would be less reliant on imports.
The evening was not without its partisan moments. Two far-right Republican lawmakers, Lauren Boebert and Marjorie Taylor Greene, shouted ""build the wall"" to show their displeasure with Biden's immigration policy. ""Sit down,"" shouted a Democratic lawmaker in response.
Biden himself offered some criticism of progressive policies in his party critical of police killings of Black men, saying: ""The answer is not to defund the police. It's to fund the police. Fund them. Fund them. Fund them with resources and training...to protect the community.""
Meanwhile, Joe Manchin, the West Virginia Democrat responsible for blocking Biden's Build Back Better spending plan, spent the entire speech seated with Republicans on their side of the chamber.
Biden had some progress to tout: The economy grew faster than it has since 1984 with 6.6 million jobs created, the government distributed hundreds of millions of COVID-19 vaccines, and he has nominated the first Black woman to serve on the Supreme Court, Ketanji Brown Jackson.
Biden and his fellow Democrats face the prospect of losing control of the U.S. House of Representatives and Senate in Nov. 8 midterm elections. An uptick in Biden's approval ratings might help prevent that and strengthen his chances of making good on his agenda.
Americans' approval of Biden's response to the Russian invasion rose over the past week, with 43% saying they approve in a Reuters/Ipsos poll completed on Tuesday, up from 34% last week. Some 47% disapproved of Biden response's to the crisis, however, and his overall popularity has held near the low point of his presidency in recent weeks.

Iowa Governor Kim Reynolds, in the Republican response to Biden's speech knocked his handling of the Ukraine crisis and inflation.
""Weakness on the world stage has a cost and the president's approach to foreign policy has consistently been too little, too late,"" she said. 
 
",,,,,
245,"<span>Mar 02, 2022 04:18AM ET</span>","By Trevor Hunnicutt
WASHINGTON (Reuters) -U.S. President Joe Biden on Tuesday vowed that Russia's Vladimir Putin will pay dearly over the long run even for his invasion of Ukraine, even if his military campaign succeeds in the short term.
""While he may make gains on the battlefield – he will pay a continuing high price over the long run,"" Biden said in his State of the Union address. Straying from the prepared text, Biden added ""He has no idea what's coming."" He did not elaborate.
Biden spoke to Congress on the sixth day of Russia's invasion of its European neighbor and as Kyiv stared down a miles-long armored Russian column potentially preparing to take over the Ukrainian capital, and the U.S. and a growing group of allies tighten sanctions. 
In the prime time speech, Biden announced a new step banning Russian flights from using American airspace and a Justice Department effort to seize the yachts, luxury apartments and private jets of wealthy Russians with ties to Putin.
He also signaled steps to hobble Russia's military in the future, even as he acknowledged it could improve its position in Ukraine.
""We are choking off Russia's access to technology that will sap its economic strength and weaken its military for years to come,"" he said. 
""When the history of this era is written Putin's war on Ukraine will have left Russia weaker and the rest of the world stronger,"" he said.
Biden, who spoke earlier in the day with Ukrainian President Volodymyr Zelenskiy, has rejected direct U.S. military participation on the ground in Ukraine.

But the U.S. government has shared intelligence on Russia's operations and led the world in imposing a historic set of economic sanctions on Putin's government, allies and the country's largest banks, sending the currency into freefall.
Nearly a week since Russian troops poured over the border, they have not captured any major Ukrainian cities after running into fiercer resistance than they expected.
 
",,,,,
246,"<span>Mar 02, 2022 03:25AM ET</span>",,,,,,"WASHINGTON, Mar 2 (Reuters) - U.S. Democratic Representative Henry Cuellar, a moderate, was forced into a May 24 runoff election in Texas's 28th district by progressive Jessica Cisneros, the Associated Press projected on Wednesday. 

Cuellar's office and home were raided by the Federal Bureau of Investigation in January 2022, raising questions and throwing into doubt whether he could fend off a second challenge from Cisneros in the south Texas district.
The winner of the runoff will face a Republican in November for a seat in the U.S. House of Representatives. 
 
"
247,"<span>Mar 02, 2022 02:35AM ET</span>",,,,,,"WASHINGTON, Mar 2 (Reuters) - U.S. congressman Van Taylor, who voted to establish a congressional investigation into the Jan. 6, 2021, assault on the U.S. Capitol, will face Republican Keith Self in a primary runoff election in Texas' third congressional district, the Associated Press said on Wednesday.
    Taylor faced several primary challengers who sided with Republican congressional leadership and Donald Trump in opposing the investigation into the attack by supporters of the former president.
The winner of the runoff will face a Democrat in November for a seat in the U.S. House of Representatives.
 
 "
248,"<span>Mar 02, 2022 02:20AM ET</span>",,,,,,"WASHINGTON, Mar 2 (Reuters) - Democrat Ruben Ramirez, an attorney and Army veteran, advanced to a primary runoff election in Texas' 15th congressional district, the Associated Press reported early on Wednesday.
The 15th district was redrawn in 2021 and is now more favorable for Republicans, experts say, meaning the race in the will be tightly contested by both sides in the November elections for the U.S. House of Representatives.
 
 "
249,"<span>Mar 02, 2022 12:45AM ET</span>",,,,,,"(Reuters) - Monica De La Cruz, a business owner endorsed by former President Donald Trump and House Republican leader Kevin McCarthy, won the crowded Republican primary for Texas' 15th congressional district, AP said on Tuesday.
She will face off against the Democratic candidate in November for a seat in the U.S. House of Representatives in a formerly narrowly Democratic district that was redrawn during redistricting to be more favorable to Republicans.
 
 "
