,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
203,"<span>Dec 02, 2021 06:26PM ET</span>",,,,,,"By Karen Freifeld and Luc Cohen
NEW YORK (Reuters) -The late financier Jeffrey Epstein had ""many, many, many"" female guests at his Palm Beach estate, including two who appeared to be underage, a former employee testified at British socialite Ghislaine Maxwell's sex abuse trial on Thursday.
Juan Alessi, the Palm Beach house manager, took the stand for the prosecution on the fourth day of Maxwell's trial in Manhattan federal court. He said he repeatedly drove two girls who appeared to be 14 or 15 to Epstein's Florida estate. 
One of the girls, now a woman in her early 40s using the pseudonym Jane in court, testified earlier in the week about how Maxwell, a daughter of late media baron Robert Maxwell, groomed her for abuse by Epstein when she was 14. 
Alessi, who managed Epstein's Palm Beach property from 1991 to 2002, said Jane appeared to be 14 or 15 when she first came to the house with her mother in 1994. After that, Alessi said he would drive Jane alone to the home, where she spent time with Maxwell and Epstein. 
He said he saw Jane's name in a directory of massage therapists that he would call to schedule massages for Epstein, sometimes at Maxwell's direction. Jane testified that many of her sexual encounters with Epstein would start as massages before escalating.
Prosecutor Lara Pomerantz has said massages were a ""ruse designed to get young girls to touch Epstein."" 
""I had a Rolodex with all the massage therapists,"" Alessi said. ""Whoever they told me to call, I would."" 
He recalled that when he began working for Epstein the financier would get one massage a day, but years later he would often get three.
Prosecutors say Maxwell recruited and groomed underage girls for Epstein to abuse between 1994 and 2004 and participated in some of the sexual encounters.
Maxwell, 59, has pleaded not guilty to eight counts of sex trafficking and other charges. 
Lawyers for Maxwell say prosecutors are scapegoating her because Epstein is no longer alive.
Epstein killed himself at age 66 in a Manhattan jail cell in 2019 while awaiting trial on sex abuse charges.
Earlier on Thursday, psychologist Lisa Rocchio testified as an expert witness about how underage victims of sexual abuse are often ""groomed"" by perpetrators they know well, and that many do not disclose abuse until they reach adulthood.
KEEPING SECRETS
In eight hours of often emotional, explicit testimony, Jane said she had sexual encounters with Epstein between the ages of 14 and 16 in Palm Beach and at Epstein's ranch in New Mexico. She said Maxwell participated in many of the encounters. 
Alessi described Jane as ""strikingly beautiful."" He said he once drove Jane, who was carrying luggage, from the Palm Beach home to an airport and watched her board a plane with Epstein, Maxwell and Maxwell's dog, a small Yorkie named Max. 
Maxwell's lawyers have sought to highlight discrepancies between Jane's testimony and her earlier interviews with law enforcement, when she did not discuss Maxwell's role.
They contend that the memories of Jane and three other accusers expected to testify against Maxwell have been corrupted over time, and that they have financial incentives to implicate her. 
Alessi said he saw topless women hanging out by the pool hundreds of times. Jane also recalled seeing topless women by the pool.
He said most female guests were in their twenties, but recalled two who appeared to be underage: Jane, and Virginia Roberts, now known as Virginia Giuffre. 
Giuffre has said she was a victim of Epstein's sex trafficking and abuse from 2000 to 2002, starting when she was 16.
Alessi recalled driving Maxwell to Mar-a-Lago - former U.S. President Donald Trump's Florida property - to meet Giuffre, and that he sometimes drove her to Epstein's home.
Alessi said he found sex toys in Epstein's massage room four or five times after Epstein received massages.
He recalled cleaning one of the toys, which he said ""looked like a huge men's penis with two heads,"" and put it in a basket in Maxwell's bathroom. ""That's the place where it was kept,"" Alessi said. 

He also said he was given a booklet of detailed instructions, warning him to keep Epstein's and Maxwell's activities or whereabouts secret.
""I was supposed to be blind, deaf and dumb,"" Alessi said.
 
"
204,"<span>Dec 02, 2021 06:01PM ET</span>","By Parisa Hafezi and Humeyra Pamuk
VIENNA/STOCKHOLM (Reuters) -The United States and Iran both sounded pessimistic on Thursday about the chances of reviving the 2015 Iran nuclear deal, with Washington saying it had little cause for optimism and Tehran questioning the determination of U.S. and European negotiators.
""I have to tell you, recent moves, recent rhetoric, don't give us a lot of cause for ... optimism,"" U.S. Secretary of State Antony Blinken told reporters in Stockholm, saying he could judge in a day or so if Iran would engage in good faith.
Blinken made the comments after Iran provided the European powers who are shuttling between U.S. and Iranian officials in Vienna with drafts on sanctions removal and nuclear commitments, as world powers and Tehran seek to reinstate the tattered pact.
""We went to Vienna with serious determination, but we are not optimistic about the will and the intention of ⁧‫the United States ⁩and the three European parties to the deal,"" Iranian foreign minister Hossein Amirabdollahian was quoted by Iranian media as saying in a conversation with his Japanese counterpart.
While Blinken said ""it is not too late for Iran to reverse course and engage meaningfully,"" it appeared as if both sides might be seeking to avoid the blame if the talks break down.
The comments came on the fourth day of indirect U.S.-Iran talks on bringing both nations back into the deal, under which Iran limited its nuclear program in return for relief from U.S., European Union and U.N. economic sanctions.
Talks resumed on Monday after a five-month hiatus prompted by Iran's election of an anti-Western hardliner as president.
Sources familiar with the matter said Iran and the remaining parties to the deal - Britain, China, France, Germany and Russia - might hold a formal meeting on Friday, a step that could mark the end of this week's negotiations.
'BLAME GAME'
""The blame game has been ongoing ... and is going to continue,"" said Eurasia Group analyst Henry Rome, adding that even if the talks pause this week all sides have an interest in keeping the conversation going for now and there may be another round later this year or early next.
""Part of it is blame game, part of it is really wanting, at least from the Western side, to be sure to exhaust all options,"" Rome said.
Keeping the talks going may also help Iran in ""prolonging the period before I think there will very likely be a shift toward a more coercive Western position"" and also provide some cover to advance their nuclear program, he added.
The U.N. nuclear watchdog said on Wednesday that Iran has started producing enriched uranium with advanced centrifuges at its Fordow plant dug into a mountain, further eroding the nuclear deal.
It was unclear whether Blinken had been briefed on Iran's latest proposals when he made his pessimistic comments.
Iran's chief nuclear negotiator Ali Bagheri Kani said Iran had delivered two drafts to the Europeans, one on sanctions removal and the other on nuclear limitations.
""We want all sanctions to be lifted at once,"" Bagheri told reporters in Vienna, outlining a position unlikely to be warmly welcomed by the West, which has sought some kind of sequence under which Iran would return to the pact's nuclear limits.

Under the pact, Tehran limited its uranium enrichment programme, a potential pathway to nuclear weapons though Iran says it seeks only civilian atomic energy, in exchange for relief from the economic sanctions.
But in 2018, then-U.S. President Donald Trump abandoned the deal, calling it too soft on Iran, and reimposed harsh U.S. sanctions, spurring Tehran to breach nuclear limits in the pact.
 
",,,,,
205,"<span>Dec 02, 2021 06:00PM ET</span>",,,,,,"By Jan Wolfe
WASHINGTON (Reuters) - A U.S. judge on Thursday ordered Sidney Powell and other lawyers who sued in Michigan to overturn Democratic President Joe Biden's election victory to pay a $175,000 penalty, reiterating an earlier finding that the lawsuit was frivolous.
U.S. District Judge Linda Parker in Detroit ruled in August that Powell, Lin Wood, and other lawyers aligned with former President Donald Trump were to be sanctioned, but had not determined the dollar amount.
Thursday's order set the amount at approximately $175,000. Parker said the money should be awarded to Michigan and the City of Detroit to compensate for time government lawyers spent defending against the case.
""Plaintiffs’ attorneys filed this lawsuit without conducting the required degree of diligence as to the truth of the allegations made or the merits of the legal claims asserted,"" Parker said in Thursday's order.
In her August ruling, Parker formally requested that disciplinary bodies investigate whether the law licenses of the pro-Trump lawyers should be revoked. The judge also ordered the lawyers to attend classes on the ethical and legal requirements for filing legal claims.
Donald Campbell, a lawyer for Powell and her co-counsel, did not immediately respond to a request for comment.
Powell represented Trump's campaign when he tried to overturn last Nov. 3's presidential election in the courts. His campaign distanced itself from Powell after she claimed without evidence at a Nov. 19 news conference that electronic voting systems had switched millions of ballots to Biden.
In a written decision last December, Parker said Powell's voter fraud claims were ""nothing but speculation and conjecture"" and that, in any event, the Texas-based lawyer waited too long to file her lawsuit.

Powell has argued in court filings that her conduct was reasonable, saying she had vetted her election fraud claims before suing.
Starting in January 2020, Michigan Attorney General Dana Nessel and other government lawyers asked the judge to discipline the pro-Trump lawyers, saying they had filed a frivolous lawsuit full of typos and factual errors and should be held accountable. 
 
"
206,"<span>Dec 02, 2021 03:42PM ET</span>",,,,,,"By Andrew Chung and Lawrence Hurley
WASHINGTON (Reuters) - The month before being elected president in 2016, Donald Trump promised during a debate with his opponent Hillary Clinton to name justices to the U.S. Supreme Court who would overturn the landmark Roe v. Wade ruling that legalized abortion nationwide.
His three appointees - Neil Gorsuch, Brett Kavanaugh and Amy Coney Barrett - may be on the verge of turning that pledge into a reality, based on their remarks during arguments over the legality of a restrictive Mississippi abortion law.
""Trump is very effective, as we saw at the Supreme Court,"" Mike Davis, who leads the Article III Project legal group that backed the Republican former president's judicial appointees during his time in office, said, referring to Wednesday's arguments. ""He delivered, as he promised he would.""
During four years in office, Trump managed to appoint one third of the current members of the highest U.S. judicial body and half of its conservative bloc, with all three of his picks coming from a list compiled by conservative legal activists.
Wednesday's arguments marked the first time that the current court has heard a case in which overturning Roe was explicitly on the table. Trump's appointees - Gorsuch in 2017, Kavanaugh in 2018 and Barrett in 2020 - may prove instrumental in how far the court may go in rolling back abortion rights. All six conservative justices indicated a willingness to dramatically curtail abortion rights and perhaps outright overturn Roe.
Then-candidate Trump said in the October 2016 debate with Democrat Clinton of overturning Roe: ""Well, if we put another two or perhaps three justices on, that ... will happen automatically in my opinion because I am putting pro-life justices on the court.""
It was a pitch that appealed to conservative Christian voters who helped put him into office and remained among his most ardent backers. Trump has not yet announced whether he will run again in 2024.
""I think it's more possible than any time that we've seen at least in my lifetime,"" Jeanne Mancini, president of the March for Life group that holds annual anti-abortion rallies in Washington, said of overturning Roe. 
While saying politics is just one part of the effort to stop abortion, Mancini added: ""I'm very grateful to President Trump for the decisions he made.""
Barrett's appointment in particular buoyed religious conservatives and anti-abortion activists, cementing the court's 6-3 conservative super-majority. Barrett, a devout Catholic and former legal scholar, previously had signaled support for overturning Roe in the past. 
RESPECTING PRECEDENT
Gorsuch, Kavanaugh and Barrett voiced doubts during the argument either about Roe's legal underpinnings or the need to adhere to it as a decades-old major decision, a legal principle called stare decisis. Supporters of the principle have said it protects the court's credibility and legitimacy by avoiding politicization and keeping the law steady and evenhanded.
Gorsuch highlighted what abortion opponents consider a weakness in the argument to keep Roe: it has already been changed and limited by a 1992 ruling called Planned Parenthood of Southeastern Pennsylvania v. Casey that reaffirmed the right to abortion, and the test for what restrictions states may enact has ""evolved over time, too.""
Kavanaugh emphasized American divisions over abortion, offering a view often expressed by abortion opponents that the question should be one for the ""people"" - state legislatures or the U.S. Congress - to decide. 
""The Constitution's neither pro-life nor pro-choice on the question of abortion,"" Kavanaugh said.
Barrett during her Senate confirmation hearings indicated Roe was not a ""super-precedent"" that should never be overturned. During Wednesday's arguments, Barrett raised the idea that certain precedents should be harder to overrule than others. 
She also asked whether the recent adoption in some states of ""safe haven"" laws, which let women hand over unwanted babies to healthcare facilities without penalty, undermines certain justifications for abortions because women are not forced into motherhood merely by giving birth.
The last time the Supreme Court was this close to overturning Roe was in the 1992 Casey case, when its moderates banded together and reaffirmed abortion rights. 
The outcome could be different this time in part thanks to a decades-long effort by conservative legal activists to reshape the court and remarkably effective political maneuvering by a key Republican senator, Mitch McConnell. 

Trump entered office with a Supreme Court vacancy to fill because McConnell, then Senate majority leader, refused to consider Democratic President Barack Obama's 2016 nominee. Then last year McConnell moved to have the Senate speedily confirm Barrett a week before the presidential election to replace the late liberal Justice Ruth Bader Ginsburg, an abortion rights champion.
Roe v. Wade recognized that the right to personal privacy under the U.S. Constitution protects a woman's ability to terminate her pregnancy. Mississippi's Republican-backed 2018 law, blocked by lower courts, bans abortion after 15 weeks of pregnancy. A ruling in the case is due by the end of next June. 
 
"
207,"<span>Dec 02, 2021 03:18PM ET</span>","By Humeyra Pamuk and Johan Ahlander
STOCKHOLM (Reuters) - U.S. Secretary of State Antony Blinken warned Moscow of the ""severe costs"" Russia would pay if it invaded Ukraine, urging his Russian counterpart on Thursday to seek a diplomatic exit from the crisis.
Blinken delivered the warning to Russian Foreign Minister Sergei Lavrov at what he called a ""candid"" meeting in Stockholm and said it was likely that Presidents Joe Biden and Vladimir Putin would speak soon.
""I made very clear our deep concerns and our resolve to hold Russia responsible for its actions, including our commitment to work with European allies to impose severe costs and consequences on Russia if it takes further aggressive action against Ukraine,"" Blinken told a news conference after the meeting.
""It's now on Russia to de-escalate the current tensions by reversing the recent troop buildup, returning forces to normal peacetime positions and refraining from further intimidation and attempts to destabilise Ukraine.""
Lavrov, speaking to reporters before his talks with Blinken, said Moscow was ready for dialogue with Kyiv. ""We, as President Putin has stated, do not want any conflicts,"" he said.
Ukraine says Russia has amassed more than 90,000 troops near their long shared border, while Moscow accuses Kyiv of pursuing its own military build-up. It has dismissed as inflammatory suggestions it is preparing for an attack on its southern neighbour and has defended its right to deploy troops on its own territory as it sees fit.
Russia and Ukraine have centuries of shared history and formed the two biggest republics of the Soviet Union until its 1991 collapse, so Moscow views its neighbour's ambition to join NATO as an affront and a threat.
Since the latest crisis started, Moscow has set out demands for legally binding security guarantees from the West that NATO will not admit Ukraine as a member or deploy missile systems there to target Russia.
""We're going to make sure we are heard but the main thing is our security,"" Lavrov told a news conference later.
""So if NATO still refuses to discuss this theme or the guarantees or ideas put forward by the president of Russia Vladimir Putin, of course we will take measures to ensure that our security, our sovereignty and our territorial integrity does not depend on anyone else.""
He struck a more conciliatory note, however, by proposing that Russia and the United States bring an end to a long dispute over the size of their embassies and start afresh on the issue.
SUMMIT TALK
The Kremlin has been talking up the possibility of a second summit between Putin and Biden for weeks. Their last one took place in Geneva in June, less than two months after Russia scaled back a previous build-up of more than 100,000 troops on the Ukrainian border.
Blinken said: ""I think it’s likely the presidents will speak directly in the near future"".
The American declined to spell out what economic sanctions Russia might face if it invaded its neighbour, saying only that ""Moscow knows very well the universe of what's possible"".
Russia has withstood multiple rounds of international sanctions since it seized Crimea from Ukraine in 2014. But Western governments have a potential new lever now, as Moscow is awaiting German regulatory approval to start pumping gas through a newly built $11 billion pipeline under the Baltic Sea.
Blinken said Moscow and Kyiv should each fulfil their obligations under the Minsk peace process, which was designed to end a war between pro-Russian separatists and Ukrainian government forces in the east of the former Soviet republic.
Washington was willing to facilitate this, Blinken said, but ""if Russia decides to pursue confrontation, there will be serious consequences"".
EASTERN FLASHPOINT
The Kremlin said on Thursday - before the Lavrov-Blinken meeting - that the probability of a new conflict in eastern Ukraine remained high and that Moscow was concerned by ""aggressive"" rhetoric from Kyiv and an increase in what it called provocative actions along the line of contact between government forces and the pro-Russian separatists.
Kyiv has denied any intention of trying to take back the rebel regions by force, accusing Russia of spouting ""propaganda nonsense"" in order to provide cover for its own aggressive intentions.
Russia said separately it had arrested three suspected Ukrainian intelligence agents, including one accused of planning to carry out an attack using two homemade bombs, allegations that Kyiv dismissed as trumped up.

Last week Ukraine's president said Kyiv had thwarted a Russian-backed coup plot, which the Kremlin denied.
East-West relations have sunk to their lowest level since the end of the Cold War and the demise of the USSR. The point was accidentally underlined by U.S. Defense Secretary Lloyd Austin when he said during a visit to South Korea: ""The best case... is that we won't see an incursion by the Soviet Union into the Ukraine."" 
 
",,,,,
208,"<span>Dec 02, 2021 03:11PM ET</span>",,,,,,"WASHINGTON (Reuters) - The White House will unveil a group of countries next week that have pledged to work together to curb exports of technology that can be used by bad actors and repressive governments to violate human rights, senior administration officials said on Thursday.
The announcement, which will be made as part of U.S. President Joe Biden's Summit for Democracy, is aimed at addressing ""the misuse of certain dual-use technologies that can lead to human rights abuses"" and ensuring ""critical and emerging technologies work for and not against democratic societies,"" the officials told reporters in a briefing call. 
The officials declined to name the countries that would join the group or the technologies or users targetted by it, but said members would develop and adopt a ""written nonbinding code of conduct or statement of principles intended to guide the application of human rights criteria to export licensing policy.""
The officials singled out China as an example of a nation that has misused technology to control its population. 

Earlier this year, the Biden administration added Chinese companies to a trade blacklist for enabling human rights abuses against Uigher Muslims and added Burmese entities following the coup there. In October, it released a rule to control the export of items used for malicious cyber activities. 
The administration invited just over 100 government leaders to the virtual Democracy event on Dec. 9 and 10, the first of its kind, which aims to help stop democratic backsliding and the erosion of rights and freedoms worldwide. The list does not include China or Russia. 
 
"
209,"<span>Dec 02, 2021 02:02PM ET</span>",,,,,,"BERLIN (Reuters) - Germany's military on Thursday honoured outgoing Chancellor Angela Merkel with their highest ceremony for a civilian, playing an eclectic mix of music of her own choosing that has intrigued the nation.
In the ""Großer Zapfenstreich"" ceremony, pared back due to COVID-19 restrictions, the Bundeswehr staff music corps played a hymn, a 1960s song that includes the words ""I can't acquiesce, can't make do, I still want to win"", and a 1970s punk rock hit.
The hymn, ""Holy God, We Praise Thy Name"", is a nod to Merkel's Protestant upbringing, the '60s song ""Red roses are to rain for me"" perhaps reflects her youthful ambition, while the rock hit, ""You Forgot The Colour Film"", was first performed by East German punk artist Nina Hagen.
Born in the northern port city of Hamburg as the daughter of a Protestant pastor, Merkel grew up in Communist East Germany before taking the helm of a predominantly male, Catholic western German party, the Christian Democratic Union (CDU).
After 16 years in office, she is due to be succeeded as chancellor https://www.reuters.com/article/us-germany-politics-idAFKBN2I90JS by Social Democrat Olaf Scholz next week.

Merkel, 67, leaves big shoes to fill. She has navigated Germany and Europe through multiple crises and been a champion of liberal democracy in the face of rising authoritarianism worldwide.
Her critics say she has managed rather than solved problems and leaves her successor tough decisions on many fronts. 
 
"
210,"<span>Dec 02, 2021 01:41PM ET</span>",,,,,,"(This Dec1 story corrects name in paragraph 4 to Wall.)
By Brad Brooks
(Reuters) - Two influential U.S. Roman Catholic Church bishops are encouraging their peers to cooperate with a federal investigation into abuses committed within the former Native American boarding school system. 
In a letter sent to all U.S. bishops in November, Archbishop Paul Coakley of Oklahoma City, who heads a church committee on domestic justice, and Bishop James Wall of Gallup, New Mexico, who leads a church committee on Native American affairs, asked fellow bishops to hand over records investigators may seek and allow access to property where the unmarked remains of Native American students may lie. 
Coakley's office confirmed in an email Wednesday that he and Wall sent the letter, which was seen by Reuters.
The U.S. Department of the Interior has said it will release a report https://www.reuters.com/world/us/us-investigate-former-indian-boarding-schools-find-any-remains-2021-06-22 on its investigation in April of next year. That report ""will likely bring to light some very troubling information,"" Coakley and Wall wrote. 
For over 150 years, beginning in 1819, Native American children in the United States were forcibly removed from their tribes and sent to such schools, many operated by Catholic and other churches on behalf of the government. Many children were abused at the schools, and tens of thousands were never heard from again, activists and researchers say https://www.reuters.com/world/us/native-americans-decry-unmarked-graves-untold-history-boarding-schools-2021-06-22. 
Coakley and Wall urged bishops to reach out to Native Americans to understand ""where reconciliation is needed and what form that might take."" 
Christine Diindiisi McCleave, head of the National Native American Boarding School Healing Coalition and a descendant of school survivors, told Reuters that ""churches can participate in truth telling, but they do not get to lead the healing for Native people.""
Churches must use caution that any conversations do not add to trauma for survivors, she added.
Conditions at former Native American boarding schools gained global attention earlier this year when tribal leaders in Canada, which modeled boarding schools on the U.S. system, announced the discovery of the unmarked graves of 215 children at the site of the former Kamloops residential school for indigenous children.    
 
"
211,"<span>Dec 02, 2021 12:27PM ET</span>",,,,,,"WASHINGTON (Reuters) - The House of Representatives panel investigating the deadly Jan. 6 U.S. Capitol riot plans to hold ""multiple weeks"" of public hearings next year, its vice chairwoman, Republican Representative Liz Cheney, said on Thursday.
That signaled a new phase in the investigation by the House select committee, which to date has held only three public sessions in its investigation of the attack on the Capitol by mobs of supporters of former President Donald Trump.
One was a hearing at which police officers described being beaten, taunted with racial insults and threatened during the attack, and the two others were business meetings to vote on contempt of Congress resolutions against Trump adviser Steven Bannon and former Department of Justice official Jeffrey Clark.
""We are making rapid progress. We anticipate next year, we will be conducting multiple weeks of public hearings, setting out for the American people in vivid color exactly what happened, every minute of the day on January 6th, here at the Capitol and at the White House, and what led to that violent attack,"" Cheney said at a House Rules Committee hearing on Thursday.
The Rules Committee was to have voted on the contempt effort against Clark on Thursday, but delayed its action because he invoked his privilege against self-incrimination under the U.S. Constitution's Fifth Amendment on Wednesday and agreed to come before the Select committee on Saturday.

Democrat Bennie Thompson, chairman of the committee, said that the overwhelming majority of witnesses are cooperating with the panel, and that 250 people have testified behind closed doors.
(This story corrects fifth paragraph to show the Rules Committee was to have voted on Thursday) 
 
"
212,"<span>Dec 02, 2021 12:07PM ET</span>","By Roselle Chen
NEW YORK (Reuters) - The holiday season promises peak travel cheer in New York, with more visitors on the streets and in stores, but the emergence of the heavily mutated Omicron coronavirus variant threatens to throw a wrench into the tourism industry's recovery.
""Just when you think you got the answer, it seems like this virus is constantly changing the question,"" said Mark Williams, a New York operator at Big Bus Tours, one of the world's largest open-top sightseeing tour bus companies.
Travel website Kayak said searches related to international travel to New York have spiked 50% since the COVID-19 travel restrictions for fully vaccinated international visitors were lifted on Nov. 8.
""There is definitely a lot of pent-up demand for people wanting to get to New York City,"" said Kayak CEO Steve Hafner.
Hafner admitted the Omicron variant was a wild card, but he was confident in the allure of New York, and that travellers were starting to learn how to live with COVID-19.
""People are very resilient, and that's what we've seen in the numbers. So as soon as the government lets them do stuff, they're going to go out there and get it done, and there's no better place to do it than New York City,"" he said.
Travellers on the Big Bus Tour appeared to agree.
""They say it's not as bad as they thought it was,"" said Kevin Norman, visiting from Britain, referring to Omicron. ""More worrying is that we have to take more tests to go back to the UK.""
""I'm fully vaccinated. So what will be, will be,"" said another British tourist, Ann Heinz.
Tom Harris, president of the Times Square Alliance which works to improve and promote the famous intersection, has seen pedestrian numbers rise significantly since Nov. 8, to more than 250,000 people a day from 30,000 at the beginning of the pandemic.

Harris expects a return to pre-pandemic numbers of 365,000 people sooner than expected, but decries any notion of normalcy.
""Normal is boring,"" Harris said. ""Times Square is anything but boring. We're not going to fall back. We're going to fall forward. We're going to learn from the pandemic and we're going to create a new and exciting Times Square post-pandemic."" 
 
",,,,,
213,"<span>Dec 02, 2021 09:57AM ET</span>",,,,,,"(The Sheriff's Office officially corrects spelling of victim's name in 11th paragraph to ""Hana St. Juliana"" instead of ""Hanna St. Julian"" in this Dec. 1 story)
By Brendan O'Brien and Peter Szekely
(Reuters) - A Michigan teenager was ordered held without bond on Wednesday after being charged with first-degree murder in the deadliest U.S. school shooting of the year, which killed four students and wounded seven other people.
Ethan Crumbley, a 15-year-old sophomore at a high school in Oxford, Michigan, about 40 miles (65 km) north of Detroit, was charged with a slew of criminal counts in Tuesday's shooting spree, Oakland County Prosecuting Attorney Karen McDonald said. 
“I am absolutely sure after reviewing evidence that it isn’t even a close call,"" she told a briefing. ""It was absolutely premeditated.”
In addition to four counts of first-degree murder, Crumbley faces one count of terrorism causing death, seven counts of assault with intent to murder and 12 counts of possession of a firearm in the commission of a felony, she said.
The shooting spree was the deadliest on U.S. school property this year, according to Education Week. It was the latest in a decades-long string of deadly American school shootings.
Crumbley, who is being charged as an adult, appeared on Wednesday at an online arraignment where Judge Nancy Carniak ordered him held without bond at the Oakland County Jail.
At the arraignment, Lieutenant Tim Willis of the Oakland County Sheriff's Office said investigators had found videos that Crumbley recorded the night before in which he talked about shooting and killing students.
""Further, a journal was recovered from Ethan's backpack also detailing his desire to shoot up the school to include murdering students,"" Willis said.
Crumbley opened fire at Oxford High School with a semi-automatic handgun - which his father had purchased four days earlier - after emerging from a restroom shortly before 1 p.m. EST (1700 GMT) on Tuesday, authorities said.
Oakland County Sheriff Michael Bouchard said Crumbley did not appear to be targeting any specific people during the shooting spree. 
Three students hit by gunfire - Tate Myre, 16, Hana St. Juliana, 14, and Madisyn Baldwin, 17 - died on Tuesday, the sheriff's office said. The fourth, 17-year-old Justin Shilling, died on Wednesday.
Of the six students and one teacher who were wounded, three students remained hospitalized late on Wednesday afternoon, including a 17-year-old girl in critical condition with a gunshot wound to the chest, the sheriff's office said. Four others, including the teacher, have been discharged.
MOTIVE UNCLEAR
Bouchard told a briefing that investigators have yet to determine a motive for the shooting, adding that there was no evidence Crumbley had been bullied.
But he said school officials had contact with Crumbley the day before the shooting and another meeting with him and his parents on the morning of the shooting “for behavior in the classroom that they felt was concerning.”
""The content of that meeting, obviously, is part of the investigation, but we did not learn of that meeting nor the content of that meeting until after the shooting and during this investigation,"" he said.
More than 50,000 people had signed an online petition as of Wednesday morning to rename the school's stadium after Myre, who played on Oxford High's football team, saying he tried to disarm the shooter.

""Tate is not just a hero to his fellow students at Oxford High School but a legend, his act of bravery should be remembered forever and passed down through generations,"" the petition on Change.org said.
Bouchard credited swift action by his deputies for preventing greater loss of life, saying they arrived on the scene within minutes and moved straight toward the sound of gunshots. Crumbley, who did not resist, was disarmed and taken into custody minutes after the shooting began, he said. 
 
"
214,"<span>Dec 02, 2021 07:26AM ET</span>","By Humeyra Pamuk and Johan Ahlander
STOCKHOLM (Reuters) - NATO allies share an ""unwavering commitment"" to Ukraine's sovereignty, U.S. Secretary of State Antony Blinken said on Thursday, hours before he meets Russia's Foreign Minister Sergei Lavrov amid escalating East-West tensions over Ukraine.
Blinken, speaking at the start of talks with Ukrainian Foreign Minister Dmytro Kuleba, reiterated Washington's concerns over a build-up of Russian troops on the border that has triggered threats of fresh Western sanctions against Moscow.
Kuleba tweeted that Ukraine, which is not a NATO member but seeks closer ties with the Atlantic alliance, was working with Western countries on a ""comprehensive deterrence package including severe economic sanctions"" to stop Russian aggression.
""The unwavering commitment of the United States to Ukraine's territorial integrity, sovereignty, its independence... that is a view that not only the United States holds but all of our NATO allies hold as well,"" Blinken told Kuleba at their talks.
""That was very, very clearly evident in the conversations that we had over the last couple of days,"" he added.
In his meeting with Lavrov, scheduled for 1015 GMT on the sidelines of the summit of the Organization for Security and Cooperation in Europe (OSCE) in Stockholm, the top U.S. diplomat is expected to relay in person the threat of further sanctions, if Moscow fails to end its troop build-up on Ukraine's border.
FLASHPOINT
Ukraine has become the main flashpoint between Russia and the West as relations have soured to their worst level in the three decades since the Cold War ended. Kyiv says Russia has amassed more than 90,000 troops near their long shared border.
Moscow accuses Kyiv of pursuing its own military build-up. It has dismissed as inflammatory suggestions it is preparing for an attack on Ukraine and has defended its right to deploy troops on its own territory as it sees fit.
But President Vladimir Putin has also said Russia would be forced to act if NATO placed missiles in Ukraine that could strike Moscow within minutes.
Speaking in Riga on Wednesday after a meeting of NATO foreign ministers, Blinken expressed U.S. concerns about what he said were Russian efforts to destabilise Ukraine from within.
""We don't know whether President Putin has made the decision to invade. We do know that he's putting in place the capacity to do so in short order, should he so decide,"" said Blinken. 
Blinken will remind Lavrov in their talks that there is a diplomatic solution, a senior State Department official told reporters late on Wednesday.
""Beyond making clear the cost of Russian actions, I’m certain that the Secretary is also going to want to make clear that there is a diplomatic off-ramp,"" the official said.
The Kremlin annexed the Black Sea peninsula of Crimea from Ukraine in 2014 and then backed rebels fighting Kyiv government forces in the east of the country. That conflict has killed 14,000 people, Kyiv says, and is still simmering.
As well as Ukraine, other issues including cybersecurity and the Kremlin's treatment of its critics have also helped drive relations between Washington and Moscow to post-Cold War lows.
U.S. Central Intelligence Agency director William Burns earlier this month raised the issue of Russian cyberattacks during a rare visit to Moscow, where he met high-ranking security officials, three sources told Reuters.

Another focal point for East-West tensions has been the refugee crisis on the borders between Belarus, a Russian ally, and NATO members Poland and Lithuania.
Western nations accuse Belarusian leader Alexander Lukashenko of engineering the migrant crisis in retaliation for sanctions imposed on Minsk over its human rights record. Minsk blames the West for the humanitarian crisis. 
 
",,,,,
