,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
78,"<span>Mar 05, 2022 10:46AM ET</span>","ZURICH (Reuters) - At least 351 civilians are confirmed to have been killed in Ukraine since Russian troops invaded on Feb. 24, and another 707 wounded, although the true numbers are probably ""considerably higher"", a U.N. monitoring mission said on Saturday.
Most of the civilian casualties were caused by explosive weapons with a wide impact area, including shelling from heavy artillery and multi-launch rocket systems, and from missile and air strikes, monitors from the Office of the U.N. High Commissioner for Human Rights (OHCHR) said.

""OHCHR believes that the real figures are considerably higher, especially in Government-controlled territory and especially in recent days, as the receipt of information from some locations where intensive hostilities have been going on was delayed and many reports were still pending corroboration,"" it said.
The mission said hundreds of civilian casualties alleged in the town of Volnovakha - where attempts were under way to open a safe evacuation corridor through encircling Russian forces - were yet to be corroborated. 
 
",,,,,
79,"<span>Mar 05, 2022 04:01AM ET</span>",,,,,,"BEIJING (Reuters) - The new U.S. ambassador to China, Nicholas Burns, has arrived in the country and will be in quarantine for three weeks, the U.S. embassy said in a tweet on Saturday.
The United States has been without an ambassador in Beijing since Terry Branstad stepped down in October 2020.
Burns, a veteran diplomat and former U.S. ambassador to NATO, arrives at a time when relations between the world's two biggest economies are at their worst in decades.
Recent points of friction include the U.S.-led diplomatic boycott of last month's Beijing Winter Olympics, and China's diplomatic backing of Russia in its invasion of Ukraine.

The embassy tweet said Burns' travel plans had been delayed due to the pandemic and that a group of U.S. mission personnel and their families travelled with him.
President Joe Biden's nomination of Burns for the post was approved by the U.S. Senate on Dec 16. 
 
"
80,"<span>Mar 05, 2022 04:01AM ET</span>",,,,,,"By Yew Lun Tian
BEIJING (Reuters) -Chinese Premier Li Keqiang pledged on Saturday to advance peaceful growth in relations with Taiwan and ""reunification"", and said his government firmly opposes any separatist activities or foreign interference, drawing a firm rebuke from Taipei.
China, which claims democratic Taiwan as its own territory, has increased military activity near the island over the past two years, responding to what it calls ""collusion"" between Taipei and Washington, Taiwan's main international backer and arms supplier.
Speaking at the opening of the annual meeting of China's parliament, Li said Beijing stands by the ""one China"" principle, which states Taiwan is part of China.
""We will advance the peaceful growth of relations across the Taiwan Strait and the reunification of China,"" he said. ""We firmly oppose any separatist activities seeking 'Taiwan independence' and firmly oppose foreign interference.""
""All of us, Chinese on both sides of the Taiwan Strait, should come together to advance the great and glorious cause of China's rejuvenation.""
Taiwan's Mainland Affairs Council responded by saying China should focus more on addressing the real concerns of its people and promoting democracy rather than ""undermining international rules and order"".
""Taiwanese public opinion firmly opposes the political framework, military intimidation and diplomatic suppression imposed by China,"" it said. ""Democratic Taiwan is a force for regional peace and stability.""
Most Taiwanese people have shown no interest in being ruled by autocratic China.
Liu Guoshen, an expert on Taiwan as China's Xiamen University, said Li's wording was largely similar to previous years.
""No matter what games the United States or the Democratic Progressive Party play, they won't affect the resolve of the Chinese government on the line they have set for work on Taiwan,"" Liu added, referring to Taiwan's ruling party.
Taiwan President Tsai Ing-wen was re-elected by a landslide in 2020 on a promise of defending the island's democracy and standing up to China.

China says Tsai wishes to push for Taiwan's formal independence, a red line for the Chinese government, which has never renounced the use of force to bring the island under Beijing's control, and has refused Tsai's offers of talks.
Tsai says Taiwan is already an independent country called the Republic of China, its formal name.
 
"
81,"<span>Mar 05, 2022 02:05AM ET</span>",,,,,,"BEIJING (Reuters) - China is carrying out more than a week of military drills in the South China Sea in an area between its southern province of Hainan and Vietnam, the government announced, warning shipping to stay away.
China claims a large part of the disputed waterway, on which major shipping lanes lie, and has built artificial islands and airfields on some of its reefs and islets, to widespread concern in the region and in the United States.
In a statement late on Friday, the Hainan Maritime Safety Administration said the drills would start from the same day and last until March 15.
It provided coordinates for an area roughly halfway between Hainan's Sanya and the Vietnamese city of Hue. Sanya is home to a major Chinese naval base.
""Entering prohibited,"" it said in a Chinese and English language statement on its website.
Part of the area is well within Vietnam's 200 nautical mile exclusive economic zone and Vietnam has previously criticised China for what it calls infringements on its sovereignty.
China's Defence Ministry did not immediately respond to a request for comment, and neither did Vietnam's Foreign Ministry.
In 2014, tension between Vietnam and China rose to its highest levels in decades when a Chinese oil rig started drilling in Vietnamese waters. The incident triggered boat rammings by both sides and anti-China riots in Vietnam.

China routinely carries out military exercises in the South China Sea.
Vietnam, Malaysia, the Philippines, Taiwan and Brunei all also have competing claims. 
 
"
82,"<span>Mar 05, 2022 12:20AM ET</span>","By Jibran Ahmad
PESHAWAR, Pakistan (Reuters) -A suicide bombing at a Shi'ite Muslim mosque during Friday prayers in the northwestern Pakistani city of Peshawar killed at least 58 people and injured nearly 200, hospital officials said.
Islamic State claimed responsibility for the bombing in a statement, which would make it one of the biggest attacks carried out by the group inside Pakistan. 
An armed man who arrived near the mosque on a motorcycle opened fire when he was stopped by police, before forcing his way into a crowded hall and detonating his suicide vest, senior police official Haroon Rasheed said.
The attacker first shot at the police guards at the mosque's entrance, killing one of them, he said. ""The armed man entered the mosque and started firing on the worshippers and finally blew himself up,"" Rasheed added. 
Previously, police had said they were two men on the motorcycle. 
The attack is one of the deadliest in years on Pakistan's Shi'ite minority, which has long been targeted by Sunni Muslim Islamist militants, including Islamic State and Tehreek-e-Taliban Pakistan (TTP), also known as the Pakistani Taliban. 
The Pakistani Taliban distanced themselves from the attack in a message sent to Reuters. 
Many of the injured were in critical condition, officials at the nearby Lady Reading Hospital said, updating the previous toll.
Sardar Hussain, who lost three relatives in the blast, said the mosque was the only place of worship for the Shi'ite community in Peshawar's old city. 
Attacks by Islamist insurgents had become an almost daily occurrence in Pakistan until the military launched a crackdown on militants in 2014. 
'PANIC SPREAD'
Worshippers at the mosque in Peshawar had gathered for Friday prayers, when congregations are usually the largest. 
""Panic spread among the worshippers when the firing started. I ran to save my life,"" one man, who did not give his name, told Reuters at a hospital where he was being treated for his injuries. 
""Suddenly a man came in and started firing... He shot many people (and) then closed his eyes and blew himself up. After that, I have no idea what happened,"" he said.
Pakistan's Prime Minister Imran Khan condemned the bombing, according to his office. 
The attack comes as the Australian cricket team are touring Pakistan for the first time in over two decades and staying in Islamabad, 140 kilometres (87 miles) from Peshawar.

Pakistan recently started hosting international teams again after security concerns forced them to shift many of their high profile international events to the UAE. 
Following the blast, the Australian cricket coach Andrew McDonald said the team touring Pakistan will be guided by security experts.
 
",,,,,
83,"<span>Mar 05, 2022 12:16AM ET</span>","By Pavel Polityuk and Aleksandar Vasovic
LVIV, Ukraine/KYIV (Reuters) - Russia blocked Facebook (NASDAQ:FB) and some other websites on Friday and passed a law that gave Moscow much stronger powers to crack down on independent journalism, prompting the BBC, Bloomberg and other foreign media to suspend reporting in the country. 
Moscow's attack on Ukraine, the biggest on a European state since World War Two, has created over 1 million refugees, a barrage of sanctions and fears of a global economic hit and wider conflict in the West unthought-of for decades.
Fighting was raging in Ukraine as Russian troops besieged and bombarded cities in the second week of an invasion that has isolated Moscow, which says its attack is a ""special operation"" to capture individuals it regards as dangerous nationalists. 
Kyiv, in the path of a Russian armoured column that has been stalled outside the Ukrainian capital for days, came under renewed assault, with explosions audible from the city centre. Europe's biggest nuclear power plant had also been seized. 
The southeastern port city of Mariupol - a key prize for the Russian forces - has been encircled and shelled. There is no water, heat or electricity and it is running out of food after five days under attack, according to Mayor Vadym Boychenko.
""We are simply being destroyed,"" he said. 
Putin's actions have drawn almost universal condemnation and many countries have imposed heavy sanctions as the West balances punishment with avoiding a widening of the conflict. 
Fighting back in the information war, Russia's parliament passed a law imposing a prison term of up to 15 years for spreading intentionally ""fake"" news about the military. 
""This law will force punishment - and very tough punishment - on those who lied and made statements which discredited our armed forces,"" the chairman of the Duma, Russia's lower house of parliament, Vyacheslav Volodin said.
Russia is blocking Facebook for restricting state-backed channels and the websites of the BBC, Deutsche Welle and Voice of America. 
The BBC, Bloomberg News and other foreign media said they would temporarily suspend the work of their journalists in Russia while they assessed the situation.
A glut of global brands have halted operations or exited completely while shipping and supply chain issues have made it difficult to work in Russia. 
French luxury fashion house Chanel said on Friday it is halting all business in Russia while tech giant Microsoft (NASDAQ:MSFT) is suspending sales of its products and services. 
Samsung Electronics (OTC:SSNLF) said it was suspending shipments to Russia and donating $6 million to support humanitarian efforts. 
'DANGEROUS NEW ESCALATION' 
As the battle between Russia and the West escalates on a number of fronts, the United States has warned the conflict in Ukraine is a threat to the rules-based order. 
But at a meeting on Friday, NATO allies rejected Ukraine's appeal for no-fly zones, saying they were increasing support but that stepping in directly could make the situation worse.
""We have a responsibility... to prevent this war from escalating beyond Ukraine because that would be even more dangerous, more devastating and would cause even more human suffering,"" said NATO Secretary-General Jens Stoltenberg. 
Ukrainian President Volodymyr Zelenskiy slammed the summit as ""weak"" and ""confused."" ""It was clear that not everyone considers the battle for Europe's freedom to be the number one goal,"" he said.
He will participate in a Zoom call with the U.S. Senate on Saturday. 
A humanitarian disaster is also unfolding, with more than one million people seeking refuge in western Ukraine and in neighbouring countries.
An attack on the Zaporizhzhia nuclear power plant, the largest in Europe, about 140 miles (225 km) west of Mariupol, brought the conflict to a perilous moment. 
As shells hit the area, a training building caught fire - triggering a spasm of alarm around the world before the blaze was extinguished and officials said the facility was safe.
The U.S. Ambassador to the United Nations, Linda Thomas-Greenfield, said the world had narrowly averted a nuclear catastrophe.
The attack reflected a ""dangerous new escalation"" in Russia's invasion, she said during an emergency U.N. Security Council meeting, warning that ""imminent danger"" persisted and demanding assurances from Moscow that such an assault will not happen again.
An official at Energoatom, the Ukrainian state nuclear plant operator, told Reuters fighting had ceased and radiation levels were normal. But his organisation no longer had contact with the plant's managers or control over its nuclear material, he said.
International Atomic Energy Agency chief Raphael Grossi said the plant was undamaged from what he believed was a Russian projectile. Only one of its six reactors was working, at around 60% of capacity.
Russia's defence ministry also said the plant was working normally. It blamed the fire on an attack by Ukrainian saboteurs and said its forces were in control.
The plant and adjacent territory were now being guarded by Russian troops, Moscow's envoy to the United Nations said.
DEFENDING KYIV
Moscow denies targeting civilians in Ukraine and says its aim is to disarm its neighbour, counter what it views as NATO aggression and capture leaders it calls neo-Nazis. 
Ukraine and its Western allies call that a baseless pretext for a war to conquer a country of 44 million people.
More EU sanctions were coming, potentially including a ban on Russian-flagged ships in European ports and blocking imports of steel, timber, aluminium or coal, said Irish Foreign Minister Simon Coveney. 
The United States is weighing cuts to imports of Russian oil and ways to minimize the impact on global supplies and consumers as lawmakers fast-track a bill that would ban Russian energy imports entirely. 
In Kyiv's Borshchahivka neighbourhood, the twisted engine of a cruise missile lay in the street where it had apparently been downed overnight by Ukrainian air defences.
Ukrainian presidential adviser Oleksiy Arestovych said an advance had been halted on the southern port of Mykolayiv. If captured, the city of 500,000 people would be the biggest yet to fall.
Russian forces have made their biggest advances in the south, where they captured their first sizeable Ukrainian city, Kherson, this week. Bombing has worsened in recent days in the northeast cities of Kharkiv and Chernihiv.
Ukrainians have been fleeing west, many crowding into Lviv near the Polish border.

James Elder of the United Nations children's agency said doctors in Lviv were preparing a system to identify children in case of mass casualties.
""A green dot means fine over here, a yellow dot means critical support. They are learning a black dot means the child won't make it,"" he said. 
 
",,,,,
84,"<span>Mar 04, 2022 10:11PM ET</span>","WASHINGTON (Reuters) -The U.S. Embassy in Ukraine said that attacking a nuclear power plant is a war crime, after Russia on Friday seized a Ukrainian nuclear facility that is the biggest in Europe. 
The statement on the embassy's Twitter (NYSE:TWTR) account went further than any U.S. characterization of Russia's actions in Ukraine since it launched its invasion on Feb. 24.
""It is a war crime to attack a nuclear power plant. Putin's shelling of Europe's largest nuclear plant takes his reign of terror one step further,"" U.S. Embassy Kyiv said in its post.
Russian invasion forces seized Europe's biggest nuclear power plant in heavy fighting in southeastern Ukraine, triggering global alarm, but a blaze in a training building was extinguished and officials said the facility was now safe.
Russia's defense ministry blamed a fire at the plant on a ""monstrous attack"" by Ukrainian saboteurs and said its forces were in control.
The State Department sent a message to all U.S. embassies in Europe telling them not to retweet the Kyiv Embassy's tweet calling the attack a war crime, according to CNN, which said it reviewed the message.
The State Department did not respond to a request for comment from Reuters asking if the Kyiv Embassy's tweet reflects the position of the entire U.S. government.
Rights groups have alleged violations of international war crimes law in Ukraine, including the targeting of civilians, as well as indiscriminate attacks on schools and hospitals.
On Wednesday, U.S. President Joe Biden stopped short of calling Russia's actions war crimes, saying, ""It's too early to say that.""
Pentagon spokesman John Kirby (NYSE:KEX) on Friday declined to answer the question, saying he would leave that determination to the International Criminal Court.
""This just underscores how reckless the Russian invasion has been and how indiscriminate their targeting seems to be. It just raises the level of potential catastrophe to a level that nobody wants to see,"" Kirby said in an interview with CNN. 
""It is certainly not the behavior of a responsible nuclear power.""
Britain has publicly accused Russian President Vladimir Putin's government of war crimes.
The ICC, the world's top war crimes prosecutor, on the request of 39 member states, is investigating reports of cluster bombs and artillery strikes on Ukrainian cities..
Karim Khan, a British lawyer named as the chief prosecutor of the ICC last year, said the crisis in Ukraine is a chance to demonstrate that those committing war crimes would be held to account.

Intentionally targeting civilians and civilian objects is a war crime, a U.S. State Department spokesperson told Reuters, adding that it is backing the investigation, particularly Khan's efforts to preserve evidence of possible atrocity crimes.
Kremlin spokesperson Dmitry Peskov has strongly denied claims that Russian forces have struck civilian infrastructure targets or residential complexes.
 
",,,,,
85,"<span>Mar 04, 2022 09:40PM ET</span>",,,,,,"By Ted Hesson and Kristina Cooke
WASHINGTON (Reuters) -President Joe Biden's administration can continue to rapidly expel migrant families caught crossing the U.S.-Mexico border, but should not send them anywhere they could be persecuted or tortured, a federal appeals court ruled on Friday.
The ruling by a three-judge panel of the U.S. Court of Appeals for the District of Columbia Circuit lets the government keep in place restrictions first implemented under Democrat Biden's Republican predecessor Donald Trump in the early stages of the COVID-19 pandemic.
A group of affected migrants, represented by the American Civil Liberties Union and other non-profit organizations, challenged the legality of the expulsion policy, known as Title 42, in court. 
The appeals court decided that the migrants covered by the policy likely ""have no right to be in the United States"" and that Biden's administration ""can immediately expel them."" 
It added that the administration ""cannot remove aliens to a country where their 'life or freedom would be threatened' on account of their 'race, religion, nationality, membership in a particular social group or political opinion'"" or ""to a country where they will likely be tortured.""
The Justice Department declined to comment on the ruling.
Biden has fought to retain the Title 42 order, which was issued by the U.S. Centers for Disease Control and Prevention (CDC) in March 2020 as a pandemic-related public health measure. Many in Biden's party have joined some health experts and pro-immigrant advocates in opposing the order, saying it unlawfully cuts off access to asylum and is not supported by scientific evidence.
Biden reversed some of Trump's hardline immigration policies after taking office in January 2021. But government data shows that his administration has expelled migrants more than a million times under the Title 42 order. The total number of migrants expelled under the policy is not clear because many have crossed the border more than once. Most of those expelled have been single adults.
The ruling raises the possibility of the U.S. government having to conduct screenings to determine whether or not a person caught crossing the border has a reasonable fear of persecution or torture if expelled.
Such screenings would make it difficult for the Biden administration to continue large-scale expulsions of families at the border, according to Aaron Reichlin-Melnick, policy analyst with the American Immigration Council, a pro-immigration group.
A federal judge ruled last September that the Title 42 policy could not be applied to families, but the Biden administration appealed that decision. 
Early in his presidency, Biden exempted unaccompanied children from the expulsion policy. But a federal judge in Texas ruled in a separate decision on Friday that the Biden administration could no longer grant such an exemption.
The Texas ruling, which is at odds with another U.S. District Court order in 2020 blocking expulsions of minors traveling alone when caught at the border, goes into effect in seven days, giving the Biden administration time to appeal.

Border arrests soared to record levels in 2021, Biden's first year in office, and could climb even higher this year, U.S. officials told Reuters in January. 
Republicans have made immigration a major focus heading into the Nov. 8 midterm elections in which they are seeking to regain control of Congress from Biden's party. Republican majorities in Congress could stymie Biden's legislative agenda. 
 
"
86,"<span>Mar 04, 2022 04:47PM ET</span>","By Simon Lewis and Ingrid Melander
BRUSSELS (Reuters) -NATO on Friday rejected Ukrainian calls to help it protect its skies from Russian missiles and warplanes, wary of being dragged into Moscow's war on its neighbour, but Europe promised more sanctions to punish Russian President Vladimir Putin.
Ukrainian President Volodymyr Zelenskiy strongly criticised the decision, saying the alliance had given Russia the green light to continue its bombing campaign.
He had earlier appealed to NATO to set up a no-fly zone over Ukraine, which Russia invaded by land, sea and air on Feb. 24.
""We are not part of this conflict,"" NATO Secretary General Jens Stoltenberg said in denying Ukraine's request.
""We have a responsibility as NATO allies to prevent this war from escalating beyond Ukraine because that would be even more dangerous, more devastating and would cause even more human suffering,"" he said following a NATO meeting in Brussels.
Ukraine, a former Soviet republic, wants to join the European Union and NATO, moves which Moscow says threaten its security and influence. Russia has shelled residential areas and civilian infrastructure, as well as capturing two nuclear sites.
""Today there was a NATO summit, a weak summit, a confused summit, a summit where it was clear that not everyone considers the battle for Europe's freedom to be the number one goal,"" Zelenskiy said a televised address late on Friday.
""Today, the leadership of the alliance gave the green light for further bombing of Ukrainian cities and villages, having refused to set up a no-fly zone.""
While the West condemned Putin, members of the 30-strong NATO are bound to defend each other in case of attack and wary of sinking into a war with nuclear-armed Russia. The EU threatened more sanctions but it was not clear what it could do. 
U.S. Secretary of State Antony Blinken said the alliance would defend ""every inch"" of NATO territory and that Moscow should not doubt Washington's resolve.
""Ours is a defensive alliance. We seek no conflict. But if conflict comes to us, we are ready,"" he said. 
""We'll continue to raise the cost for President Putin. Unless the Kremlin changes course, it will continue down the road of increasing isolation and economic pain.""
But the alliance - in which the United States, Britain and France are also nuclear powers - dashed Ukraine's hopes of immediate help Kyiv says could turn the tables in the war. 
""We should not have NATO planes operating over Ukrainian airspace or NATO troops operating in Ukrainian territory,"" Stoltenberg said.
MORE DEATHS, MORE SANCTIONS
Support for Ukraine so far has come in the form of the heaviest international economic sanctions against Russia to date, as well as arms supplies from NATO states.
On Friday, the West promised Ukraine more humanitarian aid, essential supplies and military support short of going to war.
In a day of intense diplomacy - if no obvious immediate results - the G7 countries said they would hold accountable those responsible for war crimes and refuse to recognise any Russian territorial gains. 
EU countries said more punishment was coming, after the bloc already cut several Russian lenders from the SWIFT banking system, curbed trade with Moscow and targeted some of the wealth held by Russian oligarchs in the West. 
The EU was looking at curbing Russia's access to the International Monetary Fund, officials said.
""It's Putin's war, and only Putin can end it,"" the top EU diplomat, Josep Borrell, said. ""If someone expects that sanctions can stop the war tomorrow, they don't know what they're talking about.""
Ukraine called on the West to freeze out all Russian banks. But it was not clear when and what more sanctions the EU could agree, given its reliance on Russian energy supplies, which think tank Eurointelligence said amount to $700 million daily.

Stoltenberg said the worst was yet to come as Russia was rolling out more heavy arms.
""The days to come are likely to be worse, with more deaths, more suffering and more destruction,"" he said.
 
",,,,,
87,"<span>Mar 04, 2022 04:17PM ET</span>","By Dasha Afanasieva, Ted Hesson and Kristina Cooke
(Reuters) - A growing number of Russians and Ukrainians are traveling to Mexico, buying throwaway cars and driving across the border into the United States to seek asylum, a trend that could accelerate as Russia's invasion of Ukraine has forced more than a million people to flee their homes.
U.S. border officials encountered about 6,400 Russians in the four months between October 2021 and January of this year, Customs and Border Protection (CBP) data show. That's more than the roughly 4,100 apprehended during the entire 2021 fiscal year, which ended Sept. 30. The jump is similar for Ukrainians, with a little more than 1,000 apprehended since October 2021 through January, compared to about 680 for all of the last fiscal year.
These migrants account for a slim fraction of the 670,000 apprehensions made by U.S. border agents in the first months of the 2022 fiscal year, CBP figures show. The majority of those stopped were from Mexico and Central America and were swiftly removed from the United States.
Yet almost all the Russians and Ukrainians have been allowed to remain while they pursue asylum claims, and their presence has been notable at border-area shelters aimed at helping newcomers.
Since June, Russians have consistently been among the top three nationalities arriving at a San Diego shelter, according to data published by the San Diego Rapid Response Network, a coalition of nonprofits, attorneys and community leaders. Last week, Ukrainians were the third most-common nationality among arrivals.
The CBP figures include only migrants who arrived before Russia's Feb. 24 invasion of Ukraine. But one current and one former border official who spoke with Reuters on condition of anonymity said there could be further increases as the fighting has intensified.
More than 1 million refugees have already fled Ukraine amid an onslaught of Russian tanks, troops and missiles that Russia has dubbed a ""special operation."" Most have headed to neighboring European countries. But the sheer speed and size of the exodus will exert tremendous pressure on these hosts and likely push some further afield.
Russian President Vladimir Putin, meanwhile, has cracked down on dissent at home by jailing anti-war protesters and closing independent news outlets. Powerful financial sanctions by Western countries are already hammering Russian citizens, adding to migration pressures there.
Would-be migrants from Ukraine and Russia are swapping tips on social media on how to make the journey to the U.S. southern border via Mexico to claim asylum.
Russian dissident Dmitriy Zubarev made that trek last year. A civil rights lawyer, Zubarev had worked on the presidential campaign of Russian opposition leader Alexei Navalny, who is currently jailed. Spooked by the growing crackdown on dissent, Zubarev fled after Navalny's organizations were labeled ""extremist"" by the Russian government.
Zubarev told Reuters he boarded a plane in June 2021 from Moscow to Cancun, Mexico, then flew to Tijuana at the U.S border where he boarded a minivan with 11 other migrants. As soon as he crossed over, he said he asked for asylum and was released to pursue his case. Zubarev currently resides in Connecticut. He predicted more Russians would follow.
""Repression is intensifying and the people coming out to protest the war are treated very harshly,"" Zubarev told Reuters. ""There will be more people trying to use refugee routes to escape the bad situation in the country.""
The Russian government did not immediately respond to a request for comment on Zubarev.
The Russian Embassy in an emailed statement said it was ""very concerned"" about what it characterized as ""detention"" of alleged Russian citizens at the U.S.-Mexico border near San Diego, and that it had contacted the U.S. State Department to verify their identities.
The State Department did not immediately respond to a request for comment.
U.S. President Joe Biden and his top officials have said they strongly support Ukrainians as well as Russians who have taken to the streets to protest the invasion.
But his administration so far is playing a secondary role to Europe when it comes to the refugee crisis, and has said it expects most fleeing Ukrainians to head to European nations.
The Biden administration on Thursday said it was granting temporary deportation relief and work permits to tens of thousands of Ukrainians already in the United States as of March 1.
At a congressional hearing on Wednesday, Representative Lou Correa, a Democrat from California, said he was taken aback by the number of Russian and Ukrainian migrants arriving by car when he visited the San Ysidro port of entry between San Diego and Tijuana about a month ago.
A border agent pointed out 20 cars that had been pulled over, saying they were full of Ukrainian and Russian migrants, Correa recalled.
""This problem is not going away,"" Correa said.
YOUTUBE, TELEGRAM TIPS
Under a pandemic-era U.S. policy known as Title 42, most migrants crossing the U.S.-Mexico border are rapidly expelled without a chance to claim asylum.
Those arriving on foot at official pedestrian crossings are usually turned back before they reach American soil. Vehicles are stopped less frequently.
Thus, some migrants are buying cheap cars in Mexico to enhance their chances of getting across the U.S. border to make their claims, according to former U.S. Border Patrol Chief Rodney Scott. ""It's a way to jump the line,"" he said.
In December, CBP said 18 Russian migrants sped towards the San Ysidro port of entry in two cars. A CBP officer shot at the vehicles, striking one which collided with the other, according to a Dec. 14 CBP statement. Two of the migrants suffered minor head injuries, the agency said. At the same time, a third car carrying eight Russian nationals made it into the United States, the statement said.
Migrants who claim they've gained entry to the United States via Mexico are now sharing tips with hopefuls on Russian YouTube and through private group chats on secure apps like Telegram.
There they describe routes and share names and numbers of contacts who can help them procure cars. In a recent exchange in one Russian-language Telegram group, viewed by Reuters, a chat member said ""helpers"" charge at least $1,500 per person to provide a car. Another was trying to find a seat in a car for his Ukrainian mother.
Some Russians and Ukrainians have also tried crossing between ports of entry. In the early morning hours of Jan. 22 near Yuma, Arizona, a Reuters photographer saw a young Ukrainian couple with twin baby girls and a boy turn themselves over to U.S. border agents and ask for asylum.
Jessica Bolter, an immigration expert at the Washington-based Migration Policy Institute, said the relatively high approval rates for both Russian and Ukrainian asylum seekers in U.S. immigration courts could prove a lure for others.
Government data from the 2022 fiscal year show that about three-quarters of Russians and half of Ukrainians who had applied earlier for asylum were ultimately successful in court, though such cases can take years to process in the backlogged U.S. system.
The Mexico route is also attractive because it's relatively easy for Russians and Ukrainians to obtain visas to fly to Mexico as tourists, then head for the U.S. border, Bolter said. U.S. tourist visa requirements are much more stringent.
Mexican President Andres Manuel Lopez Obrador said on Monday that his country is committed to supporting Ukrainian refugees.
""We are not going to close the country,"" he said.
RISKS OF STAYING 'TOO GREAT'
Zubarev, the Russian dissident, said he was the deputy coordinator for Navalny's campaign headquarters in the city of Vladivostok in 2017. That year, agents from Russia's federal security service searched Zubarev's apartment, according to a complaint he filed with the European Court of Human Rights which was viewed by Reuters.
Zubarev said in an interview that when Navalny's movement was designated as extremist last year by the Russian government, ""my legs buckled from under me. I knew what would happen next,"" he said. ""It was just a matter of time before the risks to my personal safety became too great.""
Several of his fellow activists had traveled to the United States via Mexico before him, and shared the route they took, he said. After he arrived in Mexico, he took a couple of days to rest in a hotel in Cancun, before heading to the border. There, he connected with other Russians looking to cross into the United States.
Zubarev would not say how the group obtained the car, but Reuters spoke with an intermediary who has helped Russians find vehicles in Tijuana.
""It's different with them than other migrants, because they have more resources,"" the intermediary said.

After asking for U.S. asylum, Zubarev said he was detained for 53 hours in a frigid border station cell with about 15 other migrants.
After making his way to Connecticut, he dusted off his engineering background and started a business working with fiber optic cables as he waits for his case to be decided. 
 
",,,,,
