,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
211,"<span>Mar 14, 2022 09:52AM ET</span>",,,,,,"By Manoj Kumar and Aftab Ahmed
NEW DELHI (Reuters) - India's annual retail inflation in February for a second consecutive month exceeded 6%, above the central bank's tolerance limit, while economists said policy rates were unlikely to rise soon given worries over economic recovery.
Consumer prices rose 6.07% in February, boosted by rising costs of food, fuel and household items, compared with 6.01% in the previous month, Ministry of Statistics data showed on Monday.
Analysts in a Reuters poll had predicted annual inflation would touch 5.93%, just below the upper limit of the Reserve Bank of India's 2% to 6% target. 
Graphic: India's inflation above central bank's tolerance level for 2 straight months India's inflation above central bank's tolerance level for 2 straight months: https://graphics.reuters.com/INDIA-INFLATION/INDIA/egvbklgkdpq/chart.png 
Prime Minister Narendra Modi's government is worried that rising energy and other commodity prices after the Russian invasion of Ukraine last month, coupled with rupee depreciation could stoke inflationary pressures and hit recovery. 
Food prices, which contribute to nearly half of the consumer price index (CPI), climbed 5.85% year-on-year in February, compared with 5.43% a month before. 
Economists said that in contrast to the U.S. Fed and some other central banks, the Reserve Bank of India (RBI) was not expected to raise rates soon despite high inflation given the pressure to support economic recovery. 
Sakshi Gupta, economist at HDFC Bank said the central bank could continue to look beyond high inflation prints — viewing them as a supply side problem — in the near term and lean towards supporting growth.
""We do not expect the RBI to change its stance or policy rate at its April meeting.
RBI's monetary policy committee (MPC) will meet from April 6-8 for its next policy review. 
Economists estimated that the core inflation, excluding volatile fuel and food prices, marginally eased to 5.9% to 5.95% in February from 6% to 6.02% in the previous month. 

Warning against inflationary pressures, Michael Patra, RBI's deputy governor said last week that India's growth story remained as weak as it was during the 2013 'taper tantrum' and geopolitical tensions in Ukraine and Russia were further likely to hurt a recovery.
The RBI's monetary policy committee (MPC) had left the benchmark repo rate unchanged at 4.0% last month, sticking to its accommodative policy stance to help the economy recover from the pandemic. 
 
"
212,"<span>Mar 14, 2022 05:50AM ET</span>",,,,,,"By David Milliken
LONDON (Reuters) - Pet collars and casual clothing are replacing takeaway doughnuts and men's two-piece suits this year as Britain's statisticians update their inflation calculations to account for pandemic trends.
The biggest changes to the inflation basket for 2022 are around food after people ate more at home last year, and increasingly chose plant-based options. 
Vegetarian sausages, canned chickpeas, beans and lentils, dried herbs and frozen readymade Yorkshire puddings have all joined the list.
Anti-bacterial wipes are included for the first time.
The main food item leaving is the single doughnut because Britons have switched to buying multipacks of cakes and pastries to enjoy at home, rather than individual sweet bakery items to snack on while out.
The pandemic has also affected fashion.
""With many people still working from home, demand for more formal clothing has continued to decrease,"" Office for National Statistics head of economic statistics Sam Beckett said.
Women's sports bras and crop tops have been added to reflect new spending on sportswear while men's formal two-piece suits will be replaced by jackets or blazers, which are more widely stocked.
Collars for dogs and cats have been added to reflect greater pet ownership during the pandemic.
Leaving the basket are reference books such as dictionaries and road atlases as people look up similar information online, although cookery books and travel guides remain for now.
Consumer price inflation in Britain is calculated using a basket of more than 700 goods and services which are changed each year to try to keep up with new spending patterns.
With inflation at a 30-year high, the process has come under added scrutiny due to concern that product selections do not adequately reflect the spending choices of poorer people.
The ONS confirmed on Monday that it was making two changes to try to address this, in addition to the normal annual adjustments to the inflation basket.

Later this month people will be able to use a tool on the ONS website to calculate a 'personal' inflation rate that more closely matches their spending patterns.
From 2024 the ONS will include use a far wider range of prices from supermarket tills. This will make it easier to see, for example, if cheaper brands of pasta are rising in price faster or more slowly than expensive ones. 
 
"
213,"<span>Mar 14, 2022 02:56AM ET</span>",,,,,,"
NEW DELHI (Reuters) - India's annual wholesale price-based inflation accelerated to 13.11% in February from the previous month's 12.96%, government data showed on Monday.
February's figure was higher than 12.10% forecast in a Reuters poll of analysts, amid higher fuel prices, which were up 31.50% on the year, versus 32.27% in January. 
 
"
214,"<span>Mar 13, 2022 08:54PM ET</span>","(Bloomberg) -- Baked beans and tinned spaghetti are among about 100 Australian staple food items that are expected to be hit by price rises of as much as 20%, Robert Giles, the chief executive of canned good producer SPC, said in an interview with the Australian Financial Review.
Giles told the paper that the company “had no choice” but to raise consumer prices to mitigate higher input costs, or potentially face going out of business. 
Surging prices for fuel, wheat and packaging -- including cans -- are among the company’s price pressures, he said.
The cost of living for Australians has come under increasing attention as inflation stalks the global economic recovery. The topic is likely to feature strongly in the run-up to a national election that’s set to occur before the end of May. On the weekend, the government said it would focus on households under strain in its upcoming federal budget, due later this month.
Chicken Prices Could Soar Even More at Australian Grocery Stores
Global prices for everything from bread to gasoline have jumped, with the world economy shackled by ongoing Covid-related logistical hurdles and labor shortages. Meanwhile, Russia’s invasion of Ukraine has added to the challenging environment, sending shock waves through commodity markets -- threatening the global food system at a time when prices are at all-time highs, with a benchmark UN index soaring more than 40% during the past two years.
How War in Ukraine Is Tearing Apart the Global Food System
©2022 Bloomberg L.P.
",,,,,
215,"<span>Mar 13, 2022 08:45PM ET</span>",,,,,,"(Bloomberg) -- Treasuries fell Monday to extend a severe selloff that last week delivered losses equivalent to their interest payments over the past year. 
Five-year yields rose six basis points to surpass 2% for the first time since May 2019, while 10-year yields climbed a similar amount to 2.05%. 
Yields across the curve are at or near multi-year highs thanks to accelerating inflation and an imminent global shift toward restrictive monetary policy. 
The 30-year breakeven rate -- a bond-market gauge of inflation expectations -- hit 2.60% last week, the highest since 2013. Swaps traders are certain the Federal Reserve will raise interest rates 25 basis points this week and see better than 80% odds it hikes borrowing costs at each of the six subsequent meetings scheduled this year. 
 
©2022 Bloomberg L.P.
"
216,"<span>Mar 11, 2022 12:10PM ET</span>",,,,,,"By Lucia Mutikani
WASHINGTON (Reuters) - U.S. consumer sentiment fell more than expected in early March as gasoline prices surged to a record high in the aftermath of Russia's war against Ukraine, boosting one-year inflation expectations to the highest level since 1981.
The third straight monthly decline reported by the University of Michigan on Friday pushed consumer sentiment to its lowest level in nearly 11 years. It said 24% of respondents ""spontaneously mentioned the Ukraine invasion in response to questions about the economic outlook."" 
The University of Michigan's preliminary consumer sentiment index dropped to 59.7 in the first half of this month, the lowest reading since September 2011, from a final reading of 62.8 in February. Economists polled by Reuters had forecast the index falling to 61.4. 
The survey places more emphasis on gasoline prices and the stock market. The Conference Board's consumer confidence index, which puts more weight on the labor market, remains well above its COVID-19 pandemic lows. 
Economists said the continued slump in the University of Michigan's sentiment index was overdone relative to fundamentals and they expected the economy to continue growing. 
The labor market is churning out jobs at a rapid pace, the unemployment rate is at a two-year low, wages are rising and there were 11.3 million job openings at the end of January. Consumers have amassed more than $2 trillion in excess savings.
""The relationship between spending and sentiment is loose, particularly in the short-run, and real disposable income growth and other determinants of household budgets and finances are more important,"" said Scott Hoyt, a senior economist at Moody's (NYSE:MCO) Analytics in West Chester, Pennsylvania. 
""Support will also be coming from plentiful jobs and abundant available cash and credit for many. The volatility of income expectations may suggest consumers are struggling to understand how labor market tightness and inflation will impact their budgets."" 
Graphic: Umich vs spending: https://graphics.reuters.com/USA-STOCKS/gdvzybgjjpw/umichwords.png 
Following Russia's invasion of Ukraine on Feb. 24, crude oil prices jumped more than 30%, with global benchmark Brent hitting a 2008 high at $139 a barrel, before retreating to trade around $110 a barrel on Friday. 
U.S. gasoline prices are averaging a record $4.331 per gallon compared with $3.48 a month ago, AAA data showed.
Further increases are likely after President Joe Biden on Tuesday banned imports of Russian oil into the United States, as part of a wide-ranging tough sanctions against Moscow. 
The University of Michigan survey's gauge of current economic conditions slipped to a reading of 67.8 from 68.2 in February. Its measure of consumer expectations declined to 54.4 from 59.4 in February. 
Graphic: UMich: https://graphics.reuters.com/USA-STOCKS/zgpomzdyepd/umich.png 
The survey's one-year inflation expectations jumped to 5.4%, the highest since 1981, from 4.9% in February. But its five-year inflation expectations held steady at 3.0% for a second straight month, something likely to be welcomed by Federal Reserve officials.
The U.S. central bank is expected to start raising interest rates next Wednesday. Economists expect as many as seven rate hikes this year. 
Graphic: Umich inflation expectations: https://graphics.reuters.com/USA-STOCKS/jnvwebokrvw/umichinflation.png 

""The stability of the longer-term inflation expectations measure is a slightly more encouraging sign, providing further tentative evidence that underlying inflationary pressures are starting to level off,"" said Andrew Hunter, a senior economist at Capital Economics.
The government reported on Thursday that consumer prices recorded their largest annual increase in 40 years in February. 
 
"
217,"<span>Mar 11, 2022 11:01AM ET</span>",,,,,,"By Julie Gordon and Ismail Shakil
(Reuters) - Canada posted a blockbuster job gain in February, easily beating expectations and more than wiping out January's decline, while the unemployment rate dropped below its pre-pandemic level for the first time, data from Statistics Canada showed on Friday.
The economy added a net 336,600 jobs, more than double the 160,000 analysts had forecast, Statscan said. The jobless rate fell to 5.5%, its lowest level since 5.4% in May 2019, as Canada reopened from strict Omicron restrictions. 
Hours worked surged 3.6%, rising above February 2020 levels for the first time, with the average hourly wage of permanent employees up 3.3%. Overall, employment is now 1.9% above pre-pandemic levels.
""We were expecting strength, but not nearly as much as that,"" said Jimmy Jean, chief economist at Desjardins Group. 
""Canada has a history of a very resilient job market coming out of those (COVID-19) waves... You have a lot of jobs and that will allow consumers to be able to absorb the impact of higher inflation, especially with wages accelerating."" 
Graphic: Canada net jobs losses or gains by month: https://graphics.reuters.com/CANADA-ECONOMY/EMPLOYMENT/klvykbrjevg/chart.png 
The blowout gain comes as the Bank of Canada is widely expected to go ahead with second rate hike at its next meeting in April. Chances of a 50-basis-point hike edged up to 45% from 37% before the report, money market data showed.
Governor Tiff Macklem last week said the central bank has ""considerable space"" left to raise rates and did not rule out a 50 bps move if needed to curb surging consumer prices. Inflation hit a 30-year high in January at 5.1%.
While job market strength boosts the chance of a more aggressive hike going forward, it is not likely to happen in April, with too much uncertainty clouding the outlook, said Doug Porter, chief economist at BMO Capital Markets.
""I think they would need to see a little bit more clarity on the situation in Ukraine, and global financial markets in general, before they took an aggressive step,"" he said. 

""Let's just say their finger is going to be on the 50-basis-points trigger now when conditions allow.""
The Canadian dollar was trading 0.4% higher at 1.2710 to the greenback, or 78.68 U.S. cents. 
 
"
218,"<span>Mar 11, 2022 05:46AM ET</span>",,,,,,"LONDON (Reuters) - The British public's expectations for the rate of inflation in a year's time rose to the highest since 2008, although the increase in longer-term expectations has been less marked, a quarterly survey by the Bank of England showed on Friday.
The median inflation expectation for 12 months' time rose to 4.3% in February's survey from 3.2% in November, its highest since August 2008. Expectations for two- and five years' time were the highest since 2013 and 2020 at 3.2% and 3.3%.
BoE policymakers closely watch inflation expectations as they view them as a way that temporarily high inflation can become persistent through its effect on companies' pricing plans or employees' wage demands, even after the initial drivers of higher prices have faded.
However a one-off question asked in February's survey showed workers expected their pay to rise by just 2.1% over the next 12 months, far below the rate of inflation.
British consumer price inflation hit its highest in nearly 30 years in January at 5.5% due to higher energy prices and post-pandemic bottlenecks in supply chains. 
Many economists think it could exceed 8% this year and reach its highest since the early 1980s due to the further upward impact on oil and gas prices from Russia's invasion of Ukraine.
Other measures of inflation expectations have moved up too. 

Citi's monthly survey with polling company YouGov showed the public's expectations for inflation in five to 10 years' time rose to 4.1% last month, the joint highest since the series began in 2005, while financial markets price in the highest inflation in more than a decade.
The BoE survey took place in two waves of around 2,200 people around Feb. 4-7 and Feb. 18-21. It was conducted by polling company Ipsos, which has replaced Kantar as the survey provider. 
 
"
219,"<span>Mar 11, 2022 04:46AM ET</span>",,,,,,"By Andy Bruce and David Milliken
LONDON (Reuters) - Britain's economy rebounded much more than expected in January from its coronavirus-related lull in late 2021, according to data on Friday, raising - along with soaring inflation - the likelihood of an interest rate hike next week.
The Office for National Statistics said gross domestic product grew by 0.8% month-on-month in January after a 0.2% decline in December when the Omicron wave of coronavirus held back growth. This was the strongest monthly expansion since June and more than forecast by any economist in a Reuters poll which had pointed to growth of 0.2%.
All the main sectors of Britain's economy grew more than expected, with the wholesale and retail sector as well as pubs and restaurants being particular drivers, the ONS said.
While growth looked likely to continue into February, economists warned of tougher times ahead.
""The cost of living crisis and the influence of the war in Ukraine probably means this is as good as it gets for the year,"" said Paul Dales, chief UK economist at consultancy Capital Economics.
Responding to the data, finance minister Rishi Sunak warned that the Russia-Ukraine conflict had raised uncertainty around the economic outlook and that it warranted vigilance.
With investors focused on the consequences of the conflict in Ukraine, the pound showed little reaction to the January growth figures.
The size of the British economy in January was 0.8% larger than its pre-pandemic level in February 2020 but remained about 4% smaller than if it had continued growing at its trend rate for the last decade, according to a Reuters calculation. 
GRAPHIC: UK economy trend https://fingfx.thomsonreuters.com/gfx/polling/xmvjoewlnpr/Pasted%20image%201646984763695.png 
The ONS said output would be around 1.2% below its pre-pandemic size if extra spending on healthcare was stripped out.
Last month the Bank of England said the economy looked set to grow around 3.75% this year, with inflation peaking at around 7.25% in April - but those forecasts have already been eclipsed by the inflationary consequences of Russia's invasion of Ukraine for financial markets and international trade.
Still, the strength of the economy shown in Friday's data - in addition to galloping inflation - will likely bolster bets that BoE policymakers will raise interest rates next week for the third time in the space of three months.
The British Chambers of Commerce (BCC) warned this could prove to be a mistake.
""Raising interest rates and taxes at this time would weaken the UK's growth prospects further, by undermining confidence and diminishing households' and firms' finances,"" BCC head of economics Suren Thiru said.
Britain's goods trade deficit, excluding volatile flows of precious metals, rose to its widest on record in January at 21.9 billion pounds ($28.6 billion), up from 14.7 billion pounds in December, driven by a sharp widening in the trade deficit with the EU.
Part of the increase was due to a post-Brexit change in how data on trade with the EU was collected. Around 2 billion pounds of a 3 billion pound fall in goods exports to the EU in January was a one-off effect related to this, the ONS said.
Customs officials said a 4.7 billion pound rise in imports from the EU was ""predominantly"" the result of a genuine shift, such as a 2.0 billion pound rise in imports of transport equipment - mostly cars - due to reduced domestic production.

Trade with non-EU countries was little changed from December.
($1 = 0.7658 pounds) 
 
"
220,"<span>Mar 10, 2022 07:56PM ET</span>",,,,,,"By William Schomberg
WATFORD, England (Reuters) - When Zara Asamoah graduated early in the coronavirus pandemic, she had no fixed abode and her chances of finding work looked remote.
Now, thanks to an acute lack of job candidates as Britain's economy reopens and to support from Beam, a crowd-funding charity that helps homeless people into work, Asamoah has a job with a London railway operator and lives in a shared house. 
""It's taken a huge pressure off of me "" said the 25 year-old, who found it hard to apply for jobs without a stable address, and to get a home without regular income.
Globally, a shortage of people to fill jobs after the pandemic wrought changes to labour markets is worrying central banks who fear wage demands will fuel inflation already at multi-decade highs.
In Britain, the problems are exacerbated by a drop in EU workers after the country left the European Union. Vacancies are the highest on record. As a result, organizations that work with people employers were long wary of, including homeless people as well as other typically marginalised groups such as ex-offenders, say more opportunities are opening up.
Beam estimates interest from employers in its services has tripled since the start of the pandemic. It has ramped up operations to help nearly 30 people a month into jobs so far this year, compared with about 3 a month in 2019, before the pandemic.
While firm numbers of how many homeless people are now being drawn into the workplace are hard to come by, the potential pool of labour is large. 
In December, charity Shelter estimated 274,000 people were homeless in England, most of them like Asamoah crashing with friends and family, rather than sleeping rough.
VACANCIES SURGE, WORKFORCE SHRINKS
Britain's ratio of 4.1 vacancies to 100 employee jobs is a record. 
During the pandemic many older workers took early retirement and young people opted to stay in education. In late 2021, the share of 16-64 year-olds not in work and not looking for it stood at 21.2%, up from 20.2% in early 2020, government data shows, equivalent to around half a million missing workers.
Sonali Punhani, chief UK economist at  Credit Suisse  (SIX:CSGN), said the problem was currently even more acute in the United States, where emergency welfare payments have sidelined many workers.
But Brexit meant Britain's recovery would likely be slower. 
""Workers will come back over this year but I don't think participation will come back to pre-pandemic levels,"" Punhani said.
Emily Hocking, head of talent acquisition for buses and trains at Arriva Group, the parent of Arriva Rail London which hired Asamoah, said the situation was ""incredibly tough"" for employers.
""Brexit, COVID - it's completely changed the landscape,"" she said.
Faced with candidate shortages that were ""not sustainable,"" Arriva looked for more hires from new sources. After a successful trial between Beam and its London unit, Arriva now plans a national-level partnership.
A WEEK TURNS TO YEARS
As well as the high demand for labour, organizations such as Beam are key to breaking the cycle that keeps homeless people out of work.
Asamoah was first left without a fixed address in 2016 when her mother was evicted over rent arrears. She stayed first with her boyfriend at the time, then a family friend, then her sister, doing only occasional part-time work.
""A week turned into two weeks. Two weeks turned into a month. A month turned into a year,"" she said. ""I realized that we were just not going to get the family home back.""
Asamoah stuck to her film-making course at university despite the upheaval. After graduating in 2020, she was struggling again to find somewhere to stay when her local council put her in touch with Beam. 
Crowd-funding of just over 3,000 pounds ($3,936) got Asamoah into a shared house a year ago and covered the cost of a laptop and other expenses. Beam coached her on job interviews and introduced her to employers, including Arriva. 
Alex Stephany, Beam's founder, said companies could meet the challenge of worker shortages by doing ""the right thing for society"" and hiring ethically and diversely.
Interventions Alliance, an organisation that helps former offenders find jobs, said it was now much easier to place its clients with a wider range of companies, including transport and hospitality businesses that were previously reluctant.
""There is now much more openness,"" said Suki Binning, the group's executive director for justice and social care. 
For Fox Group, a haulage and construction firm in Blackpool, northwest England, there is potential in nearby Kirkham Prison.
A shift to online shopping in the pandemic made drivers some of the most sought-after workers, compounding the loss of about 4% of Fox's drivers and construction staff after Brexit.
Fox currently employs two former inmates of the prison and seven others who are allowed out to work during the day. In the next few weeks, Fox will open an academy to train and potentially hire 45 inmates as machinery drivers on day release and once they are fully released.

""It's a bit of a no-brainer,"" director Lee Hardy said. ""There are loads of guys out there who want to work and we've got work that we can offer."" 
(Changes status of Beam to social enterprise from charity) 
 
"
221,"<span>Mar 10, 2022 07:46PM ET</span>",,,,,,"By Lucia Mutikani
WASHINGTON (Reuters) - U.S. consumer prices surged in February, forcing Americans to dig deeper to pay for rent, food and gasoline, and inflation is poised to accelerate even further as Russia's war against Ukraine drives up the costs of crude oil and other commodities.
The broad rise in prices reported by the Labor Department on Thursday led to the largest annual increase in inflation in 40 years. Inflation was already haunting the economy before Russia's invasion of Ukraine on Feb. 24, and could further erode President Joe Biden's popularity. 
The Federal Reserve is expected to start raising interest rates next Wednesday. With inflation nearly four times the U.S. central bank's 2% target, economists are expecting as many as seven rate hikes this year. 
Lower-income households bear the brunt of high inflation as they spend more of their income on food and gasoline. 
""Consumers' shock at rapidly rising gas prices at the pump will continue to put pressure on the Fed and policymakers to do something, anything, to slow down the speed at which prices everywhere are moving higher,"" said Chris Zaccarelli, chief investment officer at Independent Advisor Alliance in Charlotte, North Carolina.
The consumer price index increased 0.8% last month after gaining 0.6% in January. A 6.6% rebound in gasoline prices accounted for almost a third of the increase in the CPI. Gasoline prices had declined 0.8% in January. Food prices jumped 1.0%, with the cost of food consumed at home soaring 1.4%. 
Prices for fruit and vegetables increased by the most since March 2010, while the rise in the cost of dairy and related products was the largest in nearly 11 years.
In the 12 months through February, the CPI shot up 7.9%, the biggest year-on-year increase since January 1982. That followed a 7.5% jump in January and was the fifth straight month of annual CPI readings north of 6%. February's increase in the CPI was in line with economists' expectations.
Last month's CPI data does not fully capture the spike in oil prices following the outbreak of the war in Ukraine. Prices shot up more than 30%, with global benchmark Brent hitting a 2008 high at $139 a barrel, before retreating to trade around $112 a barrel on Thursday. 
The United States and its allies have imposed harsh sanctions on Moscow, with Biden on Tuesday banning imports of Russian oil into the United States. Russia is the world's second-largest crude oil exporter. 
U.S. gasoline prices are averaging a record $4.318 per gallon compared with $3.469 a month ago, AAA data showed.
Biden on Thursday acknowledged the hardships Americans were facing from sky-rocketing prices, but blamed Russian President Vladimir Putin's actions.
""As I have said from the start, there will be costs at home as we impose crippling sanctions in response to Putin's unprovoked war, but Americans can know this, the costs we are imposing on Putin and his cronies are far more devastating than the costs we are facing,"" Biden said in a statement. 
Soaring inflation is wiping out wage gains. Inflation adjusted average hourly earnings fell 2.6% on a year-on-year basis in February, the Labor Department said. Moody's (NYSE:MCO) Analytics estimates that inflation at February levels was costing the average household $296.45 per month, up from $276 in January.
Economists expect the annual CPI rate will peak above 8% in March or April and start to slow in the following months as the high readings from last spring drop out of the calculation. 
Stocks on Wall Street were lower. The dollar gained versus a basket of currencies. U.S. Treasury yields rose.
SOARING RENT COSTS
Inflation was ignited by a shift in spending to goods from services during the COVID-19 pandemic and trillions of dollars in relief from the government. The resulting surge in demand ran against capacity constraints as the spread of the coronavirus pushed millions of workers out of the labor market, making it harder to move raw materials to factories and finished goods to consumers.
Excluding the volatile food and energy components, the CPI increased 0.5% last month after advancing 0.6% in January.
A 0.5% rise in the cost of shelter like rental accommodation as well as hotel and motel rooms accounted for more than 40% of the increase in the so-called core CPI. The cost of rent jumped 0.6%, the most since March 2005. Rental costs are sticky and will keep core CPI hot. 
""Due to the way rents are sampled in the CPI, resampling every six months, the index tends to lag other indicators such as the Zillow Observed Rent Index, suggesting CPI rents will likely continue to rise strongly for a while yet,"" said Daniel Vernazza, chief international economist at UniCredit in London.
Consumers paid more for household furnishings and operations, motor vehicle insurance as well as clothing and personal care. Airline fares soared 5.2% as sharply declining coronavirus infections boosted demand for travel. 
But prices of new motor vehicles rose modestly while used cars and trucks fell, suggesting some easing in pent-up demand. Motor vehicles were one of the main drivers of inflation because of a global semiconductor shortage.
In the 12 months through February, the core CPI vaulted 6.4%, the largest year-on-year gain since August 1982, after increasing 6.0% in January.
Despite high inflation, tighter monetary policy and the conflict in Ukraine, a recession is not expected. Demand for labor is strong, with a near record 11.3 million job openings at the end of January. Households are sitting on about $2.6 trillion in excess savings.

""The cost to consumers is high,"" said Ryan Sweet, a senior economist at Moody's Analytics in West Chester, Pennsylvania. ""However, there are also reasons to be optimistic that consumers can weather a temporary spike in gasoline prices, as household balance sheets in aggregate are in great shape. Gasoline spending as a share of total nominal consumption is low."" 
Though a separate report from the Labor Department showed initial claims for state unemployment benefits increased 11,000 to a seasonally adjusted 227,000 for the week ended March 5, they remained at levels consistent with a tight labor market. 
 
"
222,"<span>Mar 10, 2022 06:54PM ET</span>",,,,,,"(Bloomberg) -- Japan’s household spending fell in January, as consumers held back on spending during the rapid spread of the omicron variant and renewed restrictions on activity, adding to the risk that the economy will shrink this quarter.
Outlays fell 1.2% from December for the sixth drop in the last nine months, the ministry of internal affairs reported Friday. Spending rose 6.9% from the low levels of a year ago, compared with a 3.4% gain forecast by analysts. 
The fall in spending from last month could contribute to Japan’s recovery slipping back into reverse this quarter with the war in Ukraine adding to the uncertainties for the economic outlook. Household spending accounts for more than half of gross domestic product.
Spending dropped as virus cases shot up from around 500 a day at the beginning of January to more than 100,000 a month later, sapping momentum from a rebound in consumption in the last quarter of 2021. 
The spread of omicron prompted Prime Minister Fumio Kishida’s government to bring back restrictions telling businesses to cut their operating hours and restrict alcohol sales.
The year-on-year gain shows that the hit to spending from the latest restrictions hasn’t been as big as the drop last January during the stricter curbs of a full state of emergency.
While the omicron wave seems to have peaked in February, Kishida has extended this year’s quasi-emergency measures in Tokyo and other areas into late March because the pace of the retreat has been slow. 
What Bloomberg Economics Says...
“Looking forward, we expect a mild drop in 1Q GDP spending, which is a quarter-on-quarter measure. Outlays will be hit by virus curbs that were reinstated in January and have been extended into March for key areas of the country.”
-- The Asia Economist Team
To read the full report, click here.
He’s also been trying to speed up a third vaccine shot, which has been lagging behind other advanced nations. Less than 30% of the population has received the booster shot so far. 
Concern is mounting that escalating energy prices exacerbated by sanctions on Russia will continue to keep household consumption subdued even after omicron concerns recede. The government has responded to the increase in gasoline prices by ramping up subsidies, but speculation is emerging that more help will be rolled out. 
Around half of economists surveyed by Bloomberg expect Kishida to unveil further stimulus measures to support the economy ahead of a summer election he needs to do well in to shore up support for his leadership.
Kishida, Japan’s third premier of the pandemic, already put together a 56 trillion yen package in November to support growth. 
(Adds more details from release)
©2022 Bloomberg L.P."
223,"<span>Mar 10, 2022 11:51AM ET</span>","(Reuters) - Inflation in Russia is forecast to accelerate to 20% and its economy could fall by as much as 8% this year, an independent survey of analysts requested by the central bank showed on Thursday. 
According to 18 economists polled by the Russian central bank between March 1 and 9, the average key rate this year is forecast at 18.9%, it said in a statement. 
""A significant revision of consensus estimates reflects a drastic change in economic conditions over the past two weeks,"" Deputy Central Bank Governor Alexei Zabotkin said in a separate statement. 
""Measures taken by the Bank of Russia and the government are aimed at limiting the scale of economic downturn and at avoiding a prolonged period of high inflation."" 

Annual consumer inflation reached 10.42% as of March 4, as the rouble touched it historic lows following the Russian invasion of Ukraine, followed by harsh Western sanctions which cut off the central bank and banks from the global financial system. 
The Russian central bank raised its key interest rate to 20% from 9.5% in an emergency move last week, introduced capital controls and told its export-focused companies to sell foreign currency as the rouble tumbled to record lows. 
 
",,,,,
224,"<span>Mar 10, 2022 08:56AM ET</span>",,,,,,"NEW YORK (Reuters) - U.S. consumer prices surged in February, culminating in the largest annual increase in 40 years, and inflation is poised to accelerate further in the months ahead as Russia's war against Ukraine drives up the costs of crude oil and other commodities.
The consumer price index increased 0.8% last month after gaining 0.6% in January, the Labor Department said on Thursday.
In the 12 months through February, the CPI shot up 7.9%, the biggest year-on-year increase since January 1982. That was the fifth straight month of annual CPI readings north of 6%. Both figures were in line with what economists polled by Reuters had forecast.
 
MARKET REACTION:
STOCKS: S&P e-mini futures pared losses and were down 0.95%, pointing to a weak open on Wall Street
BONDS: Yields on benchmark 10-year notes ticked higher to 1.9741%. Two-year Treasury yields fell to 1.6963%
FOREX: The dollar index turned 0.03% higher
 
COMMENTS:
 
BRIAN JACOBSEN, SENIOR INVESTMENT STRATEGIST, ALLSPRING GLOBAL INVESTMENTS, MENOMONEE FALLS, WISCONSIN
“This inflation report might be just a prelude to an even uglier report when we get the March data. Gasoline prices are up 20% since the beginning of the month. Food costs are up. Goods excluding food and energy downshifted to a slower gear in February, but food and energy will keep inflation looking really hot for at least another month. The Fed can’t bring peace to Ukraine and Russia, so there’s little that monetary policy can do to tame food and energy inflation. It may have to just say that it is serious about fighting inflation, but it is also seriously hamstrung in what it can do right now.”
 
PETER CARDILLO, CHIEF MARKET ECONOMIST, SPARTAN CAPITAL SECURITIES, NEW YORK
“Bottom line is inflation is elevated and there’s more to come.”
“I was looking for inflation to peak in the second quarter but now that depends on oil. Perhaps we won’t see any relief until the end of the year.”
“Powell already told us we should expect a 25 basis point rate hike (this month). It should be 50 basis points or even 75 basis points but that won’t happen because of what’s happening in Ukraine right now.”
 
(Compliled by the global Finance & Markets Breaking News team)"
225,"<span>Mar 10, 2022 08:36AM ET</span>",,,,,,"(Bloomberg) -- U.S. consumer price gains accelerated in February to a fresh 40-year high, consistent with rapid inflation that’s become even more pronounced following Russia’s invasion of Ukraine. 
The consumer price index jumped 7.9% from a year earlier following a 7.5% annual gain in January, Labor Department data showed Thursday. The widely followed inflation gauge rose 0.8% in February from a month earlier, reflecting higher gasoline, food and shelter costs.
Follow the reaction in real time here on Bloomberg’s TOPLive blog
The median projections of economists in a Bloomberg survey called for the CPI to rise 7.9% from a year ago and 0.8% from January. 
Excluding volatile food and energy components, so-called core prices increased 0.5% from a month earlier and 6.4% from a year ago.
The data illustrate the extent to which inflation was tightening its grip on the economy before Russia’s war brought about a spike in commodities, including the highest retail gasoline price on record. Most economists had expected February would be the peak for annual inflation, but the conflict likely means even higher inflation prints in the coming months.
To combat building price pressures, the Federal Reserve is set to raise interest rates next week for the first time since 2018. At the same time, the geopolitical situation adds uncertainty to the central bank’s rate hiking cycle over the coming year.
Fed officials could take a more hawkish stance if energy price shocks lead to higher and more persistent inflation, but they also may take a more cautious approach if sinking consumer sentiment and declining real wages begin to weigh on growth as the war drags on.
The February report showed that gasoline prices rose 6.6% from the prior month and accounted for almost a third of the monthly increase in the CPI. Some of that may reflect energy price spikes resulting from the first days of Russia’s invasion during the last week of the month. The impact will be more fully captured in the March CPI report. 
So far this month, the retail price of a regular-grade gasoline has increased 19.3% to $4.32 a gallon, according to American Automobile Association data.
Food prices climbed 1% from the prior month, the largest advance since April 2020, the CPI report showed.
While the war’s full impact on the U.S. economy remains unclear, soaring costs of oil, grains and metals are likely to feed through to other commodities and ultimately consumer prices. The Biden administration on Tuesday banned Russian oil imports into the U.S., a move that will add to energy price pressures.  
©2022 Bloomberg L.P.
"
