,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
174,"<span>Jan 08, 2021 02:30AM ET</span>","LONDON (Reuters) - A wave of optimism washed over bosses of major British companies in December, ahead of a tightening of COVID-19 restrictions this month, even though many thought it would take a long time to recover fully from the pandemic, a survey showed on Friday.
The quarterly poll of chief financial officers from accountants Deloitte showed the biggest improvement in optimism since the survey started in 2007.
Still, half of the respondents said it would take at least until the end of 2021 before revenues return to their pre-pandemic levels - chiming with a Bank of England survey published this week.
""Boosted by the prospect of mass vaccination and growth, business sentiment surged this quarter with CFOs taking the most positive view on profit margins for the last five years,"" said Ian Stewart, Deloitte's chief economist.
Expectations for hiring and investment recovered in the latest survey but still remained in negative territory.
On Wednesday, Bank of England Governor Andrew Bailey said a surge in investment was critical this year to help heal the scars left by the pandemic.
Many economists believe Britain has slipped back into recession, with the BoE estimating the economy shrank by just over 1% in the fourth quarter and others predicting further contraction in early 2021.
Britain has recorded Europe's highest death toll from COVID-19 at more than 78,000 and also saw its economy shrink by a fifth during the second quarter of 2020, the sharpest decline among the world's seven largest advanced economies.

The Deloitte survey of 90 CFOs was conducted between Dec. 2 and Dec. 14, including respondents from 12 FTSE 100-listed companies and 44 from FTSE 250 firms.
 
",,,,,
175,"<span>Jan 07, 2021 01:00PM ET</span>",,,,,,"By Lucia Mutikani
WASHINGTON (Reuters) - The number of Americans filing first-time claims for jobless benefits unexpectedly dipped last week while staying extremely high, with the labor market recovery appearing to stall as a raging COVID-19 pandemic threatens to overwhelm the country.
Layoffs announced by U.S. companies surged 18.9% in December, other data on Thursday showed. Though services industry activity accelerated last month, employment fell. The reports followed on the heels of news on Wednesday that private companies shed workers in December, heightening the risk that the economy lost jobs last month for the first time since April. 
Still, the economy is unlikely to slide back into recession after the government approved additional pandemic relief in late December, with more fiscal stimulus likely. Democrats on Wednesday won two Senate seats in runoff elections in Georgia, giving the party control of the chamber and boosting the prospects for President-elect Joe Biden's legislative agenda. Congress on Thursday formally certified Biden's election victory hours after hundreds of President Donald Trump's supporters stormed the U.S. Capitol.
""The labor market will struggle this winter because of surging COVID-19 cases,"" said Ryan Sweet, a senior economist at Moody's (NYSE:MCO) Analytics in West Chester, Pennsylvania. ""The good news is additional support is likely coming in the first quarter.""
Initial claims for state unemployment benefits dipped 3,000 to a seasonally adjusted 787,000 for the week ended Jan. 2, compared to 790,000 in the prior week, the Labor Department said. Economists polled by Reuters had forecast 800,000 applications in the latest week.
Claims were likely held down by difficulties adjusting the data for seasonal fluctuations around this time of the year. Unadjusted claims jumped 77,400 to 922,072 last week. Including a government-funded program for the self-employed, gig workers and others who do not qualify for the regular state unemployment programs, 1.08 million people filed claims last week. 
(GRAPHIC: Jobless claims - https://graphics.reuters.com/USA-STOCKS/gjnpwknrjpw/joblessclaims.png) 
Elevated claims are in line with other data that have suggested the economy was taking a beating from business restrictions and retrenchment in consumer spending because of the pandemic. Minutes of the Federal Reserve's Dec. 15-16 meeting published on Wednesday showed policymakers expected soaring coronavirus cases ""would be particularly challenging for the labor market in coming months."" 
COVID-19 cases in the United States have jumped to more than 21 million, with the death toll exceeding 356,000 since the virus first emerged in China in late 2019, according to the U.S. Centers for Disease Control and Prevention. 
In a second report on Thursday, global outplacement firm Challenger, Gray & Christmas said U.S. companies announced 77,030 job cuts in December, up from 64,797 in November. That brought total layoffs in 2020 to a record 2.305 million, a 289% surge compared to 2019. Nearly half of the job cuts were due to the pandemic.
(GRAPHIC: Challenger Gray - https://graphics.reuters.com/USA-STOCKS/yxmpjqmqzvr/challenger.png) 
Separately, the Institute for Supply Management (ISM) said its index of services industry employment dropped to a reading of 48.2 last month from 51.5 in November. The ISM said comments from companies included ""less staff needed in restaurants due to restrictions"" and ""we had to reduce our workforce even further.""
U.S. stocks were trading higher as investors bet on more pandemic aid under a Democrat-controlled Congress. The dollar gained versus a basket of currencies. U.S. Treasury prices fell.
MILLIONS ON BENEFITS
The government is scheduled to publish its closely followed employment report for December on Friday. According to a Reuters survey of economists, nonfarm payrolls likely increased by 71,000 jobs after rising by 245,000 in November. 
That would be the smallest gain since the jobs recovery started in May and mean the economy recouped about 12.5 million of the 22.2 million jobs lost in March and April.
Jobless claims remain above their 665,000 peak during the 2007-09 Great Recession, though they have dropped from a record 6.867 million in March. The government in late December approved nearly $900 billion in additional fiscal stimulus, including the renewal of a $300 unemployment supplement until March 14.
Government-funded programs for the self-employed, gig workers and others who do not qualify for the state unemployment programs as well as those who have exhausted their benefits were also extended in the package. 
The claims report also showed the number of people receiving benefits after an initial week of aid declined 126,000 to 5.072 million in the week ending Dec. 26. But many have exhausted their eligibility, limited to six months in most states. About 4.517 million workers filed for extended unemployment benefits in the week ending Dec. 19. Roughly 19.177 million people were receiving benefits under all programs in mid-December. 
The economy plunged into recession in February. Though it is expected to have expanded at around a 5% annualized rate in the fourth quarter, the bulk of the rise in gross domestic product will likely come from the rebuilding of inventories.
A fourth report from the Commerce Department showed the trade deficit widened 8.0% to $68.1 billion in November, the highest since August 2006. The deficit was boosted by a jump in imports.
(GRAPHIC: Trade balance - https://graphics.reuters.com/USA-STOCKS/jznvnqrmkpl/tradebal.png)

""Growth will be very weak in early 2021, but should pick up in the spring as vaccine rollout continues, and stimulus funding supports consumer spending,"" said Gus Faucher, chief economist at PNC Financial (NYSE:PNC) in Pittsburgh, Pennsylvania. 
 
"
176,"<span>Jan 07, 2021 10:05AM ET</span>",,,,,,"WASHINGTON (Reuters) - U.S. services industry activity accelerated in December, but sky-rocketing COVID-19 infections depressed employment, heightening the risk that the economy shed jobs for the first time since the labor market recovery from the pandemic started.
The Institute for Supply Management (ISM) said on Thursday its non-manufacturing activity index increased to a reading of 57.2 last month from 55.9 in November.
That lifted the index to within striking distance of its 57.3 level in February, before the coronavirus pandemic reached the United States. A reading above 50 indicates growth in the services sector, which accounts for more than two-thirds of U.S. economic activity. Economists polled by Reuters had forecast the index falling to 54.6 in December.
The surprise pick-up in services sector activity mirrors a similar rise in production at factories last month despite the country being engulfed by a fresh wave of coronavirus cases.
As with the manufacturing data, the improvement in the services industry index partly reflected a rise in the survey's measure of supplier deliveries to a reading of 62.8 last month from 57.0 in November. A lengthening in suppliers' delivery times is normally associated with a strong economy and increased customer demand, which would be a positive contribution.
But in this instance that indicates supply shortages due to the pandemic.
The ISM survey's measure of new orders for the services industry rebounded to a reading of 58.5 in December from 57.2 in November. That came as a measure of export orders jumped to 57.3 from a reading of 50.4 in November. But the global resurgence in the virus suggests the robust export growth is unsustainable.
Backlog orders contracted, indicating a slowdown in the services industry activity in the near term.
The survey's index of services industry employment fell to a reading of 48.2 last month from 51.5 in November. That increases the possibility that the economy lost jobs in December for the first time since April. A report on Wednesday showed a decline in employment at private companies last month.
But a survey from the ISM on Tuesday showed employment at factories rebounded in December.
According to a Reuters survey of economists, nonfarm payrolls probably increased by 71,000 jobs after rising by 245,000 in November. That would the smallest gain since the jobs recovery started in May and mean the economy recouped about 12.5 million of the 22.2 million jobs lost in March and April.
 "
177,"<span>Jan 07, 2021 08:55AM ET</span>",,,,,,"WASHINGTON (Reuters) - The United States' trade deficit surged to its highest level in more than 14 years in November as businesses boosted imports to replenish inventories, offsetting a rise in exports.
The Commerce Department said on Thursday the trade gap widened 8.0% to $68.1 billion in November, the highest level since August 2006. The deficit in October was unrevised at $63.1 billion. Economists polled by Reuters had forecast the trade shortfall increasing to $65.2 billion in November.
Imports jumped 2.9% to $252.3 billion. Goods imports accelerated 3.0% to $214.1 billion, the highest since May 2019. Exports rose 1.2% to $184.2 billion. Goods exports advanced 1.0% to $127.7 billion.
Rising imports and the resulting widening in the trade deficit are a drag on gross domestic product. But much of the imports likely ended up in warehouses, boosting inventories. The accumulation of inventories is likely to counter the hit to GDP from imports.
The economy is expected to have expanded at around a 5% annualized rate in the fourth quarter, with the bulk of the rise in gross domestic product seen coming from inventory investment. The economy grew at a historic 33.4% pace in the third quarter after shrinking at a 31.4% rate in the April-June period, the deepest since the government started keeping records in 1947.
 "
178,"<span>Jan 07, 2021 08:36AM ET</span>",,,,,,"By Geoffrey Smith 
Investing.com -- The number of people making initial claims for jobless benefits stayed roughly unchanged at the historically high level of 787,000 last week, according to figures released on Thursday by the Labor Department.
That's fractionally below the 800,000 expected by analysts ahead of time and down by 3,000 from the previous week's figure, which was revised up a shade.
The number of continuing claims fell by more than expected to 5.072 million from 5.198 million, the latter figure being revised down by 21,000 from its initial estimate. 
The numbers appear to indicate no meaningful improvement in the labor market since the cut-off date for December's nationwide payrolls surveys. ADP's monthly survey for December, which covered the period up to the middle of last month, showed that private payrolls fell by 123,000 in a month when the service sector in particular was hit by a fresh surge in Covid-19 cases nationwide.
""The underlying story here is clear,"" said Ian Shepherdson, chief economist at Pantheon Macroeconomics. ""A combination of Covid fear and state-mandated restrictions on activity in the services sector is squeezing businesses, and no real relief is likely until a sustained decline in pressure on hospitals emerges; that’s probably a story for late February at the earliest.""
He noted that while the figures reflect real hardship, there was comfort in the fact that they had not developed more serious upward momentum.
The impact of the numbers on financial markets was minimal Thursday, overshadowed by the prospect of more aggressive stimulus from the incoming administration of Joe Biden, which will be able to count on majorities in both houses of Congress. By 9 AM, Dow Jones Futures were up 128 points, or 0.4%, while NASDAQ Futures were up 0.9%.
 Yields on 10-YearTreasury bonds, however, resumed their rise, hitting 1.07% after crashing through 1% for the first time in 10 months on the back of Georgia's Senate seat runoffs on Wednesday.
 "
179,"<span>Jan 07, 2021 06:05AM ET</span>",,,,,,"By Jan Strupczewski
BRUSSELS (Reuters) - Economic sentiment in the euro zone ticked up last month but inflation held in negative territory before what is likely to be a slow rise this year as some tax cuts are reversed, oil prices rise and the economy starts to recover.
Inflation in the 19 countries sharing the euro was unchanged at minus 0.3% in December, Eurostat data showed on Thursday, underperforming analyst expectations for a minus 0.2% reading but broadly in line with the European Central Bank's own projections. 
With the economy likely shrinking again in the fourth quarter and inflation below zero since August, the ECB already approved a new package of stimulus measures in December, extending copious asset buys well into 2022 to insulate an economy likely to face permanent damage from the pandemic.
Its measures are expected to keep borrowing costs record low for years to come, providing crucial support just as the bloc faces even stricter lockdown measures with governments shutting down much of the services sector over fears that a fresh wave of coronavirus infections could overwhelm heath care system. 
Still, economic sentiment edged up to 90.4 points in December from 87.7 in November, against expectations of a rise to 90.0 points, a European Commission monthly survey showed.
The better reading was mainly thanks to an improvement in industry to -7.2 from -10.1 and among consumers to -13.9 from -17.6 points. 
Thursday's inflation reading could be the last negative figure in the current cycle as a temporary German value added tax cut expired at the end of 2020 and crude oil prices are up around 45% since the start of November. 
The ECB expects inflation to rise to 0.3% in the first quarter, then to 1.5% by the fourth quarter as activity restarts and weak year earlier figures get knocked out from base figures.
Still, inflation, which has undershot the ECB's nearly 2% target since 2013, is likely to dip again next year and will not approach the bank's objective for years to come as the recover from the pandemic will be protracted. 
Separately, Eurostat said euro zone retail sales plunged much more than expected in November as countries across Europe began to re-introduce pandemic restrictions. The sales falls were deepest in Belgium and France which imposed the toughest measures early.

Euro zone retail sales dropped 6.1% month-on-month for a 2.9% year-on-year fall. In Belgium the monthly drop was 15.9% and in France 18.0%. Economists polled by Reuters had expected euro zone retail sales to fall 3.4% on the month and rise 0.8% on the year.
 
"
180,"<span>Jan 07, 2021 05:35AM ET</span>","By Andy Bruce
LONDON (Reuters) - British companies saw a slightly worsening hit to sales and jobs from the COVID-19 pandemic last month when the virus spread increasingly through the population, a Bank of England survey showed on Thursday.
Companies said the pandemic cut 16.1% on average from sales during the fourth quarter, the BoE said, more than the 15.3% hit pencilled in from November's survey. They also saw a bigger hit to jobs.
The worsening conditions came last month despite positive news on COVID-19 vaccines and a relaxation of health restrictions in many parts of England.
On Wednesday the United Kingdom recorded more than 1,000 COVID-19 daily deaths for the first time since April as the government struggles to deal with a new, more infectious variant of the coronavirus.
Like previous editions, the latest BoE survey showed hospitality businesses have been hit especially hard by the pandemic.
Food and accommodation businesses thought the hit to jobs and sales from the pandemic would persist into at least 2022.

The BoE survey was conducted between Dec. 4 and Dec. 18 and was based on responses from 2,933 firms.
 
",,,,,
181,"<span>Jan 07, 2021 04:40AM ET</span>",,,,,,"By David Milliken
LONDON (Reuters) - Britain's construction sector extended its robust recovery from earlier COVID lockdown restrictions in December, a survey showed on Thursday, helping the broader private-sector economy eke out modest growth.
Housing was the biggest driver of construction growth, reflecting the boost to builders' confidence from a surge in prices and property purchases since the middle of the year, when lockdown curbs eased and property purchase taxes were cut.
The IHS Markit/CIPS construction Purchasing Managers' Index (PMI) slipped to 54.6 in December from 54.7 in November, but remained comfortably above the 50-mark that separates growth from contraction, as it has been since June.
""A sustained improvement in construction order books resulted in a rise in employment numbers for the first time in nearly two years and the most optimistic growth expectations since April 2017,"" IHS Markit economics director Tim Moore said.
Britain's wider economy has been doing less well since COVID cases started to rise from late September onwards, leading to a four-week lockdown in England in November and open-ended curbs introduced this week due to a new more infectious variant.
The all-sector PMI, which is dominated by the services industry, barely returned to growth in December, rising to 50.8 from November's five-month low of 49.5.
Services PMI data on Wednesday painted a picture of firms continuing to struggle as restaurants, pubs and many other consumer-facing businesses remained shut or under heavy restrictions.
Many economists believe Britain has slipped back into recession, with the Bank of England estimating the economy shrank by just over 1% in the fourth quarter and others predicting further contraction in early 2021.

Britain has recorded Europe's highest death toll from COVID-19 at more than 76,000 and also saw its economy shrink by a fifth during the second quarter of 2020, the sharpest decline among the world's seven largest advanced economies.
 
"
182,"<span>Jan 07, 2021 04:20AM ET</span>",,,,,,"FRANKFURT (Reuters) - Euro zone economic indicators point to an economic contraction in the final quarter of 2020, the European Central Bank said in a regular economic bulletin on Thursday.
""High-frequency indicators and the latest survey results are consistent with a fall in GDP in the final quarter of 2020,"" the ECB said. ""Survey indicators point to a renewed contraction in activity primarily affecting the services sector.""

The ECB said that the stat of vaccinations supports expectations for a rapid recovery but it will ""take time"" before widespread immunity is reached and the economy can return to normal. 
 
"
183,"<span>Jan 06, 2021 03:20PM ET</span>","By Lucia Mutikani
WASHINGTON (Reuters) - U.S. private companies shed workers in December for the first time in eight months as out-of-control COVID-19 infections unleashed a fresh wave of business restrictions, setting the tone for what is likely to be a brutal winter for the economy.
The ADP National Employment Report on Wednesday showed job losses across all industries last month as the coronavirus outbreak kept many consumers and workers at home. While the report underscored the magnitude of the crisis, the economy was unlikely to slide back into recession, thanks to additional fiscal stimulus approved in late December.
The ADP report added to slumping consumer spending and persistently high layoffs in suggesting that the economy lost significant momentum at the end of 2020. Minutes of the Federal Reserve's Dec. 15-16 meeting published on Wednesday showed policymakers expected skyrocketing cases ""would be particularly challenging for the labor market in coming months.""
""America's great jobs machine ran into a wall of rising coronavirus cases and state lockdowns which puts the entire economic recovery from recession at risk,"" said Chris Rupkey, chief economist at MUFG in New York. ""The heart of every recession is job losses and right now the decline in jobs at year end is hinting that the dark days of the labor market last spring have returned.""
Private payrolls decreased by 123,000 jobs last month, the first decline since April, after increasing 304,000 in November. Economists polled by Reuters had forecast private payrolls would rise by 88,000 in December.
The ADP report is jointly developed with Moody's (NYSE:MCO) Analytics. Though it has a spotty record predicting the government's private payrolls count because of methodology differences, it is still watched for clues on the labor market's health. 
(GRAPHIC: ADP - https://graphics.reuters.com/USA-STOCKS/oakpejwwlvr/adp.png) 
COVID-19 cases in the United States have jumped to more than 20 million, with the death toll exceeding 352,000 since the virus first emerged in China in late 2019, according to the U.S. Centers for Disease Control and Prevention.
In addition to the virus, the labor market has been constrained by government delays in providing another relief package for businesses and the unemployed. 
More than $3 trillion in fiscal stimulus helped companies to rehire workers and keep others on payrolls. It also assisted millions of unemployed and underemployed Americans to pay bills and maintain spending, leading to record economic growth in the third quarter. Nearly $900 billion in additional government rescue money was approved in late December.
""While the economy is on the verge of double-dipping, I don't think it will,"" Moody's Analytics chief economist Mark Zandi told reporters. ""The additional $900 billion will help in ensuring that the economy does not backslide into recession.""
More fiscal stimulus is likely. Democrats won one Senate race in Georgia and led in another on Wednesday, moving closer to a surprise sweep in a former Republican stronghold that would give them control of Congress and greater power to advance President-elect Joe Biden's agenda.
Stocks on Wall Street rose, with the Dow and the S&P 500 notching record highs as investors bet on more stimulus and infrastructure spending from a Democrat-led Congress. The dollar gained versus a basket of currencies. U.S. Treasury prices fell.
BROAD WEAKNESS
Manufacturing shed 21,000 jobs in December, while payrolls in the private services industry dropped by 105,000. There were 13,000 job losses among small companies. Large companies payrolls decreased by 147,000. Medium-sized companied hired 37,000 workers last month.
The ADP report was released ahead of the government's closely watched, and comprehensive, monthly employment report on Friday. According to a Reuters survey of economists, private nonfarm payrolls likely increased by 98,000 jobs in December after rising by 344,000 in November.
With government payrolls expected to have dropped again last month, overall nonfarm payrolls are forecast increasing by 71,000 jobs after rising by 245,000 in November. That would the smallest gain since the jobs recovery started in May and mean the economy recouped about 12.5 million of the 22.2 million jobs lost in March and April.
Economists are predicting it could take a while for all the lost jobs to be recovered, even with additional fiscal support and herd immunity to the virus from vaccines that are being rolled out. The decline in ADP private payrolls supports several economists' expectations that the economy shed jobs in December, though those dire predictions have been countered by a survey on Tuesday showing employment at factories rebounding in December.
Other economists said this argued for job growth last month, though at a significantly slower pace than in November.

Economic growth estimates for the fourth quarter are around a 5.0% annualized rate. The economy grew at a historic 33.4% pace in the third quarter after shrinking at a 31.4% rate in the April-June period, the deepest since the government started keeping records in 1947. 
 
",,,,,
184,"<span>Jan 06, 2021 10:35AM ET</span>",,,,,,"WASHINGTON (Reuters) - New orders for U.S.-made goods increased more than expected in November and business investment on equipment was solid, pointing to sustained recovery in manufacturing.
The Commerce Department said on Wednesday that factory orders rose 1.0% after increasing 1.3% in October.
Economists polled by Reuters had forecast factory orders increasing 0.7% in November. Orders fell 7.3% year-on-year.
Manufacturing, which accounts for 11.9% of the U.S. economy, is being supported by a shift in demand towards goods from services because of the COVID-19 pandemic. The Institute for Supply Management reported on Tuesday that its index of national factory activity increased in December to the highest level since August 2018.
The Commerce Department also reported that orders for non-defense capital goods excluding aircraft, which are seen as a measure of business spending plans on equipment, advanced 0.5% in November instead of 0.4% as reported last month.
Shipments of core capital goods, which are used to calculate business equipment spending in the GDP report, rose 0.5%. They were previously reported to have increased 0.4%.
Business spending on equipment rebounded in the third quarter, ending five straight quarters of decline. The economy grew at a 33.4% rate in the July-September quarter after contracting at a 31.4% pace in the second quarter, the deepest since the government started keeping records in 1947.
 "
185,"<span>Jan 06, 2021 08:25AM ET</span>",,,,,,"BERLIN (Reuters) - German annual consumer prices remained negative in December, as a lockdown to contain a second wave of coronavirus infections in Europe's biggest economy kept inflation pressure subdued, data showed on Wednesday.
Consumer prices, harmonised to make them comparable with inflation data from other European Union countries, fell 0.7% year-on-year after shrinking by the same amount in the previous month, the Federal Statistics Office said.
December's preliminary data compared with a Reuters forecast for a 0.6% decline.

""The coronavirus crisis has again resulted in difficulties in conducting the consumer price survey because some goods were not available on the market,"" the office said in a statement.
 
"
186,"<span>Jan 06, 2021 05:05AM ET</span>",,,,,,"BRUSSELS (Reuters) - Euro zone producer prices fell year-on-year in November because of a slump in energy prices, but fall was smaller than expected thanks to more expensive capital and durable consumer goods, the European Union's statistics office's data showed on Wednesday.
Prices at factory gates in the 19 countries sharing the euro rose 0.4% month-on-0month in November for a 1.9% year-on-year fall. Economists polled by Reuters had expected a 0.1% monthly rise and a 2.2% annual decline.
The overall producer price index was pulled down by a 7.5% year-on-year fall in energy prices, despite prices of durable consumer goods rising 1.2% year-on-year.
Economists see producer prices as an early indication of trends in consumer prices which the European Central Bank wants to keep below, but close to 2% over the medium term and has struggled for years to accelerate sluggish price growth.
 "
187,"<span>Jan 06, 2021 04:35AM ET</span>",,,,,,"By David Milliken
LONDON (Reuters) - Britain's economy made only a subdued return to growth in December after shrinking during a four-week England-wide coronavirus lockdown in November, as the large services sector failed to fully recover, a survey showed on Wednesday.
The IHS Markit/CIPS composite Purchasing Managers' Index (PMI) rose to 50.4 in December from 49.0 in November, a slightly smaller increase than in an earlier flash estimate.
The services PMI, which makes up the largest part of the composite index, remained below the 50 mark which separates growth from contraction at 49.4. This was up from November's five-month low of 47.6 but also below the flash reading.
""December data confirm that the UK service sector has swung back into decline after the partial rebound seen during the third quarter of 2020, largely reflecting tighter restrictions on consumer services amid the worsening trajectory of the pandemic,"" IHS Markit economics director Tim Moore said.
December had brought some optimism to British businesses with the beginning of the rollout of coronavirus vaccines.
Businesses are more optimistic about the outlook, with the index for future output only a fraction lower than November's five-year high.
But vaccinations started too late to stop a surge in cases which on Monday prompted Prime Minister Boris Johnson to set out a new, tougher lockdown. This will last until at least mid-February and economists think it will tip Britain back into recession.
""Service providers will be braced for a sustained period of subdued UK economic conditions and deferred client spending in the first quarter of this year,"" Moore said.
The economic damage is not expected to be on the scale of the first lockdown, when economic output slumped as much as 25%.
But a survey from the British Chambers of Commerce, released late on Tuesday, showed many businesses not directly affected by lockdown restrictions reported a drop in sales during November's lockdown as their clients suffered cashflow difficulties.
 "
188,"<span>Jan 06, 2021 04:10AM ET</span>",,,,,,"LONDON (Reuters) - Economic activity in the euro zone contracted more sharply than previously thought at the end of 2020 and could get worse as renewed lockdown restrictions imposed to contain the coronavirus hit the bloc's dominant service industry, a survey showed.
With infection rates soaring across Europe, countries have clamped down on public life. Germany is set to extend its strict lockdown until the end of the month and Italy decided on Tuesday to keep some nationwide restrictions in place.
IHS Markit's final December Composite Purchasing Managers' Index (PMI), seen as a good gauge of economic health, did rise to 49.1 from November's 45.3 but was significantly below a flash reading of 49.8. Anything below 50 indicates contraction.
""Service sector activity in particular fell more sharply than estimated by the earlier flash PMI estimate, as more countries stepped up their fights against rising virus case numbers,"" said Chris Williamson, chief business economist at IHS Markit.
The services PMI registered 46.4 in December, better than the previous month's 41.7 but far weaker than the 47.3 preliminary estimate.
With much of the service industry being forced to close demand also shrank a lot more than thought. The final services new business index was 46.6 compared to the flash estimate of 47.9, albeit better than November's 40.6.
""Worse may be yet to come before things get better, especially as the latest survey data were collected before the news of the new – more contagious – strain of the virus,"" Williamson said.
""Service sector activity in particular looks likely to remain constrained by severe social distancing in the early months of the new year.""
But with vaccines being rolled out across the continent overall optimism about the year ahead improved. The composite future output index rose to 64.5 from 60.4, its highest reading since April 2018.
The bloc's economy is expected to gain momentum this year on vaccine hopes, a Reuters poll found last month, and will return to pre-crisis levels within two years. [ECILT/EU]

 
"
189,"<span>Jan 05, 2021 11:53PM ET</span>",,,,,,"By Gina Lee
Investing.com – China’s services sector activity expanded at a slower pace in December, according to a private sector survey, as sporadic COVID-19 outbreaks in the country tempered the recovery in consumer confidence and impacted new business growth.
The Caixin services Purchasing Managers Index (PMI) for December, released earlier in the day, read 56.3, a three-month low. The reading was lower than November’s 57.8 figure, but remained above the 50-mark indicating expansion.
The data follows Monday’s Caixin Manufacturing PMI, which read 53 for December. The National Bureau of Statistics also released the manufacturing PMI and the non-manufacturing PMI during the previous week, which read 51.9 and 55.7 respectively.
Growth in new export business, which had only returned to expansion in November, eased as the surging number of COVID-19 cases globally dampened overseas demand. The survey also showed that a further sharp rise in input price led companies to increase their prices charged at the fastest pace since January 2008.
The services sector has been slower to recover than the industrial sector as it is more vulnerable to the impact of tightened social distancing measures. Measures have been tightened in northern China, including Beijing, Hebei and Liaoning provinces, as clusters of COVID-19 cases emerge in those areas. Chinese tourists shunned overseas travel in 2020 thanks to COVID-19, and are limiting travel to nearby cities as well as avoiding trips out of their provinces.
However, the survey showed that business expectations over the next 12 months were at their highest levels since April 2011, as vaccine rollouts globally increase hopes that the pandemic will come to an end.
“Looking ahead, we expect the post-epidemic economic recovery to continue for several months, and macroeconomic indicators will be stronger over the next six months due to the low bases in the first half of 2020,” Caixin Insight Group senior economist Wang Zhe said.
“Meanwhile, we need to pay attention to the mounting pressure on costs brought by the increase in raw material prices and its adverse impact on employment, which is particularly important to figuring out how to exit the stimulus policies implemented during the epidemic,” Wang added."
190,"<span>Jan 05, 2021 01:35PM ET</span>",,,,,,"By Lucia Mutikani
WASHINGTON (Reuters) -U.S. factory activity accelerated to its highest level in nearly 2-1/2 years in December as the coronavirus pandemic continues to pull demand away from services towards goods, though spiraling new infections are causing bottlenecks in supply chains.
The strength in manufacturing reported by the Institute for Supply Management (ISM) on Tuesday likely helped to soften the blow on the economy in the fourth quarter from the relentless spread of COVID-19 and government delays in approving another rescue package to help businesses and the unemployed.
The ISM said the virus was ""limiting manufacturing growth potential"" because of absenteeism and short-term shutdowns to sanitize facilities at factories and their suppliers.
""U.S. manufacturing should fare reasonably well this winter as businesses need to restock inventories and the shift in consumer spending away from services to goods helps manufacturers,"" said Ryan Sweet, a senior economist at Moody's (NYSE:MCO) Analytics in West Chester, Pennsylvania.
The ISM's index of national factory activity increased to a reading of 60.7 last month. That was the highest level since August 2018 and followed a reading of 57.5 in November. A reading above 50 indicates expansion in manufacturing, which accounts for 11.9% of the U.S. economy. Economists polled by Reuters had forecast the index would slip to 56.6 in December. 
The ISM survey mirrored manufacturing gains in the euro zone and China. 
Some of the surprise rebound in the ISM index, however, was due to an increase in the survey's measure of supplier deliveries to a reading of 67.6 last month from 61.7 in November. A lengthening in suppliers' delivery times is normally associated with a strong economy and increased customer demand, which would be a positive contribution. 
But in this case slower supplier deliveries indicate supply shortages related to the pandemic.
Nevertheless, demand for manufactured goods has been strong as the resurgence in new COVID-19 cases has led to fresh business restrictions across the United States, largely impacting the vast services sector. 
A large section of the population continues to work and take classes at home, fueling a scramble for electronics, home improvement products and other goods like exercise equipment.
Sixteen out of 18 manufacturing industries reported growth in December. Computer and electronic products manufacturers said they continued to have ""tailwinds from the COVID-19 pandemic research support for vaccines and treatments.""
Makers of miscellaneous products reported that sales had exceeded pre-COVID-19 levels. Electrical equipment, appliances and components producers said business was stronger than expected, ""with higher demand for many products."" 
Despite strong demand, manufacturing output is still about 3.8% below its pre-pandemic level, according to the Federal Reserve. That could persist for a while as the new wave of infections causes disruptions to labor and the supply chain.
Food manufacturers complained the virus was ""affecting us more strongly now than back in March."" Similar sentiments were echoed by transportation equipment makers who said the outbreaks were constraining suppliers. Plastics and rubber products also reported that their suppliers were having difficulty finding and retaining labor.
Stocks on Wall Street were trading higher as investors focused on two runoff elections in Georgia on Tuesday that will determine whether Republicans maintain control of the U.S. Senate. The dollar slipped against a basket of currencies. U.S. Treasury prices were lower.
STRONG ORDERS GROWTH 
The ISM report followed on the heels of data on Monday showing strong construction spending in November and October. Strength in these sectors supports economists' predictions that the economy grew at around a 5% annualized rate in the fourth quarter after a record 33.4% pace in the third quarter.
The manufacturing boost to gross domestic product would come through an accumulation of inventory by businesses.
The virus and depleted government pandemic money took a bite out of consumer spending in November. More than $3 trillion in government pandemic relief fueled growth in the July-September quarter after the economy contracted at a historic 31.4% rate in the second quarter. Nearly $900 billion in fiscal stimulus was approved in late December.
The ISM's forward-looking new orders sub-index rose to a reading of 67.9 last month from 65.1 in November. A measure of backlog orders hit a 2-1/2-year high.
Strong orders growth boosted manufacturing employment, which had contracted in November. The ISM's manufacturing employment gauge rebounded to 51.5 from a reading of 48.4 in November. 
That could temper some economists' expectations that the economy shed jobs in December. According to a Reuters survey of economists, the government's closely watched employment report on Friday is likely to show that nonfarm payrolls increased by 100,000 jobs last month after rising by 245,000 in November.
But the supply chain gridlock is driving up costs for manufacturers. The survey's prices paid index jumped to a reading of 77.6 last month, the highest since May 2018, from 65.4 in November. That raises the risk of higher inflation.

""If the cost pressures are sustained and passed on to consumers, it could lead to higher consumer inflation down the road,"" said Scott Anderson, chief economist at Bank of the West in San Francisco.
 
"
