,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
282,"<span>Nov 02, 2021 02:41AM ET</span>",,,,,,"By David Milliken
LONDON (Reuters) - The end of Britain's furlough programme has not led to a surge in new job-seekers, according to data that suggests unemployment is unlikely to rise sharply and could bolster the case for a Bank of England interest rate hike.
Research by recruitment website Indeed, seen by Reuters ahead of publication, shows only a small increase in the proportion of British workers who say they are urgently looking for a new job.
So far there have been no official figures on what has happened to workers who were still on furlough when the scheme ended on Sept. 30. Britain's Office for National Statistics estimates between 900,000 and 1.4 million employees were furloughed in late September, up to 700,000 of them full-time.
Uncertainty about how the end of furlough will affect Britain's economy is a key reason why some BoE policymakers think it would be better to wait than to raise interest rates this week.
Last week, government budget forecasters predicted unemployment would rise to 1.8 million people or 5.25% of the workforce in the final quarter of this year, up from 4.5% in the three months to August. 
But Indeed's survey of 5,000 working-age British people, conducted in mid-October, showed no big jump in job-seekers.
The proportion of people who said they were ""actively looking, urgently"" for a job rose to 7.7% of the workforce in October from 7.0% in September and 6.8% in July, when Indeed started the survey. The share of people ""actively looking, not urgently"" for a new job rose to 17.9% from 17.3%.
Indeed said the increase in active job-seekers between October and September was not statistically significant.
""The fact that urgent job search hasn't shot up suggests that the hopes many people had on the employers' side that the end of furlough would flood the labour market with candidates is probably not going to materialise,"" Indeed economist Pawel Adrjan said.
WORKERS RETURN TO EMPLOYERS
British employers reported record job vacancies in September. An inability to fill job vacancies in sectors with tough working conditions - such as lorry driving and food processing - led to empty fuel pumps last month and gaps on supermarket shelves.
Lloyds (LON:LLOY) Bank said on Monday that 60% of firms planned to bring back all their remaining furloughed staff, while 30% would reinstate more than half.
Separate research by Indeed shows Britain is in the middle of the pack internationally in terms of the rebound in job postings after the pandemic.
Job postings in Britain as of Oct. 22 were 35% above their level in February 2020. Australia had the biggest increase in job postings, up 71%, and the United States was in third place with a 48% rise. Belgium, Switzerland and Spain saw single-digit increases and recruitment in Israel was flat.
Sectors that remained in the doldrums included aviation, tourism and beauty, as well as some accountancy and sales jobs.

The timing of increases in job ads closely tracked the relaxation of COVID-19 restrictions, which in turn followed vaccination rates in most countries.
""Public health is absolutely critical for economic recovery and labour market health,"" Adrjan said. 
 
"
283,"<span>Nov 02, 2021 02:26AM ET</span>",,,,,,"By Joori Roh
SEOUL (Reuters) -South Korea's consumer inflation accelerated to a near 10-year peak in October, forcing the central bank to revise up its 2021 price projections and reinforcing the case for another interest rate hike this year.
The consumer price index (CPI) jumped 3.2% from a year earlier in October, government data showed on Tuesday, the fastest growth since January 2012 and sharply higher than a 2.6% rise in September.
That matched a 3.2% increase tipped by analysts in a Reuters survey and remained above the central bank's 2% target for a seventh straight month.
The breakdown of data showed the cost of petroleum surged 27.3%, while that of housing rentals and outdoor dining increased 1.8% and 3.2%, respectively, on year.
That puts the Bank of Korea's (BOK) monetary policy board under pressure to raise the base rate further at the Nov. 25 meeting, following its first rate hike in almost three years in August.
Governor Lee Ju-yeol last month flagged further tightening could come as soon as November to curb rising inflation and household debt.
Hours after the data release, the BOK said it expects annual CPI growth for the whole of 2021 to hover above its 2.1% forecast released in August.
The central bank will announce the revision of forecasts at its November meeting.
Meanwhile, the finance ministry said it will buy back 2 trillion won ($1.70 billion) of treasury bonds to stabilise local bond markets, after rate hike bets led to a selloff in bonds, pushing up the benchmark 10-year treasury bond yield to the highest since August 2018 last week.
Tuesday's data also showed core CPI rose 2.4% year-on-year, the fastest growth since December 2015 and up from 1.5% in September.
Month-on-month inflation rose 0.1%, slowing from September's 0.5% rise but in line with forecasts.
New rules aimed at moving South Koreans toward ""living with COVID-19"" came into effect on Monday and are expected to boost consumer spending, with curfews on restaurants and cafes being lifted.

The government also decided to temporarily cut domestic tax on key oil products by 20%, which is expected to help consumers save up to 2.5 trillion won over a six-month period.
($1 = 1,175.4700 won)
 
"
284,"<span>Nov 01, 2021 01:52PM ET</span>",,,,,,"By Lucia Mutikani
WASHINGTON (Reuters) - U.S. manufacturing activity slowed in October, with all industries reporting record-long lead times for raw materials, indicating that stretched supply chains continued to constrain economic activity early in the fourth quarter.
The Institute for Supply Management (ISM) survey on Monday also hinted at some moderation in demand amid surging prices, with a measure of new orders dropping to a 16-month low. Still, demand remains strong as retail inventories continue to be depressed, which should keep manufacturing humming. 
According to the ISM, ""companies and suppliers continue to deal with an unprecedented number of hurdles to meet increasing demand."" The government reported last week that the economy grew at its slowest pace https://www.reuters.com/business/us-economy-slows-sharply-third-quarter-weekly-jobless-claims-new-19-month-low-2021-10-28 in more than a year in the third quarter because of widespread shortages tied to the COVID-19 pandemic. 
""Stress in U.S. supply chains isn't abating, lending downside risk to our forecast for GDP growth in the near term and a clear upside risk to the forecast for inflation,"" said Ryan Sweet, a senior economist at Moody's (NYSE:MCO) Analytics in West Chester, Pennsylvania. 
The ISM's index of national factory activity slipped to a reading of 60.8 last month from 61.1 in September. A reading above 50 indicates expansion in manufacturing, which accounts for 12% of the U.S. economy. Economists polled by Reuters had forecast the index would fall to 60.5.
The ISM reported 26 commodities were in short supply in October, some for as long as 13 straight months. That compared to 24 in September.
The economy is struggling with shortages across industries as global supply chains remain clogged. Supply constraints were worsened by a wave of coronavirus infections driven by the Delta variant over the summer, especially in Southeast Asia. Congestion at ports in China and the United States was also causing delays in getting materials to factories and retailers.
The motor vehicle industry has been the hardest hit amid a global semiconductor shortage. Transportation equipment manufacturers in the ISM survey said they had diverted chips ""to our higher-margin vehicles and stopped or limited the lower-margin vehicle production schedules."" 
Other industries are also hurting. Manufacturers of computer and electronic products reported ""extreme delays"" and that ""getting anything from China is near impossible."" Food manufacturers said ""rolling blackouts in China starting to hurt shipments even more."" Makers of electrical equipment, appliances and components said though demand remained strong, production continued ""to be held back by supply chain issues."" 
The ISM survey's measure of supplier deliveries increased to a reading of 75.6 last month from 73.4 in September. A reading above 50% indicates slower deliveries. Economists and businesses expect supply chains could remain tight through 2022.
Longer waits for materials meant high inflation at the factory gate persisted. The survey's measure of prices paid by manufacturers accelerated to 85.7 from a reading of 81.2 in September. Prices increased for 48 commodities last month, with only prices for wood falling. Prices for products like steel have increased for 15 consecutive months.
These higher costs are being passed on to consumers which, together with surging wage growth, is raising concerns that high inflation could be more persistent rather than transitory as Federal Reserve Chair Jerome Powell has repeatedly argued. The government reported on Friday that wage growth in the third quarter was the strongest on record.
Fed policymakers are due to meet on Tuesday and Wednesday. The U.S. central bank is expected to announce that it will start reducing the amount of money it is injecting into the economy through monthly bond purchases.
Stocks on Wall Street were trading higher. The dollar fell against a basket of currencies. U.S. Treasury yields rose.
'SHIFTING PARADIGM'
The ISM survey's forward-looking new orders sub-index dropped to 59.8 last month, the lowest reading since June 2020 when COVID-19 lockdowns were in effect, from 66.7 in September. Factories have plenty of unfinished work. 
""One interpretation of this dramatic fall could be manufacturers facing a shifting paradigm that accepts supply constraints as a new reality,"" said Kurt Rankin, an economist at PNC Financial (NYSE:PNC) in Pittsburgh, Pennsylvania. 
""Demand does not appear to be abating, raising the question of whether businesses' patience and profitability potential is becoming exhausted and that new inventory management techniques and the promise of fewer goods on offer could be emerging.""
Factories hired more workers, with employment expanding for a second straight month. Though manufacturers said they were still struggling to find workers, there were hopeful signs.
According to the survey, ""an increasing percentage of comments noted improvements regarding employment, compared to less than 5% in September."" It also noted that ""an overwhelming majority of panelists indicate their companies are hiring or attempting to hire."" 
This, combined with a jump in consumers' perceptions of the labor market last month, suggests employment gains accelerated in October after the economy created the fewest jobs in nine months in September. Worker shortages, however, remain a constraint. There were 10.4 million unfilled jobs at the end of August.
The Labor Department is scheduled to publish its closely watched employment report for October on Friday.

A separate report from the Commerce Department on Monday showed construction spending dropped 0.5% in September, which was blamed on shortages and Hurricane Ida in late August.
Still, the spending composition was not as weak as the government had assumed in its advance third-quarter GDP estimate last week. That led some economists to anticipate that third-quarter GDP growth could be revised up to about a 2.2% rate from the published 2.0% pace when the government releases its second estimate later this month. 
 
"
285,"<span>Nov 01, 2021 10:31AM ET</span>",,,,,,"WASHINGTON (Reuters) - U.S. construction spending unexpectedly fell in September amid declines in outlays on both private and public projects.
The Commerce Department said on Monday that construction spending dropped 0.5% after edging up 0.1% in August. Economists polled by Reuters had forecast construction spending gaining 0.4%.
Construction spending increased 7.8% on a year-on-year basis in September. The government reported last week that gross domestic product increased at a 2.0% annualized rate, stepping down from the April-June's robust 6.7% pace.
Spending on private construction projects decreased 0.5% in September after falling 0.3% in August. Outlays on residential construction dropped 0.4% after nudging up 0.1% in August. Single-family homebuilding spending declined 0.6% and outlays on multi-family housing projects slipped 0.3%.
Shortages and more expensive building materials are holding back homebuilding. Residential investment contracted for a second straight quarter in the third quarter, weighed down by declines in home improvements and single-family homebuilding.

Investment in private non-residential construction like gas and oil well drilling fell 0.6% in September. Spending on structures declined for a second straight quarter in the July-September period, led by commercial and healthcare structures.
Spending on public construction projects tumbled 0.7% in September after increasing 1.2% in August. Outlays on state and local government construction projects fell 0.4%, xxx federal government spending plunged 4.3%.
 
 "
286,"<span>Nov 01, 2021 10:07AM ET</span>",,,,,,"TORONTO (Reuters) - Canadian manufacturing activity grew in October at the fastest pace in seven months as a pickup in new orders and hiring offset mounting supply chain pressures, data showed on Monday.
The IHS Markit Canada Manufacturing Purchasing Managers' Index (PMI) rose to a seasonally adjusted 57.7 in October from 57.0 in September, its highest reading since March when it notched a record-setting level of 58.5.
It was the 16th straight month that the PMI was above the 50 threshold marking growth in the sector.
""Latest PMI data revealed that Canada's manufacturing sector performed strongly,"" Shreeya Patel, an economist at IHS Markit, said in a statement. ""New orders rose at a quicker pace in October, and firms continued hiring activity to meet their existing orders.""
The new orders index rose to 55.3 from 54.5 in September, while the employment measure was up at 53.2 from 52.8.
Canada has regained all the jobs it lost in the pandemic, while the Bank of Canada last week became the first central bank from a G7 country to exit quantitative easing and signaled it could hike interest rates as soon as April.
Price measures stayed at elevated levels and lead times lengthened, with the index of suppliers' delivery times falling to its lowest level in the 11-year history of the data.

But stocks of purchases rose at the fastest pace on record as firms sought to protect against future supply shocks and manufacturers remained upbeat, with the future output index climbing to the highest since April 2018.
""Canada's manufacturing sector has performed well over the course of the year, which was reflected in sentiment,"" Patel said. ""Anecdotal evidence suggests firms are gearing up for another busy 12 months of trading."" 
 
"
287,"<span>Nov 01, 2021 05:06AM ET</span>",,,,,,"ZURICH (Reuters) - Rising purchase prices and longer delivery times are still posing major challenges for the Swiss manufacturing sector, data from the procure.ch Purchasing Managers' Index (PMI) showed on Monday.
The seasonally adjusted manufacturing PMI slipped to 65.4 points in October from 68.1 in September but remained well within growth territory.
""Procurement problems are likely to be among the factors
contributing to a slowdown in output. Suppliers' delivery times
are still rising, albeit somewhat less broadly than in the previous months. Moreover, purchase prices are widely increasing, with 82% of the respondents facing higher costs for input materials,"" said economist Claude Maurer at  Credit Suisse  (SIX:CSGN), which helps compile the index.
Procurement uncertainties have prompted businesses to
replenish inventories, with stocks of finished goods now
being topped up as well as stocks of purchases, he added. 
""Higher inventories are something of a double-edged sword for companies, as while they allow goods to be dispatched quickly when demand rises, they become a burden when demand drops. Given the generally positive momentum at present, the trend in inventories is probably a favourable sign for the time being,"" Maurer said.
The pace of workforce expansion was relatively muted despite solid levels of capacity utilisation and widespread scarcity problems. Only a quarter of businesses were recruiting staff. 

The service sector PMI, which is more focused on domestic
consumption, also edged lower in October, but momentum remained higher than average and prices were climbing on a broad scale. 
 
"
288,"<span>Nov 01, 2021 03:36AM ET</span>",,,,,,"By Leika Kihara
TOKYO (Reuters) - Asia's factory activity stepped up a gear in October as emerging economies saw COVID-19 infections subside, but rising input costs, material shortages and slowing Chinese growth cloud the outlook, business surveys showed on Monday.
Policymakers in the region face pressures on multiple fronts as they steer their economies out of the pandemic-induced doldrums while also trying to keep prices under control amid rising commodity costs and parts shortages.
China's factory activity expanded at its fastest pace in four months in October, the private sector Caixin/Markit Manufacturing Purchasing Managers' Index (PMI) showed on Monday, as dwindling COVID-19 cases drove up domestic demand.
But a sub-index for output showed production shrank for the third straight month due to power shortages and rising costs, falling in line with Sunday's official PMI that showed factory activity in October shrinking.
""Shortages of raw materials and soaring commodity prices, combined with electricity supply problems, created strong constraints for manufacturers and disrupted supply chains,"" said Wang Zhe, senior economist at Caixin Insight Group.
Factory activity in October expanded in Vietnam, Indonesia and Malaysia as operations gradually normalised after being hit by shutdowns caused by a spike in COVID-19 infections.
Taiwan saw manufacturing activity growth accelerate on robust chip demand, while Japan's factory activity expanded at the fastest pace in six months in October in an encouraging sign for the world's third-largest economy.
India's factory activity expanded at its quickest pace in eight months in October, pointing to an extended business recovery in Asia's third-largest economy.
In a sign of the patchy nature of the region's recovery, however, South Korea's factory activity rose at the slowest pace in 13 months in October on shrinking output and softer demand.
Material shortages and delivery disruptions drove up Japan's input prices by the most in over 13 years.
""While October Manufacturing PMIs point to a strong rise in manufacturing output, industry is likely to be working through huge backlogs of orders for many months to come and resulting supply shortages further afield are set to persist,"" said Alex Holmes, emerging Asia economist at Capital Economics.
The final au Jibun Bank Japan PMI in October rose to 53.2 from 51.5 in the previous month, expanding for the ninth consecutive month.
South Korea's PMI, by contrast, fell to 50.2 in October from 52.4 in September, though it managed to stand above the 50-mark threshold that indicates expansion in activity, for a 13th straight month.

Vietnam's PMI rose to 52.1 from 40.2 in September, while that of Indonesia increased to 57.2 from 52.2, the surveys showed. Malaysia's index stood at 52.2, up from 48.1.
Asia's emerging economies have lagged advanced economies in recovering from the pandemic's pain as delays in vaccine rollouts and a spike in Delta variant cases hurt consumption and factory production. 
 
"
289,"<span>Nov 01, 2021 01:11AM ET</span>",,,,,,"BEIJING (Reuters) -China's October factory activity grew at its fastest pace in four months as new orders rose and disruptive power shortages started to ease, but input costs remained high while export orders declined further, a private survey showed on Monday. 
The Caixin/Markit Manufacturing Purchasing Managers' Index (PMI) rose to 50.6 in October - its highest level since June. Economists in a Reuters poll had expected the index to remain unchanged from September at 50.0. The 50-mark separates growth from contraction on a monthly basis.
The relative strength in the Caixin PMI contrasts with an official survey released on Sunday which showed China's factory activity shrank for a second month.
Analysts attributed the divergence to the different samples and survey periods. But even the more bullish Caixin survey, which focuses on smaller firms in coastal regions, showed a sub-index for output showed production shrank for the third consecutive month and at a faster rate than in September.
New export orders fell for a third straight month, countering a rise in a sub-index for new orders to 51.4 from 50.8 in September.
""The Caixin manufacturing PMI managed to reflect the partial normalisation of power supply in October,"" said Ting Lu, chief China Economist at Nomura, although he added it failed to capture the massive power blackouts in September. 
""We need exercise caution when interpreting both the official and Caixin PMI due to their imperfect performance."" 
This year, China's sprawling manufacturing sector has been tested by COVID-19 outbreaks, higher costs, production bottlenecks, and more recently, power rationing.
A power crunch triggered by a shortage of coal, tougher emissions standards, and strong industrial demand had led to widespread curbs on electricity usage, hurting factory output. 
But the situation began to improve in October under heavy government intervention. 
Still, input prices rose at their fastest pace since December 2016, partly due to higher energy and transport costs, while gains for price charged also accelerated to the highest since May, adding to concerns about the emergence of stagflation.
To help struggling manufacturers, China's cabinet said on Wednesday that the government will defer some taxes for manufacturers for three months from November.
Wang Zhe, senior economist at Caixin Insight Group, warned that a new wave of COVID-19 outbreaks in many central and western regions since late October could deal a fresh blow to economic activity. 

""It is critical to balance the goals of controlling the outbreaks and maintaining normal economic activity,"" said Wang. 
China's economic growth is likely to slow to 5.5% in 2022 from an expected expansion of 8.2% this year, a Reuters poll showed.
 
"
290,"<span>Oct 31, 2021 11:40PM ET</span>",,,,,,"By Cynthia Kim
SEOUL (Reuters) -South Korean exports marked an eighth straight month of double-digit growth in October, propelled by post-lockdown recoveries in major markets, which pushed up demand for Korean chips and petrochemical products.
Exports surged 24.0% in October from a year earlier, faster than the 16.7% growth from September but missing the 27.0% growth seen in a Reuters poll.
Asia's fourth-largest economy is widely considered a bellwether for global trade as it is the first to release export data among major trading economies.
Imports jumped at a faster 37.8% on-year, also accelerating from a 31.0% expansion in September.
The $55.83 billion of exports logged in September was a record in terms of monthly shipments, but the pace of growth will slow in the coming months with the post-lockdown recovery now past its peak, said Park Chong-hoon, an economist at Standard Chartered (OTC:SCBFF) Bank of Korea.
""Export growth will slow to between 10% and 20% in the coming months, as the base effect fades,"" Park said. ""Having said that, demand for South Korean products will remain strong as we see in shipment volume.""
By destination, exports to all nine major trade partners including China, the United States and Europe, increased for a seventh month in a row, a statement from the trade ministry showed.

A breakdown by items showed exports of semiconductors soared 28.8% in October from a year earlier while petrochemical products surged 138.1%. 
Exports of cars, however, declined 4.7% on-year, due to chip shortages and base effects from last year, the statement said.
 
"
291,"<span>Oct 31, 2021 11:30PM ET</span>",,,,,,"(Corrects typographical error in paragraph 3)
By Wayne Cole
SYDNEY (Reuters) -Australian home prices raced to fresh heights in October, piling pressure on the country's central bank to open the door to an interest rates rise well before the current projection of 2024.
The Reserve Bank of Australia (RBA) holds its monthly policy meeting on Tuesday and speculation is rife it will soften or drop a commitment to keep yields on its April 2024 target bond at 0.1%, effectively signalling an earlier hike in cash rates.
""Yield curve control (YCC) is extraordinary policy that semi-ties the central bank’s hands, limiting forward flexibility,"" said Nomura economist Andrew Ticehurst. ""With the pandemic crisis passing, the case for extraordinary forward guidance naturally weakens.""
Highlighting those pressures were figures from property consultant CoreLogic on Monday, which showed home prices rose 1.5% in October, up a steep 21.6% on last year. That was the fastest pace since 1989, while Sydney boasted an annual gain of 25%.
Ticehurst thought the RBA would likely bring forward the guidance date to, say April 2023, and perhaps shift from a fixed target of 0.1% to a range of 0.1-0.5%. 
""A range is easier to hit than a target point, and the RBA could regard this as a somewhat-elegant and partial exit,"" argued Ticehurst. ""The more aggressive option would be to simply drop it entirely, ripping the band-aid off in one go.""
Such a move would be a drastic course change given the RBA was only recently chastising market for pricing in any risk of a rate rise this side of 2024.
Investors have since gone far further, as futures imply a real chance of a hike to 0.25% by April next year and rates above 1.0% by year end.
The yield on the April 2024 bond is all the way up at 0.81% after the market suffered its worst routs in decades as the RBA declined to defend the 0.1% target.
The selloff was triggered last week by data showing annual core inflation rose a surprisingly strong 2.1% in the third quarter, taking it back into the RBA's 2-3% target band almost two years earlier than policy makers expected.
Much of the jump was due to the surging cost of housing construction, fuelled by global supply bottlenecks and a rush to build in a red-hot market.
The property boom has been a windfall for household wallets and consumer confidence, but has also stirred concerns about affordability and debt as prices run far ahead of wages.
Australia's main banking regulator responded last month by announcing a modest tightening of lending standards, with the threat of more action if the market failed to cool.
The RBA had resisted pressure to raise rates to restrain the market, arguing it would only slow the economy and cost jobs, but some pullback in stimulus now seems certain.
""We expect YCC to be removed on Tuesday and a full pivot to outcomes-based guidance in its absence,"" said Tapas Strickland, a director of economics at NAB.
NAB also expects the RBA to end its A$4 billion-a-week ($3.01 billion) bond buying campaign in February and now sees a first rate rise in mid 2023, rather than in 2024.
The central bank will also update its economic forecasts in a report to be released on Friday, which should see an upward shift in inflation and economic growth for next year.
While coronavirus lockdowns almost certainly caused a sharp contraction in the economy in the third quarter, world-beating rates of vaccinations have allowed most restrictions to be lifted.

Figures from ANZ on Monday showed job advertisements had already rebounded by 6.2% in October to be almost back to where they were in June, auguring well for a tighter labour market and higher wages growth. 
($1 = 1.3305 Australian dollars)
 
"
292,"<span>Oct 31, 2021 11:26PM ET</span>",,,,,,"By Gina Lee
Investing.com – Chinese factory activity grew at its fastest pace in four months in October, according to a business survey. Stronger demand contributed to the growth, but power shortages and rising costs hampered production.
The Caixin manufacturing purchasing managers index (PMI) was at 50.6, higher than the 50-figure in both forecasts prepared by Investing.com and reported during the previous month. The index was at its highest level since June 2021 and above the 50-mark indicating growth.
Data released by the National Bureau of Statistics on Sunday showed that the manufacturing and non-manufacturing PMIs were at a lower-than-expected 49.2 and 52.4 respectively in October.
However, growth in China’s manufacturing sector has slowed down thanks to COVID-19 outbreaks, higher costs, supply-chain bottlenecks, and power rationing. The rationing also led to a power crunch, thanks to a coal shortage, tougher emissions standards, and strong industrial demand, further denting factory output.
""To sum up, manufacturing recovered slightly in October from the previous month. But downward pressure on economic growth continued,"" Caixin Insight Group senior economist Wang Zhe told Reuters.
""Supply strains became the paramount factor affecting the economy. Shortages of raw materials and soaring commodity prices, combined with electricity supply problems, created strong constraints for manufacturers and disrupted supply chains.""
In an effort to provide some relief, China's cabinet said on Wednesday that the government will defer some taxes for manufacturers for three months from November 2021.
The latest wave of COVID-19 outbreaks in China since late October 2021 could also deal a fresh blow to economic activity, warned Wang. ""It is critical to balance the goals of controlling the outbreaks and maintaining normal economic activity,"" he said.
Meanwhile, the Caixin services PMI is due on Wednesday."
293,"<span>Oct 31, 2021 09:27PM ET</span>",,,,,,"(Bloomberg) -- Sign up for the New Economy Daily newsletter, follow us @economics and subscribe to our podcast.
China’s economy showed signs of further weakness in October as power shortages and surging commodity prices weighed on manufacturing, while strict Covid controls put a brake on holiday spending.
The official manufacturing purchasing managers’ index fell to 49.2, the National Bureau of Statistics said Sunday, the second month it was below the key 50-mark that signals a contraction in production. The non-manufacturing gauge, which measures activity in the construction and services sectors, dropped to 52.4, well below the consensus forecast.
The PMIs show the economy is under pressure from both the supply and demand side. Manufacturers are struggling with electricity shortages and rising costs, while consumer spending remains weak as the government’s Covid-zero approach means a tightening of restrictions around travel and social gatherings to contain frequent flare-ups of virus cases.
“Looking forward to November, the non-manufacturing PMI could drop significantly on the new wave of Covid-19 and China’s increasingly harsh zero-Covid policy, while the manufacturing PMI could remain weak due to shocks from both the supply and demand sides,” Ting Lu, chief China economist at  Nomura Holdings  (NYSE:NMR) Inc., wrote in a note.
Another worrying sign in the data was the pick-up in inflationary pressure in October. Both input and output prices for manufacturers jumped, suggesting producers are passing on higher costs to customers. Producer-price inflation is already at its highest level in almost 26 years. 
“The jump of output price index in October is alarming,” Zhang Zhiwei, chief economist at Pinpoint Asset Management Ltd., said in a note. “This could lead to higher pressure on CPI inflation, and limit the space of monetary policy easing.”
The turmoil in the property market is another big drag on the economy. Housing sales have dropped, home prices are falling and the debt crisis at property developer China Evergrande Group is spilling over to the industry. 
Economists have been gradually downgrading their growth forecasts for the fourth quarter and the full year as risks mount. The consensus is for growth of 3.5% this quarter, with Nomura saying there could be further cuts closer to its prediction of 3%.
What Bloomberg Economics Says...
Given the supply driven nature of the slowdown, the authorities are likely to continue an approach of modest and sector-specific growth support. 
There could be further liquidity support -- we still see possibility of a another cut in the reserve requirement ratio by the year-end, on top of accommodation via open market operations.
-- Chang Shu, chief Asia economist
For the full report, click here
A set of earliest available indicators tracked by Bloomberg also showed the economy remains under pressure. 
The slowdown turns the focus back to the People’s Bank of China and whether it will take any action to spur growth. The central bank has refrained from cutting the reserve requirement ratio since a surprise reduction in July and has kept policy interest rates unchanged since early last year.
At the same time, it’s injected almost a trillion yuan of funds into the banking system in the past two weeks through open-market operations to cope with month-end demand for cash.
Ping An Securities Co. Ltd. chief economist Zhong Zhengsheng said there’s less room for monetary easing given higher inflation pressure and more hawkish signals from the Federal Reserve and Bank of England. Fiscal and industrial policies will be the focus going forward, while monetary policy will provide stable liquidity and support targeted sectors, Zhong said in a report Sunday.
The NBS’s senior statistician, Zhao Qinghe, said in a statement that manufacturing demand and production both weakened in October. Smaller businesses, which are mostly in downstream sectors, face greater pressure, with the sub-index for these companies remaining below the 50 mark for a sixth month.
Consumers in general chose to spend the seven-day National Day public holiday in October at home or in nearby places due to virus and weather factors, according to Zhao. 
On the plus side, exports have boomed, with recent South Korean trade data signaling ongoing strong global demand that’s helped to underpin manufacturing. The new export orders index increased to 46.6 from 46.2, gaining for the first time since March. The sub-index has been below 50 since May.
Trade conditions still need further monitoring as the recovery from the pandemic in major economies has slowed recently, Zhao said. 
Other key highlights from the PMI data:
(Updates with additional comments from economists.)
©2021 Bloomberg L.P.
"
294,"<span>Oct 31, 2021 08:50PM ET</span>",,,,,,"SEOUL (Reuters) - South Korea's factory activity grew at its slowest pace in 13 months in October, led by a contraction in output and softer demand as shortages of chips and supply chain disruption weighed on the sector.
The IHS Markit purchasing managers' index (PMI) for October fell to 50.2 from 52.4 in September, though managed to stand above the 50-mark threshold that indicates expansion in activity, for a 13th straight month.
""October data provided proof that ongoing raw material shortages and supply chain issues began to bite in the South Korean manufacturing sector ... (pointing) to a broad stagnation in operating conditions,"" said Usamah Bhatti, economist at HIS Markit.
Output returned to contraction in just two months, with the sub-index at 46.6, having shrunk at the sharpest rate since July 2020 due to significant shortages of materials, notably semiconductors and other electrical components.
Total new orders and export orders barely grew, with respondents highlighting slowing international demand and difficulties in sourcing freight and container capacity.
Sharp (OTC:SHCAY) rises in raw material costs amid severe shortages resulted in further rises in costs at South Korean manufacturers, with input prices rising at the sharpest pace in three months.
That led firms to pass higher costs on to clients, also pushing factory gate inflation to a three-month high.
In an effort to protect margins, firms were seen reducing staffing levels for the first time in eight months.

Meanwhile, firms continued to worry about the ongoing shortages and disruptions, with business confidence easing to its weakest level since September 2020.
""This is broadly in line with current IHS Markit estimates for industrial production to grow just 0.2% in 2022 following a 6.2% increase in 2021,"" Bhatti said. 
 
"
295,"<span>Oct 31, 2021 08:40PM ET</span>",,,,,,"TOKYO (Reuters) - Japan's factory activity expanded at the fastest pace in six months in October, an encouraging sign for the world's third-largest economy as it navigates the challenges posed by persistent global raw material and chips shortages.
Manufacturers said the material shortages and delivery disruptions continued to affect their operations, resulting in the sharpest jump of input prices in more than 13 years, a private-sector survey showed.
The final au Jibun Bank Japan Manufacturing Purchasing Managers' Index (PMI) in October rose to 53.2 on a seasonally adjusted basis from 51.5 in the previous month, expanding for the ninth consecutive month.
The headline figure, which was slightly better than a 53.0 flash reading, was helped by a return to growth in output and overall orders, though their rate of expansion was modest and supply problems remained a drag. 
""Manufacturers continued to note concern regarding significant supply chain disruption which dampened output and demand,"" said Usamah Bhatti, economist at IHS Markit, which compiled the survey.
""Material shortages and delivery delays induced sharp rises in input prices... This contributed to higher charges for clients in attempts to cover margins, with factory gate inflation quickening to a 13-year high.""
Data last week Japan's factory output shrank for the third straight month in September as the auto sector was hit by a persistent global supply shortage, raising the risk of an economic contraction in the third quarter and throwing the recovery into doubt showed Japan's factory output shrank for the third straight month in September as the auto sector was hit by the global supply shortage, raising the risk of an economic contraction in the third quarter and throwing the recovery into doubt.
On the brighter side for consumption, the PMI survey's the headline figure for consumer goods rose to its highest since May 2019, HIS Markit said, as firms were helped by the waning impact of the coronavirus pandemic at home.

Manufacturers also remained optimistic regarding the outlook for production for the 12 months ahead, suggesting firms had high hopes of better conditions.
The overall level of positive sentiment came in at its highest since the data was first collected in July 2012. 
 
"
296,"<span>Oct 31, 2021 08:15PM ET</span>",,,,,,"By David Milliken
LONDON (Reuters) - British business sentiment fell slightly in October after touching its highest since the start of the COVID-19 pandemic the month before, a survey by Lloyds (LON:LLOY) Bank showed on Monday.
Lloyds said its business confidence barometer fell to 43% in October from 46% in September but was well above its long-run average of 28%, despite rising energy bills and supply chain difficulties.
The survey chimed with the relatively upbeat flash purchasing managers' index published on Oct. 22 and may give Bank of England policymakers confidence to raise interest rates on Thursday for the first time since the start of the pandemic.
""While economic optimism saw a slight dent in October due to rising costs and the on-going supply chain issues, it is clear that firms are still feeling relatively buoyant,"" Hann-Ju Ho, senior economist at Lloyds Bank Commercial Banking, said.
The BoE's chief economist, Huw Pill, has said he expects inflation to reach 5% in the coming months - more than twice the BoE's target - and that a rate rise would be a live question at the central bank's meeting this week.
But other policymakers have said the BoE can do little to tame the short-term surge in energy costs that is pushing up inflation, and they are more concerned about residual weakness in the job market as the government ends its furlough programme.

Britain's Office for National Statistics estimates that between 900,000 and 1.4 million employees were still partly or fully on furlough when the programme ended on Sept. 30.
Lloyds said 60% of the firms it surveyed between Oct. 1 and Oct. 15 planned to bring all their remaining furloughed staff back to work, while 30% intended to bring back over half. 
 
"
