,company,date,title,content
243,By Reuters,"<span>Jul 04, 2011 12:04AM ET</span>",PRECIOUS-Gold rebounds; seen to face headwinds in short-term," * Gold market thin on U.S. holiday
 * Gold's rebound to end below $1,500 - technicals

 * Coming up: Euro zone Sentix index for July; 0730 GMT
(Updates prices)	
 By Rujun Shen	
 SINGAPORE, July 4 (Reuters) - Gold regained some lost
territory from the previous session on Monday supported by a
weaker dollar, but easing concern about Greece's debt crisis has
diminished gold's appeal as a safe haven in the short term.	
 Euro zone finance ministers have approved a 12 billion euro
instalment of Greece's bailout, sending the euro to a one-month
high against the dollar in Asia on Monday. The dollar
edged down around 0.7 percent against a basket of
currencies. 
 Gold dipped below the key support level of $1,500 in the
last session, and faces strong headwinds in the short term,
traders and analysts said.	
 ""After Greece passed the austerity measures, market
participants will need to find another reason to buy into gold,""
said Ong Yi Ling, an analyst at Phillip Futures.	
 ""But right now it's hard to find a catalyst for gold prices
to push higher.""	
 
 The price outlook for the rest of the year however remains
bullish, supported by the wobbly economic recovery in the United
States, uncertainties in the euro zone's fiscal health, and high
inflation in major fast-growing economies like China and India,
analysts said.	
 Spot gold gained half a percent to $1,492.89 an ounce
by 0559 GMT, after losing 1 percent in the previous session.	
 U.S. gold  rose 0.7 percent to $1,493.40 an ounce.	
 Technical analysis also pointed at lack of momentum,
suggesting that gold may end its weak rebound below $1,500 and
resume a preceding fall towards $1,472, said Wang Tao, Reuters
market analyst. 
 ""There is small buying interest in Asia, but nothing
game-changing,"" said a Hong Kong-based dealer, ""The gold market
will be taking cues from the euro and oil, which are giving some
upside support to bullion.""	
 Gold is likely to be rangebound between $1,470 and $1,520 in
the next few days, he added.	
 Managed money sharply cut their bullish bets in COMEX gold
futures and options, as bullion prices tumbled, futures
regulator Commodity Futures Trading Commission data showed
Friday. 
 Holdings in the SPDR Gold Trust , the world's largest
gold-backed exchange-traded fund, dropped to two-week low of
1,205.809 tonnes by July 1.	
 Activity was thin as the U.S. financial markets are closed
for a public holiday on Monday.	
 Supporting market sentiment, about 8,000 workers at
Freeport-McMoran Copper & Gold Inc's Indonesian unit
started a seven-day strike, although Freeport said the strike
would not impact production at Grasberg mine, which it claims to
contain the world's largest single gold reserve.
Precious metals prices 0559 GMT
Metal Last Change Pct chg YTD pct chg Volume
Spot Gold 1492.89 7.09 +0.48 5.17
Spot Silver 33.96 0.02 +0.06 10.05
Spot Palladium 758.72 4.72 +0.63 -5.10
TOCOM Gold 3885.00 -4.00 -0.10 4.18 65282
TOCOM Platinum 4506.00 34.00 +0.76 -4.05 11935
TOCOM Silver 88.20 -0.90 -1.01 8.89 389
TOCOM Palladium 1976.00 27.00 +1.39 -5.77 233
COMEX GOLD AUG1 1493.40 10.80 +0.73 5.07 7515
COMEX SILVER SEP1 34.01 0.30 +0.89 9.91 1811
Euro/Dollar 1.4523
Dollar/Yen 80.74
TOCOM prices in yen per gram. Spot prices in $ per ounce.
COMEX gold and silver contracts show the most active months


(Editing by Ed Lane)
"
244,By Reuters,"<span>Jul 03, 2011 11:04PM ET</span>","Brent rises above $112 on Greece bailout, U.S. economy"," * Brent rises to as high as $112.08; WTI hits $95.30
 * Quiet trading as U.S. markets closed for holiday
 * Coming Up: Eurozone Sentix index July, 0830 GMT
 * Eurozone Producer prices May; 0900 GMT

 By Francis Kan	
 SINGAPORE, July 4 (Reuters) - Brent crude rose above $112 a
barrel on Monday, after Eurozone policy makers approved an
emergency bailout for Greece and strong U.S. economic data
calmed fears of weakening demand in the world's largest oil
consumer. 
 Euro zone finance ministers on Saturday approved a 12
billion euro installment of Greece's bailout and said details of
a second aid package for Athens would be finalised by
mid-September. 
 The news followed the release of data on Friday showing the
pace of growth in U.S. manufacturing picking up for the first
time in four months. 
 ICE Brent crude  rose 13 cents to $111.90 a barrel by
0245 GMT, after rising as high as $112.08 earlier. U.S. crude
 was at $95.15 a barrel, up 21 cents.	
 ""The US data and the eurozone news is helping oil prices
today, although with U.S. markets closed for a holiday, trading
will be thin and based very much on technicals, "" ANZ Bank oil
analyst Serene Lim said. 
 
 According to technical charts, Brent crude needs to clear a
resistance at $113 a barrel before developing a decent rally
towards a short-term resistance target at $121.47, while U.S.
crude is expected to rise to $98.13 a barrel, says Reuters
market analyst Wang Tao.	
 The U.S. economic data sparked a rally in Asian equities,
with Japan's Nikkei rising near the 10,000 level for the
first time in two months while Australian stocks gained
1 percent. 
 Oil markets will be looking for further signs of economic
recovery to counter demand fears, after China's factory sector
grew at its slowest pace in 28 months, data released on Friday
showed. 
 The key U.S. non-farm payrolls report this Friday will be
keenly watched by participants for evidence that the economy may
be regaining traction, analysts said. 
 Any signs of a slowdown in China add to investor nervousness
because of recent indications of sluggish U.S. economic growth
and Europe's struggles with its debt crisis.	
 Oil prices were also boosted by a weaker dollar ,
which lost ground against a basket of currencies as the euro
traded near a three-week high. 
 The single currency is rallying after Greece avoided a
near-term default and on expectations that the European Central
Bank will raise interest rates by 25 basis points when it meets
this Thursday, analysts said. 
 The successful sale of 30 million barrels of crude by the
U.S. Department of Energy also eased concerns over how the
market would absorb the release of emergency oil stocks by the
International Energy Agency. 
 ""This is positive news as it implies the market's readiness
to absorb the additional barrels,"" said Lim.	
 Some traders and analysts said the agency's planned 60
million barrel crude and oil product release has been badly
coordinated outside the United States. 
 Weekly U.S. oil inventory data from the industry group the
American Petroleum Institute and the government's Department of
Energy will be delayed by a day to Wednesday and Thursday,
respectively, due to Monday's Independence Day holiday.	

(Editing by Ed Lane)
"
245,By Reuters,"<span>Jul 03, 2011 09:04PM ET</span>",PRECIOUS-Gold rebounds on weak dollar as Greece fear eases," SINGAPORE, July 4 (Reuters) - Spot gold rebounded on Monday
from a 1-percent drop in the previous session, buoyed by a
weaker dollar as easing worries about Greece's debt crisis
boosted the euro.	
 
 FUNDAMENTALS	
 * Spot gold gained 0.4 percent to $1,491.04 an ounce
by 0046 GMT, regaining some lost ground from the previous
session.	
 * U.S. gold  rose 0.6 percent to $1,491.80 an ounce.	
 * Gold dropped nearly 1 percent last week, tracking the
sluggish commodities complex, which posted a 3.4 percent drop in
June, its second consecutive month of losses.	
 * Safe-haven demand in gold diminished after Greece passed
austerity measures to secure international aide, and the U.S.
manufacturing sector showed surprisingly strong growth in June.

 * The end of the U.S. Federal Reserve quantitative easing
programme is unlikely to derail gold's 10-year rally, but the
precious metal might face a rockier road as the cheap money that
had fueled its ascent dries up, at least for now.

 * Managed money sharply cut their bullish bets in COMEX gold
futures and options, as bullion prices tumbled 3 percent during
the period, futures regulator Commodity Futures Trading
Commission data showed Friday. 
 * For the top stories on metals and other news, click
, or 
 
 MARKET NEWS	
 * U.S. stocks started July with a bang on Friday with Wall
Street scoring its best week in two years on strong
manufacturing data that eased concerns about slowing growth.

 * The euro rose to a nearly one-month high against the
dollar in Asia on Monday while commodity currencies like the
Australian dollar held onto last week's hefty gains, as
diminishing worries about Greece prompted investors to embrace
risk.

 DATA/EVENTS
0130 AUSTRALIA May retail sales
0730 EZ Sentix index for July
0900 EZ Producer prices for May
 
 PRICES	

Precious metals prices 0046 GMT
Metal Last Change Pct chg YTD pct chg Volume
Spot Gold 1491.04 5.24 +0.35 5.04
Spot Silver 34.04 0.10 +0.29 10.30
Spot Palladium 757.50 3.50 +0.46 -5.25
TOCOM Gold 3885.00 -4.00 -0.10 4.18 48138
TOCOM Platinum 4526.00 54.00 +1.21 -3.62 7022
TOCOM Silver 88.70 -0.40 -0.45 9.51 246
TOCOM Palladium 1992.00 43.00 +2.21 -5.01 105
COMEX GOLD AUG1 1491.80 9.20 +0.62 4.95 2820
COMEX SILVER SEP1 34.09 0.38 +1.13 10.16 483
Euro/Dollar 1.4554
Dollar/Yen 80.84
TOCOM prices in yen per gram. Spot prices in $ per ounce.
COMEX gold and silver contracts show the most active months

(Reporting by Rujun Shen; Editing by Ed Lane)
"
246,By Reuters,"<span>Jul 03, 2011 07:24PM ET</span>","NYMEX-Crude edges up on weaker dollar, trade seen slim"," TOKYO, July 4 (Reuters) - U.S. crude futures edged up on
Monday in electronic trading, helped by the dollar's weakness,
but trade was expected to be slim due to the closing of floor
trading to mark the U.S. Independence day holiday.	
 
 FUNDAMENTALS	
 * NYMEX crude for August delivery  was up 18 cents at
$95.12 a barrel by 2253 GMT, after settling down 48 cents at
$94.94 on Friday.	
 U.S. crude closed last week higher, bouncing up from
four-month lows hit after a surprise move by the 28-nation
International Energy Agency to release 60 million barrels of oil
reserves.	
 * London Brent crude for August delivery  was up 12
cents at $111.89 a barrel, after settling down 71 cents on
Friday. 
 * Oil exports from Iraq's southern Basra terminal rose on
Sunday to 1.68 million barrels per day (bpd) after a two-day
slowdown due to dust storms and high winds, a shipping source
said. 
 * Iran will not cut oil supplies to India despite warning
refiners it could do so if months of unpaid bills are not
settled soon, the Iranian Oil Ministry's news website SHANA said
on Sunday. 
 * Yemen will repair a damaged oil pipeline in the coming
days, the country's acting president was quoted as saying by the
state news agency on Sunday. 
 * A pipeline operated by Exxon Mobil Corp leaked as
many as 1,000 barrels of crude oil into the Yellowstone River in
Montana and has been shut down. 
 The oil company said it had slowed processing rates at its
Billings refinery following the leak but did not expect supply
disruptions in the area.	
 * Crude oil prices will likely stay between $90 and $100
until the end of 2011 due to the International Energy Agency's
(IEA) emergency stock releases, a member of Kuwait's Supreme
Petroleum Council (SPC) was quoted as saying on Sunday.

 * Oil prices will likely reach $150 per barrel by next
spring, with spikes as high as $170 and gasoline prices of $4.50
a gallon the norm, Barron's said in its latest issue.

 * Hedge funds and other large speculators cut their net long
U.S. crude futures and options positions in New York and London
last week to the lowest level since November as prices slid, the
U.S. Commodity Futures Trading Commission said on Friday after
the market close.

 MARKETS NEWS	
 * U.S. stocks started July with a bang on Friday with Wall
Street scoring its best week in two years on strong
manufacturing data that eased concerns about slowing growth.

 * The euro was trading near a three-week high as Greece
avoided a near-term default. 
 
 DATA/EVENTS	
 * The following data is expected on Monday: (Time in GMT)	
 - 0830 - Euro Zone Sentix index/July	
 - 0900 - Euro Zone Producer prices/May	
 - US Market holiday	

(Reporting by Osamu Tsukimori; Editing by Michael Watson)
"
247,By Investing.com,"<span>Jul 03, 2011 10:57AM ET</span>",Natural gas futures - Weekly review: June 27 - July 1,
248,By Investing.com,"<span>Jul 03, 2011 06:37AM ET</span>",Crude oil futures - Weekly review: June 27 - July 1,
249,By Investing.com,"<span>Jul 03, 2011 05:22AM ET</span>",Gold futures - Weekly review: June 27 - July 1,
250,By Reuters,"<span>Jul 01, 2011 07:56AM ET</span>","PRECIOUS-Gold falls on weak commods, fewer safety bids"," * Gold down 1 pct after Greece; weak oil, grains weigh
* iShares silver ETF biggest quarterly outflow since launch
* Platinum group metals outperform for week
(Rewrites, adds comment, link to graphic, new byline,
dateline, previously LONDON)
 By Frank Tang
 NEW YORK, July 1 (Reuters) - Gold fell around 1 percent on
Friday to record its second straight weekly loss, dragged down
by fund selling amid commodity weakness and as safe-haven
buying faded after Greece's approval of an austerity package.
 Bullion came under pressure as Wall Street rallied after a
surprising jump in U.S. manufacturing data eased concerns about
a tepid economic recovery. Slipping crude oil and grain prices
also diminished gold's appeal as an inflation hedge.
 ""Gold clearly is not getting a lift from the global
economic picture or from the sovereign debt front, and
commodities as an asset class is not attracting the same level
of fund buying like they were a month or two months ago,"" said
Bill O'Neill, of commodities investment firm LOGIC Advisors.
 The metal has shed 5 percent in the past seven sessions,
partly due to technical selling as gold dived below $1,500 an
ounce and fell toward its 100-day moving average.
 Spot gold  fell as low as $1,478.01 an ounce, its
weakest since May 17, and was down 0.9 percent at $1,486.51 by
2:50 p.m. EDT (1850 GMT).
 U.S. gold futures for August delivery  settled down
$20.20 at $1,482.60, after trading between $1,478.01 and
$1,502.19.
 Gold fell 1 percent for the week.
 Silver  was down 2.5 percent at $33.77 an ounce.
Holdings of the world's largest silver-backed exchange-traded
fund, the iShares Silver Trust , fell 1.4 million ounces
or 0.5 percent on Thursday, the fund's website showed.
[GOL/ETF]
 The trust saw its biggest quarterly outflow since its
launch in the three months to end June, data on its website
showed, as investors turned their backs on silver amid fears
the metal's rally to record highs had been overdone.
 SAFE-HAVEN BUYING EBBS, GREECE EYED
 The Greek parliament's acceptance this week of a package of
austerity measures needed to obtain further funding from the
European Union and International Monetary Fund has tempered
some risk aversion in the market, curbing demand for gold.
[ID:nN1E75T1XA]
<^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
 Interactive timeline on euro zone debt crisis:
http://link.reuters.com/rev89r
 Q2 gold performance: http://r.reuters.com/duj88r
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^>
 ""Without a Greek default or something similar, it is
difficult to think of a catalyst that would send gold to new
record highs,"" said Robin Bhar, an analyst at Credit Agricole.
 ""The other factor that could is more quantitative easing
out of the United States, which is unlikely at the moment,"" he
added. ""We think the dollar is probably in for a rebound, so
that provides a bit of a headwind for gold.""
 The dollar index rose for the first time in the last five
days, and is likely to gain further against the euro given
investors' belief that Greece's debt crisis is far from over.
[FRX/]
 Investors' attention focused on the equity markets as July
started on a positive note for U.S. stocks with Wall Street
notching its fifth day of gains after an encouraging
manufacturing report.
 ""We have clearly seen a relief rally across the board in
all risk assets, and gold, (which benefits from) fear of
default, is coming off,"" said Credit Agricole's Bhar.
 Platinum group metals have outperformed gold this week,
with platinum rising 2 percent and palladium up 4 percent, as a
risk-on trade benefited industrial metals more than gold.
 Spot platinum  was down 0.4 percent at $1,713.49 an
ounce, while spot palladium  was up 0.3 percent at
$754.60 an ounce.
Prices at 2:50 p.m. EDT (1850 GMT) 
 LAST/ NET PCT YTD
 CLOSE CHG CHG CHG
US gold  1482.60 -20.20 -1.3% 4.3%
US silver  33.705 -1.127 3.2% 8.9%
US platinum  1716.80 -9.30 -0.5% -3.5%
US palladium  733.40 10.55 1.5% -8.7%
Gold  1486.51 -13.11 -0.9% 4.7%
Silver  33.77 -0.88 -2.5% 9.4%
Platinum  1713.49 -6.66 -0.4% -3.1%
Palladium  754.60 2.35 0.3% -5.6%
Gold Fix  1483.00 -9.75 -0.7% 5.2%
Silver Fix  33.85 -117.00 -3.3% 10.5%
Platinum Fix  1708.00 5.00 0.3% -1.3%
Palladium Fix  750.00 2.00 0.3% -5.2%
(Additional reporting by Jan Harvey in London; Editing by Dale
Hudson)
"
251,By Reuters,"<span>Jul 01, 2011 05:48AM ET</span>",CORRECTED-PRECIOUS-Gold hits 6-week low as oil slips," (Corrects attribution of quote in paragraphs 15/16)	
 * Oil prices slide more than $1/barrel, dollar index up
 * Coming up: U.S. ISM manufacturing data for June, 1400 GMT
 * Platinum, palladium outperform in weekly performance

 By Jan Harvey	
 LONDON, July 1 (Reuters) - Gold fell to six-week lows below
$1,490 an ounce on Friday, hurt by a drop in oil prices and
gains in the dollar against a basket of currencies, and as
Greece's approval of a key austerity package cut the metal's
appeal as a haven from risk.	
 Spot gold fell as low as $1,489.86 an ounce, its
weakest since May 20, and was bid at $1,492.00 an ounce at 0927
GMT, against $1,499.60 late in New York on Thursday. U.S. gold
futures for August delivery  fell $9.20 to $1,493.60.	
 U.S. crude futures  fell $1 to $94.42 a barrel on
Friday after disappointing economic data from China, where
factory output in June grew at the slowest pace in 28 months.	
 Gold's relationship with oil prices has been patchy of late,
with the risk aversion that typically lifts the precious metal's
safe-haven appeal often hurting industrial commodities, but the
two assets moved together early on Friday. 
 ""We have crude oil weaker, which is reducing inflation
fears, we have a slightly stronger or well-maintained U.S.
dollar and weakness in stock markets, which all argue for weaker
precious metals,"" said Peter Fertig, a consultant at
Quantitative Commodity Research.	
 The dollar index firmed a touch on Friday as some investors
covered shorts ahead of the long U.S. holiday weekend, with all
eyes on U.S. manufacturing data due later in the day. 
 Analysts on average are expecting the index to slip to 51.8
from 53.5 in May.	
 UBS analyst Edel Tully, noting that gold prices have dropped
sharply on this day for the last two years, said in a report:
""Whether today will bring a hat-trick July 1 pullback could well
depend on this afternoon's US ISM manufacturing print.""	
 ""While there is some concern that this could come in below
50, upside surprises from the Chicago PMI and NAPM-Milwaukee
data over the past few days bode well for the ISM numbers."" 
 European shares meanwhile turned negative early on Friday,
giving back some gains after a four-day rally, with miners
giving up some gains as metals prices levelled off. 
 
 DEBT BURDENS	
 Gold has remained largely within a narrow $1,490-1,515 range
this week, but is on track for a second consecutive weekly loss,
of around 0.4 percent.	
 In the world's biggest gold consumer, India, physical buying
edged up as traders continued to see gold below the keenly
watched $1,500 an ounce level as a bargain, but buying was muted
due to a seasonal lull in demand.	
 News that the Greek parliament has accepted a package of
austerity measures needed for it to access further funding from
the European Union and International Monetary Fund has tempered
some early risk aversion, curbing demand for gold as a haven.

 Concerns over the stability of the euro zone as some smaller
economies struggle with heavy debt burdens were a crucial factor
driving gold to record highs above $1,575 an ounce earlier this
year.	
 ""The Greek vote was broadly positive for base metals,
negative for precious metals, which are still richly priced,""
said RBS Global Banking & Markets analyst Nick Moore.	
 ""We prefer platinum and palladium, (which are set) to
benefit from automotive manufacturing boosting output later on.""	
 The white metals have outperformed gold this week, with
platinum rising 1.5 percent and palladium up 3.3 percent, as a
retreat in risk aversion benefited industrial metals more than
safe-haven gold. 
 Spot platinum was bid at $1,701.49 an ounce versus
$1,720.15, while spot palladium was at $750.47 an ounce
against $752.25.	
 Silver was bid at $34.17 an ounce against $34.65.
Holdings of the world's largest silver-backed exchange-traded
fund, the iShares Silver Trust fell by 1.4 million ounces
or just under 0.5 percent on Thursday, the fund said.
(Reporting by Jan Harvey)
"
252,By Reuters,"<span>Jul 01, 2011 02:36AM ET</span>",PRECIOUS-Factors To Watch on July 1," LONDON, July 1 (Reuters) - Gold prices held just below
$1,500 an ounce in Europe on Friday, little changed from a week
before as Greece's approval of a key austerity package
diminished the precious metal's appeal as a haven from risk,
although slight gains in the euro lent support.	
 For latest market report, click on 
 
 PRICES	
 * Spot gold was bid at $1,497.94 an ounce at 0629 GMT
compared with $1,499.60 late in New York on Thursday.	
 * Silver was at $34.37 from $34.65.	
 * Platinum was at $1,704.50 from $1,720.15.	
 * Palladium was at $748.25 from $752.25.	
 
 DATA/EVENTS	
 * German manufacturing PMI for June, 0753 GMT.	
 * Euro zone Markit manufacturing PMI for June, 0758 GMT. 
 * Euro zone unemployment for May, 0900 GMT.	
 * U.S. Thomson Reuters/Univ Of Mich June final consumer
sentiment, 1355 GMT.	
 * U.S. construction spending for May, 1400 GMT.	
 * U.S. ISM manufacturing index for June, 1400 GMT.	
 * U.S. Economic Cycle Research Institute (ECRI) releases
weekly index of economic activity for June 24, 1430 GMT.	
 
 
 
 MARKET NEWS	
 * The euro's advance against the dollar lost momentum on
Friday after a rally this week as the market focus shifted to
upcoming economic data, with Greece looking set to secure
emergency funds and avert imminent default. 
 * Oil prices fell after data from China showed factory
output grew at its slowest pace in 28 months, raising concerns
about sluggish fuel demand from the world's second largest
importer. 
 * Asian equities edged higher, lifted by receding fears of a
default by Greece and encouraging data from the U.S. overnight.

 * European stock index futures pointed to a stronger open
for equities on Friday, after shares hit a near-one month high a
day earlier, with focus likely to be on manufacturing data from
both sides of the Atlantic for clues on the health of the
economy. 
 * German bonds edged higher on Friday as uncertainty over
Greece's ability to implement the austerity measures approved by
its parliament this week inspired investors to buy back into a
cheapened market. 
 
 FUNDAMENTALS	
 * Holdings of the iShares Silver Trust, the world's largest
silver-backed exchange-traded fund, dipped by 1.4 million ounces
or nearly 0.5 percent on Thursday, the fund said. 
 
 TECHNICALS	
 * Gold support was at $1,495 an ounce and resistance at
$1,509. The 14-day RSI was at 35.7.	
 * Silver support was at $34.39 an ounce and resistance at
$34.76. The 14-day RSI was at 41.5.	
 * Platinum support was at $1,698 and resistance at $1,740.
The 14-day RSI was at 41.2.	
 
 For related news and prices, click on the codes in brackets:
LME price overview LME aluminium <0#MAL:>
LME copper <0#MCU:> Asia physicals
COMEX copper futures <0#HG:> Europe physicals
Scrap metal prices LME plastics
RELATED NEWS AND OTHER TOPICS
Base/minor metals news All metals news
Metals summary Scrap metals news
Index of summaries All commodities news
Metals diary Weather news
Foreign exchange rates
SPEED GUIDES
 

For Reuters Metals Production Database click on URL below
http://mpd.session.rservices.com
(Reporting by Jan Harvey)
"
253,By Reuters,"<span>Jul 01, 2011 01:36AM ET</span>","UPDATE 9-Oil falls on weak China data, economic worry"," * China PMI hits 28-month low, weighs on oil prices
 * IEA reserves releases set to add to supply
 * Coming up: API oil data delayed to Wednesday
(Recasts, updates with CFTC data, additional detail)
 By Robert Gibbons and Antonita Devotta
 NEW YORK, July 1 (Reuters) - Oil fell on Friday on signs of
slower growth in China and weaker U.S. consumer sentiment,
offsetting a supportive report showing an improving
manufacturing sector in the United States.
 An intraday bounce by the dollar against the euro and the
strength of the dollar index <.DXY>, measuring the greenback
against a basket of currencies, also helped pressure
dollar-denominated oil.
 ""Crude futures fell today on the soft factory data from
China and the stronger dollar,"" said Gene McGillian, analyst at
Tradition Energy in Stamford, Connecticut.
 The U.S. Department of Energy announced the list of offers
it had received for for 30 million barrels of crude it will
release from the Strategic Petroleum Reserve. [ID:nN1E7600OJ]
 The sale attracted more interested buyers than barrels
offered and investors continued to try to gauge the effect on
the market from the new supply of crude and products that will
enter the market as part of the International Energy Agency's
coordinated release announced on June 23.
 Both Brent and U.S. crude posted weekly gains despite
Friday's price slips, with volatility aided by slim volumes
ahead of Monday's U.S. Independence Day holiday. Volumes for
both U.S. and Brent crude were well below 30-day averages.
 Brent futures for August  fell 71 cents to settle at
$111.77 a barrel, after falling as low as $109.50 intraday. But
front-month Brent rebounded to post a weekly gain of 6.33
percent.
 U.S. crude  fell 48 cents to settle at $94.94 a
barrel, having recovered from an earlier $93.45 low. For the
week, front-month crude gained 4.15 percent.
 China's factory sector grew at its slowest pace in 28
months in June as new orders expanded less quickly as weaker
global demand and tight monetary policy at home pinched
production. [ID:nL3E7I104E]
 U.S. consumer sentiment worsened in June, a Thomson
Reuters/University of Michigan survey showed. Falling gasoline
prices stabilized consumers' view of current conditions, but
longer-term expectations remained subdued. [ID:nN1E7600JI]
 The dollar got a boost and crude prices pared some losses
intraday after data from the Institute for Supply Management
showed the U.S. manufacturing sector expanded in June more than
expected, sparking some optimism that the sputtering economy
may be regaining some traction. [ID:nN1E7600H5]
 Any signs of a slowdown in China add to investor
nervousness because of recent indications of slowed U.S.
economic growth and Europe's struggles with its debt crisis.
 Although the Greek parliament voted for an austerity
package this week, there is skepticism about the government's
ability to deliver on promised cuts.
 Some analysts expect investor caution until next week's
June nonfarm payrolls report arrives on July 8.
 <^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
 Graphic package on reserves: http:/r.reuters.com/xew32s
 IEA oil stocks release PDF: http:/link.reuters.com/jac42s
 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^>
 Oil was not the only commodity feeling pressure. The 19
commodity Reuters-Jefferies CRB index <.CRB> fell nearly half a
percent, extending its weak trend from June and the second
quarter.
 ""I'm hearing from hedge funds that there is a potential for
a big unwind in commodities. At the very least they will start
having to trade more on supply and demand fundamentals and less
on outside factors,"" said Richard Ilczyszyn, senior market
strategist, Lind-Waldock in Chicago.
 ""Longs (in oil) are wary that pushing prices too high will
trigger another reserves release.""
 Money managers sharply cut their net-long U.S. crude
futures and options positions in the week to last Tuesday, the
Commodity Futures Trading Commission said in a report released
after oil prices settled on Friday. [ID:nEMS075RP9]
(Additional reporting by Gene Ramos in New York, Claire
Milhench in London, Florence Tan in Singapore; Editing by Alden
Bentley, David Gregorio and Sofina Mirza-Reid)
"
254,By Reuters,"<span>Jul 01, 2011 12:16AM ET</span>",PRECIOUS-Gold flat; Greek vote cuts safe-haven interest," * Platinum, palladium outperform in weekly performance
 * iShares Silver Trust holdings post outflow for 3rd month
 * Coming up: Reuters/UMich sentiment, June; 1355 GMT
(Updates prices)	
 By Rujun Shen	
 SINGAPORE, July 1 (Reuters) - Spot gold held steady on
Friday, set to cap a week marked by a narrow trading range as
Greece's approval of austerity measures diminished safe-haven
demand for bullion in the short term.	
 Greece's parliament passed the final austerity measures on
Thursday, to secure emergency funding from international lenders
and avert a debt default. 
 Just as investors watch how Greece will implement these
unpopular measures, troubling signs from the U.S. economy are
likely to help retain gold's appeal over the longer term.	
 The latest U.S. data painted a mixed picture, with factory
activity in the Midwest accelerating in June, but initial
jobless claims last week higher than expected, just as the
Federal Reserve's $600 billion bond purchase programme ended.

 Spot gold was little changed at $1,498.70 an ounce by
0602 GMT, nearly flat from a week earlier.	
 U.S. gold  edged down 0.3 percent to $1,499.10	
 ""The seeming resolution of the Greece crisis has probably
hurt gold, but I think there's enough interest from the Chinese
and central banks to sustain it at around $1,500 for now,"" said
David Thurtell, an analyst at Citigroup.	
 Gold has been trading in a range between $1,490 and $1,514
this week, off last week's peak of $1,557.75. Interest in the
physical market grew when prices fell below $1,500, but demand
alone is unlikely to lift prices above the current range,
traders said.	
 Gold was the best-performing metal in the second quarter,
during which commodities posted the largest quarterly loss since
the 2008 financial crisis led by steep sell-offs in grains and
oil. 
 
 Spot silver inched down 0.4 percent to $34.51, headed
for a 0.6-percent weekly rise, snapping two consecutive weeks of
decline.	
 ""Silver fundamentals remain weak and heavily dependent on
investor interest to plug the gap,"" said Barclays Capital in a
research note.	
 Interest in exchange-traded products has diminished.	
 Holdings in the iShares Silver Trust , the world's
largest silver-backed exchange-traded fund, dipped to 9,536.65
tonnes by June 30, marking the third month of consecutive
outflow with a monthly drop of 404.68 tonnes.	
 Platinum group metals, used in various industrial
applications, outperformed gold and silver this week, boosted by
the global stock market which rallied to a one-month high as
Greece's debt crisis eases.	
 Spot platinum lost 0.6 percent to $1,710.24, on
course for a 1.8 percent weekly gain. 
 Spot palladium edged down 0.2 percent to $750.75,
poised for a gain of more than 3 percent on the week.	

Precious metals prices 0602 GMT
Metal Last Change Pct chg YTD pct chg Volume
Spot Gold 1498.70 -0.90 -0.06 5.58
Spot Silver 34.51 -0.14 -0.40 11.83
Spot Platinum 1710.24 -9.91 -0.58 -3.24
Spot Palladium 750.75 -1.50 -0.20 -6.10
TOCOM Gold 3897.00 -16.00 -0.41 4.51 46294
TOCOM Platinum 4495.00 -15.00 -0.33 -4.28 9503
TOCOM Silver 89.70 -0.60 -0.66 10.74 543
TOCOM Palladium 1961.00 -10.00 -0.51 -6.49 237
COMEX GOLD AUG1 1499.10 -3.70 -0.25 5.47 7594
COMEX SILVER JUL1 34.57 -0.25 -0.71 11.72 112
Euro/Dollar 1.4511
Dollar/Yen 80.67
TOCOM prices in yen per gram. Spot prices in $ per ounce.
COMEX gold and silver contracts show the most active months
(Editing by Ed Lane)
"
