,company,date,title,content
94,By Investing.com,"<span>Mar 24, 2013 08:31PM ET</span>",Gold falls as Cyprus bailout talks seen deadlocked,
95,By Investing.com,"<span>Mar 24, 2013 11:41AM ET</span>",Natural gas futures - Weekly outlook: March 25 - 29,
96,By Investing.com,"<span>Mar 24, 2013 07:48AM ET</span>",Grain futures - Weekly outlook: March 25 - 29,
97,By Investing.com,"<span>Mar 24, 2013 07:14AM ET</span>",Crude oil futures - Weekly outlook: March 25 - 29,
98,By Investing.com,"<span>Mar 24, 2013 06:43AM ET</span>",Gold futures - Weekly outlook: March 25 - 29,
99,By Investing.com,"<span>Mar 22, 2013 01:47PM ET</span>",Natural Gas extends losses as supply data disappoints,
100,By Investing.com,"<span>Mar 22, 2013 12:41PM ET</span>",Gold drops on news Greece may bolster Cypriot banking sector,
101,By Investing.com,"<span>Mar 22, 2013 12:10PM ET</span>","Crude gains on hopes for Cyprus rescue deal, U.S. data bolsters",
102,By Investing.com,"<span>Mar 21, 2013 10:25PM ET</span>",Forex - AUD/USD lower despite dwindling rate cut bets,
103,By Investing.com,"<span>Mar 21, 2013 08:59PM ET</span>",Oil rises on decent U.S. data points,
104,By Investing.com,"<span>Mar 21, 2013 08:24PM ET</span>",Gold slightly lower on profit-taking,
105,By Investing.com,"<span>Mar 21, 2013 02:24PM ET</span>",Natural Gas eases off 18-month highs as supply data disappoints,
106,By Investing.com,"<span>Mar 21, 2013 02:04PM ET</span>","Gold gains as Cyprus fears weaken euro, Fed decision supports",
107,By Investing.com,"<span>Mar 21, 2013 01:35PM ET</span>","Crude drops amid ongoing Cyprus worries, disappointing European data",
108,By Investing.com,"<span>Mar 21, 2013 11:43AM ET</span>",Crude oil remains lower on mounting Cyprus fears,
109,By Investing.com,"<span>Mar 21, 2013 10:43AM ET</span>",Natural gas futures hold near 18-month high after U.S. supply data,
110,By Investing.com,"<span>Mar 21, 2013 09:53AM ET</span>",Gold futures rise to session high after U.S. jobless claims data,
111,By Investing.com,"<span>Mar 21, 2013 08:42AM ET</span>",Soft futures mixed - Coffee bounces off 34-month low,
112,By Investing.com,"<span>Mar 21, 2013 07:04AM ET</span>",Grain futures mixed - Soybeans climb to 1-week high on Brazil delays,
113,By Investing.com,"<span>Mar 21, 2013 05:57AM ET</span>",Copper futures erase gains following weak euro zone PMI data,
114,By Investing.com,"<span>Mar 21, 2013 05:11AM ET</span>",Crude oil futures fall to session low following downbeat euro zone PMIs,
115,By Investing.com,"<span>Mar 21, 2013 04:27AM ET</span>",Gold futures little changed with Fed stimulus in focus,
116,By Investing.com,"<span>Mar 20, 2013 08:56PM ET</span>",Oil falls following U.S. production news,
117,By Investing.com,"<span>Mar 20, 2013 08:42PM ET</span>",Gold down as trades gloss over Fed talk,
118,By Investing.com,"<span>Mar 20, 2013 03:01PM ET</span>","Gold falls on waning Cyprus fears, takes Fed decision in stride",
119,By Investing.com,"<span>Mar 20, 2013 02:12PM ET</span>",Natural Gas dips as market prices in chilly start to spring,
120,By Investing.com,"<span>Mar 20, 2013 01:34PM ET</span>",Crude gains as market bets Fed will keep policy loose,
121,By Investing.com,"<span>Mar 20, 2013 11:40AM ET</span>",Natural gas futures come off 17-month high with supply data in focus,
122,By Investing.com,"<span>Mar 20, 2013 10:38AM ET</span>",Crude oil futures remain higher after U.S. supply data,
123,By Investing.com,"<span>Mar 20, 2013 10:10AM ET</span>",Gold futures ease down ahead of Federal Reserve; Cyprus in focus,
124,By Investing.com,"<span>Mar 20, 2013 08:42AM ET</span>",Soft futures higher - Coffee rebounds from 34-month low,
125,By Investing.com,"<span>Mar 20, 2013 07:05AM ET</span>","Grain futures - Wheat, corn rally to multi-week highs",
126,By Investing.com,"<span>Mar 20, 2013 06:14AM ET</span>","Copper futures bounce off 7-month low with Fed, Cyprus in focus",
127,By Investing.com,"<span>Mar 20, 2013 05:12AM ET</span>","Crude oil futures edge higher ahead of U.S. supply data, Fed meeting",
128,By Investing.com,"<span>Mar 20, 2013 04:25AM ET</span>",Gold futures hold steady near 3-week high ahead of Fed decision,
129,By Investing.com,"<span>Mar 19, 2013 08:38PM ET</span>",Oil rises despite Cyprus’ rejection of deposit tax,
130,By Investing.com,"<span>Mar 19, 2013 08:11PM ET</span>",Gold slightly higher after Cyprus rejects deposit tax,
131,By Investing.com,"<span>Mar 19, 2013 02:21PM ET</span>",Natural Gas gains on weather forecasts for a chilly start to spring,
132,By Investing.com,"<span>Mar 19, 2013 01:47PM ET</span>","Gold gains as Cyprus mulls taxes on bank deposits, eyes Fed meet",
133,By Investing.com,"<span>Mar 19, 2013 01:00PM ET</span>","Crude dives on Cyprus bank tax uncertainty, shrugs off U.S. housing data",
134,By Investing.com,"<span>Mar 19, 2013 11:48AM ET</span>",Natural gas futures trade below 17-month high in early trade,
135,By Investing.com,"<span>Mar 19, 2013 10:46AM ET</span>",Crude oil stays lower after U.S. housing data; Cyprus fears weigh,
136,By Investing.com,"<span>Mar 19, 2013 09:55AM ET</span>",Gold futures ease down after U.S. housing data; Fed meeting eyed,
137,By Investing.com,"<span>Mar 19, 2013 08:45AM ET</span>",Soft futures rebound from sell-off - Coffee bounces off 33-month low,
138,By Investing.com,"<span>Mar 19, 2013 07:06AM ET</span>",Grain futures higher - Corn climbs to 5-week top on supply concerns,
139,By Investing.com,"<span>Mar 19, 2013 06:15AM ET</span>",Copper futures fall to 4-month low as Cyprus jitters linger,
140,By Investing.com,"<span>Mar 19, 2013 05:08AM ET</span>","Crude oil futures lower as firm dollar, Cyprus jitters weigh",
141,By Investing.com,"<span>Mar 19, 2013 04:36AM ET</span>","Gold little changed near 3-week high with Fed, Cyprus in focus",
142,By Investing.com,"<span>Mar 18, 2013 08:45PM ET</span>","Oil rises following Saudi comments, Libya clashes","Investing.com - Oil prices inched higher in the early part of Tuesday’s Asian session after Saudi Arabia said current prices will not damage global economic growth, perhaps implying the largest producer in the Organization of Petroleum Exporting Countries sees little need to boost output in the near-term. On the New York Mercantile Exchange, light, sweet crude futures for April delivery rose 0.09% to USD93.82 per barrel in Asian trading Tuesday after settling down 0.30% at USD93.20 per barrel in U.S. trading Monday. Oil fell in the U.S. on the back of some tepid housing data. In U.S. economic news, the National Association of Homebuilders said its March Housing Market Index fell to 44 from 46 in February in what is the lowest reading since October. Analysts expected a March reading of 48. Saudi Arabian oil minister Ali al-Naimi said oil prices at current levels should not hamper Asian growth. China, among other emerging Asian economies, have previously grappled with high oil prices. China is the second-larges oil consumer in the world behind the U.S. al-Naimi said crude at $100 per barrel is a reasonable price. Elsewhere, traders see support for oil futures, particularly Brent, the global benchmark, Iran and the West are still butting heads over the OPEC member’s nuclear regime. Some Western nations, including the U.S., have levied economic sanctions against Iran making it difficult for the country to sell its oil in U.S. dollars or euros. Armed clashes broke out at Libyan oil field between a militia group and protesters seeking jobs. Libya, also an OPEC member, is home to Africa’s largest oil reserves. Meanwhile, Brent futures for May delivery fell 0.03% to USD109.41 per barrel on the ICE Futures Exchange."
143,By Investing.com,"<span>Mar 18, 2013 08:29PM ET</span>",Gold slightly higher on safe-haven buying,
144,By Investing.com,"<span>Mar 18, 2013 02:12PM ET</span>","Natural gas gains on talk of falling U.S. supplies, weather reports ",
145,By Investing.com,"<span>Mar 18, 2013 01:42PM ET</span>",Crude erases losses on hopes Cyprus may soften tax on smaller deposits ,
146,By Investing.com,"<span>Mar 18, 2013 01:13PM ET</span>",Gold gains on safe-haven appeal as Cyprus slaps taxes on bank deposits ,
147,By Investing.com,"<span>Mar 18, 2013 11:29AM ET</span>",Natural gas rally to 17-month high with demand outlook in focus,
148,By Investing.com,"<span>Mar 18, 2013 10:42AM ET</span>",Crude oil futures trim losses; Cyprus bailout vote awaited,
149,By Investing.com,"<span>Mar 18, 2013 10:03AM ET</span>",Gold rallies 1% on safe-haven buying; Cyprus bailout in focus,
150,By Investing.com,"<span>Mar 18, 2013 08:42AM ET</span>",Soft futures sink on stronger dollar - Cotton falls from 11-month high,
151,By Investing.com,"<span>Mar 18, 2013 06:53AM ET</span>","Grains - Soybeans tumble to 5-week low on firm dollar, demand woes",
152,By Investing.com,"<span>Mar 18, 2013 06:02AM ET</span>",Copper futures plunge to 4-month low on Cyprus rescue deal,
153,By Investing.com,"<span>Mar 18, 2013 05:15AM ET</span>","Crude oil futures fall sharply on Cyprus bailout woes, firm dollar",
154,By Investing.com,"<span>Mar 18, 2013 04:29AM ET</span>",Gold futures climb to 3-week high on Cyprus bailout uncertainty,
155,By Investing.com,"<span>Mar 17, 2013 08:30PM ET</span>","Oil falls on news of increased Saudi, Iraqi exports",
156,By Investing.com,"<span>Mar 17, 2013 08:10PM ET</span>","Gold jumps above USD1,600 an ounce on Cyprus news",
157,By Investing.com,"<span>Mar 17, 2013 11:52AM ET</span>",Natural gas futures - Weekly outlook: March 18 - 22,
158,By Investing.com,"<span>Mar 17, 2013 08:52AM ET</span>",Grain futures - Weekly outlook: March 18 - 22,
159,By Investing.com,"<span>Mar 17, 2013 08:14AM ET</span>",Crude oil futures - Weekly outlook: March 18 - 22,
160,By Investing.com,"<span>Mar 17, 2013 07:21AM ET</span>",Gold futures - Weekly outlook: March 18 - 22,
161,By Investing.com,"<span>Mar 15, 2013 02:22PM ET</span>","Natural Gas extends gains on falling U.S. supplies, weather reports ",
162,By Investing.com,"<span>Mar 15, 2013 01:37PM ET</span>",Gold gains as dollar falls as E.U. eases austerity stance ,
163,By Investing.com,"<span>Mar 15, 2013 01:14PM ET</span>",Crude gains as U.S. industrial production beats expectations,
164,By Investing.com,"<span>Mar 14, 2013 09:04PM ET</span>",Oil rises as traders embrace U.S. data,
165,By Investing.com,"<span>Mar 14, 2013 08:37PM ET</span>",Gold declines on rising risk appetite,
166,By Investing.com,"<span>Mar 14, 2013 02:10PM ET</span>",Natural Gas gains as U.S. supplies plunge unexpectedly,
167,By Investing.com,"<span>Mar 14, 2013 01:24PM ET</span>","Gold erases earlier losses, posts gains despite solid jobs data",
168,By Investing.com,"<span>Mar 14, 2013 12:33PM ET</span>",Crude gains as U.S. jobless claims take a surprising plunge ,
169,By Investing.com,"<span>Mar 14, 2013 11:44AM ET</span>",Crude oil futures edge higher amid optimism over U.S. economy,
170,By Investing.com,"<span>Mar 14, 2013 10:42AM ET</span>",Natural gas futures rally to 15-week high after U.S. supply data,
171,By Investing.com,"<span>Mar 14, 2013 08:53AM ET</span>","Gold futures fall to session low after U.S. jobless claims, PPI data",
172,By Investing.com,"<span>Mar 14, 2013 08:25AM ET</span>",Soft futures - Cotton rallies to 10-month high on demand hopes,
173,By Investing.com,"<span>Mar 14, 2013 06:57AM ET</span>",Grain futures - Soybeans fall to 8-day low on demand concerns,
174,By Investing.com,"<span>Mar 14, 2013 06:18AM ET</span>",Copper futures edge higher on U.S. economic hopes,
175,By Investing.com,"<span>Mar 14, 2013 05:27AM ET</span>",Crude oil gains on U.S. recovery hopes; WTI-Brent spread narrows,
176,By Investing.com,"<span>Mar 14, 2013 04:28AM ET</span>",Gold futures little changed ahead of EU Summit,
177,By Investing.com,"<span>Mar 13, 2013 09:13PM ET</span>",Oil slightly lower on inventories data ,
178,By Investing.com,"<span>Mar 13, 2013 08:58PM ET</span>",Gold slightly lower following U.S. data points,
179,By Investing.com,"<span>Mar 13, 2013 02:03PM ET</span>","Natural Gas gains on talk of falling inventories, cooler weather",
180,By Investing.com,"<span>Mar 13, 2013 01:24PM ET</span>","Gold falls as U.S. retail sales beat expectations, eurozone data weighs",
181,By Investing.com,"<span>Mar 13, 2013 01:05PM ET</span>",Crude falls as U.S. oil inventories rise more than expected,
182,By Investing.com,"<span>Mar 13, 2013 11:40AM ET</span>",Natural gas futures rise to 3-month high with supply data in focus,
183,By Investing.com,"<span>Mar 13, 2013 10:44AM ET</span>",Crude oil futures remain higher despite U.S. supply gain,
184,By Investing.com,"<span>Mar 13, 2013 09:57AM ET</span>",Gold futures shrug off upbeat U.S. retail sales data to move higher,
185,By Investing.com,"<span>Mar 13, 2013 08:27AM ET</span>","Soft futures - Sugar, coffee decline as ample supplies weigh",
186,By Investing.com,"<span>Mar 13, 2013 07:04AM ET</span>",Grain futures mixed - Corn trades near 5-week high,
187,By Investing.com,"<span>Mar 13, 2013 06:03AM ET</span>",Copper futures off 2-week high amid global jitters,
188,By Investing.com,"<span>Mar 13, 2013 05:05AM ET</span>",Crude oil futures edge higher ahead of U.S. supply data,
189,By Investing.com,"<span>Mar 13, 2013 04:22AM ET</span>","Gold steady near 2-week high ahead of Italy auction, U.S. retail sales",
190,By Investing.com,"<span>Mar 12, 2013 08:55PM ET</span>",Oil trades higher after OPEC report,
191,By Investing.com,"<span>Mar 12, 2013 08:36PM ET</span>", Gold trades slightly higher on ECB rumors,"Investing.com - Gold futures rose are trading modestly higher in the early part of Wednesday’s Asian session as traders speculate the European Central Bank might have room to engage in monetary easing. On the Comex division of the New York Mercantile Exchange, gold futures for April delivery rose 0.04% to USD1,592.30 per troy ounce in Asian trading Wednesday after gaining 0.86% to settle at USD1,591.60 a troy ounce in U.S. trading on Tuesday. Gold futures were likely to test support USD1,574.60 a troy ounce, Monday's low, and resistance at USD1,1619.40, the high from February 26. On Tuesday, ECB council member Jens Weidmann said inflationary pressures across the euro zone remain light. Those comments prompted traders to speculate the ECB has some room to weaken the euro through monetary easing. At the conclusion of its policy meeting last week, the ECB left interest rates unchanged at 0.75% while announcing no new monetary easing initiatives. Due in part to a plummeting Japanese yen, some European policymakers are pressuring the ECB to taken action to weaken the euro. Among the most vocal critics of the weaker yen have been Germany and France, the euro zone’s two largest economies. Still, there are signs gold investors remain pensive. Holdings of bullion at the SPDR Gold Shares, the world’s largest exchange traded fund backed by by physical gold, resided at 1,236.729 tons as of Monday, the lowest level since late 2011. On the other hand, physical demand in Asia is seen as steady, helped by comments made by Bank of Japan deputy governor nominee Kikuo Iwata. On Tuesday, Iwata said the central bank should engage in further aggressive easing initiatives. Elsewhere, Comex silver for May delivery rose 0.05% to USD29.185 per ounce while copper for May delivery added 0.11% to USD3.555 per ounce."
192,By Investing.com,"<span>Mar 12, 2013 01:06PM ET</span>", Natural Gas rally wanes as forecasts call for East Coast warming trend,
193,By Investing.com,"<span>Mar 12, 2013 12:53PM ET</span>",Gold jumps up on talk of ECB policy easing,
194,By Investing.com,"<span>Mar 12, 2013 12:47PM ET</span>",Crude oil prices shoot up as dollar cools its rally ,
195,By Investing.com,"<span>Mar 12, 2013 11:34AM ET</span>",Natural gas futures inch up to hit 3-month high in early trade,
196,By Investing.com,"<span>Mar 12, 2013 10:43AM ET</span>",Crude oil futures climb to 2-week high as dollar turns lower,
197,By Investing.com,"<span>Mar 12, 2013 10:09AM ET</span>",Gold futures rally to 2-week high on technical buying ,
198,By Investing.com,"<span>Mar 12, 2013 08:27AM ET</span>",Soft futures - Sugar edges lower after recent gains,
199,By Investing.com,"<span>Mar 12, 2013 06:49AM ET</span>",Grain futures - Soybeans decline on Brazil crop prospects,
200,By Investing.com,"<span>Mar 12, 2013 05:58AM ET</span>","Copper futures decline on China recovery concerns, strong U.S. dollar ",
201,By Investing.com,"<span>Mar 12, 2013 05:06AM ET</span>","Crude oil futures off 2-week high as global concerns, firm dollar weigh",
202,By Investing.com,"<span>Mar 12, 2013 04:26AM ET</span>",Gold futures inch up in rangebound trade ,
203,By Investing.com,"<span>Mar 11, 2013 09:20PM ET</span>",Oil down in Asian trading after modest U.S. gains,"Investing.com - Oil futures are trading slightly lower during Tuesday’s Asian session on the heels of modest gains seen in U.S. trade Monday. On the New York Mercantile Exchange, light, sweet crude futures for April delivery fell 0.12% to USD91.94 per barrel in Asian trading Tuesday after rising slightly in the U.S. on Monday. On Monday, oil traded down by as much as 1.2% following the release of some concerning data points out of China, the world’s second-largest oil consumer. China's industrial production rose 9.9% in February, below expectations for a 10.5% increase also below a 10.3% hike logged during the previous month. Consumer prices in China rose by 3.2% in February from a year earlier, above expectations for a 3% increase and accelerating sharply from a 2% rate of increase in January. Those data points, which fuel speculation the Chinese recovery has not yet reached the pitch market participants have hoped for, combined with news Saudi Arabia increase output last month are seen as weighing on crude prices. Goldman Sachs added on Monday that U.S. crude supplies could increase in the second and third quarters as more pipeline capacity becomes available. Elsewhere, the U.S. state of Colorado said its 2012 oil production climbed to 48 million barrels, a 50-year high, due in large part to increased production at the Niobrara Shale. Colorado’s oil production was less than 33 million barrels in 2009. Some estimates say the Niobrara Shale could be home to more than 4 billion barrels of oil equivalent. Anadarko Petroleum is among the major producers there. Meanwhile, Brent crude for May delivery fell 0.01% to USD109.53 per barrel on the ICE Futures Exchange."
204,By Investing.com,"<span>Mar 11, 2013 09:07PM ET</span>",Gold rises on elevated Europe concerns,
205,By Investing.com,"<span>Mar 11, 2013 02:16PM ET</span>","Natural Gas extends gains on bullish supply data, chilly weather reports",
206,By Investing.com,"<span>Mar 11, 2013 02:03PM ET</span>", Gold trades sideways as investors digest weak Chinese data,
207,By Investing.com,"<span>Mar 11, 2013 01:05PM ET</span>", Crude falls as Chinese data fuels global growth concerns,
208,By Investing.com,"<span>Mar 11, 2013 11:33AM ET</span>",Natural gas eases off 6-week high with demand outlook in focus,
