,company,date,title,content
406,By Reuters,"<span>Oct 11, 2016 09:50AM ET</span>",Phillips 66 Partners to buy midstream assets from Phillips 66,"(Reuters) - Phillips 66 (NYSE:PSX) Partners LP said on Tuesday it would buy some pipelines and terminals from parent Phillips 66 for $1.3 billion.
The deal, the largest so-called ""dropdown"" from Phillips 66 to the unit, includes assets supporting Phillips 66's refineries in Bayway, New Jersey; Billings, Montana; Borger, Texas, and Ponca City, Oklahoma, Phillips 66 Partners LP said.
Houston, Texas-based Phillips 66 Partners is the master limited partnership formed by Phillips 66 to acquire and operate midstream assets.
The deal is for 30 assets, which include crude pipelines, refined products and natural gas liquids pipelines and terminal systems, the company said.
Phillips 66 will also enter into a 10-year terminaling and throughput agreements that will include minimum volume commitments covering about 85 percent of expected volumes.
The deal is expected to close this month, Phillips 66 Partners said.
Phillips 66 Partners plans to fund the deal with debt and $196 million in new units issued to Phillips 66.

 
"
407,By Reuters,"<span>Oct 11, 2016 08:50AM ET</span>",Exclusive: Russia's Rosneft boss Sechin says no to OPEC oil cap,"By Olesya Astakhova
ISTANBUL (Reuters) - Igor Sechin, Russia's most influential oil executive and the head of state-controlled energy giant Rosneft, said his company will not cap oil production as part of a possible agreement with OPEC.
His comments underline how difficult it is for Russia to get its oil companies to freeze or cut output as part of a potential deal with the Organization of the Petroleum Exporting Countries designed to support oil prices.
President Vladimir Putin told an energy congress on Monday that Russia was ready to join a proposed OPEC cap but did not provide the details. 
""Why should we do it?"" Sechin, known for his anti-OPEC position, told Reuters in Istanbul on Monday evening, when asked if Rosneft, which accounts for 40 percent of Russia's crude oil output, might cap its production.
Earlier on Monday, Sechin told reporters that Rosneft planned this year to raise its oil production, already the world's largest among listed producers, above the 203 million tonnes (4.1 million barrels per day) it produced in 2015.
Sechin said he doubted some OPEC countries, such as Iran, Saudi Arabia and Venezuela, would cut their output either: ""Try to answer this question yourself: would Iran, Saudi Arabia or Venezuela cut their production?"" 
OPEC's oil output is likely to reach its highest in recent history in September, as Iraq boosted northern exports and Libya reopened some of its main oil terminals.
FUTILE ATTEMPTS
There have been several attempts in the past for Russia and OPEC to join forces to stabilize oil markets. Those efforts have never come to fruition, however.
Russia's oil industry has argued for years that it cannot cut output to support falling global prices for purely technical reasons linked to the climate in Siberia; in reality it can - as long as it has the political will.
Putin could in theory force companies to cut their production or postpone the launch of new oilfields.
Russia was already pumping at the post-Soviet record high of 11.1 million barrels per day in September thanks to a recovery in oil prices which triggered exploration drilling activity.
""Given the propensity of OPEC and other producers to talk up prices, and the history of failed deals among OPEC and between OPEC and Russia, we would continue to treat the news somewhat carefully for the longer term,"" Sberbank CIB said in a note. 
The Russian oil landscape is dominated by a handful of players -- second-biggest firm, private Lukoil, private producer Surgut, state-owned Gazprom (MCX:GAZP) Neft and Tatneft.
The companies plan to raise production by about 1.6 percent on average in 2017, according to their forecasts and Reuters calculations as they benefit from a weaker rouble and cheaper costs at home.
Sechin has long argued that any oil price increase as a result of joint actions by OPEC and non-OPEC members will allow the United States to resume production growth from high-cost shale deposits.

""The Americans want it most ($50 per barrel) as the shale oil projects become profitable with such a price. And $60 (per barrel) will result in more shale oil projects,"" Sechin told Reuters.
 
"
408,By Reuters,"<span>Oct 11, 2016 04:38AM ET</span>",IEA says oil market may rebalance faster if OPEC sticks to target,"By Amanda Cooper
LONDON (Reuters) - Global oil supply could fall in line with demand more quickly if OPEC and Russia agree to a steep enough cut in production, but it is unclear how rapidly this might happen, the International Energy Agency said on Tuesday. 
OPEC, led by Saudi Arabia, agreed last month to cut production to around 32.5 to 33 million barrels per day (bpd) and Russia has signaled it is ready to join in any effort to temper supply and shrink a stubborn global surplus of unwanted crude.
Oversupply helped send oil prices from $115 a barrel in June 2014 to as low as $27 in January this year. Crude has since recovered to around $50 on expectations of a production cut. 
The IEA said in its August report it expected world oil demand to grow at a rate of 1.2 million bpd next year, keeping its forecast unchanged from last month, but cut its estimate of growth in 2016 by 40,000 bpd to around 1.2 million bpd, from around 1.3 million bpd last month. 
""Even with tentative signs that bulging inventories are starting to decline, our supply-demand outlook suggests that the market -- if left to its own devices -- may remain in oversupply through the first half of next year,"" the IEA said. ""If OPEC sticks to its new target, the market's rebalancing could come faster.""
""At this stage, it is difficult to assess how the OPEC supply cut, if enforced, will affect market balances,"" the agency added.
""A significant rebound in production from Libya and Nigeria and further growth from Iran would suggest that bigger cuts would have to be made by others, such as Saudi Arabia, to meet the ... production target.""
OPEC members meet next month in Vienna.
Iran is recovering market share after years of Western sanctions, in Libya, civil unrest has cut production and a series of attacks on oil infrastructure have curtailed Nigerian supply.
All three are expected to be exempt from any coordinated cuts, meaning that the onus will likely rest on some of the higher-producing members, such as Saudi Arabia and Iraq.
The IEA forecast a decline of 900,000 bpd in non-OPEC output in 2016 to 56.6 million bpd, and expects a rise of 400,000 bpd in 2017.
Global stockpiles fell for the first time since March, down 10 million barrels to 3.092 billion barrels, just shy of July's record 3.111 billion barrels.
""The fall in stockpiles was largely driven by crude, which fell in all OECD regions and especially sharply in Asia Oceania. This brought crude stocks back to early February levels. Refined product stocks across the OECD hit yet another historic high as refineries increased runs in August,"" the IEA said.
The agency said global demand growth has continued to slow after hitting a five-year high of 2.5 million bpd in the third quarter of last year, to a four-year low of 800,000 bpd in the third quarter of this year, due to ""...vanishing OECD growth and a marked deceleration in China.""

 
"
409,By Investing.com,"<span>Oct 11, 2016 04:18AM ET</span>",Oil declines but holds near 1-year highs on hopes for OPEC cuts,"Investing.com - Oil prices were lower during European hours on Tuesday, but remained supported near a one-year high amid growing expectations of an output cut by major global oil producers.
Brent oil for December delivery on the ICE Futures Exchange in London shed 24 cents, or 0.45%, to $52.90 a barrel by 4:15AM ET (08:15GMT). A day earlier, London-traded Brent prices soared to $53.73, a level not seen since October 9, 2015.
Elsewhere, crude oil for November delivery on the New York Mercantile Exchange dipped 19 cents, or 0.37%, to $51.17 a barrel after climbing to $51.60 on Monday, the most since June 9.
Oil's gains on Monday came after Russian President Vladimir Putin said his country is prepared to join an oil-output deal which may include a freeze or cut to output.
Speaking at the World Energy Congress in Istanbul, Putin said he hoped OPEC would agree on limits to its crude production in November and that Russia was ready to support that decision. Russia will continue to be a reliable energy supplier, he said.
Putin's bullish comments came after Saudi Arabia's Energy Minister Khalid al-Falih said he was optimistic a production deal could be reached by November and that it wasn’t “unthinkable” that crude prices could rise another 20% this year to $60 a barrel.
The Organization of the Petroleum Exporting Countries reached an agreement to limit production to a range of 32.5 million to 33.0 million barrels per day in talks held on the sidelines of an energy conference in Algeria late last month, a reduction of 0.7%-to-2.2% from its current output of 33.2 million barrels.
However, market analysts remained skeptical of the deal, pondering how such a plan would be implemented.
The 14-member oil group said it won’t finalize details or complete its production agreement until the group’s next official meeting in Vienna on November 30.
Global oil supply could fall into line more quickly with demand if OPEC and Russia agree to a steep enough cut in production, but it is unclear how rapidly this might happen until more details emerge, the International Energy Agency said on Tuesday.
The IEA said in its Octoberreport it expected world oil demand to grow at a rate of 1.2 million bpd next year, keeping its forecast unchanged from last month, but cut its estimate of growth in 2016 by 40,000 bpd to around 1.2 million bpd, from around 1.3 million bpd last month.
The IEA forecast a decline of 900,000 bpd in non-OPEC output in 2016 to 56.6 million bpd, and expects a rise of 400,000 bpd in 2017.
Global stockpiles fell for the first time since March, down 10 million barrels to 3.092 billion barrels, just shy of July's record 3.111 billion barrels.
"
410,By Investing.com,"<span>Oct 11, 2016 03:22AM ET</span>",Gold struggles to move away from 4-month lows on Fed rate hike odds,"Investing.com - Gold prices were marginally higher during Europe's session on Tuesday, but struggled to move away from last week's four-month lows amid indications the Federal Reserve is gearing up to hike interest rates in the coming months.
Gold for December delivery on the Comex division of the New York Mercantile Exchange tacked on $1.55, or 0.12%, to trade at $1,262.05 a troy ounce by 3:20AM ET (07:20GMT).
A day earlier, the yellow metal rose $8.50, or 0.68%, as investors returned to the market to seek cheap valuations after futures suffered their worst one-week performance since September 2013.
On Friday, gold prices slumped to $1,243.20, a level not seen since June 7, as a weaker-than-expected U.S. jobs report was not enough to derail expectations for a rate hike from the Federal Reserve before the end of the year.
Markets are currently pricing in around a 74% chance of a rate hike at December's meeting, According to Investing.com's Fed Rate Monitor Tool.
Gold is sensitive to moves in U.S. rates, which lift the opportunity cost of holding non-yielding assets such as bullion.
The U.S. dollar index, which measures the greenback's value against a basket of six major currencies, was up 0.25% at 97.15 early Tuesday, within sight of a more than two-month high of 97.21 touched late last week.
A stronger U.S. dollar usually weighs on gold, as it dampens the metal's appeal as an alternative asset and makes dollar-priced commodities more expensive for holders of other currencies.
Market players will be turning their attention to Wednesday’s minutes of the Federal Reserve’s September policy meeting for fresh clues on the timing of the next U.S. rate hike.
The timing of a Fed rate hike has been a constant source of debate in the markets in recent months.
"
411,By Reuters,"<span>Oct 10, 2016 11:40PM ET</span>",Goldman sees lower chance of oil market rebalancing in 2017,"(Reuters) - Goldman Sachs (NYSE:GS) said a planned oil output cut by producer cartel OPEC and other exporters like Russia has become a ""greater possibility"", but warned that any reduction likely won't be deep enough to re-balance markets in 2017. 
""Higher production from Libya, Nigeria and Iraq are reducing the odds of such a deal rebalancing the oil market in 2017,"" Goldman analysts said in a note to clients dated Oct. 10. 
Any failure to reach such a deal, however, would push prices sharply lower to $43 per barrel as the global oil market will still have surplus crude in the fourth quarter.
OPEC's top producer Saudi Arabia said on Monday that a global deal to cut supplies could be reached at the group's next formal meeting in November, when non-OPEC nations such as Russia could be invited to join in the pact. 
Russian President Vladimir Putin told an energy congress on Monday that Russia was ready to join a proposed cap on oil output by OPEC members. 
Goldman said Saudi Arabia likely holds the reins to the production cut agreement, with signs of elevated funding stress potentially driving Saudi to commit to a cut when OPEC meets officially on November 30. 
OPEC officials are embarking on a flurry of meetings to nail down details of the deal in Algiers, where modest oil output cuts were agreed in the first such deal since 2008.
""As usual, risks of a disagreement are not negligible with Iraq currently the most vocal opponent, aiming to grow production next year and disputing usual measures of its production as too low,"" Goldman analysts said. 
The bank said it sees price-insensitive upside risks to global oil production from the countries outside OPEC and expects them to aggravate supply with 40 percent more new projects in 2017 from 2016. 
Goldman said even if OPEC producers and Russia implemented strict cuts, higher prices would allow U.S. shale drillers to raise output. 

""Demand growth will remain resilient in our view but the historical activity and price sensitivities suggest less growth at higher oil prices,"" the investment bank said. 
 
"
412,By Investing.com,"<span>Oct 10, 2016 10:46PM ET</span>","Brent, NYMEX weaker in Asia ahead of IEA monthly report, API estimates","Investing.com - Crude oil prices held weaker in Asia on Tuesday as investors looked ahead to U.S. supply data amid an overall bullish tone as Russia looks to join efforts to curb output.
Crude oil for November delivery on the New York Mercantile Exchange eased 0.14% to $51.28. There was no floor trading on the NYMEX on Monday because of the Columbus Day holiday in the U.S. All electronic transactions will be booked with Tuesday's trades for settlement. Brent oil for December delivery on the ICE Futures Exchange in London fell 0.11% to $53.08 a barrel.
Later on Tuesday, the American Petroleum Institute will release its estimates of crude and refined product stocks last week. The figures will be followed on Wednesday by more closely-watched data from the U.S. Department of Energy and the International Energy Agency will release its monthly report on global oil supply and demand.
Last week, data showing U.S. crude supplies fell for the fifth week in a row boosted the demand outlook in the world's largest oil consumer. According to the U.S. Energy Information Administration, crude oil inventories fell by 3.0 million barrels last week to 499.7 million, the lowest since January.
Overnight, Brent crude Monday hit its highest levels since July 2015 as Putin says Russia would join OPEC output cut deal.
Speaking at the World Energy Congress in Istanbul Monday, Putin said he hoped OPEC would agree on limits to its crude production in November and that Russia was ready to support that decision. Russia will continue to be a reliable energy supplier, he said.
Putin's bullish comments came after Saudi Arabia's Energy Minister Khalid al-Falih said he was optimistic a production deal could be reached by November and that it wasn’t “unthinkable” that crude prices could rise another 20% this year to $60 a barrel.
The Organization of the Petroleum Exporting Countries reached an agreement to limit production to a range of 32.5 million to 33.0 million barrels per day in talks held on the sidelines of an energy conference in Algeria late last month, a reduction of 0.7%-to-2.2% from its current output of 33.2 million barrels.
However, market analysts remained skeptical of the deal, pondering how such a plan would be implemented.
The 14-member oil group said it won’t finalize details or complete its production agreement until the group’s next official meeting in Vienna on November 30.
"
413,By Investing.com,"<span>Oct 10, 2016 07:16PM ET</span>","Gold prices gain in Asia as Fed minutes, policymakers remarks eyed","Investing.com - Gold gained modestly in Asia on Tuesday with attention on minutes from the Fed's September board meeting later this month and policymaker speeches in focus.
Gold for December delivery on the Comex division of the New York Mercantile Exchange rose 0.11% to $1,261.75 a barrel.
Overnight, gold prices rose sharply during North America's session on Monday, as traders returned to the market to seek cheap valuations after futures suffered their worst one-week performance since September 2013.
There was no floor trading on the Comex on Monday because of the Columbus Day holiday in the U.S. All electronic transactions will be booked with Tuesday's trades for settlement.
On Friday, gold prices slumped to $1,243.20, a level not seen since June 7, as disappointing U.S. employment data was seen as unlikely to alter the Federal Reserve’s plan for raising interest rates before the end of the year.
The U.S. economy added 156,000 jobs last month, down from a gain of 167,000 in August, while the unemployment rate ticked up to 5.0%, the Labor Department said Friday. Market analysts had expected 176,000 new jobs and the jobless rate to hold at 4.9%.
Despite the lackluster report, the slowdown was not expected to prevent the Federal Reserve from raising interest rates later this year. Markets are currently pricing in a 69.5% chance of a rate hike at December's meeting, according to Investing.com's Fed Rate Monitor Tool.
Gold is sensitive to moves in U.S. rates, which lift the opportunity cost of holding non-yielding assets such as bullion.
In the week ahead, market players will be turning their attention to Wednesday’s minutes of the Federal Reserve’s September policy meeting for fresh clues on the timing of the next U.S. rate hike.
U.S. retail sales data will also be in the spotlight, as investors attempt to gauge if the world's largest economy is strong enough to withstand an increase in borrowing costs before the end of the year.
In addition, there are a handful of Fed speakers on tap, including Chair Janet Yellen, as traders look for more clues on the likelihood of a December rate hike.
The timing of a Fed rate hike has been a constant source of debate in the markets in recent months.
"
414,By Investing.com,"<span>Oct 10, 2016 07:10PM ET</span>","NYMEX crude down in early Asia with API estimates, IEA report ahead","Investing.com - Crude oil prices drifted lower in early Asia on Tuesday as investors looked ahead to U.S. supply data amid an overall bullish tone as Russia looks to join efforts to curb output.
Crude oil for November delivery on the New York Mercantile Exchange eased 0.16% to $51.27 in early Asia. There was no floor trading on the NYMEX on Monday because of the Columbus Day holiday in the U.S. All electronic transactions will be booked with Tuesday's trades for settlement.
Later on Tuesday, the American Petroleum Institute will release its estimates of crude and refined product stocks last week. The figures will be followed on Wednesday by more closely-watched data from the U.S. Department of Energy and the International Energy Agency will release its monthly report on global oil supply and demand.
Last week, data showing U.S. crude supplies fell for the fifth week in a row boosted the demand outlook in the world's largest oil consumer. According to the U.S. Energy Information Administration, crude oil inventories fell by 3.0 million barrels last week to 499.7 million, the lowest since January.
Overnight, Brent crude Monday hit its highest levels since July 2015 as Putin says Russia would join OPEC output cut deal.
Speaking at the World Energy Congress in Istanbul Monday, Putin said he hoped OPEC would agree on limits to its crude production in November and that Russia was ready to support that decision. Russia will continue to be a reliable energy supplier, he said.
Putin's bullish comments came after Saudi Arabia's Energy Minister Khalid al-Falih said he was optimistic a production deal could be reached by November and that it wasn’t “unthinkable” that crude prices could rise another 20% this year to $60 a barrel.
The Organization of the Petroleum Exporting Countries reached an agreement to limit production to a range of 32.5 million to 33.0 million barrels per day in talks held on the sidelines of an energy conference in Algeria late last month, a reduction of 0.7%-to-2.2% from its current output of 33.2 million barrels.
However, market analysts remained skeptical of the deal, pondering how such a plan would be implemented.
The 14-member oil group said it won’t finalize details or complete its production agreement until the group’s next official meeting in Vienna on November 30.
"
415,By Reuters,"<span>Oct 10, 2016 12:40PM ET</span>",Global oil producers say possible to reach output cut when OPEC meets,"By Rania El Gamal and Ron Bousso
ISTANBUL (Reuters) - OPEC's top oil producer Saudi Arabia said on Monday a global production deal to limit supplies could be reached by the group's next formal meeting in November, when an invitation to join cuts could be extended to non-OPEC nations such as Russia.
""OPEC needs to make sure we don't crimp too tightly and create a shock to the market. We are going to be very responsible,"" Saudi Arabia's Energy Minister Khalid al-Falih told the World Energy Congress in Istanbul, adding that OPEC needed to behave in a balanced and responsible manner.
Last month in Algiers, the Organization of the Petroleum Exporting Countries agreed modest oil output cuts. The goal is to cut production to a range of 32.50-33.0 million barrels per day (bpd). OPEC's current output  is a record 33.6 million bpd.
""Prices have dropped too low and that has impacted investment. Many companies and countries are hurting ... we don't want to give the market the wrong signal and shock the market's prices,"" Falih said, adding he was optimistic that the deal could be reached next month. 
Non-OPEC oil producer Russia's President Vladimir Putin welcomed the global cut invitation, saying Moscow was ready to join the proposed cap on oil output by OPEC members.
Putin said low oil prices had led to underinvestment in the global energy sector which would turn into a deficit at some point and trigger new ""unpredictable jumps"" in prices. 
""That's why in the current situation we think that (an oil output) freeze or even an oil production cut is likely to be the only right decision to maintain the stability of the global energy sector,"" Putin said, hoping that OPEC members would confirm the decision to adopt quotas for output in November.
""Russia is ready to join the joint measures to cap production and is calling for other oil exporters to join.""
Brent crude prices rose to their highest in a year on Monday after Russia said it was ready to join a proposed deal to cap oil output in a bid to stem a two-year price slide.
Global benchmark Brent crude futures (LCOc1) reached the highest since Oct. 12, 2015 at $53.22 a barrel at 1335 GMT, up $1.29 on Friday's close. U.S. futures (CLc1) also gained ground, reaching a four-month high of $51.10 a barrel.
DELICATE AND CRITICAL
However, the delicate and critical issue of how much each of the 14 OPEC members will produce, is to be decided at the November formal OPEC meeting. Putin did not say at what level Russia would be ready to cap its production.
Iran, with a heavily oil-reliant economy, believes its fair production share in OPEC should be higher than its current output and has accelerated its efforts to reach its production before 2012, when the European Union imposed additional sanctions on the country for its nuclear activities. 
Sanctions were eased in January in return for Iran curbing its nuclear program under a landmark deal reached between Iran and six major powers in 2015.
Between 2012 and 2016, Saudi Arabia and other Gulf OPEC members have raised output to compete for market share with higher-cost producers such as the United States. Saudi output has risen to 10.7 million bpd from 10.2 million in recent months due to local needs for summer cooling.
No decision is expected in Istanbul, OPEC sources have said, but it is a chance for officials to discuss the next steps after the Algiers deal, which was agreed after intensive shuttle diplomacy.
Falih said Saudi Arabia would be prepared to deal with whatever price may emerge.
""We have economic and fiscal plans to deal with very low (price) scenarios and moderate price scenarios,"" he said.
Falih said there was still not total clarity on supply and demand in some areas such as China and North America at the moment and that he hoped the situation would be clearer by the time of OPEC's Nov. 30 meeting.
""It is time to do something different than we faced in 2014. It is a very gentle hand on the wheel, we are not doing anything dramatic ... The difference is that the market forces have shifted significantly between 2014 and now.""
Russia's energy ministry said on Friday an output freeze deal could be reached before the OPEC meeting..
Algerian Energy Minister Nouredine Bouterfa said he expected to see commitments on supply cuts from non-OPEC oil producers, describing the Istanbul gathering as ""consultations"". 
Venezuelan President Nicolas Maduro also hoped for ""fairer and more realistic"" global oil prices, adding that Venezuela was ready to be part of any alliance among oil producer countries. 

""OPEC members should reach an agreement and should work for the stability of the oil industry. Prices must be fairer, more realistic, and they should be an incentive for investors. For that we need fair prices,"" Maduro told the Congress in Istanbul, according to a translation of his comments.
 
"
416,By Investing.com,"<span>Oct 10, 2016 11:29AM ET</span>",Brent up 3% at one-year high as Putin says Russia to join OPEC deal,"Investing.com – Brent crude Monday hit its highest levels since July 2015 as Putin says Russia would join OPEC output cut deal.Brent crude was up $1.60, or 3.03%, at $53.53 at 11:00 ET. U.S. crude was up 3.33% at $51.47.Putin said in Istanbul that Russia would support an OPEC deal to address global supply glut.Earlier Monday, Saudi Energy Minister Khalid al-Falih expressed optimism OPEC would agree details of accord in Vienna next month.OPEC agreed to cut supply by about 0.7-2.2.% to 32.5-33 mn b/d at an informal meeting in Algiers last month. "
417,By Investing.com,"<span>Oct 10, 2016 10:41AM ET</span>",U.S. natural gas soars to 22-month highs with winter demand in focus,"Investing.com - U.S. natural gas futures spiked to the highest level since January 2015 on Monday, as the outlook for a colder winter boosted demand expectations for the heating fuel.
Natural gas for delivery in November on the New York Mercantile Exchange rose nearly 2% to a daily peak of $3.256 per million British thermal units, a level not seen since January 15, 2015.
It was last at $3.253 by 10:40AM ET (14:40GMT), up 6.0 cents, or 1.88%.
There will be no floor trading on the Nymex on Monday because of the Columbus Day holiday in the U.S. All electronic transactions will be booked with Tuesday's trades for settlement.
On Friday, the November natural gas contract surged 14.4 cents, or 4.72%, after updated weather forecasting models pointed to unseasonably cold temperatures across the northeastern and north-central U.S. through October 20. 
It scored a gain of about 10% last week as forecasts for chilly temperatures across key consumption regions of the U.S. in the weeks ahead boosted demand expectations for the fuel.
Total U.S. natural gas in storage currently stands at 3.680 trillion cubic feet, according to the U.S. Energy Information Administration, 2% higher than levels at this time a year ago and 5.6% above the five-year average for this time of year.
Gas futures have made a dramatic recovery in recent months, rising nearly 50% since hitting a 20-year low of $1.611 in early March, as an unusually warm summer helped trim a supply surplus that was weighing on prices.
"
418,By Investing.com,"<span>Oct 10, 2016 10:00AM ET</span>",Oil rallies 3% to hit 1-year high after Putin says Russia ready to join supply deal,"Investing.com - Oil prices added to strong gains during North American hours on Monday, with Brent futures rising to a one-year peak after Russian President Vladimir Putin said his country is prepared to join an oil-output deal which may include a freeze or cut to output.
Brent oil for December delivery on the ICE Futures Exchange in London jumped as much as 3% to a daily high of $53.47 a barrel, a level not seen since October 9, 2015. It was last at $53.34 by 10:00AM ET (14:00GMT), up $1.41, or 2.72%.
Speaking at the World Energy Congress in Istanbul Monday, Putin said he hoped OPEC would agree on limits to its crude production in November and that Russia was ready to support that decision. Russia will continue to be a reliable energy supplier, he said.
Putin's bullish comments came after Saudi Arabia's Energy Minister Khalid al-Falih said he was optimistic a production deal could be reached by November and that it wasn’t “unthinkable” that crude prices could rise another 20% this year to $60 a barrel.
The Organization of the Petroleum Exporting Countries reached an agreement to limit production to a range of 32.5 million to 33.0 million barrels per day in talks held on the sidelines of an energy conference in Algeria late last month, a reduction of 0.7%-to-2.2% from its current output of 33.2 million barrels.
However, market analysts remained skeptical of the deal, pondering how such a plan would be implemented.
The 14-member oil group said it won’t finalize details or complete its production agreement until the group’s next official meeting in Vienna on November 30.
Elsewhere, crude oil for November delivery on the New York Mercantile Exchange rose $1.39, or 2.79%, to $51.20 a barrel after touching an intraday peak of $51.30, the most since June 9.
Market players continued to focus on U.S. drilling prospects, amid indications of an ongoing recovery in drilling activity. Oilfield services provider Baker Hughes said late Friday that the number of rigs drilling for oil in the U.S. last week rose by 3 to 428, marking the 14th increase in 15 weeks.
Some analysts have warned that the current rally in prices could be self-defeating, as it encourages U.S. shale producers to drill more, underlining concerns over a global supply glut.
There will be no floor trading on the Nymex on Monday because of the Columbus Day holiday in the U.S. All electronic transactions will be booked with Tuesday's trades for settlement.
"
419,By Investing.com,"<span>Oct 10, 2016 09:35AM ET</span>",Gold futures recover after worst week in more than 3 years,"Investing.com - Gold prices rose sharply during North America's session on Monday, as traders returned to the market to seek cheap valuations after futures suffered their worst one-week performance since September 2013.
Gold for December delivery on the Comex division of the New York Mercantile Exchange jumped by as much as 1.2% to a session peak of $1,266.75 a troy ounce. It was last at $1,262.05 by 9:35AM ET (13:35GMT), up $10.05, or 0.8%.
There will be no floor trading on the Comex on Monday because of the Columbus Day holiday in the U.S. All electronic transactions will be booked with Tuesday's trades for settlement.
The yellow metal ended last week with a loss of $64.60, or 4.9%, the worst one-week performance since mid-September 2013, amid growing expectations for a December rate hike by the Federal Reserve.
On Friday, gold prices slumped to $1,243.20, a level not seen since June 7, as disappointing U.S. employment data was seen as unlikely to alter the Federal Reserve’s plan for raising interest rates before the end of the year.
The U.S. economy added 156,000 jobs last month, down from a gain of 167,000 in August, while the unemployment rate ticked up to 5.0%, the Labor Department said Friday. Market analysts had expected 176,000 new jobs and the jobless rate to hold at 4.9%.
Despite the lackluster report, the slowdown was not expected to prevent the Federal Reserve from raising interest rates later this year. Markets are currently pricing in around a 70% chance of a rate hike at December's meeting, According to Investing.com's Fed Rate Monitor Tool.
Gold is sensitive to moves in U.S. rates, which lift the opportunity cost of holding non-yielding assets such as bullion.
The U.S. dollar index, which measures the greenback's value against a basket of six major currencies, was up 0.3% at 96.83 early Monday, within sight of the prior session's more than two-month high of 97.21.
A stronger U.S. dollar usually weighs on gold, as it dampens the metal's appeal as an alternative asset and makes dollar-priced commodities more expensive for holders of other currencies.
In the week ahead, market players will be turning their attention to Wednesday’s minutes of the Federal Reserve’s September policy meeting for fresh clues on the timing of the next U.S. rate hike.
U.S. retail sales data will also be in the spotlight, as investors attempt to gauge if the world's largest economy is strong enough to withstand an increase in borrowing costs before the end of the year.
In addition, there are a handful of Fed speakers on tap, including Chair Janet Yellen, as traders look for more clues on the likelihood of a December rate hike.
The timing of a Fed rate hike has been a constant source of debate in the markets in recent months.
"
420,By Reuters,"<span>Oct 10, 2016 08:19AM ET</span>",Oil approaches one-year high as speculators buy into output cut deal,"By Karolin Schaps
LONDON (Reuters) - Oil prices rose around one percent on Monday, approaching one-year highs, as speculators raised bets that oil prices would gain on the back of a landmark agreement among OPEC producers to rein in record output levels.
Global benchmark Brent crude futures (LCOc1) reached a high of $52.57 a barrel, not far off a one-year high of $52.86 a barrel, by 1207, up 64 cents on Friday's close.
U.S. futures (CLc1) also gained ground, trading at $50.32, up 51 cents.
The Organization of the Petroleum Exporting Countries (OPEC) aims to agree an output cut by the time it meets in late November. The goal is to cut production to a range of 32.50 million barrels per day (bpd) to 33.0 million bpd.
OPEC's current output  is a record 33.6 million bpd.
The news fueled an oil price rally last week which led to speculators making a record increase in bullish positions on Brent crude prices, latest data from InterContinental Exchange (ICE) showed. [O/ICE]
Saudi Arabia's Energy Minister Khalid al-Falih said on Monday he was optimistic a global production deal to limit supplies could be reached at an OPEC meeting scheduled for the end of next month.
He also said he would meet Russian Energy Minister Alexander Novak in Istanbul in the coming days to discuss Russia's reaction to last month's agreement, and that a technical committee meeting between OPEC members and non-OPEC countries would take place in two weeks.
Novak, however, said Moscow preferred an output freeze over a cut.
""We in general will look at this (proposal) but I think that for us a more favorable situation would be to maintain output levels,"" he said, attending the World Energy Congress in Istanbul.
Analysts at ABN Amro took a more cautious view on an OPEC deal, saying previous hints by the group of output cuts have always failed to be followed up by action.
""Adding to these doubts is the realization that certain OPEC countries are demanding to be treated as exceptions,"" analysts said, referring to Libya and Nigeria, whose production has been affected by domestic unrest.

Iraq, OPEC's second biggest producer, had already poured cold water on expectations, saying over the weekend that it wants to raise output further in 2017.
 
"
