,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
32,"<span>Nov 02, 2020 07:10PM ET</span>",,,,,,"By Hari Kishan and Rahul Karunakar
BENGALURU (Reuters) - Bets against the U.S. dollar were expected to linger or even increase in the immediate aftermath of the Nov. 3 presidential election, despite jitters in the run-up along with surging coronavirus cases, a Reuters poll showed.
After trading within tight ranges for much of October, the greenback rose to a four-week high on Friday on fears the election results will be contested in the courts, along with economic damage from renewed lockdowns in Europe. 
Traders reduced net short dollar bets in the latest week, according to data from the Commodity Futures Trading Commission. But bets against the U.S. currency have outstripped those in favour for 31 weeks in a row and that is set to carry on.
In the Oct 27-Nov 2 Reuters poll, nearly 70% of analysts, or 29 of 42, said net short dollar positions would either stay the same or rise further immediately after the election. Only 13 said they would ease off.
""The dollar's move is obviously dependent on the election, but what is striking is ... how little territory the dollar has been able to gain, and if anything, this pullback is viewed by many investors as a dollar-selling opportunity,"" said Steve Englander, head of global G10 FX research at Standard Chartered (OTC:SCBFF).
Thirty-nine of 60 analysts with a view said the election outcome would be the biggest driver of the dollar over the coming weeks rather than the coronavirus spread, where the United States leads the world in daily infections.
Slightly fewer than half of respondents, 25 of 57, said incumbent Donald Trump getting re-elected along with a continued Republican Senate - seen as unlikely according to poll averages - is the outcome that would bring about a stronger dollar.
For a graphic on Reuters Poll: U.S. dollar outlook:
https://fingfx.thomsonreuters.com/gfx/polling/gjnvwldgbpw/Reuters%20foreign%20exchange%20poll%20-%20November%202020.png
The broader Reuters survey of more than 70 respondents showed foreign exchange strategists expect the dollar to weaken against most major currencies over the coming year.
""USD positioning remains heavily skewed to net-short territory by its historical standards, but given the centrality of the U.S. election risk event there is surely more room for those net shorts to be rebuilt into the dollar in a market-friendly election outcome,"" said Francesco Pesole, FX strategist at ING.
Democratic challenger Joe Biden leads in national opinion polls and a win for him and his party taking the Senate would probably hurt the dollar, partly on expectations of a swift, large fiscal stimulus package.
""The USD oversold condition does suggest a surprise win by President Trump could easily trigger a material short-squeezing effect on the USD,"" added ING's Pesole.
A continued surge in coronavirus cases that has forced lockdowns in parts of Europe has pushed the European Central Bank to flag further monetary easing in December, pressuring the euro down to a four-week low on Friday.
The euro fell 0.6% against the dollar in October.
Still, the single currency was up nearly 4% for the year and was expected to rise further to around $1.18 in a month. In 12 months, it was expected to rise more than 4% to $1.21 from about $1.16 on Monday.
""The euro, which is largely a COVID-19 story, hasn't been hurt as much as you would have expected,"" said Standard Chartered's Englander. 
""The sense in the market is even though this is unexpectedly aggressive resurgence, it is also temporary. The market is reluctant to abandon the short dollar trade."" 
Ongoing concerns over the economic drag from rising global infections have pushed stocks lower, and crude oil down by double-digits in a week on Friday.
Commodity-linked currencies fell against the dollar on Friday, and for some it was their worst week since the March collapse near the start of the COVID-19 pandemic.
While that trend was likely to play out this week, in line with the broad expectations in the poll, the dollar was predicted to weaken against most major currencies over the coming year - including commodity-linked currencies such as the Australian and the Canadian dollar.
""At some point we get back to what I call the fundamental view: the dollar is too expensive at these prices for the interest rate differentials that now exist in the world,"" said Kit Juckes, head of FX strategy at Societe Generale (OTC:SCGLY). 
""We will see the dollar after the election, in all probability, return to the pandemic lows.""

(For other stories from the November Reuters foreign exchange poll:)
 
"
33,"<span>Nov 02, 2020 02:36PM ET</span>",,,,,,"By Yasin Ebrahim
Investing.com – The pound gave up ground against the dollar to test a key level Monday as investors bet the Bank of England is likely to step up monetary policy easing following a second lockdown in England.
GBP/USD fell 0.36% to $1.2896 to trade just above its 100-day moving average of $1.2874.
Rumors are swirling that the BoE on Thursday is set launch £100 billion of asset purchases.
""[T]here is little doubt the bank will need to remain supportive at this time of need. According to the latest Reuters poll, we should expect a fresh £100 billion added to the asset purchase facility. That would take the total size of the package to £825 billion,"" IG senior market analyst Joshua Mahony said in a note.
The widely expected move from the bank to shore up the economy comes as the U.K. announced over the weekend that it would enter a second national lockdown for a month to stem the surge in Covid-19 infections. Coronavirus cases in the UK on Monday fell to 18,950 compared with 20,900 cases a week ago.
The new lockdown measures demand that people stay at home unless it’s for essential purposes, including education, medical reasons, or to shop for groceries.
Economists have warned that another UK lockdown would likely dent economic growth in the final quarter of the year, throwing the country into a double-dip recession.
Thursday's meeting will come too soon for the central bank to cut interest rates below zero, but negative rates are likely to be considered in future meetings as the bank has limited capacity to keep ratcheting up its bond-buying program.
""[I]n terms of forward guidance, the MPC also seems bound to keep the door open to a possible eventual cut in Bank Rate to negative territory if economic conditions warrant such a move once the necessary technical preparations have concluded,"" Daiwa Capital Markets said.
 Morgan Stanley  (NYSE:MS) agreed, adding that any potential move to cut rates below zero would come after UK banks have provided their assessment on how they would prepare for a negative rate environment.
""While we expect further guidance on negative rates, we don't expect any action on Thursday, pending receipt of banks' responses on the operational impact of negative rates, due only later in November,"" Morgan Stanley said."
34,"<span>Nov 02, 2020 05:09AM ET</span>",,,,,,"(Bloomberg) -- The pound declined to the weakest level in a month on concern a lockdown across England would deal a painful blow to an economy already reeling from similar measures earlier this year.
Sterling fell as much as 0.7% to $1.2855, the lowest since Oct. 7, after Prime Minister Boris Johnson on Saturday announced the month-long restrictions amid concern that the coronavirus is spreading rapidly and the National Health Service risks being overwhelmed.
“Another lockdown is the worst-case scenario for the U.K. economy and the pound,” said Lee Hardman, a foreign-exchange strategist at MUFG Bank. “It will increase pressure on the Bank of England to deliver even more aggressive stimulus at this week’s policy meeting.”
Bloomberg Economics said the second lockdown will mean the economy contracts in the fourth quarter and that the BOE will increase its asset purchase target this week by possibly more than the 100 billion pounds ($129 billion) previously forecast. The central bank will decide on policy on Nov. 5, the same day the latest lockdown measures come into effect.
Several Factors
The shutdown is competing with a range of factors likely to influence the pound this week, from optimism about a breakthrough on Brexit trade negotiations with the European Union to the U.S. election on Tuesday. Uncertainty around the vote has driven the cost of hedging the pound over one week to its highest since April.
“I would expect that if it wasn’t for hopes of a Brexit trade agreement that the pound would be a lot lower,” said Jane Foley, head of foreign-exchange strategy at Rabobank, adding that a stronger U.S. dollar is exaggerating the latest move in the pound.
©2020 Bloomberg L.P.
 "
35,"<span>Nov 02, 2020 03:01AM ET</span>",,,,,,"By Peter Nurse
Investing.com - The dollar pushed higher in early European trade Monday, with more lockdowns in Europe on the back of the incessant rise in coronavirus cases and the uncertainty surrounding the U.S. election weighing on investor sentiment.
At 2:55 AM ET (0655 GMT), the Dollar Index, which tracks the greenback against a basket of six other currencies, was up 0.1% at 94.142, after climbing 1.2% over the last week, its largest weekly percentage rise since late September.
Elsewhere, EUR/USD fell 0.1% to $1.1641, USD/JPY rose 0.1% to 104.75, while the risk sensitive AUD/USD fell 0.2% to 0.7011.
Over the weekend, the U.K. joined Germany and France in reintroducing partial lockdowns to try and curb the spread of the Covid-19 virus, with Europe crossing the stark milestone of 10 million total infections. GBP/USD fell 0.2% at 1.2910.
Sterling “could be in for a rough ride,” Nordea said, given “a new nationwide lockdown after a bizarre U-turn by Boris Johnson, unsolved Brexit negotiations and a clear disinflationary vibe despite an already very weak GBP. “
The Bank of England holds a rate-setting meeting later this week, and Nordea is looking for an increase of GBP150-GBP200 billion in the bank's asset purchase program.
This disappointing news is prompting investors to stick with the U.S. currency, which is often considered a safe haven, although ranges are tight as Tuesday's presidential election keeps financial markets on edge.
Democrat candidate Joe Biden has maintained a healthy lead over incumbent President Donald Trump in national polls over the last weekend before the election, but the race appears to be a lot tighter in the important swing states.
“We favor USD longs into the election with rising restrictions in Europe and a potential scope for lengthy lockdowns,” Nordea analysts said in a research note.
There is also the risk of delayed or contested election results, both of which would lead to heightened volatility, likely benefitting the greenback.
The U.S. data slate is pretty crowded this week, although the usually important FOMC meeting and the U.S. labor market report will play second fiddle to the presidential election.
“Data-wise, the FOMC should retain a dovish bias on Thursday, being ready to do more should it be necessary, while Friday’s U.S. jobs report is likely to show a further loss of momentum,” said analysts at ING, in a research note.
Also, USD/CNY rose 0.1% to 6.6959, with the yuan retaining its recent strength, helped by strong Chinese factory activity data.
 "
36,"<span>Nov 02, 2020 02:27AM ET</span>",,,,,,"(Bloomberg) --
The ruble tumbled past 80 against the dollar, its weakest level since March as tighter lockdowns in Europe threatened demand for crude, Russia’s key export earner.
The ruble has been under pressure for months amid fears of new sanctions, low oil prices and rising coronavirus cases. Concern that Joe Biden may crack down on Russia should he win this week’s U.S. presidential vote has contributed to the currency’s more than 7% slide in the last three months.
Crude sank to a five-month low as a continued increase in Libyan production coincided with a wave of new virus-lockdown measures in Europe. Large swathes of Europe enter lockdown this week, with England joining nations from Austria to Portugal taking tougher action to counter the surge in coronavirus infections.
Russia’s currency fell as much as 0.8% to 80.1250 per dollar, close to the four-year low it reached at the peak of the market rout in March.
©2020 Bloomberg L.P.
"
37,"<span>Nov 02, 2020 12:30AM ET</span>",,,,,,"By Eimi Yamamitsu
TOKYO (Reuters) - The U.S. dollar steadied on Monday as investors prepared for U.S. presidential elections on Tuesday, while a surge in global coronavirus cases continued to weigh on sentiment.
The greenback held onto gains after posting its largest weekly percentage rise since late September in the previous trading session.
The pound inched lower on cornavirus worries, after British Prime Minister Boris Johnson announced over the weekend a one-month lockdown across England.
Investors are sticking to the U.S. currency, which is often considered to be safe, as Tuesday's presidential election keeps financial markets on edge.
Democratic challenger Joe Biden leads in national opinion polls though the race is seen as close in enough battleground states that President Donald Trump could achieve the 270 votes needed to win in the state-by-state Electoral College that determines the overall victor.
""Currency volatility can extend well beyond Election Day because there is a high risk the losing candidate will dispute the election results. The 2000 election took around one month to resolve the disputes,"" analysts at Commonwealth Bank of Australia (OTC:CMWAY) said in a client note.
The dollar index, which tracks the greenback against a basket of major currencies, last sat at 94.17 (=USD), near its one-month high of 94.195.
Meanwhile, the novel coronavirus continues to ravage already-battered economies.
England's lockdown aimed to last until Dec. 2 could be extended as Britain struggles to contain a second wave of COVID-19, a senior cabinet member said on Sunday. The United Kingdom is grappling with more than 20,000 new coronavirus cases a day.
Against the dollar, the pound was last down 0.39% to $1.2904 , with traders also eyeing updates on Brexit trade talks. EU and British Brexit negotiators will continue talks in Brussels on Monday until around mid-week, people on both sides told Reuters.
In Europe, new COVID-19 cases have doubled in five weeks, a Reuters tally showed, with total infections surpassing 10 million.
The euro steadied in Asian trade but was close to hitting long-term lows against the greenback and Japanese yen.
It last fetched $1.1638 (EUR=EBS), extending losses after a near one-month low of $1.1640 against the U.S. dollar seen last week, while against the yen, the common currency changed hands at 121.83 (EURJPY=).
""The euro has been selling since infection cases and lockdowns stood out in Europe,"" said Daisuke Uno, chief strategist at Sumitomo Mitsui (NYSE:SMFG) Bank.
""But infection cases in other countries, like the U.S., have been on a rise as well. As time goes on, I think increasing coronavirus cases and lockdowns will be common topics in any country, to the extent that they are no longer themes for the currency market,"" he said.
Indeed, the United States posted nearly 87,000 cases on Saturday and record hospitalisations in Midwestern states.
The risk-sensitive Australian dollar  also took a hit from global coronavirus concerns, last trading at $0.6999 after slipping to its lowest since July at $0.6997. 
The greenback was little changed against the yen at 104.72 yen , away from a five-week trough of 104.02 hit on Thursday.
""Dollar/yen will likely remain quiet for today and tomorrow, due to the election,"" Daiwa Securities chief FX strategist Mitsuo Imaizumi said, but added any dispute over vote count could lead to volatility.
Chinese yuan last sat at 6.6883 per dollar , as China's factory activity data, both private and official, were above analysts' expectations.
Besides the U.S. presidential election, this week is filled with economic data, including PMI data from the United States, euro zone and elsewhere, as well as U.S. non-farm payrolls and Chinese trade.

Three central banks are also due to announce policy decisions this week. The Reserve Bank of Australia meets on Tuesday, while the Bank of England and U.S. Federal Reserve deliver their decisions on Thursday.
 
"
38,"<span>Nov 01, 2020 10:24PM ET</span>",,,,,,"By Gina Lee
Investing.com – The dollar was up on Monday morning in Asia, with the Nov. 3 U.S. presidential elections and rising number of COVID-19 cases globally continuing to weigh on investor sentiment.
The U.S. Dollar Index that tracks the greenback against a basket of other currencies inched up 0.05% to 94.093 by 11:17 PM ET (3:17 AM GMT). The dollar held onto gains from the previous week, seeing its largest weekly percentage rise since late September during the previous session as investors cautiously turned to the safe-haven asset.
Although the polls predict a win for Democrat candidate Joe Biden over incumbent president Donald Trump, the race remains tight and the possibility of a contested election is keeping investors from making firm predictions on the election’s outcome.
“Currency volatility can extend well beyond Election Day because there is a high risk the losing candidate will dispute the election results. The 2000 election took around one month to resolve the disputes,” analysts at Commonwealth Bank of Australia (OTC:CMWAY) said in a client note.
The USD/JPY pair inched up 0.02% to 104.66.
The USD/CNY pair inched down 0.08% to 6.6867 China released positive data earlier in the day that showed the Caixin manufacturing Purchasing Managers Index (PMI) rising to 53.6 in October, ahead of the expected growth of 53. Data released on Saturday also showed growth in the in October's manufacturing and non-manufacturing PMIs of 51.4 and 56.2 respectively, although the manufacturing PMI was slightly lower than September’s reading of 51.5. The Caixin services PMI is due later in the week.
The AUD/USD pair edged down 0.13% to 0.7017 and the NZD/USD pair edged down 0.11% to 0.6609.
The GBP/USD pair inched down 0.05% to 1.2934. U.K. Prime Minister Boris Johnson on Saturday announced a second lockdown in England beginning later in the week and ending on Dec. 2 as the number of daily COVID-19 cases surpassed 20,000. However, Cabinet minister Michael Gove warned on Sunday that an extension of the lockdown is likely. The news overshadowed the extension of Brexit trade deal talks with the European Union until later in the week.
Although the number of COVID-19 cases continue to rise in Europe and U.S., some investors suggested that the market is developing an immunity to news of rising cases numbers and new lockdowns.
“The euro has been selling since infection cases and lockdowns stood out in Europe. But infection cases in other countries, like the U.S., have been on a rise as well. As time goes on, I think increasing COVID-19 cases and lockdowns will be common topics in any country, to the extent that they are no longer themes for the currency market,” Sumitomo Mitsui (NYSE:SMFG) Bank chief strategist Daisuke Uno told Reuters.
It is also big week for central banks, with the Reserve Bank of Australia handing down its monetary policy on Tuesday and the Bank of England and the U.S. Federal Reserve unveiling their respective polices on Thursday."
39,"<span>Nov 01, 2020 07:36PM ET</span>",,,,,,"(Bloomberg) -- The won’s biggest monthly gain since June last year is prompting some analysts to warn the rally may be overdone.
Standard Chartered (OTC:SCBFF) Bank Korea Ltd. and Woori Bank estimate that the won may be near its peak after jumping 3% against the dollar in October to lead performance in Asia. The surge prompted policymakers to issue a verbal warning last week, even as technicals suggest the currency is overbought.
“The economic situation isn’t all that optimistic,” Park Chong Hoon, an economist at StanChart in Seoul said, adding that the wide trade surplus that has supported the currency is unlikely to persist. “Foreign investors are continuing to sell local assets, while South Koreans continue to invest aboard in search for better yields.”
The won has rallied for five straight months bolstered by a surprise jump in economic growth and the fastest increase in exports in decades. The calls for caution come against broader bullish consensus from others like UBS Group AG (SIX:UBSG) and RBC Capital Markets, which had argued that a Joe Biden victory in the Nov. 3 U.S. election would support trade-dependent currencies.
Woori Bank’s Min Gyeong-won disagrees. He sees the won declining next year on expectations that U.S. trade protectionism will continue no matter who wins the elections.
“Whoever becomes the president, U.S.-China trade tensions are likely to heighten,” said Min. “Markets are looking at Biden as if he is a savior to the world, but in fact his trade stance isn’t that much different from Trump’s protectionism policies.”
Overbought
Technical analysis show the won may be primed for a pull-back. Slow stochastics, a momentum indicator, is signaling that it may struggle to advance past 1,120 against the dollar in the near-term.
It closed at 1,135.15 on Friday, with StanChart forecasting it to weaken to 1,220 by year-end.
The won’s gains brought a warning last week from the nation’s Vice Finance Minister Kim Yong-beom, who said the government will take measures to stabilize currency markets if needed. The currency’s advance in October far outpaced other Asian tech exporters, with the offshore yuan only rising 1.3% while the Taiwan dollar gained 0.9%.
“Dollar-won’s drop is likely to be capped around 1,130 as that level seems to attract verbal warnings from authorities,” said Min.
©2020 Bloomberg L.P."
40,"<span>Oct 30, 2020 03:02PM ET</span>",,,,,,"By Yasin Ebrahim
Investing.com - The euro fell sharply against the dollar Friday and is on course for a second straight month of declines for the first time since February, as investors fear strong quarterly economic growth in Germany will prove transitory as the spread of the virus gathers pace.
EUR/USD fell 0.25% to $1.1646.
German GDP rose 8.2% in the third quarter, topping economist forecast for a rise of 7.3%, led by a rise in consumer spending as well as investment in machinery and exports.
Looking ahead, however, Europe's growth engine is unlikely to see a repeat in the fourth quarter as the second wave of the virus has forced the country into another lockdown starting Monday.
""[A]ccording to our estimates, the state-ordered closure of restaurants, pubs, hotels, theaters, cinemas etc. as well as stricter regulations for retailers will cause GDP to fall by 1% in the fourth quarter,"" said Commerzbank (DE:CBKG).
""We have assumed that the lockdown will end at the end of November …  but since new infections usually react to a lockdown with a delay and the government wants to see progress in this area, the restrictions could also affect December,"" it added.
Infection in Germany have topped 500,000 after an increase of 19,409 in the 24 hours through Friday morning.
As well as an expected dip in German GDP, expectations that the European Central Bank will mount a massive stimulus-response in December will also ensure any strength in the euro is fleeting.
“ECB President Christine Lagarde sent a crystal-clear message that: further stimulus will be announced in December, and there will be a package of measures,” Marco Valli, head of macro research at UniCredit, said in a note, according to CNBC."
41,"<span>Oct 30, 2020 07:45AM ET</span>",,,,,,"(Bloomberg) -- The latest funding tweaks by Turkey’s central bank couldn’t stop the lira from hitting a record low as the currency headed for its steepest monthly decline since a rout two years ago.
The decision to end access to liras from the cheaper Borsa Istanbul repo market is the latest step in the regulator’s bid to tighten policy and bolster the Turkish currency without resorting to an outright policy-rate hike. The move to cease funding at 11.75% will lead to a higher lira borrowing cost by forcing lenders to use more from the central bank’s late liquidity window.
The lira initially reversed losses, but soon resumed declines against the dollar. The currency has hit a record low every day this week and traded 0.4% lower at 8.3270 as of 11:21 a.m. in Istanbul, the biggest drop among emerging-market peers on Friday.
The latest development comes after the central bank stunned investors by holding the one-week repo rate steady last week, while increasing the late liquidity window, a marginal source of lending originally intended for emergency funding.
The decision quashed hopes that the monetary authority was determined to tighten policy and curb inflation. In September, the central bank began reversing an easing cycle by unexpectedly raising interest rates by 200 basis points to 10.25%.
“In the period ahead, we can take all the necessary steps, including on policy interest rates,” Governor Murat Uysal said in the central bank’s quarterly inflation briefing on Wednesday. The lira is “extremely undervalued,” he said.
While Uysal said the central bank doesn’t target a particular exchange rate, he warned that a weak lira poses risks to price stability and said the regulator will maintain tight policy until inflation improves.
The weighted average cost of lira funding rose by 21 basis points to 13.08% on Wednesday, amounting to a 574 basis points rate hike from as low as 7.34% in July.
Election Jitters
Uncertainty in the run-up to U.S. elections next week is also dimming appetite for riskier assets. Investors are paying particular attention to the American presidential contest given the potential for Democratic candidate Joe Biden to take a harsher stance with Ankara if he wins the race.
While some investors have called for an emergency hike to stem the lira’s drop, Kieran Curtis, London-based director of investment at  Aberdeen Asset Management Plc  (LON:ADNl)., said the central bank would leave any decision on tightening until its scheduled November meeting.
“One of the main causes of the acute weakness a couple of years ago was a really big liquidation of foreign holdings of domestic securities,” Curtis said. “The stock just isn’t big enough to be this kind of driver any more.”"
42,"<span>Oct 30, 2020 04:04AM ET</span>",,,,,,"By Peter Nurse
Investing.com - The dollar maintained overnight gains in early European trade Friday, while the euro struggled near four-week lows as new Covid-inpired lockdowns in Europe prompted the European Central Bank to hint at more monetary easing.
At 2:55 AM ET (0655 GMT), the Dollar Index, which tracks the greenback against a basket of six other currencies, was up less than 0.1% at 93.998, after climbing to a near four-week high during the previous session, largely on the back of the euro’s drop. EUR/USD fell 0.1% to 1.1669, GBP/USD fell 0.1% to 1.2913, while USD/JPY fell 0.2% to 104.41.
The ECB kept interest rates steady on Thursday, but acknowledged that the fallout from the second wave of coronavirus infections had damaged the economic outlook.
“The ECB sent strong signals that another easing package would be in store in December, as the economic outlook had darkened notably. The ECB’s stance leaves some more room for bond yields and EUR/USD to fall further,” said Nordea analyst Jan von Gerich, in a research note.
A further cut in interest rates seems in doubt, however, with Robert Holzmann, a member of the ECB's governing council, telling Bloomberg that there would be ""little effectiveness"" from lower interest rates.
Nordea is looking for an expansion of the ECB’s Pandemic Emergency Purchase Program of 500 billion euros and the announcement of more Targeted Longer-Term Refinancing Operations. 
However, “given the recent developments in terms of weak inflation and more economic restrictions due to Covid-19, risks are tilted towards an even bigger easing package,” von Gerich added.
Attention will turn to the release of the euro zone’s third-quarter GDP release, with a rebound expected from the second quarter’s 11.8% decline. The U.S. equivalent rebounded at a 33.1% annualised rate last quarter, data showed on Thursday, and earlier Friday France's GDP release showed a rise of 18.2%.
A great deal of uncertainty remains ahead of next week’s U.S. presidential election and as the number of Covid-19 cases grows rapidly globally.
Elsewhere, USD/CNY dropped 0.2% to 6.6986, with the yuan set to post a positive month, the fifth in a row, helped by China seemingly recovering more quickly from the virus pandemic. Also helping Friday was a tightening of liquidity, which pushed the benchmark gauge of interbank borrowing costs to the highest since February.
 "
43,"<span>Oct 30, 2020 02:27AM ET</span>",,,,,,"(Bloomberg) -- China’s yuan rose the most in a week, outperforming all other currencies in Asia, as cash supply tightened at the end of the month.
The yuan gained as much as 0.55% to 6.6789 a dollar, erasing all losses since the central bank made building short bets cheaper three weeks ago to encourage weakness. The currency was up 0.4% at 6.6890 as of 1:40 p.m. in Shanghai.
Underpinning the strength on Friday was a tightening of liquidity, which pushed the benchmark gauge of interbank borrowing costs to the highest since February. Demand for the yuan typically rises toward month-end, as banks hoard funds for regulatory checks and exporters sell their dollar receipts.
The Chinese currency is poised to advance for the fifth month, thanks to its wide interest-rate premium over the U.S. and the economic recovery from the virus pandemic. The yuan also received a boost from optimism that it would remain strong during a major meeting of the Communist Party this week, where leaders outlined economic plans for the next five years.
The onshore yuan is in line for a gain of 1.6% this month and is up 7.2% from a low in May.
 
 "
44,"<span>Oct 29, 2020 10:49PM ET</span>",,,,,,"By Gina Lee
Investing.com – The dollar was down on Friday morning in Asia, and the euro hovered near a four-week low against the dollar over hints from the European Central Bank (ECB) that it could roll out further monetary easing by the end of the year.
The U.S. Dollar Index that tracks the greenback against a basket of other currencies edged down 0.15% to 93.838 by 10:39 PM ET (2:39 AM GMT), after climbing to a near four-week high during the previous session over the euro’s decline.
The USD/JPY pair edged down 0.15% to 104.45. A rebound in U.S. treasury yields and broad dollar buying saw the greenback rally from a five-week trough overnight.
The AUD/USD pair was up 0.33% to 0.7051 and the NZD/USD pair inched up 0.05% to 0.6634.
The USD/CNY pair was down 0.34% to 6.6914.
The GBP/USD pair inched up 0.07% to 1.2936. The U.K. and the European Union (EU) continue to work towards reaching a post-Brexit trade agreement by the end of the year.
The ECB announced its monetary policy on Thursday, keeping interest rates steady but committing to craft a response to the second wave of COVID-19 cases in the region by its December meeting and conforming to investor expectations.
“We agreed, all of us, that it was necessary to take action and therefore to recalibrate our instruments at our next Governing Council meeting,” ECB President Christine Lagarde said.
“The economy in the euro zone is deteriorating at a faster pace than expected, and some view that monetary easing won’t be enough to lift the euro zone, or that it will be too late [in December]. Such reactions probably pressured the euro to fall,” Mizuho Securities chief currency strategist Masafumi Yamamoto told Reuters, adding that the euro is unlikely to rise in the immediate future.
An advance estimate of U.S. third-quarter GDP released on Thursday showed a 33.1% rise quarter-on-quarter, the fastest pace since records began in 1947. Separate data showed that 751,000 Americans filed for unemployment claims in the week ended Oct. 24, against the 791,000 claims from the previous week.
Although the dollar was on track to post its second monthly gains, uncertainty over the Nov. 3 U.S. presidential elections and worries over the mounting number of COVID-19 cases capped gains.
The number of global cases rose by 479,000, according to the World Health Organization, and France and Germany begin government-mandated lockdowns on Friday and Monday respectively. The U.S. also reported rising cases in 41 of the country’s 50 states.
Investors now await data due to be released later in the day, including the EU’s third quarter GDP and October inflation, while across the Atlantic, the U.S. is due to release September data on personal consumption and expenditures, as well as the Chicago Purchasing Managers Index (PMI)."
45,"<span>Oct 29, 2020 08:55PM ET</span>",,,,,,"By Eimi Yamamitsu
TOKYO (Reuters) - The dollar firmed on Friday and the euro wallowed near a four-week low against the greenback after the European Central Bank signalled further monetary easing by the end of the year.
The euro's overnight decline helped lift the U.S. dollar near four-week high against a basket of currencies.
The ECB kept interest rates steady on Thursday but committed to contain the growing fallout from a second wave of coronavirus infections, saying it would hone its response by its December meeting, as widely expected by the market.
""We agreed, all of us, that it was necessary to take action and therefore to recalibrate our instruments at our next Governing Council meeting,"" ECB President Christine Lagarde told a news conference.
""The economy in euro zone is deteriorating at a faster pace than expected, and some view that monetary easing won't be enough to lift the euro zone, or that it will be too late (in December). Such reactions probably pressured the euro to fall,"" said Masafumi Yamamoto, chief currency strategist at Mizuho Securities, noting that it will be difficult for the single currency to rise in the immediate future.
The euro was little changed at $1.1676 (EUR=EBS) in Asia, taking a pause after hitting a four-week low of $1.1650 in U.S. trade overnight.
Against the yen, the common currency slightly eased at 122.08 yen (EURJPY=EBS).
Data on Thursday showed the U.S. economy grew at a record pace for the third quarter and an improving trend in jobless claims, while scars from the coronavirus recession still lingered.
U.S. gross domestic product rebounded at a 33.1% annualised rate last quarter, according to an advance estimate on Thursday, the fastest pace since the government started keeping records in 1947. 
Separately, a report showed 751,000 people in the United States filed for state unemployment benefits in the week ended Oct. 24, compared with 791,000 the previous period. 
The dollar index rose to a four-week high overnight due to the euro's decline and U.S. data. It stayed near Thursday's level at 93.916 (=USD) and was on track to post its second monthly gains. 
Still, uncertainty surrounding Tuesday's U.S. presidential election and coronavirus fears continue to loom over market. 
Global coronavirus cases rose by over 500,000 for the first time as France and Germany falls back into coronavirus lockdowns next week. The United States also faces with rising cases in 47 states, and patients were overwhelming hospitals across the country. 
Data due on Friday include euro zone's third-quarter gross domestic product and October inflation, while the U.S. awaits September personal consumption and expenditures as well as Chicago PMI. 
The greenback was little changed against the Japanese yen at 104.55 yen , having rallied from a five-week trough overnight as it benefited from a rebound in U.S. treasury yields and broad dollar buying.
Sterling changed hands at 1.2927 , undermined by a lack of Brexit-related headlines as London and the European Union have just two months to reach a post-Brexit trade agreement. 
The Aussie  changed hands at $0.7031, slightly above a three-month low of $0.7002 marked overnight. 

Across the Tasman Sea, the kiwi  held steady, last fetching 0.6623 per dollar.
 
"
