,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
261,"<span>Mar 19, 2020 12:44AM ET</span>",,,,,,"By Alex Ho
 
Investing.com - The Australian dollar plummeted more than 3% against its U.S. counterpart on Thursday in Asia. 
 
The AUD/USD pair lost 3.2% to 0.5583 by 12:30 AM ET (04:30 GMT). The pair was already down before the Reserve Bank of Australia (RBA) dropped interest rates to 0.25% as expected, which is a record low. 
 
“The Board will not increase the cash rate target until progress is being made towards full employment and it is confident that inflation will be sustainably within the 2–3% target band,” said RBA Governor Philip Lowe.
 
“At some point, the virus will be contained and the Australian economy will recover. In the interim, a priority for the Reserve Bank is to support jobs, incomes and businesses, so that when the health crisis recedes, the country is well placed to recover strongly,” he added. 
Meanwhile, data showed today that Australia’s unemployment rate unexpectedly declined in February.
 
The jobless rate fell to 5.1% from 5.3%, data from the Australian Bureau of Statistics showed Thursday, against expectations it would remain unchanged. 
 
Employment jumped 26,700 last month, compared with economists’ estimates of a 6,300 gain. The unemployment rate was aided by an edge down in participation to 66%.
 
The ABS said in the report that “there was no notable impact” from the recent bushfires or COVID-19. But it added,“the February reference period was in the first half of the month and pre-dates the notable increases in confirmed cases in Australia of COVID-19.”
 
The bureau added that “as with other major disruption to the economy, early impacts are usually most evident in the monthly hours worked.”
 
The USD/JPY pair was up 1.0% to 109.16. The Bank of Japan offered to buy 1 trillion yen ($9.2 billion) of government bonds in another unscheduled operation.
 
The EUR/USD pair slipped 0.2% to 1.0893 after the European Central Bank (ECB) announced an asset purchase program worth 750 billion euros ($820 billion) to combat the impact of the coronavirus pandemic.
 
The program will continue until central bank judges the crisis phase of the pandemic to be over, but not before the end of this year.
 
“Extraordinary times require extraordinary action. There are no limits to our commitment to the euro,” President Christine Lagarde said.
 
The U.S. dollar index was up 0.2% to 101.752. 
 
 
 
 "
262,"<span>Mar 18, 2020 04:12PM ET</span>","(Bloomberg) -- Financial markets spasmed, sending U.S. stocks down more than 5% and Bloomberg’s dollar index up to a record, as the economic fallout from the pandemic outpaced the massive response from governments and central banks.
The S&P 500 fell as much as 9.8%, before a late-session bounce trimmed the decline. The Dow Jones Industrial Average briefly wiped out all the gains logged since Donald Trump took office, with investors craving more government spending to offset the impact from the virus.
Bonds tumbled around the world a day after Treasuries notched biggest yield jump since 1982, and municipal bonds extended the deepest rout since 1987 as markets braced for the potential flood of spending. Oil sank 24% to an 18-year low. The dollar strengthened a seventh straight day. The pound hit its lowest level against the greenback since 1985. Dollar-funding markets remained strained, although improved from extreme levels in recent days.
Trump offered few details at a press briefing on the specifics his Treasury secretary is discussing with Congress. The Federal Reserve dusted off crisis-era programs to stabilize financial markets.
Governments have pledged or are considering massive fiscal support to offset the economic shock from the pandemic, with the Trump administration moving toward a big package, but the virus continues to spread at a pace that is forcing massive shutdowns across the globe.
“The missing fundamental ingredient for a sustainable recovery in risk appetite is some evidence that the growth of global Covid-19 infection rates is peaking,” said Paul O’Connor, head of multi-asset at Janus Henderson Investors. “Clearly, we are not there yet.”
The planned U.S. stimulus could amount to $1.2 trillion, aiming to stave off the worst impact of a crisis that already looks set to plunge many of the world’s economies into recession. Meantime, the Federal Reserve reintroduced additional crisis-era tools to stabilize financial markets. Those responses came after stresses appeared in the short-term funding markets.
“I don’t think we’re out of the woods yet in terms of liquidity,” Mark Konyn, chief investment officer at AIA Group in Hong Kong, told Bloomberg TV. “It’s a question of when the fiscal measures will have the most efficacy.”
These are the main moves in markets:
©2020 Bloomberg L.P.",,,,,
263,"<span>Mar 18, 2020 09:21AM ET</span>",,,,,,"(Bloomberg) --
The pound fell to its lowest level against the dollar in over three decades as the shocks caused by the coronavirus rippled through global markets.
Investors fled from U.K. assets as the pandemic began spreading through Britain, with many fearing Prime Minister Boris Johnson’s response has fallen short compared to measures taken by other European nations. Sterling has also suffered due to heightened global demand for the greenback, with a gauge of dollar strength up for a seventh session.
“A combination of the safe haven dollar bid, the global asset sell-off and liquidation of long positions from the election are all weighing on the pound,” said Neil Jones, head of foreign-exchange sales to financial institutions at Mizuho Bank Ltd.
Sterling fell as much as 1.9% to $1.1828, surpassing even the lows it recorded in the aftermath of the 2016 Brexit vote. It was last lower in 1985, when the world’s richest nations signed the Plaza Accord to weaken the dollar and haul the U.S. economy out of a recession.
Alongside the pound, U.K. sovereign bonds plummeted after the government announced a rescue package for businesses in an attempt to stop the coronavirus wrecking the domestic economy. The yield on 10-year U.K. bonds rose to their highest in over two months, while the FTSE 100 stock index dropped around 5%.
Banks have been wrongfooted after being bullish on sterling, with a median estimate compiled by Bloomberg forecasting the pound at $1.30 by June. Option markets indicate a less optimistic picture, with traders going from neutral on its prospects to the most bearish since the December election.
(Updates with options pricing, bank forecasts, gilts.)
©2020 Bloomberg L.P."
264,"<span>Mar 18, 2020 06:36AM ET</span>",,,,,,"(Bloomberg) -- Russia’s ruble tumbled the most in emerging markets on Wednesday, erasing a fifth of its value in the year so far as crude sank to $28 per barrel.
Fears of a worldwide recession and a flight to the dollar are squeezing all risky assets, but the markets of the world’s biggest energy exporter are being hit particularly hard after President Vladimir Putin plunged into an oil-price war with Saudi Arabia. Russian local currency bonds and the ruble were one of the biggest overweight calls in the asset class last year. Now the ruble’s more than 20% plunge year-to-date is the worst performance globally.
While central banks from developed nations to emerging markets have come forward with emergency rate cuts to keep cash cheap for their battered economies, Russia is seen bucking the trend. Thirty-four out of 35 economists in a Bloomberg survey expect Governor Elvira Nabiullina to end a run of six cuts and put rates on hold on Friday in a bid to avoid weakening the currency.
Market snapshot:

Ruble sinks 3.3% to 77.9900, weakest since February 2016

Nordea analysts Grigory Zhirnov and Tatiana Evdokimova see the currency trading at 75-82 against the dollar if brent stays between $20-30. If it nears the higher end of that range, Bank of Russia could intervene in the market “to limit financial stability risks,” they write


Ruble’s one-week implied vol is highest globally at 42.98%
10-year generic ruble-bond yields jump 21bps to 8.27%, the highest in almost a year
Forward-rate agreements currently predict 122bps of hikes over coming three months; they predicted cuts at the start of the month

Piotr Matys is the sole economist not predicting a cut on Friday. Nabiullina will be weighing the ruble against potential recession, making the direction of the rate decision a “very close call.” The impact of the ruble’s drop on inflation will be more muted than in 2014, said Matys, who predicts a 50 basis-point reduction.
“When central banks in both developed and emerging economies are slashing interest rates at emergency meetings perhaps we should seriously consider the possibility of a cut in Russia.”
©2020 Bloomberg L.P."
265,"<span>Mar 18, 2020 05:47AM ET</span>",,,,,,"(Bloomberg) -- King Dollar is creating a new headache for virus-battered economies globally, with emerging markets especially vulnerable as they try to cope with collapsing currencies and plunging demand.
Investors are fleeing emerging markets in record numbers and piling into the safe-haven greenback, with two emergency interest-rate cuts this month by the Federal Reserve doing nothing to diminish the dollar’s appeal.
With the dollar more integrated into the world economy than ever before, its gains are an added stress for businesses and governments as they brace for soaring costs on their dollar debt. The dilemma for emerging market central banks is that as they slash interest rates to support growth, they risk destabilizing their currencies as well if they cut too much.
“The surge in the dollar is another blow to emerging markets,” said Mitul Kotecha, senior emerging markets strategist at TD Securities in Singapore. “The demand for the dollar has outweighed any hit to the U.S. currency from sharply lower Fed rates. EM assets will continue to struggle as investors steer clear of relatively risky assets and maintain a bias for safe havens.”
Turkey’s central bank was the latest emerging market to make an emergency rate cut. South Korea, Chile, Vietnam, Sri Lanka and Pakistan already eased this week following the Fed’s action Sunday, and South Africa, Indonesia and Brazil are expected to reduce their key rates in coming days.
New research from the Bank for International Settlements shows that since the global financial crisis, unexpected dollar appreciation depresses world trade growth. A reason for this could be a tightening in financial conditions as dollar lending to emerging markets slows, according to the research paper.
Outflows from emerging markets are already at record levels, reaching $30 billion in 45 days amid the virus outbreak, according to the Institute of International Finance. All major emerging-market currencies tracked by Bloomberg have weakened against the dollar since Jan. 20 -- the onset of Covid-19 concerns in Asia -- with the Russian ruble and Mexican peso dropping almost 20%.​
The pain is also felt in emerging Asia, where the market plunges have brought back memories of the Asian financial crisis more than two decades back. Indonesia’s rupiah is the worst performer in Asia this year, down 8.9%, South Korea’s won is trading near its weakest since 2010, and India’s rupee slumped to a record low last week.
Khoon Goh, the Singapore-based head of Asia research at Australia & New Zealand Banking Group Ltd., sees emerging markets in Asia carefully trying to deploy rate cuts at the same time as currency management.
“They will continue to utilize their FX reserves to smooth currency volatility, but will not seek to stem the trend or defend any particular levels,” said Goh. “In the current environment when external demand is very weak, allowing some currency weakness alongside lowering interest rates is the best way to try and ease overall financial conditions.”
Both Indonesia and the Philippines are set to cut interest rates Thursday, with the latter expected to ease by a bigger-than-usual 50 basis points.
Policy Action
It’s not just emerging markets that have suffered at the hands of the dollar’s rally. The Australian currency fell to its weakest level since 2003 -- a cause for concern given it’s likely to push up import costs without any of the normal offset benefit in areas like inbound tourism and education, given the coronavirus is closing borders. Norway’s krone is down more than 16% this year, plunging to an all-time low as crude oil weakens.
Central bankers in the advanced world are coordinating to ensure dollars keep flowing around the world. The Fed on Sunday reduced rates on its dollar-swap lines with five other central banks, taking a page from the policy playbook during the global financial crisis.
“A strong dollar is typically a headwind for emerging-market currencies and even more so for countries that are reliant on offshore dollar funding and have floating exchange-rate regimes, said Todd Schubert, head of fixed-income research at Bank of Singapore Ltd.
Here’s a look at how other emerging-market central banks outside of Asia have approached policy around the virus:
Latin America
CHILE’s central bank slashed its key interest rate by the most in more than a decade March 16 amid the threat of a recession. The benchmark S&P IPSA index posted its biggest decline in at least three decades on the same day, and the price of copper, Chile’s leading export, is at the lowest in more than three yearsBRAZIL is expected to cut interest rates on Wednesday, with growing calls for a full percentage-point reduction. An emergency meeting of the monetary council Monday announced measures to improve banks liquidity and freed up 56 billion reais ($11 billion) for lenders. After initially moving higher, the currency dropped to new lows days after the announcement while stocks triggered a circuit breaker five times since March 9MEXICO’s central bank has expanded the maximum size of their non-deliverable forward hedge program and launched an auction for $2 billion in hedges to contain the market fallout.  Goldman Sachs Group  Inc (NYSE:GS). predicts policy makers will likely slash at least 50 basis points in the March 26 meeting to deal with slowdown, if not moreEMEA
In SOUTH AFRICA, a combination of downside surprises on inflation, the second recession in two years and continued power cuts supported the case for a 25 basis-point reduction even before the virus outbreak. There’s growing expectation of the central bank cutting by more than that on Thursday, with derivative markets pricing in 50 basis pointsTURKEY’s central bank on Tuesday cut its one-week repo rate by 100 basis points in an emergency meeting, and announced a range of measures designed to boost the banking sector’s liquidity and bolster loan growth. The move came two days before the scheduled meeting and pushed benchmark borrowing costs into the single digits for the first time since May 2018. The lira extended its slide against the dollar for a seventh day after the announcement, falling to the lowest level in 18 monthsRUSSIA looks set to put currency stability and inflation concerns first at its next monetary policy meeting on Friday, with all 30 economists surveyed by Bloomberg predicting a hold, after six rate cuts in a row. The central bank is under pressure to act after the ruble fell 18% this yearEGYPT cut its base rate by a record 300 basis points in an emergency meeting on Monday night. That will put pressure on the pound, one of the best carry-trade currencies over the past two years, according to Goldman Sachs. But the central bank considers it worth the risk if it helps the economy in the face of the spreading virusNIGERIA has reacted to the crisis triggered by the virus and oil’s collapse in much the same way that it did when crude last crashed in 2014 -- by trying to prevent the naira weakening and tightening capital controls. With foreign reserves having fallen almost 20% since July, Goldman calculates Nigeria needs a currency almost 40% weaker if Brent prices stay at $30 a barrel(Updates with comment from analyst in third paragraph after Policy Action sub-headline.)
©2020 Bloomberg L.P."
266,"<span>Mar 18, 2020 04:12AM ET</span>",,,,,,"By Peter Nurse
Investing.com - The euro is under pressure Wednesday, as bond markets remind euro zone countries of the costs of the measures needed to combat the coronavirus outbreak.
At 04:10 ET (0810 GMT), EUR/USD traded at 1.0971, down 0.2%, after falling as low as 1.0953 overnight. 
Europe has become the chief battleground against the virus, with deaths continuing to soar in Italy and Spain, and France beginning a strict lockdown. This has prompted the European Union to ban travellers from outside the bloc for 30 days in an unprecedented move to seal its external borders.
Attention is increasingly turning on how the respective governments within the euro zone will cope with funding the measures needed to combat the virus as well as supporting their battered economies.
The spreads between the yields of government debt in Germany and many of the peripheral eurozone countries have ballooned of late, a reflection of the fact that there is still no convincing mutual guarantee of sovereign debts within the currency union.. 
The spread between the yield of 10-year Germany debt and that of Greece has increased to 400 basis points from 193 bps at the start of March. Italy has gone from 129 bps a month ago to 284 bps now, Spain from 67 bps to 145 bps and Portugal from 60 bps to 167 bps.
A pointer to the seriousness of the situation is shown by German chancellor Angela Merkel saying Tuesday that Germany is willing to consider a joint EU funding program in order to mitigate the fiscal consequences of the current situation, according to Bloomberg.
Germany was not willing to consider a joint funding scheme in either 2008, during the financial crisis, or in 2012 during the sovereign debt crisis.
“We did not expect the sudden sharp plunge in the euro that sent it to an overnight low of 1.0953,” said FX Strategists at UOB Group. “While oversold, the decline is not showing signs of stabilization just yet. From here, the euro could dip below the overnight low but the next support at 1.0900 is likely out of reach.”
Elsewhere, the U.S. Dollar Index, which tracks the greenback against a basket of six other currencies, stood at 100.04, up 0.2% after further sharp gains against commodity currencies. USD/JPY fell 0.3% to 107.39, while GBP/USD fell 0.2% to 1.2031. 
 
"
267,"<span>Mar 18, 2020 01:30AM ET</span>",,,,,,"(Bloomberg) -- Indonesia’s currency has been in a free-fall, even defying the central bank’s intense market intervention. The decline may now gather further pace as demand for dollars climb from companies set to repatriate dividends.
With the foreign investors adopting a flight-to-quality approach, even the high real returns on Indonesian sovereign bonds won’t be enough to stop the rush to exit, according to I Made Budhi Purnama Artha, head of treasury at Maybank Indonesia in Jakarta. Bank Indonesia should pump in more dollars to prevent the rupiah from declining further and protect investor confidence, he said.
The rupiah has gone from being Asia’s best performing currency in January to the worst in the past month as a global sell-off sparked by coronavirus concerns deepened. On Tuesday, the currency weakened past 15,000 to a dollar for the first time since the emerging market rout in 2018, raising concerns even a near-record foreign exchange reserve and all-out central bank intervention may fail to ease the turmoil.
Foreign investors have pulled more than $4 billion from rupiah bonds this year, on course for the biggest quarterly outflow ever, and have dumped about $600 million of shares, contributing to the third trading halt within a week. With the risk-off sentiment guiding investors, an expected interest rate cut on Thursday may do little to reverse the sell-off.
The trajectory of rupiah will “depend on whether global financial markets will still be as volatile as this month in the future,” said Wisnu Wardana, an economist at PT Bank Danamon Indonesia. “Our base scenario for Covid-19 is it lasts in Indonesia for six months with a peak in May. Pressure on rupiah might increase especially if other countries succeed to contain the virus while Indonesia struggles.”
The rupiah fell as much as 0.3% to 15,224 to a dollar on Wednesday, extending losses this year to almost 9%. The yield on benchmark 10-year rupiah bonds was at 7.58%, near its highest level since August, according to data compiled by Bloomberg.
A second wave of outflows from Indonesian markets may come in April and May, when foreign companies typically repatriate their dividends. But with the U.S. Federal Reserve cutting rates by 100 basis points, the high carry on Indonesian may lure bank investors and cushion the impact, Maybank’s Artha said.
Indonesian bonds are a barometer of risk appetite with foreign investors owning about 35% of the nation’s total sovereign rupiah bonds.
Here’s what market strategists and economists are saying about the outlook for rupiah:
David Sumual, economist at PT Bank Central Asia
“Bank Indonesia has to ensure sufficient liquidity between the central bank and banks, banks and banks, banks and the real sector at different costs. The intervention using forex reserves can be done because the needs of dollars for trade are declining. Aside from what the bank has been doing now, they still have bilateral swap agreements and the Chiang Mai Initiatives as a second line of defense. The virus pandemic needs a strong fiscal response. The government would also need to consider issuing a decree if it needs to exceed the legal budget deficit of 3% of GDP.”
I Made Budhi Purnama Artha, head of treasury at PT Maybank Indonesia
“During limited liquidity, demand for dollars is relatively pretty high, resulting in continued rupiah weakening. Dollar demand also triggered by the sell-offs by equity and fixed income investors. The cut in Fed fund rate will make Indonesian assets relatively attractive again and has the potential to attract bonds investors to re-enter Indonesian market. This can offset demand from fleeing equity investors and demand for dollars which tend to rise in April-June on dividend payment.”
Wisnu Wardana, economist at PT Bank Danamon Indonesia
“The most important thing is to maintain dollar supply domestically. Therefore, the policy to reduce foreign currency reserve requirement should be appreciated. Under the current circumstances, the best course of action is to guide the value of financial instrument to its fundamental level.”
Josua Pardede, economist at PT Bank Permata
“The strengthening of the U.S. dollar against the rupiah and other developing country currencies is influenced by the anticipated global economic slowdown from Covid-19 after it being declared a global pandemic. In addition, the very aggressive response of the U.S. central bank also gave a negative signal to emerging market financial markets, including the Indonesian capital market.
(Updates with rupiah performance in sixth paragraph.)
©2020 Bloomberg L.P."
268,"<span>Mar 18, 2020 01:10AM ET</span>",,,,,,"By Alex Ho
Investing.com - The yen rose against the U.S. dollar on Wednesday in Asia after data showed Japan’s exports in February slid. 
The USD/JPY pair traded 0.5% lower to 107.15 by 12:30 AM ET (04:30 GMT). 
Data released on Wednesday showed Japan's exports slipped 1.0% from a year earlier. It was the 15th straight month of decline and the longest run since a 23-month stretch to July 1987. However, the drop was less than the 4.3% predicted by analysts.
Imports fell 14.0% during the period, the data showed. 
Meanwhile, the U.S. dollar index lost 0.3% to 99.540. Risk appetite resumed amid a rally on Wall Street after reports said the Trump administration is considering a plan that could amount to as much as $1.2 trillion in spending. 
The package could include direct payment of $1,000 or more to Americans.
“It is a big number,” Treasury Secretary Steven Mnuchin told reporters later on Capitol Hill. “This is a very big situation in this economy, we put a proposal on the table that would inject $1 trillion into the economy.”
“Americans need cash now, and the president wants to give cash now. And I mean now, in the next two weeks,” he said on Tuesday at a White House briefing alongside President Donald Trump.
The news came after the U.S. Federal Reserve rolled out financial-crisis-era measures again this week. It detailed plans to create a lending facility to support short-term commercial debt markets to avert a liquidity crisis from the impact of the coronavirus spread.
""People are very, very nervous,"" said Gunter Seeger, senior vice president in investment-grade fixed income at New York asset manager PineBridge Investments. ""Everyone's nervous about the virus, about oil prices, about their job, about everything.""
""It all stems from a shortage of US dollars,"" he said in a Reuters report. 
The AUD/USD pair rose 0.1% to 0.6005, while the NZD/USD pair gained 0.4% to 0.5954.
The GBP/USD pair and the EUR/USD pair advanced 0.3% and 0.5% respectively. 
 
 "
269,"<span>Mar 17, 2020 08:56PM ET</span>",,,,,,"By Tom Westbrook
SINGAPORE (Reuters) - The dollar held overnight gains against most major currencies on Wednesday, after U.S. yields jumped and as deepening fear around the coronavirus drove a scramble for greenback.
The pound and safe-haven yen made the best efforts at recovery, but only managed to recoup fractions of their losses.
The yen was last up 0.3% at 107.37 per dollar, the pound up 0.5% at $1.2108 and the euro (EUR=) was steady at $1.1000. Commodity-sensitive currencies, like the Aussie and kiwi, were trampled below $0.60 in the stampede.
All are well below where they were a week ago as investors sell just about everything for dollars and businesses seek to draw down loans and hoard cash to ride out the crisis.
""It all stems from a shortage of US dollars,"" said Gunter Seeger, senior vice president in investment-grade fixed income at New York asset manager PineBridge Investments.
Dislocation in the U.S. bond market, where the yield on government debt has gyrated wildly for the past week, illustrates the desperation for cash, he said, even as the U.S. Federal Reserve pumps huge amounts of liquidity into the system.
""People are very, very nervous,"" Seeger said. ""Everyone's nervous about the virus, about oil prices, about their job, about everything.""
Meanwhile the coronavirus only spreads, as country after country adopts draconian social restrictions and a war-footing mentality to try and contain the outbreak.
The global death toll is above 7,800, the number of cases is approaching 200,000 and the economic fallout of what is in effect a global lockdown is spiraling.
The yield on benchmark U.S. 10-year Treasuries (US10YT=RR) jumped 34 basis points higher overnight, the largest single-day rise since 2004 - further illustrating how massive selling is testing liquidity in even the deepest and broadest markets.
The higher yield also adds yet more attraction to owning dollars, amid growing signs of tight supply - especially abroad.
Cross-currency basis swap spreads, which show the cost of borrowing dollars abroad, hit their widest in years.
Three-month euro/dollar cross-currency basis swap spreads rose as high as 120 basis points - its widest since late 2011 - before falling back to 39 basis points.
Spreads for the Aussie and yen also widened dramatically. Risk currencies were also pounded with the mood, and nursed deep losses on Wednesday.
The Australian dollar has made its first trip under 60 cents since 2003 and last sat at $0.5998, while the kiwi was at $0.5955. The Australian dollar has lost nearly 15% against the greenback this year.
""In the context of the highly elevated levels of risk aversion and depths to which commodity prices have fallen...we said last week that both Antipodean currencies were on borrowed time above 0.60,"" said Ray Attrill, head of FX strategy at NAB."
270,"<span>Mar 17, 2020 01:40PM ET</span>",,,,,,"By Yasin Ebrahim 
Invesing.com – The dollar extended its gains on Tuesday, thanks to a surge against the yen as risk appetite returned amid a rally on Wall Street after the Federal Reserve and the Trump administration rolled out new stimulus measures to combat the Covid-19 outbreak.
The pound moved off the lows against the greenback after the UK unveiled further stimulus measures to support businesses affected by the virus. 
The U.S. dollar index, which measures the greenback against a trade-weighted basket of six major currencies, rose by 1.77% to 99.88.
The Fed rolled out financial-crisis-era measures again this week after detailing plans to create a lending facility to support short-term commercial debt markets to avert a liquidity crisis from the impact of the coronavirus spread.
Treasury Secretary Steve Mnuchin, meanwhile, outlined a $850 billion stimulus package to support the economy, that could include payroll tax cuts, checks mailed to taxpayers and support for industries such as airlines that have been battered by the outbreak.
The stimulus initiatives underpinned the broader rebound on Wall Street, prompting investors to reduce bullish bets on the yen.
USD/JPY rose 1.30% to Y107.30.
Elsewhere, the pound fell 1.40% to $1.2094, but remained above session lows after the U.K. unveiled additional fiscal support to help businesses and prop up the broader economy. 
U.K. Chancellor of the Exchequer Rishi Sunak pledged £330 billion of government-backed loans and more than £20 billion in tax cuts and grants to support businesses affected by the novel coronavirus."
271,"<span>Mar 17, 2020 04:19AM ET</span>",,,,,,"By Peter Nurse
 Investing.com - The U.S. dollar has been in demand Tuesday, rebounding from Monday’s losses, as other central banks look to follow the aggressive easing stance recently taken by the U.S. Federal Reserve.
At 04:30 AM ET (0830 GMT), EUR/USD traded at 1.1129, down 0.4%. The U.S. Dollar Index, which tracks the greenback against a basket of six other currencies, stood at 98.493, up 0.4%. USD/JPY fell 0.9% to 106.82. 
Earlier Tuesday the Bank of Japan pumped more than $30 billion into markets with an 84-day dollar funding operation, while the Reserve Bank of Australia announced plans to meet on Thursday two weeks ahead of schedule, suggesting another interest rate cut is on the way.
The global spread of coronavirus has roiled markets in recent weeks, spurring a flight to haven assets, and the U.S. dollar in particular. The move by the Federal Reserve Sunday to slash interest rates to near zero prompted selling in the greenback, but tone that changed Tuesday.
One of the poor performing currencies over the last few weeks has been sterling. The Bank of England is scheduled to hold its next rate-setting meeting on March 26, but a move being made before then cannot be ruled out owing to the intensity of the coronavirus crisis.
The pound has tended to show weakness against the greenback and euro in the current environment of investor fear. A large drawdown in U.K. investments by international investors may well be responsible for this, especially as the U.K. has taken a different stance on combating the coronavirus outbreak than most of its peers.
At 04:10 AM ET, GBP/EUR was quoted at 1.0980, at the start of last week the pair was at 1.1523. GBP/USD is now quoted at $1.2208, and was at $1.32 last week.
 "
272,"<span>Mar 17, 2020 12:41AM ET</span>",,,,,,"By Alex Ho
 
Investing.com - Prices of the safe-haven yen fell on Tuesday in Asia as equity markets turned green after opening lower.
 
The USD/JPY pair gained 0.5% to 106.40 by 12:30 AM ET (04:30 GMT). 
 
The AUD/USD pair gained 0.2% to 0.6127. Minutes of the Reserve Bank of Australia’s (RBA) March 3 meeting said the central bank cut its benchmark interest rate and was ready to do so again as it became “increasingly clear” the coronavirus would cause major disruption to economic activity worldwide.
 
The central bank slashed the cash rate to 0.5% to provide support to the economy, according to the minutes, which also showed officials agreed on “the importance of monitoring the rapidly changing developments closely in subsequent weeks and maintaining contact to assess the implications” of the outbreak for the economy.
 
The RBA is set to announce further policies on Thursday this week. It is expected to cut rates to 0.25%. 
 
Meanwhile, the U.S. dollar index that tracks the greenback against a basket of other currencies was unchanged at 98.155 as traders await the Commerce Department to issue its report later in the day. 
 
Retail sales are expected to have risen 0.2% in February, down from a 0.3% rise in March, according to economists’ forecasts compiled by Investing.com.
 
Meanwhile, economists are looking for February industrial production to have risen 0.4% and capacity utilization to have ticked up to 77.1%.
 
The dollar was pressured on Monday after the Federal Reserve slashed interest rates to near zero late on Sunday and announced massive bond buying.
 
The USD/CNY pair inched up 0.1% to 6.9947. 
 
 "
273,"<span>Mar 16, 2020 09:16PM ET</span>",,,,,,"By Hideyuki Sano
TOKYO (Reuters) - The safe-haven Japanese yen held largely firm on Tuesday, while risk-sensitive currencies struggled to stay afloat as coordinated moves by central banks failed to quell investor trepidation over the spreading coronavirus pandemic.
Global risk assets were routed over the past several days, with turmoil engulfing many markets on worries the outbreak and draconian containment measures could trigger steep recessions in major economies.
As a result, trading in most markets including foreign exchange is driven more by loss-reduction and other position unwinding to reduce risks or make up for losses, rather than fresh bids, market players said.
""Liquidity in financial markets has evaporated,"" ANZ analysts said in a note to clients, adding that the ""bold concerted global central bank actions have not done enough to settle markets.""
The liquidity anxiety has hammered higher yielding risk-sensitive currencies, such as the Australian dollar, while those with negative yields, such as the yen, the euro and the Swiss franc, have largely escaped the markets carnage.
The dollar traded at 106.33 yen , bouncing back from Monday's low of 105.15, but still down 1.6% so far this week,
The euro last stood at $1.1167 (EUR=), little changed after wild gyrations on Monday.
The Australian dollar, with big exposure to commodities, fetched $0.6102 , down 0.3% in early trade, after having hit an 11-year low of $0.60765 on Monday.
The Canadian dollar, which has strong correlation with oil prices, sank to a four-year low of C$1.4020 per U.S dollar , as oil prices plummeted on a Saudi-instigated price war.
U.S. benchmark oil futures (CLc1) fell $3.03 to settle at $28.70 a barrel, near a 4-year low.
The British pound is also under pressure, dogged by worries about not only Britain's exit from the European Union but also its sizable current account deficit.
Sterling traded at $1.2265 , down 0.04% so far on the day, having hit a five-month low of $1.2203.
A rout on Wall Street on Monday underscored fears over the coronavirus crisis in the West as well as the Federal Reserve's emergency move to slash rates on Sunday.
But investors took the Fed action, joined by central banks in Japan, Australia, New Zealand and elsewhere, as insufficient given the pathogen's breakneck spread across the world which has put many nations on virtual lockdowns.
Some analysts said the hasty moves may have backfired as investors were spooked over the possible panic among policymakers.
""Central banks are pressing the gas pedal to the floor. But the car is bogged down in a quagmire that is called coronavirus, so it won't move forward,"" said Ayako Sera, market strategist at Sumitomo Mitsui Trust Bank.
""Until the outbreak stops, for investors, it is time for patience,"" she said.
There is no clarity on that front, with global cases now rising to 174,100 with 6,700 deaths, prompting countries to shut borders and take increasingly drastic measures to try to reduce the severity of the outbreak.
Leaders of the Group of Seven wealthy democracies said they were committed to doing ""whatever is necessary"" to battle the coronavirus pandemic and to work together more closely to protect public health, jobs and growth.
Investors are also shunning many emerging market currencies.
MSCI emerging market currencies index (MIEM00000CUS) dropped to its lowest level since late 2018."
