,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
97,"<span>Aug 05, 2021 01:55AM ET</span>",,,,,,"By Peter Nurse
Investing.com -- The dollar edged higher in early European trading Thursday, after hawkish comments from the Federal Reserve prompted traders to price in an earlier tightening of monetary policy.
At 1:55 AM ET (0555 GMT), the Dollar Index, which tracks the greenback against a basket of six other currencies, traded 0.1% higher at 92.302, pulling away from the one month low of 91.775 seen last week.
USD/JPY rose 0.2% to 109.66, EUR/USD traded 0.1% higher at 1.1839, and the risk-sensitive AUD/USD rose 0.2% to 0.7397, boosted by Australian trade data released earlier in the day which saw exports rising 4% month-on-month in June.
The dollar has been in a state of flux over the last couple of months, first rising after the June meeting of the Federal Reserve saw several members bring forward their timetable for interest rate hikes before slipping back after Chairman Jerome Powell stated last week that interest rate increases were still in the distance.
The currency took another turn after Fed Vice Chair Richard Clarida, usually seen as something of a dove, said Wednesday that conditions for an interest rate hike could be met in late 2022, setting the stage for a move in early 2023. Alongside three of his colleagues, Clarida also hinted that asset tapering could begin later in 2021 or early 2022.
Muddying the waters were mixed economic data Wednesday, with a surprisingly weak ADP report on private employment contrasting with the strongest ever reading for the U.S. ISM non-manufacturing PMI.
Still, it’s the labor market that traders are focusing on, with Fed members making it clear that improvement is needed there before any moves. 
Thursday sees the release of the weekly initial jobless claims data, at 8:30 AM ET (1230 GMT), with analysts looking for a figure of 384,000, a gradual improvement from the previous week.
However, it’s Friday’s nonfarm payrolls release which is attracting the most attention. The median forecast is for 870,000 jobs, but there is a broad range of estimates given the potential impact of the spread of the delta Covid-19 variant on the labor market.
“The outcome will have a significant impact on how the U.S. dollar trades for the next few weeks leading into the Federal Reserve’s Jackson Hole summit,” said Kathy Lien, an analyst at BK Asset Management. “If the data is good, the U.S. dollar will soar on the prospect of a taper announcement later this month. However, if payrolls disappoints, the U.S. dollar will slide as investors push their expectations for taper to September or later.” 
Elsewhere, GBP/USD rose 0.1% to 1.3893 ahead of the latest policy-setting meeting of the Bank of England later Thursday. The central bank could move a step closer to tightening monetary policy while raising its growth and inflation forecasts. 
“We believe that the BoE will grow more optimistic and less dovish, but policy-makers as a group will be divided on immediate tapering. At least one – and likely two – policy-makers will vote for tightening. If there are more than two, we could see a sharply positive reaction in sterling,” Lien added.
USD/BRL rose marginally to 5.1700 the day after Brazil’s central bank lifted its benchmark Selic interest rate by a full percentage point to 5.25% in order to fight heightened inflation levels."
98,"<span>Aug 05, 2021 12:42AM ET</span>",,,,,,"By Gina Lee
Investing.com – The dollar was up on Thursday morning in Asia, as hawkish comments from the U.S. Federal Reserve increased bets on earlier-than-expected asset tapering and boosted the dollar.
The U.S. Dollar Index that tracks the greenback against a basket of other currencies inched up 0.02% to 92.297 by 12:33 AM ET (4:33 AM GMT).
The USD/JPY pair edged up 0.19% to 109.67, with the dollar pulling itself up from Wednesday’s low of 108.71.
The AUD/USD pair was up 0.21% to 0.7394 Australian trade data released earlier in the day said that exports rose 4% month-on-month in June, with imports growing 1% month-on-month and the trade balance at AUD10.496 billion. The NZD/USD pair inched up 0.10% to 0.7054.
The USD/CNY pair inched down 0.02% to 6.4639 while the GBP/USD pair inched up 0.05% to 1.3891.
Also giving the U.S. currency a boost was Fed Vice Chair Richard Clarida, who said on Wednesday that the conditions for an interest rate hike could be met in late 2022, with a move following in early 2023. Alongside three of his colleagues, Clarida also hinted that asset tapering could begin later in 2021 or early 2022.
However, this is dependent on progress in the labor market’s recovery from COVID-19, which will be gauged in Friday’s U.S. jobs report, including non-farm payrolls.
""It is reflective of a hawkish drift among the committee about the risks of more persistent inflation, and what that might mean for achieving the Fed's new inflation framework... this is all to say that the stakes for Friday's payrolls, and subsequent payrolls, are sky-high,"" NatWest Markets analyst Brian Daingerfield told Reuters.
Making predictions on the jobs report difficult is the continuous spread of COVID-19 cases globally, the resultant labor bottlenecks, and Wednesday’s U.S. economic slowdown data.
The ADP nonfarm employment change was at 330,000 in July, lower than expected. The services Purchasing Managers' Index (PMI) was 59.9, while the Institute of Supply Management (ISM) non-manufacturing employment was at 53.8 and the ISM non-manufacturing PMI was at 64.1.
Clarida’s comments led investors to price in slightly more chance of a hike between late 2022 and early 2022 and flattened the Treasury yield curve as short-term yields rose.
Should the Fed follow the timetable set by Clarida, it is set to begin asset tapering even earlier than the European Central Bank, which is still working to get inflation towards its target.
Meanwhile, the Bank of England is also moving closer towards asset tapering and could potentially reveal the timetable as it hands down its policy decision later in the day. The Reserve Bank of India will hand down its own policy decision on Friday.
However, the central bank that could beat everyone to the asset tapering post is the Reserve Bank of New Zealand, which is widely expected to hike rates at its next policy meeting on Aug. 18."
99,"<span>Aug 04, 2021 08:56PM ET</span>",,,,,,"By Vuyani Ndaba and Vivek Mishra
JOHANNESBURG/BENGALURU (Reuters) - Short-term volatility in emerging markets currencies will linger as the jury is still out on the timing of U.S. stimulus tapering and as investors support currencies with greater potential for strength, a Reuters poll found.
In an Aug. 2-4 survey, the outlook for emerging market currencies was mixed against a range-bound dollar, depending on which central bank has begun raising interest rates or has potential for hikes.
The South African rand was expected to weaken about 1% to 14.4/$ in six months while the Brazilian real was forecast to gain 2% to 5.1/$ and the Russian rouble to make 1.2% gains to 72.0/$ in the same time frame.
""On a tactical basis, recent weeks have made clear that the currencies of high-carry hikers...have been able to weather hawkish shocks from the U.S., as long as monetary policy support continues,"" noted Zach Pandl, co-head of foreign exchange strategy for Goldman Sachs (NYSE:GS).
Brazil's central bank has positioned itself as a high yield choice after delivering interest rate hikes, and raised the spectre of further increases ahead.
""Overall, the combination of deep value, high carry, and continued support from a rapid hiking cycle may mean that the real can outperform its typical 'betas' during bouts of risk-off price action this summer,"" Pandl added. 
Reuters poll graphic on the outlook for USD/ZAR, USD/CNY, USD/RUB and USD/INR: https://fingfx.thomsonreuters.com/gfx/polling/gdvzyrazkpw/EM%20FX%20graphics.PNG 
When asked what would be the top driver of EMFX in the next three months, 37 of 59 respondents said monetary policy developments and 18 said the spread of new variants of the coronavirus.
South Africa's interest rate hiking cycle is expected to kick off in early 2022, a little later than other central banks like Russia, which raised rates by 100 basis points to 6.5% last month with more hikes expected. 
Reuters poll graphic on emerging market currencies outlook: https://fingfx.thomsonreuters.com/gfx/polling/movanmoxjpa/EM%20FX%20August%202021%20(1).png 
For low yielders like the Korean won and Thai baht, gains are expected in the short-term and over 4% each in 12 months, a sign of favor for less risky currencies.
Investors turned bearish on the Chinese yuan for the first time since April as China's regulatory crackdown on private sector firms sent jitters through markets.
The yuan, which posted a second month of losses in July, was predicted to trade in a tight range in 12 months as a slowing economic recovery and worries over growing domestic COVID-19 cases hurt the tightly-controlled currency.
""The Politburo is now suggesting China will be 'setting its own agenda' on economic policy going forward, which implies that even if the U.S. moves towards tapering and rate hikes, Beijing will stick with further easing in both fiscal and monetary policy - and channeled specifically to the sectors it wants,"" said Michael Every, global strategist at Rabobank.
""That is likely to mean a major increase in downward pressure on CNY going forward – which may then trigger a policy response on trade from the White House, if recent history is any guide.""
The Turkish lira, which has been the worst-performing EM currency so far in 2021 after President Tayyip Erdogan's interference in monetary policy and his sacking of a hawkish governor earlier this year, is set to fall another 11% to 9.4/$ in the next 12 months.

India's rupee, which dropped to its lowest level in three months last in July, was expected to depreciate 1.3% to 75.1/$ in a year.
""We expect most EM currencies to fall against the dollar, especially those of economies which are dependent on commodity exports and/or have weak balance sheets that leave them vulnerable to higher Treasury yields,"" said Jonathan Petersen, markets economist at Capital Economics. 
 
"
100,"<span>Aug 04, 2021 08:15PM ET</span>",,,,,,"By Hari Kishan
BENGALURU (Reuters) - After a recent spill, the dollar looks a bit rudderless, waiting for direction on U.S. monetary policy, according to foreign exchange strategists polled by Reuters who predicted the currency will have ceded more ground 12 months from now.
Having fallen from a 15-week high set a fortnight ago, the dollar is still up over 2% for the year, although that gain is expected to be erased within 12 months.
""The base presumption is...fairly rangebound from here, but it entirely depends on what we see happening in terms of fiscal or monetary policy,"" said Michael Every, global strategist at Rabobank. ""This is where FX forecasting becomes something of a joke: you're forecasting one thing based on another thing."" 
At its July meeting, the Fed offered no clear path on when it would begin to taper its $120 billion in monthly asset purchases. Markets are looking to the annual meeting at Jackson Hole that the Fed will host later this month for any hints. 
The Aug 2-4 poll of over 60 foreign exchange strategists showed expectations for the dollar to weaken against most major currencies in 12 months, a broad view they have held for over a year.
When asked how confident they were in that weaker dollar outlook, a strong majority of 39 of 62 - over 60% - said they were not confident or not at all confident. The remaining 23 said they were either confident or very confident.
Over 55% of forecasters, 36 of 63, who answered an additional question said volatility in currency markets over the next three months would increase. Twenty-three said it would stay the same and only four said it would decrease. 
Reuters poll graphic on major currency market outlook: https://fingfx.thomsonreuters.com/gfx/polling/jnvwegrqlvw/FX%20August%202021%20(1).png 
The dollar has followed no particular pattern in recent months, from tracking higher U.S. Treasury yields to attracting safe-haven flows, wrong-footing speculators who had placed large bets against the currency.
While the latest positioning data showed net dollar longs rising to their highest level since early March 2020, the currency is down about 1% from last Monday.
""The dollar on the whole has been disappointing. Most people started the year expecting dollar weakness as we did. It is up a bit for the year, but not enormously higher - the market has been driven up by the sort of hard-to-price uncertainty related to COVID variants,"" said Steve Englander, head of global G10 FX research at Standard Chartered (OTC:SCBFF).
""The dollar strength we're seeing is largely safe-haven,"" he added, referring to its broad resilience.
Other safe-haven currencies like the Japanese yen and the Swiss franc, which have underperformed for the year, were up 1.3% and 2.2%, respectively, last month. 
Reuters poll graphic on the outlook for EUR/USD, USD/JPY,
GBP/USD and USD/CHF: https://fingfx.thomsonreuters.com/gfx/polling/akvezgydjpr/Major%20graphics%20for%20fx%20poll.PNG 
In the meantime, Fed policymakers have been giving mixed signals on the timing of the taper, or winding down of its monetary stimulus program. 
""The Fed didn't give any indication they're going to taper recently but a few people in the Fed are saying they are,"" said Rabobank's Every. ""So, which one is the real voice? Which one is the actual Fed speaking?""
Analysts appeared split not just on the timing of the taper but what that would do to the dollar.
""As long as they (the Fed) don't see inflation priced into labor markets and elements of wage price cycles, they're going to treat it as transitory. So all of that is risk positive and dollar negative,"" said Standard Chartered's Englander.

Brian Rose, senior economist at UBS Global Wealth Management, had a different view.
""We think the Fed is getting closer to announcing tapering. For example, yesterday, one of the FOMC team members called for more rapid tapering...that kind of prospect of the Fed tightening should benefit the dollar,"" he said. 
 
"
101,"<span>Aug 04, 2021 03:35PM ET</span>",,,,,,"By David Henry
NEW YORK (Reuters) - The dollar held gains on Wednesday after a quick recovery from an earlier fall as markets chose to focus on a suggestion from a top U.S. Federal Reserve official that the central bank may reduce support for the improving economy more quickly than widely thought.
The bullish comments on the U.S. economy, by Fed Vice Chair Richard Clarida, triggered a rebound in U.S. Treasury yields and turned market attention away from the release two hours earlier of an unexpectedly weak private employment report that had driven the dollar down.
The dollar swung from being down 0.3% for the day to up 0.3%on the opposing clues on whether the United States will see strong economic growth and higher interest rates or a serious drag from the coronavirus pandemic.
The ADP National Employment Report was seen as possibly foreshadowing softness in July jobs data due on Friday. But there were doubts about its value as a predictor and another report showed U.S. service industry activity jumping to a record high in July. 
The currency markets have been expecting Friday's non-farm payrolls report to be the next big catalyst for exchange rates, followed by comments expected at a symposium of central bankers at the end of this month in Jackson Hole, Wyoming.
In the afternoon in New York, the dollar index against major currencies was up 0.2% to 92.246.
The Japanese yen, often seen as a competing safe haven, was a big beneficiary of the dollar's initial fall on the ADP report and gained to 108.77 per dollar, but couldn't hold its break below 109. The dollar was last trading at 109.45 yen, up 0.4%.
The euro and British pound also swung against the greenback. The euro was last trading at $1.1840, off 0.2% for the day. Sterling was down 0.2% to $1.3889. 
The initial downdraft came when the ADP report showed U.S. private payrolls increased about half as much as economists had expected, likely constrained by shortages of workers and raw materials.
""It was a fairly big disappointment,"" said Mazen Issa, senior currency strategist at TD Securities.
The ADP report has a mixed record of predicting the government report, Issa said, but added, ""the miss is substantial enough that the markets may be a little bit more nervous going into Friday's report.""
Federal Reserve Chair Jerome Powell and other policy makers have recently emphasized that upcoming employment reports will be critical to the board's decisions about when and how to cut back on support for the economy.
Fed policy maker Robert Kaplan told Reuters on Wednesday that more ""progress"" in the July and August jobs reports would be reason to start pulling back on bond purchases ""soon."" 
The dollar has lost value in recent weeks as declining yields made strategists question whether the U.S. economy will grow as much as they had expected in light of the spread of the highly contagious Delta variant of COVID-19.

Ether, the second-largest cryptocurrency, rose 7% to $2,690 ahead of an upcoming change in the Ethereum blockchain network that will take some tokens out of circulation.
Bitcoin rose 4% to $39,640. 
 
"
102,"<span>Aug 04, 2021 03:09AM ET</span>",,,,,,"(Bloomberg) --
The lira’s best month this year may only serve to highlight the volatility that still haunts Turkish assets.
For JPMorgan Chase & Co.’s top executive in Turkey, swings in the currency remain a key hurdle to convincing investors to buy into the appeal of local securities.
Markets are also on alert for how price growth, already at a two-year high, performs in the months ahead, Mustafa Bagriacik, senior country officer for Turkey and Azerbaijan for the U.S. lender, said in an interview.
“The predictability of inflation and the currency are the two most important things to increase appetite for lira-based assets,” he said. “If you can fix those, the rest will follow.”
The lira rose 3% against the dollar in July, bolstered by the U.S. Federal Reserve’s dovish tilt and as concerns over a premature interest-rate cut in Turkey faded. That’s the best performance across emerging markets, and a stark turnaround for a currency that tumbled to a record low earlier this year.
Still, at more than 14%, the lira’s implied volatility over the next three months remains among the world’s highest, undermining the currency’s yield appeal. It’s also deterring capital inflows, according to Bagriacik, which the economy needs to finance its current-account shortfall.
Central Bank Governor Sahap Kavcioglu has kept the policy rate unchanged at 19% since he was appointed in March, looking past President Recep Tayyip Erdogan’s calls for looser policy. And it means the lira now boasts one of the highest nominal rates in the developing world.
Yet foreign investors spooked by the market rout that followed his predecessor’s ouster have pulled a net a $472 million out of the local-currency bond market since then, a sharp unwind that’s seen cumulative inflows into the securities top $1.3 billion this year.
‘Signficant Funding’
“When you look at comparable countries/regions like Russia, South Africa, MENA, they are getting significant funding from the global markets that obviously helps their growth,” Bagriacik said.
Inflation meanwhile has risen almost every month this year. Higher energy costs and the impact of a reopening economy on everything from food to apparels drove the pace of price gains to an annual 18.95% in July, nearly reaching the level of the central bank’s benchmark interest rate.
The central bank raised its year-end inflation forecast to 14.1% from 12.2% last week. Less than two years ago, annual inflation was briefly below 9%.
The bearish sentiment is also evident in the market for so-called risk reversals, where the premium investors pay for options to sell the currency over those to buy it stands at more than 6%. That’s more than double the rate on the Russian ruble, the closest runner up.
“In Turkey, inflation is something that everybody’s worried about at the moment,” Bagriacik said. “For the next couple of months, markets will be looking at the trend of inflation for the rest of the year, and most importantly for 2022 guidance.”
Other highlights from the interview are as follows:
©2021 Bloomberg L.P.
 "
103,"<span>Aug 04, 2021 03:00AM ET</span>",,,,,,"By Peter Nurse
Investing.com - The dollar edged lower Wednesday, remaining near recent lows ahead of the release of key U.S. employment data which could guide monetary policy thinking at the Federal Reserve.
At 2:55 AM ET (0755 GMT), the Dollar Index, which tracks the greenback against a basket of six other currencies, traded 0.1% lower at 91.990, just above last week’s low of 91.775, the weakest since June 28.
USD/JPY rose 0.1% to 109.10, GBP/USD gained 0.1% to 1.3931, EUR/USD traded 0.1% higher at 1.1871, and the risk-sensitive AUD/USD rose 0.1% to 0.7404.
The dollar has struggled to make any headway since Federal Reserve Chairman Jerome Powell indicated last week that interest rate increases were still in the distance, stating that more progress was still needed, particularly in the labor market.
With improvements in the employment numbers seen as a precondition for raising rates, traders will be watching closely the release at the ADP payrolls report, due at 8:15 AM ET (1215 GMT), for guidance.
Analysts are looking for 695,000 private sector jobs to have been added last month, marginally better than the previous month, ahead of Thursday’s initial jobless claims and then Friday's key nonfarm payrolls.
A U.S. services survey will also be watched for a guide of the state of the economic recovery, as well as a speech from Federal Reserve Vice Chair Richard Clarida.
Elsewhere, NZD/USD rose 0.6% to 0.7055 after New Zealand’s unemployment rate fell more than forecast in the second quarter, increasing the likelihood of interest rate hikes in the near future.
The jobless rate fell to 4% from a revised 4.6% in the first quarter. This, adding to the annual inflation rate surging to 3.3% in the second quarter, suggests the country’s central bank could start to raise interest rates as soon as this month.
USD/BRL rose marginally to 5.1975 ahead of the latest policy-setting meeting of Brazil’s central bank. In June, the central bank lifted its benchmark Selic interest rate by 75 basis points to 4.25%, its third consecutive hike, in order to fight inflation, which was running substantially above target. Analysts expect a full one percentage point hike in the Selic this week.
 "
104,"<span>Aug 04, 2021 01:47AM ET</span>",,,,,,"By Gina Lee
Investing.com – The dollar was down, remaining near recent lows on Wednesday morning in Asia. Better-than-expected employment data in New Zealand raised expectations for interest rate hikes, while U.S. jobs data due throughout the week could indicate the U.S. Federal Reserve’s timetable for the same.
The U.S. Dollar Index that tracks the greenback against a basket of other currencies inched down 0.08% to 92.017 by 1:38 AM ET (5:38 AM GMT).
The USD/JPY pair inched up 0.01% to 109.06, with the Japanese services purchasing managers’ index (PMI) for July at 47.4.
The AUD/USD pair inched up 0.07% to 0.7399 and the NZD/USD pair was up 0.54% to 0.7052. In New Zealand, the employment change grew 1% quarter-on-quarter in the second quarter of 2021, while the unemployment rate was at a lower-than-expected 4%.
""We've flown past full employment, and the economy is becoming quite overheated,"" ANZ analysts told Reuters, who expect 25 basis point interest rate hikes from the Reserve Bank of New Zealand in August, October, November, February and May to carry New Zealand dollar rates from 0.25% currently to 1.5% by mid-2022.
The USD/CNY pair edged down 0.15% to 6.4605. China's private sector Caixin services PMI, released earlier in the day, was 54.9 in July, higher than the 50.3 figure from the previous month.
The GBP/USD pair inched up 0.09% to 1.3926.
In the U.S., ADP non-farm employment change for July, the Markit composite manufacturing PMI, the services PMI and the Institute of Supply Management (ISM) non-manufacturing PMI are due later in the day. The latest U.S. jobs report, including non-farm payrolls, is also due on Friday.
The data could help investors gauge the Fed’s timeline for both interest rate hikes and asset tapering. However, the dollar has now slipped more than 1% from a 15-week peak it hit a fortnight ago as investors question the strength and speed of the global economic recovery.
""The big dollar picture is that there is a pullback in Fed hike expectations, and we've seen the U.S. dollar head south,” with the focus now on the rates implications of jobs data, National Australia Bank (OTC:NABZY) senior strategist Rodrigo Catril told Reuters.
""We've all seen progress in the labor market, but the question is how much is good enough,"" he added. However, reaching the Fed’s target for this growth could take several consecutive months.
Safe-haven currencies have benefited from the weaker dollar as concerns about the number of COVID-19 cases globally remain. The Japanese yen has gained about 2.5% against the dollar in a month and touching its highest since late May during the previous session after falling since the start of 2021.
Another focal point for investors is the Bank of England’s policy decision, due to be handed down on Thursday. Swaps markets are already pricing an interest rate liftoff around June 2022.
""If the BOE communicates a more cautious outlook, then we could see hike bets by June 2022 pushed back, putting some pressure on sterling,"" Pepperstone research strategist at brokerage Luke Suddards told Reuters."
105,"<span>Aug 03, 2021 03:46PM ET</span>",,,,,,"By David Henry
NEW YORK (Reuters) - The U.S. dollar steadied on Tuesday, after having lost value against the Japanese yen and Swiss franc, as questions about slowing U.S. economic growth and the COVID-19 Delta variant challenged risk appetite.
The U.S. dollar dipped below 109 yen, and for a second day gave up as much as 0.4% before recovering half of the day's loss to 109.1 yen. 
It traded against the Swiss franc as much as 0.3% lower and leveled off with a 0.1% decline for the day. The franc also gained against the euro to its greatest value in nine months.
""The Swiss franc and the yen are benefiting as rising coronavirus cases cloud the outlook for growth,"" said Joe Manimbo, senior market strategist at  Western Union  (NYSE:WU) Business Solutions. 
But the moves to the safe haven franc and yen also came alongside reminders that currencies are sensitive to talk from central bankers about pulling back on bond purchases and eventually raising rates as their economies come out of the worst of the coronavirus pandemic. 
Relatively hawkish comments by central bank officials in Australia and New Zealand on Tuesday led the Australian dollar and the Kiwi dollar to big gains among major currencies.
The index that measures the dollar's strength against a basket of peers was up by a hair to 92.046 at 1902 GMT after declining slightly on Monday.
Last week the dollar lost nearly 1% as U.S. Federal Reserve policy makers said they expected it would still be while before job growth allowed them to pull back on support for the economy.
Strategists have said they do not expect major moves in the dollar before Friday's U.S. jobs report and maybe not until Fed officials speak at the end of August at a symposium of central bankers in Jackson Hole, Wyoming.
The euro was a touch lower at $1.1865, having lost momentum after hitting a one-month high of $1.1909 on Friday. The British pound gained 0.2% to $1.3915.
On Thursday the Bank of England will meet and could send hawkish signals on its policies amid optimism about the British economy.
The 10-year U.S. Treasury yield slipped again early on Tuesday before coming back in the afternoon in New York to near Monday's level of 1.179%. The 10-year yield has been trending generally downward since the end of March.
Market watchers have pointed to the decline in the 10-year yield as a sign of coming disappointment in economic growth, especially with the rise of the Delta variant of COVID-19.

""What's keeping the dollar from really benefiting from the flight to safety is that Treasury yields continue to grind lower,"" Manimbo said.
In the United States, COVID-19 hospital admissions in Louisiana and Florida have hit a new peak though top U.S. health expert Anthony Fauci has ruled out another lockdown in the country. 
 
"
106,"<span>Aug 03, 2021 02:58AM ET</span>",,,,,,"By Peter Nurse
Investing.com -- The dollar edged lower Tuesday in tight trading ranges, with traders reluctant to take strong positions ahead of the release of key U.S. employment data at the end of the week.
At 2:55 AM ET (0755 GMT), the Dollar Index, which tracks the greenback against a basket of six other currencies, traded marginally lower at 92.028.
USD/JPY dropped 0.1% to 109.14, near to the mid-July low of 109.07, GBP/USD gained 0.1% to 1.3891 and EUR/USD traded 0.1% higher at 1.1875.
The dollar has trended lower since Federal Reserve Chairman Jerome Powell indicated last week that interest rate increases were still a long way away, falling to a low of 91.775 on Friday, the weakest since June 28.
An Institute for Supply Management report on Monday showed July U.S. manufacturing growth slowed for the second straight month, a release that played into Powell’s belief that more economic progress was needed before the central bank started tapering its huge bond-buying program.
Economic data later Tuesday centers around June factory orders, which are forecast to grow 1.0% on the month, slowing from 1.7% growth the previous month. 
But all eyes will be on Friday’s official jobs report which will provide some indications of how sustained the U.S. recovery has been in July. Economists are looking for an increase of 900,000 jobs, which would be the biggest increase for 11 months.
Elsewhere, AUD/USD rose 0.5% to 0.7399 after the Reserve Bank of Australia surprised the market by keeping to its plan to taper its bond purchases even with Covid-related lockdowns in a number of cities likely to derail the country’s economic recovery.
Many traders had expected the central bank to reverse its tapering plan given the new wave of Covid-19 cases, but this move shows an underlying confidence that the economy will bounce back quickly once restrictions are removed.
USD/TRY rose 0.3% to 8.3680 ahead of the release of the latest Turkish inflation data, which could influence the interest rate decisions of the central bank.
Inflation is likely to climb to an annual 18.6% in July, up from 17.5% in June, according to a survey of analysts by Bloomberg, which would likely reduce the chances of an interest-rate cut in the near future.
 "
107,"<span>Aug 03, 2021 12:24AM ET</span>",,,,,,"By Gina Lee
Investing.com – The dollar was down on Tuesday morning in Asia, recording losses against the safe-haven Japanese yen. Concerns over the most recent COVID-19 outbreaks globally, as well as U.S. manufacturing data released on Monday, led investors to wind back bets on a strong economic recovery from the virus.
The U.S. Dollar Index that tracks the greenback against a basket of other currencies inched down 0.02% to 92.043 by 12:14 AM ET (4:14 AM GMT).
The USD/JPY pair inched down 0.07% to 109.20, the lowest level since late May 2021.
The AUD/USD pair inched up 0.10% to 0.7368 and the NZD/USD pair was up 0.37% to 0.6994.
The USD/CNY pair inched up 0.05% to 6.4656 and the GBP/USD pair edged up 0.12% to 1.3897.
""The market is moderately risk-off with bond yields falling off a bit since European trade yesterday. There is some caution as the Delta variant of COVID-19 is spreading in many places, even in China,"" Daiwa Securities senior strategist Yukio Ishizuki told Reuters.
The world’s second-largest economy is scrambling to curb its latest COVID-19 outbreak, which is spreading from the coast to inland cities. Other countries in the region, some of which had initial success at curbing the virus, have been struggling to contain their own outbreaks. Japan extended a state of emergency, currently covering Tokyo and Okinawa, to Osaka, Chiba, Kanagawa and Saitama prefectures on Monday.
The state of emergency, effective through Aug. 31, comes as the number of daily cases in Tokyo hit a record.
In Australia, Brisbane extended a lockdown on Monday while the military began patrols in Sydney to enforce the city’s restrictive measures.
The Reserve Bank of Australia will also hand down its policy decision later in the day, in which the central bank is widely expected to reverse an earlier decision to begin asset tapering. Across the Tasman Sea, the Reserve Bank of New Zealand said it would begin consultations to tighten mortgage lending standards amid an inflated housing market.
The Delta variant, described as contagious as chickenpox and far more contagious than the common cold or flu by the U.S. Centers for Disease Control and Prevention (CDC) earlier in the week, also contributed to rising numbers of cases in the U.S.
COVID-19 concerns overrode the progress on the U.S.’ $1 trillion infrastructure investment bill that could be ready for a final vote within the week.
Meanwhile, data released on Monday said the U.S. manufacturing purchasing managers index (PMI) was a better-than-expected 63.4 in July, while the Institute of Supply Management (ISM) manufacturing PMI was a lower-than-expected 59.5. The ISM manufacturing employment index was a better-than-expected 52.9 in July.
""From a historic perspective, a 59.5 manufacturing ISM reading is still a very robust activity reading. Nevertheless, reaction to the data release by the U.S. Treasuries market suggests the market is concerned over 'peak growth' and the potential for more slowdown ahead,"" National Australia Bank (OTC:NABZY) senior FX strategist Rodrigo Catril said in a note."
108,"<span>Aug 02, 2021 04:56PM ET</span>",,,,,,"(Fixes spelling of ""wavers"" in headline)
By David Henry
NEW YORK (Reuters) - The dollar eased slightly on Monday as markets assessed how tightly to embrace risk following dovish statements from Federal Reserve policy makers last week and mixed economic data. 
The dollar index =USD, which measures the currency against six major peers, was down less than 0.1% at 92.05 in the afternoon in New York after having been down about 0.2% on the day. 
The index last week dropped 0.9%, the dollar's worst week since early May, as it turned away from the previous week's 3-1/2-month high when traders were positioning for a speedy start of Fed tapering of support for the economy. 
""The U.S. dollar has begun August with a heavier tone as risk appetites rebuild,"" Marc Chandler, chief market strategist at Bannockburn Global Forex, said in a note to clients. 
But the additional risk appetite in the dollar seemed satisfied after U.S. 10-year Treasury yields fell and stocks lost momentum after a report in the morning that U.S. manufacturing activity grew in July, but at a slower pace. (Full Story) (Full Story) (Full Story) 
U.S. Treasury bond yields fell to 1.18% on Monday afternoon from 1.226% on Friday and real yields - adjusted for inflation - reached record lows US10YT=RR, US10YTIP=RR. 
The U.S. manufacturing report reinforced the idea that growth may have peaked. 
The euro was up less than 0.1% on the day at $1.187 EUR=EBS. It showed little reaction to a Purchasing Managers Index (PMI) reading of July manufacturing that had been seen as a possible mover. (Full Story) 
The British pound also little changed at $1.389, ahead of a Bank of England meeting later in the week. (Full Story) 
The recent move away from the dollar hardened after dovish comments from Fed officials indicated that lower interest rates and tapering of support for the economy will probably not come as quickly as markets had begun to expect. 
In comments last Wednesday, following a meeting of Fed policy makers, Fed Chair Jerome Powell said considerations of higher interest rates were ""a ways away."" The tone was affirmed on Friday when Fed Governor Lael Brainard said Friday ""employment has some distance to go"" to improve enough for the Fed to back away from support for the economy. (Full Story) 
Currency markets seemed ready to hold off on bigger moves ahead of the U.S. July nonfarm payrolls report, due on Friday. Another possible turning point could come at the end of this month when central bankers meet for an annual symposium in Jackson Hole, Wyoming. Fed officials could use the forum to shift, or affirm, their tone. 
A dollar rally ""is unlikely to resume in force until a more hawkish Fed narrative takes hold,"" Win Thin, global head of currency strategy at Brown Brothers Harriman, said in a note. He added that he is bullish on the dollar and said he expects strong economic growth into the third quarter. 
(For graphic on Graphic Dollar index - https://fingfx.thomsonreuters.com/gfx/mkt/znpnedqewvl/dollar.PNG) 
NatWest analysts said ""exit strategies"" from government and central bank support programs, as well as new lockdowns, will drive currencies in the near term. Investors will be watching this week's meetings at the Bank of England and Reserve Bank of Australia. 

While sterling is supported by the possibility of an early end to BOE stimulus, the Australian central bank could well backtrack on its previous decision to taper stimulus, as protracted COVID-19 lockdowns weigh on growth. 
The Aussie was up 0.2% at $0.7363 AUD=D3. 
 
"
