,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
163,"<span>Mar 07, 2022 05:15AM ET</span>",,,,,,"By John Revill
ZURICH (Reuters) - The Swiss National Bank repeated on Monday its pledge to intervene on the currency markets to curb a rise in the franc after safe-haven inflows driven by the Ukraine conflict briefly pushed the currency above parity with the euro.
The euro/franc exchange rate fell to 0.9910 in Asia overnight, as investors sought refuge in the Swiss currency. The valuation is the highest level for the franc since January 2015 when the Swiss central bank scrapped its peg to the euro.
""The Swiss franc is currently sought after as a refuge currency, along with the U.S. dollar and the yen,"" the central bank said in a statement.
""The Swiss franc continues to be highly valued,"" it added. ""The SNB remains prepared to intervene in the foreign exchange market if necessary.""
The verbal intervention is an unusual move by the central bank, which last gave a separate statement indicating its concerns about the franc's appreciation after Britain voted to leave the European Union in 2016.
""While the SNB has been rather relaxed about the appreciation of the Swiss franc in the last months ... a drop below parity could change its attitude because parity is also a psychologically important threshold,"" said UBS economist Alessandro Bee.
The SNB said the increased valuation of the franc, which is a danger for Switzerland's export-dominated economy, also recognised the inflation differentials between Switzerland and other countries.
Swiss consumer price inflation rose to a higher-than-expected 2.2% in February, its highest level since 2008 but well below the 5.8% level in the neighbouring euro zone, Switzerland's biggest export market.
The SNB on Monday said it said it looked at the overall currency situation rather than individual currency pairs.
Sight deposit data, a proxy for the SNB's foreign currency purchases, showed a rise of just 500 million francs last week, indicating a small amount of intervention.
""I expect the SNB to fight this appreciation only moderately – because it cannot change the environment for investors that just seek safety,"" said J. Safra Sarasin economist Karsten Junius.
Russia's invasion of Ukraine, which it calls a ""special operation"" has introduced uncertainties as the global economy looks to move towards monetary policy normalisation, SNB Governing Board Member Andrea Maechler said in an interview published on Saturday.

Her comments indicated the crisis had delayed SNB plans to retreat from negative interest rates and foreign currency purchases which have been the foundation of its expansive approach.
The central bank gives its next monetary policy update on March 24. 
 
"
164,"<span>Mar 07, 2022 03:21AM ET</span>",,,,,,"By Peter Nurse
Investing.com - The U.S. dollar tracked higher while the euro slumped to a fresh low as soaring crude prices raised fears that the war in Ukraine will result in a stagflationary shock, particularly to countries in Europe. 
At 3:20 AM ET (0820 GMT), the Dollar Index, which tracks the greenback against a basket of six other currencies, traded 0.3% higher at 98.957, just off last week’s 22-month top of 99.220 on the back of strong employment data.
EUR/USD fell 0.5% to 1.0871, after earlier falling to its lowest level since May, and seemingly heading towards its 2020 trough of 1.0636. 
Fight in Ukraine continues to intensify, with Russian troops closing in on Mykolaiv, a city of half a million people near Odessa. 
This has resulted in the United States and Europe looking at bans on Russian crude imports in order to punish the Putin regime, prompting oil prices to leap to highs not seen since 2008.
“The repercussions for energy prices are most severe in Europe due to its energy dependency on imports,” said analysts at Nordea, in a note. “European households spend a higher proportion of their income on heating/gas/electricity compared to American households. Hence, the economic ramifications will be more pronounced for the European economies than in the U.S.”
This puts the spotlight on the European Central Bank, which meets on Thursday, as the policymakers will face a complicated picture of rising prices but also a severe threat to future growth.
“The ECB has very hard decisions to make, but to keep its options open, it will likely decide in favor of a faster taper of its net asset purchases,” Nordea added. “The wish to normalize policy is strong within the Governing Council.”
It was not only against the dollar that the euro weakens, the single currency also briefly sank below parity versus the safe-haven Swiss franc for the first time in seven years.
This prompted the Swiss National Bank to state that it was prepared to intervene in the foreign exchange market if necessary, the sort of language the Swiss central bank uses when it feels that its currency has strengthened too much, to the detriment of its exports.
Elsewhere, USD/JPY traded 0.2% higher at 115.03, GBP/USD fell 0.1% to 1.3208, just above a two-month low, while AUD/USD soared 0.7% to 0.7419, helped by the soaring commodity prices.
USD/CNY traded flat at 6.3179, despite China announcing an economic growth target of around 5.5% this year, sharply lower than last year's 8.1% GDP growth.
USD/RUB rose 12.5% to 135.4900, with the ruble falling to a fresh record low in thin offshore trade with local markets closed for trading.
The ruble has lost more than 40% of its value against the dollar on the back of Russia’s invasion of Ukraine and the associated Western sanctions."
165,"<span>Mar 06, 2022 11:11PM ET</span>",,,,,,"By Gina Lee
Investing.com – The dollar was up on Monday morning in Asia, with the euro falling to a fresh 22-month low against the dollar and hitting multi-year lows on the yen, Swiss franc, and the pound. The ongoing conflict in Ukraine drove up commodity prices and stoked fears of a stagflationary shock that would hit Europe the hardest.
The U.S. Dollar Index that tracks the greenback against a basket of other currencies was up 0.27% to 98.933 by 11:04 PM ET (4:04 AM GMT). It was near a 22-month peak of 98.925 hit on Friday.
The USD/JPY pair edged up 0.10% to 114.90.
The AUD/USD pair gained 0.62% to 0.7416 and the NZD/USD pair was up 0.48% to 0.6893.
The USD/CNY pair inched up 0.07% to 6.3224. Trade data released earlier in the day showed that exports grew 16.3% year-on-year in February 2022, while imports grew 15.5% year-on-year, and the trade balance was $115.95 billion.
The GBP/USD pair edged down 0.12% to 1.3209.
The euro was down as much as 0.6% to $1.0864 earlier in the session, the lowest since May 2020, and was on the way to its 2020 low around $1.0636. It also fell below one Swiss franc, hitting 0.9982 for the first time since the franc quit its euro peg in 2015.
Oil futures, which surged more than 20% last week, climbed 10% as the U.S. and Europe look to ban Russian imports.
""This is very bad news for global growth, particularly Europe, given their dependence on gas from Russia,"" ANZ analysts said in a note.
""All up, it's another big, ugly supply shock on top of lingering COVID-19 impacts, with serious inflationary consequences that give central banks absolutely no room to 'give growth a chance'.""
The conflict in Ukraine intensified over the weekend, with attempts at a ceasefire to allow civilians to evacuate from the city of Mariupol having seemingly failed so far.
The euro fell to a 15-month low of 124.78 yen and hit its lowest since mid-2016 against the pound at 82.23 pence.
In Asia Pacific, the Australian dollar was up 0.3% to a four-month high. Spot prices for Australian coal climbed more than 70% in about a week as buyers seek alternatives to Russian energy, and wheat is also up about 50% since early February. The Australian dollar is also up more than 10% against the euro in around a month. The New Zealand dollar is up to a seven-week high, although it could give up those gains if the geopolitical situation deteriorates and the war in Ukraine drags on.
Meanwhile, the European Central Bank will hand down its policy decision later in the week, with the central bank expected to wait until the last months of 2022 to hike its interest rates, according to a Reuters poll. The U.S. will also release its consumer price index later in the week."
166,"<span>Mar 04, 2022 06:01PM ET</span>","(Reuters) -The rouble ended the week down more than 20% against the dollar and euro in Moscow trading on Friday and dropped a third of its value on other platforms this week as the country's economy buckles under the pressure of sanctions meant to isolate Russia in response to its invasion of Ukraine.
Russia's credit rating was cut deeper into junk by S&P Global (NYSE:SPGI), following similar moves from Moody's (NYSE:MCO) and Fitch, as international sanctions ramped up the chances of a default. Russian forces in Ukraine sparked worldwide alarm as they seized Europe's biggest nuclear power plant.
Thousands of people are believed to have been killed or wounded and more than 1 million refugees have fled Ukraine since the Feb. 24 start of the Russian invasion.
The rouble ended the week at 105 per dollar from 83 last Friday in Moscow, though it strengthened 1% on the session from its Thursday close. Against the euro, it closed just below 119 from 93 last week. 
It hit a record low against the dollar on Thursday, and the euro on Friday.
On the EBS platform, the rouble closed down 12.9% on the day against the dollar at 124, for a decline of 32% this week alone, the most for any week on records back to 2007. The bid-ask spread was very wide throughout the day in what traders called a sign of evaporating liquidity. 
Dmitry Polevoy, investment director at Locko Invest, cautioned that the sanctions imposed on Russia over the Ukraine invasion - which Moscow says is not designed to occupy territory - would lead to an economic shock of a magnitude not seen in a long time.
""Russian assets are being destroyed in value,"" said Cristian Maggio, head of portfolio strategy at TD Securities.
Russia five-year credit defaults swaps - a measure of the cost of insuring exposure to its debt - stood at 1,565 basis points (bps), up from Thursday's 1,412 bps close but still some way away from the record close of 1,973 on Monday, data from IHS Markit showed.
Moscow stock trading remained closed and bonds showed wide bid-ask spreads in little to no volume, as they did for most of the week.
On Friday, the Russian central bank lowered the commission on foreign exchange purchases by individuals via brokers to 12% from 30%. Analysts said an earlier move to hike the commission to 30% for purchases of currencies like the dollar, euro and British pound had led to distortions like a surge in demand for other currencies like the Chinese yuan and Japanese yen.
In a move to try to stabilise wildly fluctuating markets, the Moscow Exchange imposed a ban on short selling of euro currency and stock instruments.
Citing a deterioration in borrowing conditions, the finance ministry paused issuance of OFZ treasury bonds for households. There were roughly 39 billion roubles ($343.5 million) of the retail investments outstanding as of Jan. 1.

For Russian equities guide see
For Russian treasury bonds see
 
",,,,,
167,"<span>Mar 04, 2022 05:51PM ET</span>",,,,,,"By Gertrude Chavez-Dreyfuss
NEW YORK (Reuters) - Speculators' net long positioning in the U.S. dollar dropped in the latest week to the lowest level since mid-August 2021, according to calculations by Reuters and U.S. Commodity Futures Trading Commission data released on Friday.
The value of the net long dollar position fell to $5.12 billion for the week ended March 1, from $5.80 billion the previous week. U.S. dollar net long positioning fell for a seventh consecutive week.
The U.S. dollar positioning was derived from net contracts of International Monetary Market speculators in the Japanese yen, euro, British pound, Swiss franc, as well as Canadian and Australian dollars.
In a wider measure of dollar positioning, which includes net contracts on the New Zealand dollar, Mexican peso, Brazilian real and Russian rouble, the greenback posted a net long position of $3.84 billion this week, from $5.05 billion in the prior week.
""Data released today showed a decline in U.S. dollar bullish sentiment despite elevated market anxiety owing to the Russian invasion of Ukraine,"" wrote Scotiabank in a research note after the release of the CFTC data.
Speculators also increased net long positioning on the euro to 64,939 contracts, the largest since July 2021.
Scotia, however, said positive drivers are limited for the euro. That should see investors trim net bullish positions on next week's data ""particularly ahead of a dovish ECB (European Central Bank) decision on Thursday given the risks posed by the Russian invasion of Ukraine.""
In the wake of Russia's attack and the consequent financial sanctions on the country, net longs on the Russian rouble were slashed to 9,674 contracts, the lowest since late January.
In cyptocurrencies, speculators turned net long on bitcoin futures, with 80 contracts, for the first time since the week of Feb. 1, CFTC data showed.
It has been a roller-coaster ride for bitcoin over the last couple of months. Like most risk assets, bitcoin has struggled amid growing expectations that the Federal Reserve will tighten monetary policy at its meeting later this month.
So far this year, bitcoin has fallen 14% versus the dollar. It was last down 7.2% at $39,411.
Japanese Yen (Contracts of 12,500,000 yen) 
$7.478 billion
01 Mar 2022 Prior week 
week 
Long 14,665 10,976 
Short 83,397 74,163 
Net -68,732 -63,187 
EURO (Contracts of 125,000 euros)
$-9.031 billion
01 Mar 2022 Prior week 
week 
Long 228,385 214,195 
Short 163,446 154,889 
Net 64,939 59,306 
POUND STERLING (Contracts of 62,500 pounds sterling)
$0.028 billion
01 Mar 2022 Prior week 
week 
Long 47,679 42,249 
Short 48,016 48,058 
Net -337 -5,809 
SWISS FRANC (Contracts of 125,000 Swiss francs)
$2.075 billion
01 Mar 2022 Prior week 
week 
Long 1,651 3,785 
Short 16,899 14,772 
Net -15,248 -10,987 
CANADIAN DOLLAR (Contracts of 100,000 Canadian dollars)
$-1.11 billion
01 Mar 2022 Prior week 
week 
Long 50,881 47,661 
Short 36,741 38,408 
Net 14,140 9,253 
AUSTRALIAN DOLLAR (Contracts of 100,000 Aussie dollars)
$5.678 billion 
01 Mar 2022 Prior week 
week 
Long 12,720 11,553 
Short 91,056 95,633 
Net -78,336 -84,080 
MEXICAN PESO (Contracts of 500,000 pesos)
$-1.027 billion
01 Mar 2022 Prior week 
week 
Long 74,971 72,846 
Short 32,593 56,021 
Net 42,378 16,825 
NEW ZEALAND DOLLAR (Contracts of 100,000 New Zealand dollars)
$0.957 billion 
01 Mar 2022 Prior week 
week 
Long 10,485 17,343 

Short 24,657 28,894 
Net -14,172 -11,551 
 
"
168,"<span>Mar 04, 2022 04:46PM ET</span>","By Caroline Valetkevitch
NEW YORK (Reuters) - The euro fell against major currencies and the U.S. dollar rallied on Friday as worries increased over the impact of the escalating Ukraine-Russia conflict, especially on Europe's growth outlook.
The euro fell below $1.10 against the dollar, hitting its weakest level since May 2020. It was last down 1.3% at $1.0923 in its biggest daily percentage decline since March 2020. The European single currency also hit a fresh seven-year low versus the safe-haven Swiss franc. 
Russian invasion forces seized Europe's biggest nuclear power plant on Friday. A blaze in a training building was extinguished and officials said the facility was now safe, while combat raged elsewhere in Ukraine in the second week of the assault launched by Russian President Vladimir Putin.
Against the Swiss franc, the euro was last down 1.2% at 1.0025 francs, close to parity, a level investors are watching closely in the event that it prompts intervention from the Swiss National Bank to weaken its currency. The euro also sank against sterling, hitting its lowest level since June 2016. Strategists worry that surging energy and gas prices will hit Europe's economic growth prospects.
Investors flocked to the U.S. dollar and other safe-haven currencies. The U.S. dollar index initially pared gains but then rallied further following data Friday that showed U.S. job growth surged in February. The index also rose 2% on the week, the largest weekly percentage gain since April 2020.
Employers in the United States added 678,000 jobs in February, more than economists' expectations of a gain of 400,000. Average hourly earnings were unchanged, however, compared with an expected 0.5% gain.
The index was last up 0.9% at 98.565, reaching its highest since May 2020, while the dollar was down 0.5% against the Japanese yen
""The most compelling story here is the flight to safety, which we've seen coming in ebbs and flows. It picked up overnight with the fire"" in Ukraine, said Amo Sahota, director at Klarity FX in San Francisco. ""That created a pop up in U.S. dollar across the board. 
""The big losses have really been focused on European currencies in particular,"" he said, noting that economists could be revising lower their European growth forecasts. 
Amid the crisis, the U.S. dollar has been ""the currency of choice,"" he said.
Also supporting the dollar, investors expect the U.S. Federal Reserve to raise interest rates at its March 15-16 meeting for the first time since the coronavirus pandemic.
Fed Chairman Jerome Powell in testimony before Congress this week reiterated that he supports a 25-basis-point hike this month.
In addition, the Czech National Bank said on Friday it was intervening in the market to stem the depreciation of the crown. Poland's central bank intervened this week, while Hungary delivered its most aggressive rate hike since 2008.
The rouble ended the week down more than 20% against the dollar and euro in Moscow trading on Friday. The rouble ended the week at 115 per dollar from 83 last Friday in Moscow, though it strengthened 1% on the session from its Thursday close. Against the euro, it closed just below 119 from 93 last week.
Commodity-linked currencies mostly extended recent gains. The Australian dollar was up 0.6% against the U.S. dollar, while the New Zealand dollar was up 0.9% against the U.S. dollar. But the U.S. dollar was up 0.4% against the Canadian dollar.
""Commodity currencies generally are doing very well, but it's intersting that North American commodity currencies are softer than others,"" Sahota said.
========================================================
Currency bid prices at 3:48PM (2048 GMT)
Description RIC Last U.S. Close Pct Change YTD Pct High Bid Low Bid 
Previous Change 
Session 
Dollar index 
98.5650 97.7200 +0.88% 3.034% +98.9250 +97.7200 
Euro/Dollar 
$1.0923 $1.1066 -1.28% +0.00% +$1.1068 +$1.0886 
Dollar/Yen 
114.8550 115.4400 -0.53% +0.00% +115.5500 +114.6500 
Euro/Yen 
125.46 127.76 -1.80% +0.00% +127.8100 +125.0800 
Dollar/Swiss 
0.9179 0.9171 +0.06% +0.00% +0.9210 +0.9166 
Sterling/Dollar 
$1.3234 $1.3345 -0.82% +0.00% +$1.3355 +$1.3202 
Dollar/Canadian 
1.2733 1.2683 +0.37% +0.00% +1.2792 +1.2670 
Aussie/Dollar 
$0.7370 $0.7329 +0.55% +0.00% +$0.7380 +$0.7301 
Euro/Swiss 
1.0025 1.0151 -1.24% +0.00% +1.0157 +1.0019 
Euro/Sterling 
0.8253 0.8284 -0.37% +0.00% +0.8295 +0.8232 
NZ 
Dollar/Dollar $0.6861 $0.6800 +0.93% +0.00% +$0.6871 +$0.6768 
Dollar/Norway 
8.9490 8.9215 +0.43% +0.00% +9.0505 +8.9040 
Euro/Norway 
9.7764 9.8583 -0.83% +0.00% +9.8838 +9.7662 
Dollar/Sweden 
9.8643 9.7338 -0.10% +0.00% +9.9621 +9.7368 

Euro/Sweden 
10.7736 10.7849 -0.10% +0.00% +10.8519 +10.7240  
 
",,,,,
169,"<span>Mar 04, 2022 02:41PM ET</span>","WARSAW (Reuters) - There is no risk that the Polish zloty will remain weak in the long-term, Poland's prime minister said on Friday, adding the government was working on measures that would support the country's economy, which was hit after the Russian invasion of Ukraine. 
The Polish currency has been under pressure since Russia began its invasion of Ukraine on Feb. 24, prompting the central bank to sell foreign currencies for zlotys. The last intervention was conducted on Friday, after the zloty fell to its lowest level since 2009.
""We know how to defend the zloty and there is no fear that the zloty will be a weak currency in the long run,"" Prime Minister Mateusz Morawiecki told private TV broadcaster Polsat News. 
He added that the government is working on measures that would reduce the negative impact on the economy due to the conflict in Ukraine. 
""It is time for an anti-Putin shield and we will be working on such a shield in the near future,"" he said, referring to Russian President Vladimir Putin.
""It will concern all those elements of economic life that suffer from war, such as economic growth, currency, inflation, interest rates. ... We are preparing such an anti-Putin shield,"" he added without giving further details. 

In a podcast also published on Friday Morawiecki called again for imposing more sanctions on Moscow. 
""With each passing day that Putin wages this war, the sanctions package should expand,"" he said. 
 
",,,,,
170,"<span>Mar 04, 2022 11:05AM ET</span>","By Gergely Szakacs and Alan Charlish
BUDAPEST/WARSAW (Reuters) -Russia's invasion of Ukraine is putting pressure on central banks along the European Union's eastern flank to prop up their weakening currencies, forcing Czech and Polish rate-setters into market interventions and Hungary into prolonged rate hikes.
The market sell-off in the wake of the Russian invasion on Feb. 24 and a looming energy price shock in Europe due to a surge in global oil and gas prices compound already strong underlying price pressures in the region, and the currencies' sharp weakening could fuel additional inflation.
Economists say against this backdrop, the region's central banks - which have been fighting inflation with rate hikes since June 2021 - have little choice now but to intervene as needed and tighten policy further even as the growth outlook is set to deteriorate as a result of the military conflict.
""The implications of the conflict for CEE-4 monetary policy are firmly hawkish, in our view,"" economists at Goldman Sachs (NYSE:GS) said.
""While the crisis is likely to have a dampening effect on growth, the combination of higher commodity prices and FX depreciation is significantly inflationary."" 
""Moreover, this pro-inflationary shock is occurring at a time when CEE-4 central banks have been trying to tighten financial conditions to bring exceptionally high inflation rates under control. The recent depreciation of CEE-4 exchange rates is making this task more difficult.""
Goldman Sachs has raised its forecast for peak official rates by 50 bps to 5.5% in Poland, Hungary, the Czech Republic and Romania.
On Friday, the Czech National Bank (CNB) intervened in the market against excessive volatility and crown depreciation, its first such move since abandoning a cap on the Czech currency in 2017, lifting the unit from 10-month-lows.
The CNB, which said ""it is active on the foreign exchange market and is conducting operations to mitigate excessive fluctuations and depreciation of the crown"", followed the Polish central bank in intervening on Friday.
The Czech central bank has already raised rates by 425 basis points since last June to bring its rate to a 20-year high of 4.5% and analysts see chances the bank will raise rates by up to 50 basis points at its next meeting in late March.
The National Bank of Poland also stepped in to prop up its currency by selling foreign currency for zlotys, while the National Bank of Hungary delivered its biggest rate increase since late-2008 to rein in the forint from successive all-time-lows.
Despite those moves, all three currencies, which started the year on a strong footing, have remained in the red for the year, with the zloty trading at 13-year-lows. The forint plumbed record lows this week, falling to 385.97 versus the euro by Friday afternoon from 372 on Monday. 
DOUBLE-DIGIT INFLATION
Central banks cannot do anything other than remain hawkish in the near term, economists at Wood and Co. said in a note, projecting a 2 percentage point drop in 2022 economic growth compared to their previous baseline due to the inflation shock.
""There is a high risk of double-digit inflation this year, moderating, but staying two-to-three times the central banks' targets in 2023E,"" they said.
Economists say rising Romanian swap yields also signal central bank intervention to keep the leu stable. 
The central bank has denied comment but it has a long track record of FX interventions to stem large currency volatility.
The National Bank of Poland meets next Tuesday when it is expected to raise its key rate by 50 bps to 3.25%.
The National Bank of Hungary holds a non-rate setting meeting on Tuesday, which some economists expect to turn into a rate-setting meeting after the bank exhausted its room for manoeuvre with Thursday's massive hike.
The bank raised its one-week deposit rate to 5.35%, just 5 bps shy of the top of its interest rate corridor.

Economists at UniCredit said the NBH could also end up having to intervene this year if government price caps to keep a lid on inflation, which rose to a near 15-year-high in January, are removed after an April general election.
""We believe that rate hikes cannot strengthen the currency on their own. If EUR/HUF remains close to 380 for longer, the FX pass-through could exceed 1pp,"" UniCredit said. The NBH has declined comment on direct market interventions.
 
",,,,,
171,"<span>Mar 04, 2022 09:42AM ET</span>",,,,,,"TORONTO (Reuters) - The Canadian dollar fell against its U.S. counterpart on Friday and was on track for a weekly decline as the intensifying war in Ukraine triggered a flight to quality, overshadowing encouraging U.S. jobs data.
Equity markets globally sank, while commodities and the save-haven U.S. dollar soared as the war in Ukraine escalated, with Russia seizing a big nuclear plant.
U.S. employers hired far more workers than expected in February, pushing the labor market closer to maximum employment. Canada sends about 75% of its exports to the United States, including oil.
U.S. crude prices were up 3.4% at $111.28 a barrel as fears over disruption to Russian oil exports in the face of Western sanctions offset the prospect of more Iranian supplies in the event of a nuclear deal with Tehran.
Canada's dollar will strengthen over the coming year as soaring commodity prices boost the domestic economic outlook and the Bank of Canada hikes interest further, but gains for the loonie will be less than previously thought, a Reuters poll showed.
The loonie was trading 0.7% lower at 1.2773 to the greenback, or 78.29 U.S. cents, its biggest decline since Jan. 3.
The currency touched its weakest level since Monday at 1.2790. For the week, it was on track to decline 0.5%.

The value of Canadian building permits fell by 8.8% in January from December, Statistics Canada said. Analysts had expected a gain of 2.0%.
Canadian government bond yields were lower across the curve, tracking the move in U.S. Treasuries. The 10-year fell 7 basis points to 1.708%. 
 
"
172,"<span>Mar 04, 2022 05:50AM ET</span>","
MOSCOW (Reuters) - Russia's largest bourse, Moscow Exchange, said on Friday Russian companies with direct access to trading will need to pay a 12% commission if they want to buy foreign currency, while freeing importing companies from paying the levy.
In a move to try to stabilise wildly fluctuating markets hit by Western sanctions, Russia earlier this week imposed a 30% commission on foreign exchange purchases by individuals via brokers but later lowered it to 12%. 
 
",,,,,
173,"<span>Mar 04, 2022 02:52AM ET</span>",,,,,,"By Peter Nurse
Investing.com - The U.S. dollar traded higher while the euro headed for its worst week in nine months as the intensifying war in Ukraine prompted safe haven flows as well as a hit to European growth expectations. 
At 2:50 AM ET (0750 GMT), the Dollar Index, which tracks the greenback against a basket of six other currencies, traded 0.3% higher at 98.055.
EUR/USD fell 0.5% to 1.1012, just above its lowest level since May 2020. The single currency has lost almost 2% against the U.S. currency this week, which would be its worst week since June 2021.
The catalyst to the latest forex moves was an attack by Russian troops on Ukraine's Zaporizhzhia nuclear power plant, the largest of its kind in Europe, as Moscow tightens its grip on its southern neighbor.
Energy prices have soared during this conflict as Western sanctions on Russia in the wake of its invasion of Ukraine have raised fears of severe energy shortages, mainly in Europe, given Russia’s importance in supplying the region with oil and gas. 
Russia taking control of this nuclear power station, or rendering it inactive, can only add to that narrative, to the detriment of future European economic growth.
""This war will be devastating for Ukraine. As for Russia, the short and longer-term implications will definitely hurt the economy. But EU countries will also be among those which will be hit the most by these sanctions,"" said analysts at ING, in a note.
Also adding support to the dollar was the confirmation by Federal Reserve Chair Jerome Powell, on the second day of his semi-annual testimony to Congress, that he would support a 25 basis point hike at the central bank’s meeting later this month in order to combat soaring inflation.
The main economic data release Friday will be the U.S. monthly employment report, at 8:30 AM ET (1330 GMT), which is expected to show another month of strong job growth, providing the Fed with room to lift interest rates.
While inflation is also an issue in Europe, the Russian invasion of Ukraine threatens to derail the European economic recovery from the pandemic and delay even further the European Central Bank’s slow progress toward policy normalization.
“The war's impact on eurozone growth could be anywhere in the 0.3%-1.0% region and the ECB will be treading very carefully when it comes to tightening policy,” ING added.
Elsewhere, USD/JPY traded flat at 115.47, GBP/USD fell 0.2% to 1.3325 and AUD/USD climbed 0.3% to 0.7351, with the Australian dollar helped by soaring commodity prices."
174,"<span>Mar 04, 2022 02:40AM ET</span>","
MOSCOW (Reuters) - The Moscow Exchange said on Friday it imposed a ban on short selling of euro currency and stock instruments, in a further move by Russian authorities are taking to stabilise its shattered markets.
Russian markets took a hit from a range of harsh economic and financial sanctions that the West imposed in response to Russia's invasion of Ukraine. 
 
",,,,,
175,"<span>Mar 04, 2022 01:27AM ET</span>",,,,,,"(Bloomberg) -- What seemed almost impossible a few months ago, is now growing into an appreciable risk: the euro may sink to parity with the dollar this year.
That’s what strategists are warning as the Russian invasion of Ukraine threatens to derail the European economic recovery from the pandemic and delay even further the European Central Bank’s glacial progress toward policy normalization.
The euro has been one of the worst performers among global currencies during the early stages of the Ukraine war, sliding 3.7% against the dollar over the past month to as low as $1.1010 on Friday. Traders have sold the shared currency as the welter of sanctions placed on Russia look to hurt the economies of the European nations most interlinked with Moscow.
“Right now the euro is the most liquid short available for investors,” said Stephen Miller, an investment consultant at GSFM, a unit of Canada’s CI Financial Corp. in Sydney. “The consequences of this conflict are going to last for a long, long time and it’s not unimaginable that we see euro test parity with the dollar over a 12-to-18-month horizon.” 
The probability that the euro will drop below parity with the greenback this year has climbed to 9.6%, according to Bloomberg’s FX Rate Forecast Model. That compares with odds of just 2.4% a month ago, when most observers still saw the prospect of a full-blown war in Ukraine as unlikely.
The common currency took another leg lower Friday after Ukrainian officials said Russian troops had shelled Europe’s largest nuclear power plant, located in the eastern part of their country. That sent the currency down to the cusp of the $1.10 level that it last touched in May 2020.
Adding to the euro’s downdraft is the difference between the dovish ECB and hawkish Federal Reserve, which is set to commence a cycle of raising interest rates at its March meeting.
“The war in Ukraine and the divergent monetary policy path between the EU and the Fed are seriously undermining the euro,” said Qi Gao, a currency strategist at Scotiabank in Singapore. “If this war drags on, there is a serious risk the euro will approach parity against the dollar.”
Traders are currently focusing on $1.10 -- to see how long that support level will hold out and prevent further declines.
“The longevity in this conflict will be a challenge for broader Europe and the weakness of the euro tends to be a natural play linked to this,” said George Boubouras, head of research at hedge fund K2 Asset Management in Melbourne. “I continue to see more pressure on the euro from here.”
 "
