,title,date,content
10,Consumer Reports names the worst vehicles,2016-03-16T18:33:22+0000,"['  It’s not a list on which you want to see your new car, SUV or  minivan.', '  Yet when Consumer Reports released its latest report of the  lowest-rated new vehicles on Wednesday, Detroit’s Big 3  automakers filled six of the 10 slots.', ' Fiat Chrysler  earned the dubious honor of having the most models on the “worst”  list, with four. Ford and General Motors each had one.', '  Though the Big 3 dominated the list, models by foreign  manufacturers including Mercedes-Benz were also there. (See the  full list below.)', '  Scores factored in road-test performance, reliability, owner  satisfaction and safety. ', ' Consumer Reports’ remarks on the vehicles were stinging.  The ratings firm called Ford’s Lincoln MKS  “outdated and outclassed,” and said FCA’s Dodge Journey is “a  poor value anywhere outside of an airport rental  lot.” ', '  All of the models on Consumer Reports’ list scored less  than 62 points on a scale of 1 to 100. The lowest score, 31, went  to the Fiat 500L compact car. Consumer Reports said the  500L has several “significant flaws,” including a “poor” rating  in the small-overlap frontal crash test conducted by the  Insurance Institute for Highway Safety.  ', '  “Don’t just take our word for it,” Consumer  Reports wrote about the vehicle. “Even owner  satisfaction is below average — meaning a strong percentage  of owners wish they hadn’t bought this hatchback.”', '  In response to the rankings, Fiat Chrysler said: “We continue to  aggressively pursue both product and launch-quality improvements  as they are top priorities for the Company and our internal  measurements are showing progress.” ', '  Ford responded to Lincoln’s rating by saying: “In 2012, Lincoln began its journey with four all-new  products in four years. Each of those — The MKZ, MKC, MKX  and soon, the Continental — continues to reflect our  rejuvenation as a brand as witnessed by recent sales and quality  awards. The MKS has received positive input from this change for  Lincoln and clearly we have learned a great deal in this short  time.  We will continue to improve as we write the next  chapter for Lincoln but feel encouraged about the progress thus  far.”', '  General Motors’ Cadillac, whose Escalade was named the lowest-rated  large luxury SUV, declined comment. ', '  Simply because a model is rated poorly does not mean buyers have  steered clear of them. ', '  Take the Mercedes-Benz CLA250, for example. Consumer  Reports said it’s the worst compact luxury car on the  market, with an interior that is “noisy and cramped.” But last  year, CLA sales in the U.S. increased 8 percent, outpacing the  industry growth rate of 5.4 percent.', '  When asked for comment on the rankings, Mercedes Benz USA said:  “Lists like this may make good headlines, [but] they by no means  provide a universal perspective. The most accurate measure is  when consumers vote with their wallets and CLA250 sales have  increased year after year since introduction.”', ' Consumer Reports pointed out that some of the models on  its list are near the end of their current production run, so  those that are still in dealerships could have sizable incentives  that would make them more attractive.  ', '  But for drivers tempted by those deals, Consumer Reports  said to be careful, as what looks good in a showroom may not feel  good out on the road.', '  Here is Consumer Reports’ full list of lowest-rated  cars.', '', '', '', '', '', '', '', '', '', '', ' Questions? Comments? BehindTheWheel@cnbc.com.']"
11,Nissan to recall more than 1.2 million vehicles in Japan over improper checks,2017-10-02T09:56:01+0000,"['Nissan Motor Co Ltd on Monday said it planned to recall 1.21 million vehicles in Japan that did not meet domestic requirements for final inspections, expanding the number of cars which the automaker said had been checked by unauthorized technicians.', 'Earlier in the day, shares in the Japanese automaker plumbed a five-month low after it said late last week that it had produced tens of thousands of vehicles for the Japanese market without proper safety checks.', 'Speaking at a news conference, Nissan Chief Executive Hiroto Saikawa said he expected it would take about a month to determine the cause of the improper inspections.']"
12,"Japan’s Toyota, Mazda and Denso to tie up to develop electric vehicles",2017-09-28T06:33:04+0000,"['Toyota is establishing a new venture to develop electric vehicle technology with partner Mazda, seeking to catch up with rivals in an increasingly frenetic race to produce more battery-powered cars.', 'Policymakers in key markets like China are aggressively pushing a shift to electric cars over the next two to three decades, pressuring traditional automakers to crank up their electric vehicle (EV) plans — just as declining battery costs enable more power to be packed into cars.', 'Toyota said in a statement the new company will develop technology for a range of electric cars, including minivehicles, passenger cars, SUVs and light trucks.', 'Toyota will take a 90 percent stake in the joint venture, called EV Common Architecture Spirit, while Mazda and Denso, Toyota’s biggest supplier, will each take a 5 percent stake.', 'The plans build on a partnership announced in August when Japan’s biggest automaker agreed to take a 5 percent stake in Mazda and two said they would jointly develop affordable electric vehicle technologies.', 'After years of focusing on bringing hydrogen fuel cell vehicles to the market, Toyota last year set up a division to develop electric cars which is led by President Akio Toyoda, and said it plans to introduce EVs in China in the coming years.', 'Neither Toyota nor Mazda market fully electric passenger cars at the moment. Toyota has cited affordability and the limited range of battery-operated cars as obstacles to the mass popularization so far.', 'Mazda has an R&D budget a fraction of Toyota’s, which has made it difficult to develop electric cars on its own. Even so, it has said it plans to launch EVs in 2020.', 'Shares in Mazda were up 3 percent after the announcement, while those in Denso were up 1.5 percent. Toyota shares were flat.']"
13,"GM sets 4 more recalls, covering 105,000 vehicles",2014-06-06T21:01:24+0000,"['  Friday announced four more recalls covering 105,688 cars  and trucks globally, raising the number of recalls to 34, including  the high-profile for defective ignition switches linked to at  least 13 deaths.', 'GM’s 34 recalls so far this year cover almost  13.9 million vehicles in the United States, including the 2.6  million older cars with the defective ignition switch. Globally,  GM has recalled about 15.9 million vehicles. Almost 90,000 of the  vehicles recalled on Friday were sold in the United States.', ' The auto maker on Thursday released its internal  probe detailing how lower-level employees turned a blind eye to  the defectives witch for 11 years, but cleared top executives of  any blame.', 'GM’s largest recall on Friday covers 69,552  heavy-duty Chevrolet Silverado and GMC Sierra full-size pickup  trucks from model years 2014 and 2015, as well as Chevy Tahoe and  Suburban, and GMC Yukon SUVs from model year 2015.', 'Read MoreGM’s Compensation offer not enough, victim’s father says', '  The vehicles are being recalled because the base radio may not  work, preventing audible warnings if the key is in the ignition  when the driver’s door is opened, GM said. There also would not  be an audible chime if a front seat belt is not buckled. GM said  it was not aware of any crashes or injuries related to the  possible defect.', '  Vehicles with this condition would not meet federal standards for  theft protection, roll away protection and occupant crash  protection, GM said. Dealers will reprogram the radio control  module.', '  GM also is recalling 36,012 2012 model Buick Verano, Chevy  Camaro, Cruze and Sonic compact cars for a defect that could  cause the driver’s air bag not to deploy. GM said there was one  crash with an injury related to the issue and it is aware of  other crashes where air bags did not deploy but it is not known  if they were related to this condition.', '  GM said it conducted two previous recalls for this issue  involving 7,116 of these vehicles with no confirmed crashes in  which this issue was involved.', '   Dealers will replace the steering wheel airbag coil, which  will eliminate contact between the shorting bar inside the  driver’s air bag and the airbag terminals.', 'Read More', '  GM also has two smaller recalls. It is recalling 87 2013-2014  model year Chevy Spark and 2013 Buick Encore vehicles made in  South Korea for a possible defect that could prevent the  passenger airbag from deploying properly. GM said it is unaware  of any crashes or injuriesrelated to the issue.', '  Dealers will replace the passenger airbag, GM said.', '  GM also is recalling 37 2014 model-year Chevy Corvette cars  because an internal short-circuit in the sensing and diagnostic  module could disable front air bags, seat belt pretensioners and  the automatic occupancy sensing module. GM said it is unaware of  any crashes or injuries related to this issue.', '  Dealers will replace the module, GM said.', 'Read MoreGM’s internal investigation ']"
14,Nissan’s new Leaf electric vehicle will cost you less than the Tesla Model 3,2017-09-06T04:20:40+0000,"['Japanese automaker Nissan on Wednesday unveiled its 2018 Leaf, a fully electric car boasting autonomous features and an improved driving range.', 'Priced at a relatively low $30,000, the new vehicle was aiming to carve a niche in an increasingly saturated EV market.', 'Nissan CEO Hiroto Saikawa said the company is focusing on a different consumer pool from some of its rivals, including Tesla.', '“We are not necessarily putting up a price with the consideration of our competitors,” Saikawa told CNBC’s “Squawk Box” on Wednesday.', '“The pricing range should be affordable. This is a fundamental point. You can do the Tesla type of pricing, but we focus more on our customer portfolio,” he said, without elaborating on the comparison.', 'The Leaf is $5,000 cheaper than Elon Musk’s Tesla Model 3, which was unveiled in a high-profile launch in July.', 'The new Leaf features autonomous parking technology and a range of 150 miles, an over 40 percent improvement compared with the Leaf’s initial model released in 2010.', 'However, in terms of distance-per-charge, Nissan’s latest offering still trails behind models such as Tesla’s Model 3 and the Chevrolet Bolt, which can run 220 and 238 miles respectively.', 'But the Leaf’s current range can meet most consumers’ daily driving needs, according to Saikawa.', '“For the day to day, we can cover most of the cases, which means you don’t have to worry about the autonomous range when you drive,” he said.', 'The implication for the EV industry, he added, would be that driving range would no longer be a strong differentiating factor across products.']"
15,GM expands website for owners of recalled vehicles,2014-08-19T16:50:51+0000,"[' General Motors’ website for owners  of its vehicles recalled for faulty ignition switches has been  expanded to include all 20 models involved, the automaker said.', '  The site launched in April initially informed owners of the 2.59  million mostly small cars, including the Chevrolet Cobalt and the  Saturn Ion, that had ignition switches that could turn the engine  off, disabling air bags.', '  The recalls of cars with defective ignition switches have been  linked to at least 13 deaths. GM has been criticized by safety  advocates and fined by U.S. safety regulators for not acting  until years after some of its engineers knew of the problems.', 'Read More  How tech giants are going to take over your car', '  The website has information for approximately 15 million  owners of the 20 models recalled for a potential ignition switch  defect, GM said on Saturday.', '  Some of the models now on the expanded website are Chevrolet  Malibu and Impala sedans and four Cadillac models.', '  GM said it also mailed about 1.9 million letters from Chief  Executive Officer Mary Barra to owners of the initial set of 2.59  million owners, urging them to bring their cars in for repairs.', '  More than 1 million letters went to owners who had not responded  by ordering parts via the website or from dealers, and another  875,000 went to owners who ordered parts but had not brought  their cars to dealers for repairs, said GM spokesman Alan Adler.', ' Read MoreTake the wheel please, I’m done  driving', '  By the weekend, GM said it had repaired about 800,000 of the 2.59  million vehicles in the initial set of recalls.', '  Adler said GM did not plan to expand the recall information  website to include every recall or all recalled vehicles,  primarily because they do not fit into a larger category as do  the vehicles recalled for ignition switch issues.', '  Adler said the updated website and the letters were an effort to  get vehicles with defective ignition switches fixed.', '  He said, on average, 80 percent of owners of GM vehicles get them  fixed within a year after a recall is announced, and 85 percent  after two years.', ' —By Reuters']"
16,"BMW to recall 156,137 vehicles in US",2014-04-10T19:31:10+0000,"['  German carmaker BMW said it would voluntarily recall more than 156,000 vehicles in the United States, including its popular 3 Series compact sedan, to check for potentially defective bolts that could lead to engine damage.', 'BMW said it would check whether bolts holding a  certain component in vehicles with six-cylinder engines were prone to loosening or breaking.', 'The vehicles, which also include the Series 5 and  the Z4 sports cars, are from model years 2010 to 2012, the company said in an email.', '  BMW had recalled 232,000 imported and locally produced cars in  China earlier this month for the same reason.', '  The company said in an email on Thursday that vehicles would be  checked to see if the bolts holding the variable camshaft timing  (VANOS) unit were prone to loosening, or in extreme cases,  breaking.', '  Drivers of potentially affected vehicles may continue to drive  their vehicles, but if they see warnings like “check engine” or  “service engine soon”, they should immediately contact their  nearest authorized BMW center, the company said.', 'Read More', '  BMW said it had informed the U.S. National Highway Traffic Safety  Administration of the recall.', '  BMW’s recall follows a string of recalls by leading automakers  around the world. Toyota, the world’s biggest carmaker by sales  volume, on Wednesday said it would recall more than 6 million  vehicles.', '  General Motors is being investigated by U.S. lawmakers for its  slow recall of 2.6 million cars related to problems with ignition  switches.']"
17,"BMW to recall 156,137 vehicles in US",2014-04-10T19:31:10+0000,"['  German carmaker BMW said it would voluntarily recall more than 156,000 vehicles in the United States, including its popular 3 Series compact sedan, to check for potentially defective bolts that could lead to engine damage.', 'BMW said it would check whether bolts holding a  certain component in vehicles with six-cylinder engines were prone to loosening or breaking.', 'The vehicles, which also include the Series 5 and  the Z4 sports cars, are from model years 2010 to 2012, the company said in an email.', '  BMW had recalled 232,000 imported and locally produced cars in  China earlier this month for the same reason.', '  The company said in an email on Thursday that vehicles would be  checked to see if the bolts holding the variable camshaft timing  (VANOS) unit were prone to loosening, or in extreme cases,  breaking.', '  Drivers of potentially affected vehicles may continue to drive  their vehicles, but if they see warnings like “check engine” or  “service engine soon”, they should immediately contact their  nearest authorized BMW center, the company said.', 'Read More', '  BMW said it had informed the U.S. National Highway Traffic Safety  Administration of the recall.', '  BMW’s recall follows a string of recalls by leading automakers  around the world. Toyota, the world’s biggest carmaker by sales  volume, on Wednesday said it would recall more than 6 million  vehicles.', '  General Motors is being investigated by U.S. lawmakers for its  slow recall of 2.6 million cars related to problems with ignition  switches.']"
18,GM expects record year of Chevy Bolt EV sales following fire recall,2022-04-06T22:50:29+0000,"['DETROIT – General Motors expects sales of its electric Chevrolet Bolt models can rebound from a high-profile recall after several vehicles caught fire to achieve record results in 2022.', '“We see record numbers of sales and production for ’22, and we see ‘23 being bigger than ’22. We are bullish on both EV and EUV,” Steve Majoros, vice president of Chevrolet marketing, told media Wednesday.', 'The automaker restarted production and shipments of the Bolt EV and a larger “EUV” version this week. Production of the vehicles at a plant in Michigan had largely been down since August, when the automaker recalled every Bolt that had been produced at the factory since 2016.', 'The recall followed the Detroit automaker determining two “rare manufacturing defects” in the lithium-ion battery cells of the vehicle’s battery pack could cause a fire. GM is aware of 19 vehicle fires related to the problem, a spokesman said.', 'The fires and recall were a major setback for the automaker in terms of EV sales and its reputation, despite its battery supplier, an LG company, taking blame for the issues.', 'GM will attempt to relaunch the Bolt models to Americans starting Thursday with a new national television campaign for the cars, Majoros said. Ads shown to media do not mention the recall or fires.', '“We think we have a lot of interest and awareness for this,” he said, adding the advertising will have a “big presence” during the opening day games of Major League Baseball. “I think it’s just going to continue with our advertising efforts.”', 'Majoros, calling it an “arm’s race,” said the record Bolt sales expectations are largely due to increased interest overall in EVs, not necessarily connected to record gas prices nationally this year.', 'The Bolt EV went on sale in December 2016, while the Bolt EUV went on sale last year shortly before all the vehicles were recalled. The Bolt nameplates achieved record sales of nearly 25,000 units last year, topping sales of the Bolt EV of more than 23,000 in 2017.']"
19,Car thieves with good taste are targeting luxury vehicles,2014-07-24T16:59:17+0000,"['  Car thieves are acquiring richer tastes, targeting luxury cars like Mercedes-Benzes and Range Rovers that are shipped overseas, or driven across the border.', '  Federal officials say hundreds of thousands of high-end vehicles  are smuggled overseas everywhere by car theft rings. CNBC was  given exclusive access to a warehouse containing dozens of luxury  cars that were on the verge of being smuggled outside the country  before they were intercepted by authorities.', '  “If you look around this warehouse right now, there’s anywhere  between $55,000 to $75,000 per vehicle and they could fetch as  much as three to four times that overseas,” said James T. Hayes Jr., head of the New York office of Homeland  Security Investigations. ', 'The cars, he said, are being  shipped to countries such as those in West Africa—where the  demand is high and the supply is low. “Containers will be  loaded by the organization with stolen vehicles—what we’ll  often times get is four vehicles in the back and then on top they  will hang them with chains and put mattresses in between,” Hayes  added.', 'Read More  Rising prices aid $15B food fraud problem', '  Stolen vehicles are costing consumers more than $4.3 billion  annually, according to National Insurance Crime Bureau  estimates. Whether it’s through higher prices for cars  or higher prices for insurance, the auto theft boom comes with a  high cost.', '  But authorities are having success catching the thieves before  the cars are shipped. After a 2½-year investigation,  federal authorities in New Jersey prosecuted one of the biggest  car theft rings in the country. “We know that we  recovered about 200 vehicles during the course of the  investigation,” said Assistant U.S. Attorney Jose Almonte.', '  At the heart of that operation was Hope Kantete, who is now  serving a more than 21-year sentence in federal lockup. Investigators  say she was responsible for shipping over $2.5 million worth  of stolen cars overseas.  ', 'Read More  How a mother-daughter crime team turned heartache into  millions', '  According to authorities, by changing vehicle identification  numbers and creating fraudulent titles after cars were stolen, it  was nearly impossible for customs and border protection to detect  her stolen cars. ', 'Another hurdle is the volume of containers  being shipped out of ports in the U.S. is staggering. “It’s  impossible to check every single container,” said Almonte.  Kantete is appealing her conviction.', ' —By CNBC’s Erica Posse and Andrea Day']"
20,"Honda, Mazda, Nissan recall vehicles over Takata airbags",2014-06-23T10:03:07+0000,"['  Honda, Mazda, and Nissan are recalling millions of vehicles  globally for a defective airbag manufactured by supplier Takata  that could possibly explode.', ' No accidents have been reported related to Monday’s  recalls.', ' Read More ', ' Honda  Motor recalled 2.03 million vehicles for  the airbag problem, including 1.02 million in North America and  nearly 669,000 in Japan. It said they were manufactured between  2000 and 2005. ', ' That came on top of a million vehicles Honda recalled last  year for similar Takata airbag woes..', ' Nissan Motor  recalled  755,000 vehicles globally manufactured from 2001 through  2003, while Mazda  Motor recalled nearly 160,000 vehicles manufactured from  2002 through 2004. ', '  Like Honda, both companies announced recalls last year, but in  smaller numbers. ', '  Takata recently realized that the earlier recall had not included  all of the problem airbags, the automakers said.', 'Read More10 all-new cars for 2014', ' Toyota Motor  announced  an airbag recall earlier this month for 2.27 million vehicles,  including some that were recalled last year. One fire was  reported related to the defect, but no one was injured in that  incident, Toyota said.', '  Toyota, the world’s No. 1 automaker, was also investigating a  crash in Puerto Rico in which the driver suffered a minor cut on  the forehead which may have been caused by an abnormal  passenger-side airbag deployment.', ' Toyota’s affected models include the Corolla, Matrix,  Tundra, Yaris, and Camry. The models recalled at Honda include  the Fit, Element and CR-V, while those at Nissan are the Cube,  X-Trail and some Infiniti models. Recalled at Mazda were the  Atenza and RX-8.', ' Read MoreWant to lessen dependence on  oil? Buy a new car', '  Tokyo-based Takata is a major manufacturer of airbags, seat  belts, steering wheels and other auto parts', '  —By The Associated Press']"
21,UK reportedly plans ban on new diesel and petrol vehicles from 2040,2017-07-26T06:08:54+0000,"['New petrol and diesel cars could be banned in the U.K. by 2040 under plans set to be announced by the U.K. government on Wednesday, according to a report by the BBC.', 'The broadcaster said on Wednesday that government ministers are set to unveil a £255 million ($292.9 million) fund to help councils tackle emissions from diesel vehicles, as part of a £3 billion ($3.9 billion) package designed to tackle air pollution in the country.', 'The Department for Environment, Food and Rural Affairs told CNBC that the report was due to be published later on Wednesday but in a draft document published in May which detailed the government’s clean air strategy, the government said its aim was “for almost every car and van to be a zero emission vehicle by 2050.” That date has been brought forward by a decade, according to the BBC report.', 'The U.K. has adopted legally binding European commitments to reduce a selection of air pollutants by 2020 and 2030. It said in May, however, that its main priority was “tackling the problem of nitrogen dioxide (NO2) concentrations around roads - the only statutory air quality obligation that the U.K. is currently failing to meet.”', 'The U.K. was legally required by the country’s High Court to produce the new proposals to tackle nitrogen dioxide, which experts believe is the most harmful pollutant from road transport.', 'The proposals come after President Emmanuel Macron in France announced a similar plan earlier in July. Carmakers such as Volvo and BMW – which yesterday announced it would build a fully electric Mini in the UK from 2019 - are also moving towards phasing out traditional petrol and diesel engines for electric models.', 'The plans will not be without controversy, however, as a previous Labour government had promoted diesel cars on the basis that they produced lower carbon emissions, sending sales of diesel cars higher.', 'Follow CNBC International on Twitter and Facebook. ']"
22,"With new electric vehicle, London’s iconic black cabs are about to go green",2017-07-12T10:31:12+0000,"['The London Taxi Company, which manufactures London’s world famous black cab, has re-launched as the London EV (Electric Vehicle) Company, or LEVC.', 'In an announcement on Tuesday, the business released details of the final version of the new London Taxi, an electric vehicle called the TX.', 'LEVC said the vehicle’s technology included an advanced battery electric powertrain with a small petrol generator, giving the vehicle a range of more than 400 miles, including “well over” 70 miles with zero emissions.', 'The LEVC is a wholly-owned subsidiary of Chinese business Geely, which also owns the Volvo Car Group.', '“From our heritage as the manufacturer of the iconic London Taxi, we have unparalleled insight into the needs of commercial operators,” Chris Gubbey, chief executive officer of LEVC, said in a statement.', '“Drawing on the best of British design and engineering as well as technical expertise from our sister company Volvo, our products will help transform city living and provide taxi drivers with an average weekly fuel saving of £100 compared with our outgoing diesel model,” he added.', 'The new TX is set to launch in London later this year. The issue of air pollution in London has become a significant topic of debate and the city’s mayor, Sadiq Khan, has said that “cleaning up London’s toxic air is now an issue of life and death.”', 'In January, Khan issued a “Very High” air pollution alert. Londoners were advised to cut physical exertion outdoors, and air quality alerts were displayed at 2,500 bus countdown and river pier signs. ', 'For his part, the LEVC’s Gubbey said a step change was just around the corner.', '“London has led the way in setting out tough measures to reduce taxi and van emissions and in just a few short years we expect EVs for the commercial operator will not just become commonplace, but mandatory in cities around the world, creating huge opportunities for LEVC globally.”']"
23,"Lyft sets out climate impact goals, wants all electric autonomous vehicles on platform to run on 100 percent renewable energy",2017-06-19T11:34:30+0000,"['Ride-sharing company Lyft has announced an ambitious set of “climate impact goals” which it hopes will help cut CO2 emissions from the U.S. transportation sector by “at least” five million tons per year by 2025.', 'In a blog post towards the end of last week, co-founders John Zimmer and Logan Green described climate change as “one of the defining issues and greatest global threats of our time.”', 'Lyft’s goals include all electric autonomous vehicles on its platform being powered by 100 percent renewable energy, and Lyft’s shared platform providing “at least” one billion rides annually “using electric autonomous vehicles”, also by the year 2025. ', 'Setting out their aims, the co-founders said they were doing their part “to ensure the United States remains on track to meet the goals of the Paris Accord.”', 'Under that agreement, reached at the end of 2015, world leaders have committed to making sure global warming stays “well below” 2 degrees Celsius and to pursue efforts to limit the temperature rise to 1.5 degrees Celsius.', 'On June 1, President Donald Trump announced the U.S. would withdraw from the agreement and start talks to re-enter or renegotiate a new accord. “This agreement is less about the climate and more about other countries gaining a financial advantage over the United States,” he said at the time.']"
24,"Volkswagen could recall 120,000 vehicles in S.Korea, says govt",2015-10-01T04:21:10+0000,"['  South Korea said on Thursday Volkswagen’s South Korean unit informed the  government it could recall around 120,000 vehicles in South  Korea.  ', '  The government will decide by November what measures it will  order the unit to do, including a recall and/or a suspension of  sales, if it deems there were illegal acts, the country’s  environmental ministry said.  ', 'Read MoreVolkswagen: Political maneuvers behind the wheel?', '  After testing the emissions of seven Volkswagen and Audi diesel  models by mid-November, the ministry will expand testing to other  makers’ diesel models starting December.  ', '  Volkswagen said earlier this week it would tell customers in the  coming days they would need to refit up to 11 million vehicles  affected by the scandal and present details to watchdog in  October.']"
25,This bitcoin investment vehicle could be ‘a disaster waiting to happen’,2017-06-08T17:27:35+0000,"['Bitcoin’s meteoric year is making owners of the digital currency rich while raising concerns that things could be getting out of hand.', 'One investing vehicle is standing out — the Bitcoin Investment Trust (GBTC), which is designed to track the asset price but actually is trading at a significant premium compared with the underlying holdings.', 'Specifically, bitcoin’s price had surged a gaudy 170 percent in 2017 as of Wednesday’s close. The trust, though, had jumped about 336 percent, raising alarms that investors trying to capitalize on the surge are taking on too much risk.', 'The big problem is net asset value, or the price of a share compared with the underlying holdings.', 'GBTC holds 174,174 bitcoins, according to the most recent regulatory filing. Multiplying that by the current price of bitcoin and dividing that by the amount of shares outstanding suggests a price in the $250 range. Instead, the price closed Wednesday at $528.', '“For investors buying into the fund, such large premiums are a disaster waiting to happen,” Sumit Roy wrote in an analysis for ETF.com. ', 'Almost on cue, the trust’s price was tumbling Thursday, down more than 8 percent in afternoon trading even as bitcoin rose about 1.5 percent.', 'A spokesman for the trust’s manager, Grayscale, said the firm is prohibited by law from commenting.', 'GBTC resembles an exchange-traded fund in that it is passively managed and has been seeking to replicate bitcoin’s movement. It’s been around since May 2015 and is not listed on a major exchange, trading instead in the “pink sheets” or the over-the-counter market. The trust offers investors a rare chance to invest in digital currency without actually have to buy bitcoins.', 'However, the failure to replicate the price the way, say, the SPDR Gold Shares ETF accurately tracks the metal, is a problem that became especially acute earlier this year. Grayscale sought in January to make the trust a full-fledged ETF and was restricted from creating new shares.', '“Why would anyone pay a premium for this? Clearly the product does not function incredibly well,” said Spencer Bogart, head of research at Blockchain Capital and a former sell-side analyst who covered GBTC when it launched.', 'Bogart believes the answer to his question is largely because there are few if any other alternatives to investing in bitcoin without having to go through the process of actually buying the digital currency.', 'Twin brothers Cameron and Tyler Winklevoss have been unsuccessful thus far in bringing a bitcoin ETF to market. Earlier this year, the Securities and Exchange Commission rejected an application for a fund that would trade under the ticker COIN. However, the commission has decided to review that decision.', '“A lot of investment managers have a mandate that they must be invested in registered securities. Spot bitcoin is not a registered security,” Bogart said. “Really, it’s the best that we have available. This put a traditional wrapper around an otherwise esoteric asset. It was something people could touch. They really wanted exposure and this was the only way to do it.” ', 'If either the GBTC effort or the Winklevoss filing want to be successful, they likely will have to demonstrate a better ability to track bitcoin’s price. ETFs for the most part successfully use a variety of techniques to make sure that the price represents the value of the underlying securities, whether it’s a basic stock index, bond class or currency.', 'GBTC is billed as an open-end investment trust, meaning it can sell unlimited shares, unlike a closed-end fund. However, the fund is no longer issuing new shares or allowing redemptions since it petitioned to convert the fund into an ETF so it can resume normal operations.', 'Roy said the problems with the trust actually might help the Winklevoss case.', '“The SEC can either help investors by allowing a regulated ETF that trades close to NAV come to market, or stand in the way and see those same investors hurt when they buy bitcoin directly from untested exchanges or through the flawed GBTC,” he wrote.', 'As for investors looking to find their way into the bitcoin universe, they’ll have to understand that buying the currency is risky but the trust looks even riskier.', '“There’s clearly a risk. Somebody could be right about the underlying move of bitcoin but still lose money,” Bogart added. “To what extent do you value the features (of the trust)? It’s really an individual question to answer.”', 'WATCH: Mark Cuban explains why he thinks bitcoin is a bubble.']"
26,Big vehicles kick off 2015 with big gains,2015-02-03T18:05:02+0000,"['  The powerful combination of cheap gas prices and strengthening  consumer confidence are driving Americans to buy trucks, SUVs and  crossovers at their fastest pace in years.  ', '  In some cases, sales of these vehicles are running at  record rates.', '  “There’s no question about it. The price of gasoline determines  the type of vehicle customers buy,” said Mike Jackson, CEO of  AutoNation, the country’s largest auto dealership chain. “They  determine that on the price of gasoline at the moment they buy,  not what they think the price is going to be [in the future].”', '  AutoNation on Tuesday reported  much stronger-than-expected earnings for the fourth quarter,  largely because of a surge in auto sales during the holiday season.  The sector’s strength carried through into January sales reports  from the Big Three automakers, which have long dominated the  larger-vehicle segments.', ' Read MoreAuto sales on pace for a big year:  AutoNation CEO', '  Sales of those companies’ trucks, SUVs and crossovers were  particularly noteworthy during the month. ', '  At Jeep, for example, sales popped 23 percent, as  the Fiat Chrysler-owned  brand reported its best January ever. Leading the way was the  compact Jeep Cherokee SUV, which grew sales by 44 percent  compared to the prior year.', ' General Motors’ truck sales  climbed a whopping 42 percent during the month, thanks to strong  demand for the Silverado and the new mid-size Colorado  pickup.', ' Read MoreGlobal auto sales remain on uptrend:  IHS', '  The Ford F-series had  its best January since 2004. Even more impressive was that  buyers were willing to pay more for the new truck, as the average  transaction price climbed $2,100 year-over-year.', '  “We certainly do see a favorable impact [from] low gas prices,”  said Emily Kolinski Morris, chief economist for Ford Motor.', '  Not surprisingly, small cars are likewise stirring up smaller  interest with American consumers. Ford estimates the percentage  of small cars sold by the auto industry in January fell one percentage point to 19 percent, as compared with sales of one year ago. By  comparison, industry estimates say trucks (including SUVs and  crossovers) account for an estimated 55 percent of all vehicles  sold in the U.S.', ' Read MoreHere’s why your auto insurance jumped  41%', '  Both the range-extended electric Chevy Volt and the  all-electric Nissan LEAF  had slower sales in January. GM sold just 542 Volts last month, a  decline of 41 percent compared with sales in the same month last year; Nissan sold 1,070 LEAF models, a drop of 17 percent.  America’s most popular gas-electric hybrid, the Toyota Prius, saw sales volumes come  in relatively flat.', ' Questions? Comments? BehindTheWheel@cnbc.com.']"
27,GM’s Mary Barra: Automakers can maintain pace of vehicle sales,2016-06-17T10:37:48+0000,"['  The auto industry can continue selling more than 17 million cars  a year as the U.S. economy and consumer remain strong, General  Motors CEO Mary Barra said in an interview that aired Friday.', '  Automakers sold about 17.5 million cars in the United States last  year, though some industry watchers  worry vehicle manufacturers will struggle to keep up the pace.', 'However, Barra sees no trouble on the horizon.', '  “Barring anything external or macro, we see this kind of mid-17 [million] going for a few years,” Barra told CNBC on the sidelines of the Wired Business Conference in New York.', '  Persistently low interest rates are also underpinning demand for vehicles, she  said in the interview Thursday.', '  Still, GM is aiming to keep a disciplined level of inventories,  maintain an investment-grade balance sheet and improve the  quality of its retail sales to hedge against the possibility of  economic downturn.  ', '  “The first thing that happens when the market starts to decline  is all that inventory unwinds, and it happens pretty quickly,”  she said. “We can’t predict when it’s going to happen, but we can be  ready.” ', '']"
