,title,date,content
10,UBS says these stocks could climb if Congress passes Biden’s infrastructure plan,2021-04-01T16:48:51+0000,"['President Joe Biden’s ambitious infrastructure package could spell big upside for a handful of stocks in the semiconductor, broadband and industrials industries, UBS told clients Thursday.', 'Chief U.S. equity strategist Keith Parker screened the broad Russell 3000 to arrive at about 200 U.S. stocks with significant revenue exposure to Biden’s $2 trillion infrastructure plan.', 'Based on that analysis, UBS recommends investors stay overweight industrials across most subindustries and metals. The brokerage likes the technology space, especially relevant semiconductor stocks that could be beneficiaries of a wide broadband rollout under the Biden plan.']"
11,China’s fastest growing city wants to be the next Silicon Valley — local systems may get in the way,2021-04-02T02:00:45+0000,"['BEIJING — As growing pressure from the U.S. pushes Beijing to build up its own technology, local systems are getting in the way.', 'Over the past forty years, experimentation with business-friendly policies in the southern Chinese city of Shenzhen helped turn it into the equivalent of Silicon Valley with homegrown tech giants such as Tencent and Huawei. But so far, other cities have yet to repeat Shenzhen’s success.', 'Meanwhile, national urgency for self-sufficiency in tech is central to a five-year development plan announced in March, with ambitious goals for research and development in seven “frontier” technologies such as semiconductors.', 'The central directive has local governments striving to do their part.', 'A 4.5-hour flight north from Shenzhen, the city of Xi’an has many of the right elements for tech innovation: research or manufacturing centers for semiconductors, aerospace and other high-tech industries; talent from local universities; and significant foreign investment. Both Samsung and U.S. chipmaker Micron have major operations in Xi’an, which was also the fastest growing major city in China last year.', 'Xi’an Mayor Li Mingyuan said in a statement last month to CNBC that tech innovation is at the top of his list for high quality development under Beijing’s five-year plan. He said that by 2025, Xi’an aims to achieve output in advanced manufacturing of more than 1 trillion yuan ($153.85 billion) and support more than 10,000 high-tech businesses, for total GDP of more than 1.4 trillion yuan. That’s about 40% growth from Xi’an’s GDP in 2020.', 'But analysts say the state is stifling Xi’an’s potential.', 'The biggest difference between Shenzhen and Xi’an is that businesses form the major part of Shenzhen, while Xi’an needs to reduce the role of the government, said Qu Jian, vice-director of the Shenzhen-based think tank China Development Institute.', 'While each city has to determine its own path, if Xi’an wants to follow that of Shenzhen, then the market needs to play a bigger role, Qu said. Innovation is also difficult for a country to complete on its own and is more efficient with international cooperation, he added.', 'A rough comparison of the two cities’ companies listed on the mainland A share market reflects the disparity in state dominance. About a third of roughly 40 Xi’an-based stocks were privately run, versus about two-thirds for well over 300 Shenzhen-based ones, according to data from Wind Information.', 'When describing Xi’an’s push for technological innovation, Mayor Li pointed to contributions from the city’s non-state and foreign businesses. He noted how last year a local solar company named Longi Green Energy Technology became the largest publicly listed company in Western China, and claimed it is the world’s largest manufacturer of monocrystalline silicon wafers.', 'Li added that Micron has invested a total $1 billion in its Xi’an facility, which accounts for 90% of the company’s global production capacity. Micron did not immediately respond to a request for comment.', 'However, looking more generally at China’s national history, multiple state-led efforts to build up the local semiconductor industry have struggled to take off, McKinsey analysts wrote back in 2014.', 'As an ancient capital of China, Xi’an also faces physical restrictions on urban expansion due to historical structures and artifacts, said Perry Wong, managing director of research at the Milken Institute. He expects the Chengdu-Chongqing urban area in southwestern China has a better chance at becoming a center for tech innovation.', 'Shenzhen is “also enjoying (a) high degree of policy freedom that no other city in China has,” Wong said, noting Xi’an would need to think creatively to mimic that kind of growth. “You cannot make a duplication of Shenzhen.”', 'One benefit Shenzhen has had is its proximity to Hong Kong, a semi-autonomous region just over the border that has enjoyed greater democratic freedoms and alignment with international business standards than the mainland.', 'As Beijing strengthens its control of the region, an inevitable choice for Hong Kong companies will be to work more with the mainland.', 'Hong Kong’s businesses can share their experience and talent to contribute to China’s development, said Tu Haiming, a Hong Kong member for a national political advisory body, called the National Committee of the Chinese People’s Political Consultative Conference. Tu spoke broadly of greater integration with the mainland in areas such as finance and academia.', 'When it comes to tech, that talent doesn’t need to look as far as Xi’an. Chinese semiconductor giant SMIC announced last month it was building a new $2.35 billion factory — in Shenzhen.']"
12,What investors should know ahead of Ford’s fourth-quarter earnings Thursday,2022-02-03T15:43:47+0000,"['DETROIT – Shares of Ford Motor led the automotive sector in growth last year, soaring by about 140% thanks to a restructuring plan led by CEO Jim Farley. But the stock has stalled so far this year, down by less than 1%.', 'Investors will decide Thursday whether Ford can get any of that momentum back when the Detroit automaker reports its fourth-quarter results and gives guidance for this year after the markets close.', 'Wall Street analysts estimate Ford will post a profit of 45 cents a share in adjusted earnings and a 6% rise in revenue from the previous year to $35.5 billion, according to Refinitiv estimates.', 'While investors will be monitoring Ford’s quarterly results, they’re more interested in the automaker’s guidance for this year as well as any progress or setbacks in Farley’s Ford+ turnaround plan.', 'Here’s more on those issues and other things investors should know about ahead of Ford’s fourth-quarter results after the markets close Thursday.', 'Much of Wall Street’s focus for Ford, like other automakers, will be on the company’s guidance for 2022.', 'Automakers continue to manage through a global shortage of semiconductor chips, which some experts don’t expect to return to normal levels until late this year, if not 2023. Ford and other automakers were forced to sporadically shutter plants and depleted vehicle inventories due to the lack of chips.', 'Ford’s crosstown rival General Motors surprised Wall Street by saying it expects its global production to increase by 25% to 30% in 2022 over last year. In October, Ford said it expected an increase in wholesale volumes, which are closely correlated with production, of just 10% in 2022.', 'GM reported full-year adjusted earnings of $14.3 billion, or $7.07 earnings per share, on revenue of $127 billion in 2021. ', 'Analysts estimate Ford this year will earn between $1.54 and $2.35 earnings per share on revenue of $147.5 billion, according to Refinitiv. That compares with expectations of between $1.72 and $2.05 EPS and revenue of $126.3 billion in 2021.', 'Ford announced several special items and financing adjustments last month for the fourth quarter that could skew earnings if analysts didn’t adjust their forecasts.', 'The most notable item was a fourth-quarter gain of $8.2 billion on Ford’s equity investment when EV start-up Rivian went public.', 'The company also reclassified a $900 million profit on its equity investment in Rivian to a special item that will impact the company’s full-year adjusted earnings guidance. It was previously between $10.5 billion and $11.5 billion. Excluding that gain, the company’s 2021 guidance would be between $9.6 billion and $10.6 billion.', 'Ford owns about 12% of Rivian. It also bought $415 million in Rivian’s convertible notes in July that become common stock in June 2022.', 'Ford has not announced plans to sell its stake in Rivian. It’s something being closely monitored by Wall Street.', 'Several analysts downgraded the shares ahead of the earnings release.', 'RBC Capital Markets analyst Joseph Spak said it would be “more challenging” for the shares after the significant runup last year when he downgraded the stock from outperform to sector perform on Jan. 14.', 'Jefferies analyst Philippe Houchois also downgraded the stock in mid-January with similar comments.', '“Ford is back, with strong earnings and a repaired balance sheet. Shares have also rerated on recovered earnings that now approach cyclical highs,” Houchois wrote in an investor note, adding “all that leaves limited scope for positive surprises.”', 'Ford is rated at overweight with a price target of $22.62 a share, according to average analyst ratings compiled by FactSet.', 'Ford’s EV plans could come with some surprises for investors in 2022.', 'Ford is reportedly spending an additional $10 billion to $20 billion over the next five to 10 years converting factories worldwide to electric-vehicle production from making gasoline-powered cars, Bloomberg News wrote Tuesday.', 'Adding another $10 billion to $20 billion over the next decade wouldn’t be outlandish given automakers across the globe are pledging billions of dollars for such efforts through 2025.', 'An increasingly important number being watched by Wall Street is Ford’s vehicle order bank, which was at 139,454 orders when the company reported its third-quarter earnings in October. That does not include its popular Bronco SUV, which has reservations in the tens of thousands, an official told CNBC last month.', 'Farley has said the company plans to move more toward an order-based system rather than the traditional buying process of dealers having large inventories of vehicles that customers choose from and drive off the lot.', 'Farley has said the change assists Ford’s profits, reduces costs and ensures customers get the vehicle they want.', '— CNBC’s Michael Bloom contributed to this report.']"
13,AWS growth accelerates in quarter marred by outages,2022-02-03T21:12:49+0000,"['Amazon said Thursday that growth accelerated at its cloud division, Amazon Web Services, in the fourth quarter, outperforming analysts’ predictions.', 'The performance at the 15-year-old market-leading provider of remote computing, storage and database services highlights a continuing shift away from traditional data center infrastructure at corporations, schools and governments.', 'The AWS business generated $17.78 billion in revenue in the quarter, according to a statement. That works out to a 39.5% year-over-year increase, and it’s more than the $17.37 billion consensus among analysts polled by StreetAccount. AWS revenue grew almost 39% in the third quarter.', 'The unit ended the quarter with $5.29 billion in operating income, up almost 49% and well above the $4.84 billion StreetAccount consensus.', '“On the growth rate, I think it’s a combination of things. We’ve been adding resources in sales and marketing over the last two years, and that is starting to pay off,” Brian Olsavsky, Amazon’s finance chief, said of revenue growth during a conference call with analysts.', 'While almost 13% of Amazon’s total revenue was derived from AWS, some 153% of the company’s overall operating income is attributable to cloud, partly because of operating losses in Amazon’s international segment.', 'It’s possible that more than half of AWS revenue comes from EC2, one of the first offerings and the one that provides fundamental virtual machines in the form of instances that third-party developers use. On Thursday Amazon revealed a new indicator of adoption of EC2 instances running on semiconductors it developed in-house, as opposed to instances sitting atop AMD or Intel silicon. The company said 48 of the top 50 EC2 customers by usage are drawing on AWS’ Arm-based Graviton2 chips, which first became available for preview in December 2019.', 'In the quarter AWS introduced a slew of new services at its Reinvent conference in Las Vegas, including a tool customers can use to manage private 5G networks. It also launched a region of data centers in Indonesia. But a series of AWS outages in December triggered issues for Coinbase, Disney+, Slack and other online services.', 'WATCH: AWS CEO: We see almost insatiable demand for new chips with even better price performance']"
14,"$25 billion wiped off Sony this year as chip crunch hits PlayStation 5, Microsoft competition heats up",2022-02-03T14:44:50+0000,"['Sony has faced a challenging start to the year with the Japanese giant cutting its sales forecasts for its flagship PlayStation 5 console and facing a bigger challenge from rival Microsoft.', 'Shares of the company are down about 13% since the beginning of the year with about $25.71 billion of value wiped off the company, according to Refinitiv data.', 'On Wednesday, Sony cut its full-year sales target for the PS5 from 14.8 million units to 11.5 million units. Sony sold 3.9 million PS5 consoles in the December quarter down from 4.5 million in the same quarter in 2020.', 'Sony, like many other consumer electronics companies and even automakers, is struggling with a global semiconductor shortage. While demand remains strong, Sony cannot produce enough consoles.', '“There is no demand issue whatsoever, only in the sense that demand is hopelessly above supply,” said Serkan Toto, CEO of Tokyo-based consultancy Kantan Games.', 'However, the downgrade prompted a 6% drop in Sony’s Japan-listed shares on Thursday. Sony’s gaming division posted revenue of 813.3 billion Japanese yen ($7.08 billion), a 8% year-on-year decline. The company also cut its sales forecast for the gaming division in its current fiscal year, which ends in March, by 170 billion yen to 2.73 trillion yen.', '“Sony didn’t release any big games in Q3 (December quarter). The company shifted all its firepower to this year. The market once again overreacts, the swings in stock price are way too harsh,” Toto said.', 'Sony is not the only company struggling with console production. On Thursday, Nintendo cut its forecast for sales of its Switch console.', 'Thursday’s stock drop came despite Sony posting an overall rise in revenue and operating profit in the entire quarter which was buoyed by success of its “Spider-Man: No Way Home” movie and its image sensor business.', 'Increasing competition with Microsoft in particular has also weighed on Sony’s stock this year. Last month, Microsoft announced plans to buy Call of Duty maker Activision for more than $68 billion in a bid to bolster its Xbox gaming unit.', 'Sony’s stock fell more than 12% after Microsoft’s proposal on fears the U.S. giant, which has trailed its Japanese rival for a long time, will now mount a serious challenge.', 'Days later, Sony agreed to buy Destiny and Halo developer Bungie for $3.6 billion.', 'Sony has been investing in so-called first-party content for several years, building out its own studios and acquiring other developers. That has allowed it to stay ahead of Microsoft.', 'Even though rising competition is clouding the stock however, Toto said that it doesn’t change Sony’s leadership position.', '“Even after the Activision announcement, Sony’s PlayStation 5 is still king in the ring, and there is no indication this will change anytime soon,” Toto said.', '“My outlook for Sony is they will be in much better shape going forward, looking at their product pipeline over the next weeks and their bullish plans for first-party as well as live-service games.”', 'Live-service games are those that have a long life span because developers continuously push new updates and content to players. Sony said this week that it plans to launch 10 new live-service games by March 2026.']"
15," These companies could benefit from Biden’s infrastructure push, Bank of America says",2021-03-30T13:28:22+0000,"['The expected multi-trillion infrastructure plan from President Joe Biden could provide another tailwind to semiconductor stocks, Bank of America said in a note to clients.', 'Biden is expected to unveil the first of a two-part spending proposal Wednesday, focused on infrastructure upgrades. That topic has been a major theme of Biden’s campaign and early presidency and the “Build Back Better” approach/']"
16,GM to significantly cut North American vehicle production due to chip shortage,2021-09-02T13:39:12+0000,"['DETROIT – General Motors is once again significantly cutting production at its North American plants due to the semiconductor chip shortage, signaling the global parts problem remains a serious issue for the automotive industry.', 'The automaker said Thursday it’s adding or extending downtimes at eight plants in the U.S., Canada and Mexico. Most of the new cuts are for two weeks, while production of its Silverado 1500 and Sierra 1500 full-size pickups in Indiana and Mexico is expected to resume after a week of downtime starting Sept. 13.', 'Other vehicles impacted by the new production cuts range from its Chevrolet and GMC midsize pickups and vans in Missouri to the Chevrolet Trailblazer in Mexico and crossover production across North America.', '“Although the situation remains complex and very fluid, we remain confident in our team’s ability to continue finding creative solutions to minimize the impact on our highest-demand and capacity-constrained vehicles,” the company said in a statement Thursday.', 'The chip shortage has quickly grown from what many executives expected to be a short-term problem during the first half of the year to one that some anticipate will linger well into 2022.', 'GM last month said it expected production to be down by about 100,000 vehicles in North America during the second half of the year compared with the first six months. The company does not release production data, but it sold about 1.3 million vehicles during the first half of the year in North America.', 'Automakers, including GM, have declined to release new forecasts for how much they expect the parts problem to impact earnings due to the volatility of the situation. They previously forecast billions in losses due to the problem, much of which has been offset by record vehicle prices due to the low supply of autos.', 'The semiconductor chip shortage is expected to cost the global automotive industry $110 billion in revenue in 2021, according to a May forecast from consulting firm AlixPartners. ']"
17,Ford’s U.S. sales decline 33% in August as chip shortage devastates auto industry,2021-09-02T16:18:49+0000,"['DETROIT – U.S. sales of Ford Motor’s new vehicles last month declined by 33.1% from a year earlier due to an ongoing global shortage of semiconductor chips that’s wreaking havoc on the automotive industry, the company said Thursday.', 'The Detroit automaker’s sales capped off a dismal month of U.S. auto sales in August, which plummeted to an adjusted selling rate of 13.09 million vehicles. That’s the worst pace since June 2020 and down from this year’s peak of 18.5 million in April, according to auto data firm Motor Intelligence.', 'Analysts expected the August selling pace to be between 13.1 million and 14.4 million vehicles, with J.D. Power and LMC Automotive forecasting overall sales to decline by 13.7% compared with August 2020.', 'The sales pace for any given month measures how many cars the industry would sell for the year if it sold the same amount every month. It’s a main barometer of the industry’s health and demand.', 'August is historically one of the higher auto sales months of the year, but the chip shortage has caused vehicle inventory levels to plummet to record lows and pricing of new cars and trucks to skyrocket.', 'Dealers only have about 942,000 vehicles in inventory for retail sale, compared with roughly 3 million before the coronavirus pandemic two years ago, according to Thomas King, president of the data and analytics division at J.D. Power.', '“Although inventory is arriving at dealers daily, it is simply replacing the vehicles being sold, preventing dealers from increasing inventories to a level necessary to support a higher sales pace,” King said.', 'While most major U.S. automakers have switched to quarterly sales reporting, several others that still report monthly sales such as Honda and Subaru also reported double-digit losses in August. Toyota, Volvo, Hyundai and Kia reported slight sales increases or losses compared with a year ago.', 'Sales of nearly every vehicle in Ford’s lineup were down last month compared with last year, with incremental sales gains from some new vehicles such as its Bronco SUVs. Most notably, Ford’s bestselling F-Series pickups declined by 22.5%.', 'Ford’s total sales last month topped 124,176 vehicles. Truck sales were down by nearly 30%, while SUVs were off by 25.3% and car sales fell by 86% from August 2020.', 'A silver lining for Ford last month was that its retail sales were up by 6.5% compared with July but still off by 33% from August 2020, according to Andrew Frick, vice president, Ford Sales U.S. and Canada.', 'Ford’s sales come a day after the automaker confirmed it was once again cutting production of its F-150 pickup truck and other highly profitable vehicles due to the ongoing global shortage of semiconductor chips.', 'The origin of the shortage dates to early last year when Covid caused rolling shutdowns of vehicle assembly plants. As the facilities closed, the wafer and chip suppliers diverted the parts to other sectors such as consumer electronics, which weren’t expected to be as hurt by stay-at-home orders.', 'The problem is expected to cost the global automotive industry $110 billion in revenue in 2021, according to consulting firm AlixPartners.']"
18,Ford cuts F-150 pickup production again due to chip shortage,2021-09-01T19:47:31+0000,"['DETROIT – Ford Motor is once again cutting production of its F-150 pickup truck and other highly profitable vehicles due to the ongoing global shortage of semiconductor chips.', 'The automaker informed employees Wednesday of the cuts, which also impact production of its larger Super Duty pickups and Expedition SUV.', '“Our teams are making the most of our available semiconductor allocation, finding unique solutions to provide as many high-quality vehicles as possible to our dealers and customers,” Ford vice president of manufacturing and labor affairs John Savona said in an internal memo to employees obtained by CNBC.', 'Most notably, the new production cuts include extending downtime at Ford’s Kansas City Assembly plant for the F-150 through the week of Sept. 6. Pickup truck production there has been down since last week due to the parts shortage.', 'Ford’s other U.S. plant that produces the F-150 also will only run on one of three shifts next week – the same amount as this week for the Michigan plant.', 'Ford’s Kentucky Truck plant, which builds Super Duty pickups alongside Expedition and Navigator SUVs, will also cut a shift the weeks of Sept. 6 and Sept. 13.', 'A Ford spokeswoman confirmed Wednesday the cuts that were outlined in the memo.']"
19,Online car retailer Vroom goes from dark to Broadway musical light in new Super Bowl ad,2022-02-03T13:00:01+0000,"['Online used-car retailer Vroom will advertise during the Super Bowl for a second consecutive year, with the help of “La La Land” dance choreographer Mandy Moore.', 'The 30-second spot called “Flake” continues Vroom’s theme from last year about “flipping” car buying and selling on its head — but in an upbeat and livelier way.', 'The ad features a Broadway musical-style song and dance routine choreographed by Moore about the ease of selling a vehicle online to Vroom. That compares to Vroom’s first-ever Super Bowl ad last year that focused on the pressure of purchasing a vehicle through a traditional car dealer, almost to the point of torture.', 'Vroom Chief Marketing Officer Peter Scherr’s said last year’s ad was “well received” and provided a significant boost in awareness for the company, but executives opted for the lighthearted approach this year.', '“This year is for sure upbeat and fun with the comedic devices we’re using,” he told CNBC. “It illustrates the roller coaster of emotions car sellers feel when they find a buyer on a peer-to-peer site who flakes on the transaction.”', 'In the new ad, a celebration breaks out in the streets after a woman believes she is about to sell her car, until the buyer backs out. That’s when the screen turns upside down – a common theme in Vroom’s advertising – to the seller’s car being picked up by Vroom. A voiceover then discusses never having to “deal with flaky buyers again.”', 'The mission of the ad also changed this year to advertise Vroom’s vehicle-buying service instead of its selling side.', 'The change speaks to the current state of the U.S. automotive industry. Used-vehicle retailers, including online ones such as Vroom and Carvana, have depleted inventories as a consequence of the ongoing shortage of semiconductor chips for new vehicles. More buyers — due to lower inventories and higher prices in today’s new-car market — are opting for used vehicles instead.', '“Supply chain issues and economic factors started pointing to a seller’s market, especially for used cars,” Scherr said.', 'Shares of Vroom, which went public in June 2020, are down by about 27% so far this year.', 'Both of Vroom’s Super Bowl ads were produced by New York-based creative agency, Anomaly.', 'Correction: Mandy Moore is the dance choreographer of the film “La La Land.” A previous version of the article misstated her background.']"
20,"Russia-Ukraine tensions could prove a buying opportunity, strategists say",2022-02-03T06:14:00+0000,"['LONDON — The recent ratcheting up of tensions between Russia and Ukraine could spillover into the European economy, but may also present a buying opportunity, strategists have suggested.', 'The massive build-up of Russian troops and military hardware around the country’s border with Ukraine has drawn ire from NATO and the West, though Moscow has repeatedly denied any intent to invade its neighbor.', 'In a press conference with U.K. Prime Minister Boris Johnson on Tuesday, Ukrainian President Volodymyr Zelenskyy warned that any conflict would extend beyond the two countries and become a “full-scale war.”', 'In a research note Monday, Goldman Sachs chief European economist Sven Jari Stehn suggested an escalation could spill into the European economy in the form of lower trade with the region, tighter financial conditions and lower gas supply.', 'Goldman Sachs does not expect a significant impact on trade given that the euro area’s export exposure to Russia and Ukraine is relatively small. Stehn also noted that “while tighter financial conditions could, in principle, have notable effects on European growth, euro area financial conditions have not tightened meaningfully during past episodes of Russia-Ukraine tensions.”', '“A reason for the limited financial spillovers is that the Euro area has weak cross-border banking exposure to Russia and Ukraine,” he added.', 'However, the Wall Street giant believes that spillovers via the gas market are the most important possibility to watch.', '“While the effect of higher wholesale gas prices on consumers would likely be mitigated by limited wholesale-to-retail passthrough and government support schemes, we find that reduced gas supply could cause significant (although temporary) production disruptions across Europe,” Stehn said.', 'Russia is Europe’s largest gas provider, typically supplying 30-40% of the continent’s gas demand via its pipelines, but the euro area has recently begun shifting consumption away from Russian pipes toward liquified natural gas (LNG). Meanwhile, Russian gas flowing through Ukraine has reduced significantly in recent years, Goldman strategists highlighted.', '“However, there is a potential risk that any escalation could result in sanctions on Russia’s Nord Stream 2 (NS2) pipeline, which would potentially end up curtailing flows to Europe for an indefinite period, exacerbating the tightness in European gas markets that our commodity strategists expect through 2025,” Stehn said.', '“Taken together, our analysis therefore suggests that the growth risks from ongoing Russia-Ukraine tensions look manageable unless the tensions escalate and lead to sharply tighter financial conditions and/or energy supply cuts across Europe,” Stehn said.', 'The constructive medium-term outlook, barring any sudden escalations, was echoed last week by strategists at Oxford Economics, who said that the balance of probabilities implies a “buying opportunity” for affected regional and global assets.', 'However, they noted that there would be significant effects on asset prices and volatility in the near term if Russia was to make a further incursion beyond Crimea and its western border.', 'In this worst-case scenario, Oxford Economics believes the Russian ruble would weaken significantly, testing its 2015 high against the U.S. dollar of 83, while Russian stocks would also suffer.', '“Euro zone equities would also see modest downside in this scenario as higher gas prices weigh on growth and squeeze profit margins. The Energy sector could provide relative shelter for investors wishing to hedge against this risk,” the strategists added.', 'However, in the base case scenario that the situation is resolved through diplomatic means, Oxford Economics expects markets to gradually calm down, Nord Stream 2 to get the green light, and asset prices to bounce back given Russia’s “strong fundamentals.”', 'In the event of a limited incursion, possibly in the form of air raids to destroy military infrastructure, the firm expects the U.S. to react with “biting” sanctions while the EU is consumed by internal divisions, and therefore deploys only mild sanctions such as a ban on electronic and semiconductor exports to Russia, or measures targeting Russian banks.', 'It would be this eventuality that sends the ruble to 83 against the dollar, at which point it could “easily be on a trajectory to 100, especially if there is a decisive breach,” the research note added.', 'In all three of these more moderate scenarios, the impact on stocks would likely be “relatively benign,” somewhat akin to the Crimean crisis in 2014, when Russian markets sold off in the short term, but a spillover to the euro zone was minimal and the bloc actually performed better than the global index for a six-month spell.']"
21,Credit Suisse: Here are 16 stocks with upside ‘looming’ this year,2022-02-03T03:00:17+0000,"['Credit Suisse picked stocks from across the United States, Europe and Asia it predicts will take off thanks to particular “inflection points” in 2022.']"
22,Technology stocks rise to their highest levels ever despite the trade war,2019-07-23T17:29:24+0000,"['Big cap technology stocks hit an all-time high Tuesday, aided by a rebounding semiconductor sector amid some signs of progress in the trade war between the U.S. and China.', 'The Technology Select SPDR Fund ETF, XLK representing the technology sector within the S&P 500, briefly rose to a record $82.15 and was trading slightly higher in afternoon trading. The XLK is up 4.6% month-to-date and 31.7% so far this year.', 'The sector has been boosted by a recent rebound in chip stocks, which have been mostly rising since the beginning of June. The Philadelphia Semiconductor Index is up 10.9% in the past month, and 7.2% for the month of July so far. It is up 35.2% year-to-date.', 'Chip stocks “remain the thin edge of the cyclical rotation edge,” Fundstrat technical analyst Robert Sluymer said in a note. “In contrast to defensive/safety groups, cyclicals, notably semis which we’ve focused on since early 2019, continue to show signs of emerging within longer-term cycles.”', '', 'Semiconductor companies are squarely in the cross hairs of the trade war between the U.S. and China, and had been hurt earlier in the year because of trade friction and also steep earnings declines. Chip suppliers to Huawei have been in limbo, after the U.S. blacklisted the Chinese telecom company.', '“The semiconductors themselves have been the tip of the sword for trying to feel how things have been going in the trade war, and it feels like yesterday was a pivot in that it feels like [the U.S.] will give some on Huawei if [China] begins to buy some soy beans,” said Art Hogan, chief market strategist at National Securities. Hogan said the stocks have been a barometer for the trade wars, and have been doing better since the G-20 meeting between President Donald Trump and China President Xi Jinping in late June.', 'Trump agreed to requests by technology company officials visiting the White House Monday to help speed the process of licensing for certain product sales to Huawei. China has made moves to purchase U.S. agriculture products, in what is seen as a goodwill gesture.', 'Face-to-face talks between the U.S. and China are expected to resume next week in China, according to sources. Two sources told CNBC that the White House is now looking at a longer timeline for the talks that could now take six months. ', '“Basically, the tug of war, which is going on within the semiconductors... is the promise of the increased demand with the roll out of 5G, versus the drag from the escalation of trade tensions, especially in the month of May,” said Hogan. In May, trade negotiations hit a low and Trump put a new round of tariffs on China, knocking the wind out of the chip group and the broader market.', '', 'J.P. Morgan analysts Tuesday said they now see potential for a surprise move higher in the chip sector.', '“Resumption of shipments to Huawei could be a source of upside though the situation remains fluid and we do not believe most suppliers are shipping products to Huawei at this time,” the analysts noted. But they pointed to the reports that said some U.S. suppliers may be able to obtain licenses to supply components to Huawai, where there is no national security threat.', 'There have been other positive signals for the sector. On Sunday, Goldman Sachs analyst Mark Delaney told clients he has become more positive on global memory stocks.', '“We believe that Micron’s stock will trade more on memory pricing trends and intermediate term EPS expectations than FY20 earnings,” he wrote in a note. Goldman had been cautious on near-term fundamentals of memory chip companies because of excess inventory weighing on pricing in the near-term.', 'Delaney said he believes that memory inventory is now being depleted more quickly than he expected, and he still expects production to fall below longer term demand growth in 2020.', 'Also last week, Taiwan Semiconductor, seen as a bellwether, said it expects third quarter revenues to be 3% better than expected, and 5G should drive smartphone growth. Taiwan Semi is a major supplier to Apple, and its bullish comments were positive for chips in general but also Apple.', 'Chris Verrone, technical analyst at Strategas, said he sees an interesting divergence within tech, as semis break out ahead of software.', '“The presumption is within what has been the best sector - technology, there are both defensive an cyclical components, semis being the most cyclical and software being the most defensive,” he said. “If it’s happening in the best sector like technology, we’re suspecting it’s going to start happening in other places.”', 'It also could have implications for the broader market.', '“I think it signals that we are in the midst of some type of leadership shift away from the low volatility, defensive corner of the market and into the more pro-cyclical corners,” he said. “We’re starting to see it in other areas — banks are outperforming utilities and high beta stocks outperforming those with lower beta.”', 'Verrone said the fact semiconductors have been moving, even with trade war fears, also makes a statement about the broader market. “Maybe it’s the markets way of saying that stuff doesn’t matter,” said Verrone.', 'Separately, J.P. Morgan’s technical analyst Jason Hunter said the semiconductor stocks are the first of the cyclically sensitive groups he follows to break through key pattern resistance.', '“Since the group’s equity performance has had a decent correlation with global PMI data over the past two decades, the SOX Index has been a primary focus since the middle of 2018 when trade tensions increased and started to drive large divergences in global market performance,” he wrote. “The recent industry group outperformance versus the broad market potential restarts the bullish dynamic that dominated in the first quarter, but we need to see other cyclically sensitive markets follow along to build that confidence.”', 'Some of the best performing components of the XLK in the past month have been chip names, like Western Digital, up 15.6%; Applied Materials, up 11.8%; Micron, up 20.5% and Lam Research, up 10.2%. Qualcomm, however is lower by 1.2% in the period.', '', 'CNBC’s Gina Francolla contributed to this story']"
23,"Stocks making the biggest moves after the bell: Facebook, Spotify, Qorvo & more",2022-02-02T22:06:37+0000,"['Check out the companies making headlines after the bell Wednesday:', 'Meta Platforms — Shares of the Facebook parent plunged more than 22% on the back of disappointing quarterly earnings. Meta reported earnings per share of $3.67, while analysts polled by Refinitiv expected a profit of 3.84 per share. The company’s current-quarter revenue guidance was also below expectations.', 'Qualcomm — Qualcomm shares whipsawed after the semiconductor maker posted better-than-expected results for the previous quarter. The company posted earnings of $3.23 per share on revenue of $10.7 billion. Analysts expected earnings of $3.01 per share on revenue of $10.42 billion, according to Refinitiv.', 'Align Technology — Align Technology reported a fourth-quarter profit that was above expectations. The company earned an adjusted $2.83 per share, topping a StreetAccount estimate of $2.74 per share. Still, shares fell about 5% after hours.', 'Spotify Technology — Shares of the audio streaming company dropped more than 11%, after the company’s quarterly numbers showed a slowdown in subscriber growth. Spotify said premium subscribers grew by 16% year over year in the fourth quarter. That growth rate is down from 19% in the third quarter.', 'Qorvo — Qorvo shares dropped about 4% on the back of mixed quarterly results. The chipmaker earned $2.98 per share in the previous quarter, topping a Refinitiv estimate of $2.76 per share. However, the company’s revenue of $1.11 billion was in line with expectations.']"
