,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
148,"<span>Mar 15, 2022 01:17PM ET</span>","(Reuters) -U.S. consumer spending on e-commerce is expected to hit a record $1 trillion this year thanks to the pandemic-driven shift to online shopping, a report from Adobe (NASDAQ:ADBE) Analytics showed on Tuesday.
The forecast represents a jump of 13% from 2021 and follows a total spend of $1.7 trillion over the course of two years of the COVID-19 crisis, starting March 2020. 
""The pandemic was a consequential moment for e-commerce. Not only did it accelerate growth by nearly two years, but it also impacted the types of goods consumers are willing to buy online,"" said Vivek Pandya, lead analyst at Adobe Digital Insights.
For 2022, the National Retail Federation (NRF) forecast non-store and online sales to grow between 11% and 13% to a range of $1.17 trillion to $1.19 trillion.
The trade body expects overall retail sales, excluding automobile dealers, gasoline stations and restaurants, to rise between 6% and 8%.
""We should see durable growth this year given consumer confidence to continue this expansion, notwithstanding risks related to inflation, COVID-19 and geopolitical threats,"" NRF Chief Executive Officer Matthew Shay said.
Online spending on groceries soared during the pandemic, rising 7.2% last year after more than doubling in 2020, Adobe said, as consumers preferred the safety and convenience of home deliveries. 
That compared with modest growth for apparel, while electronics cemented its position as the top online-shopping category. 
""E-commerce is being reshaped by grocery shopping, a category with minimal discounting compared to legacy categories like electronics and apparel,"" said Patrick Brown, vice president of growth marketing and insights at Adobe.

The forecast was also supported by signs of robust demand even as product prices surge.
After accounting for $32 billion of e-commerce sales last year, inflation would make up as much as $27 billion in online spending in 2022, Adobe said.
 
",,,,,
149,"<span>Mar 15, 2022 12:37PM ET</span>","By Jan Strupczewski
BRUSSELS (Reuters) - EU finance ministers agreed on Tuesday to subsidise household fuel prices and offer support to companies hit by surging energy prices as a result of Russia's invasion of Ukraine, French Finance Minister Bruno le Maire said.
""This war in Ukraine is leading to a sharp increase in the price of commodities, particularly gas and food. This calls for a coordinated economic response by European states,"" le Maire told a news conference after chairing talks between EU ministers. 
Le Maire, whose country holds the rotating six-month presidency of the 27-nation EU, said the joint strategy was based on European Commission proposals to ease curbs on EU state aid to help deal with the Ukraine emergency. 
""The strategy is based on three key aspects. First, support for all households affected by the sharp rise in fuel prices. This one we did in France and many other European countries have done the same, or are considering doing this,"" said Le Maire.
""That would be a kind of discount on prices at the pump. Many, many people have no choice but to drive to work by car. The support for households we deem necessary,"" he said. 
The second support measure was to help companies hardest hit by the upsurge in gas prices. The help would come as loans guaranteed by the government or grants for companies which consume a lot of energy. 
The third measure was to diversify sources of energy to become independent of Russia which is the bloc's biggest energy supplier, providing 45% of its gas, more than a quarter of its oil and half its coal.
""We have to construct our energy independence as soon as possible. We have to speed up investment, we have to diversify sources of energy, we have to diversify supply sources, we have to build up stocks,"" le Maire said.
European Commission Vice President Valdis Dombrovskis said EU countries could finance such investment from very cheap loans available under the EU's recovery fund that remained untapped.

""There is still 200 billion euros available in loans that member states can request up to August 2023 to finance more investment and reforms,"" Dombrovskis told the news conference.
""That is a massive amount which can be used to respond to certain challenges arising from the conflict - for example, to accelerate the development of renewables."" 
 
",,,,,
150,"<span>Mar 15, 2022 11:37AM ET</span>",,,,,,"FRANKFURT (Reuters) - The euro zone economy is still set for robust growth this year, even if war in Ukraine is going to be a drag via high commodity prices, European Central Bank President Christine Lagarde said on Tuesday. 

""If the baseline scenario of the staff projections materialises, the economy should still grow robustly in 2022,"" Lagarde said a speech that largely repeated the bank's policy stance following last Thursday's Governing Council meeting. 
While other growth scenarios are also possible, inflation is still expected to decrease progressively and settle at around the ECB's 2% target in 2024, she added. 
 
"
151,"<span>Mar 15, 2022 11:37AM ET</span>","By William James and Elizabeth Piper
LONDON (Reuters) -Britain imposed sanctions on hundreds of Russian individuals and entities on Tuesday, using a new law to catch up with the European Union and United States in targeting people accused of propping up Russian President Vladimir Putin.
Britain, the EU and U.S. hope the sanctions will deter Putin from pressing his invasion of Ukraine.
In the latest round of sanctions, brought quickly after the government's Economic Crime Bill became law, Britain moved against those close to Putin, such as former president Dmitry Medvedev, Defence Minister Sergei Shoigu and Russian television executive, Konstantin Ernst.
Russian businessmen Mikhail Fridman and Pyotr Aven, oligarchs who amassed their wealth before Putin came to power, were also put under sanctions, as were Kremlin spokesman Dmitry Peskov and foreign ministry spokesperson Maria Zakharova.
Britain said the latest round of sanctions included elites with a net worth of 100 billion pounds ($130.63 billion).
""We are going further and faster than ever in hitting those closest to Putin - from major oligarchs, to his prime minister, and the propagandists who peddle his lies and disinformation. We are holding them to account for their complicity in Russia’s crimes in Ukraine,"" foreign minister Liz Truss said.
""Working closely with our allies, we will keep increasing the pressure on Putin and cut off funding for the Russian war machine,"" she said in a statement.
She said Britain had imposed more than 370 new sanctions, taking the total to over 1,000 since Russia invaded Ukraine on Feb. 24.
Britain earlier said it would ban the export of luxury goods to Russia and impose a new 35% tariff on 900 million pounds ($1.2 billion) worth of Russian imports, including vodka, metals, fertilisers and other commodities.
""Our new tariffs will further isolate the Russian economy from global trade, ensuring it does not benefit from the rules-based international system it does not respect,"" finance minister Rishi Sunak said in a statement.
Russia says it is carrying out a ""special operation"" to disarm and ""denazify"" Ukraine, which Kyiv and its allies call a baseless pretext to invade a democratic nation of 44 million people.
The government said the export ban would come into effect shortly and it would soon set out which products were affected, but added they would likely include high-end fashion, works of art and luxury vehicles. 
Many British firms including carmakers Jaguar Land Rover and Aston Martin and luxury fashion label Burberry have already said they are temporarily shutting their outlets in Russia or suspending the supply of goods. 
The government said the goods subject to an additional tariff of 35% had been chosen to minimise impact on Britain while maximising impact on the Russian economy. 
The goods include iron, steel, fertilisers, wood, tyres, railway containers, cement, copper, aluminium, silver, lead, iron ore, residue/food waste products, beverages, spirits and vinegar glass and glassware, cereals, oil seeds, paper and paperboard, machinery, works of art, antiques, fur skins and artificial fur, ships and white fish.

The government also said it was cutting off all export finance support to Russia and Belarus, meaning it will no longer issue any new guarantees, loans or insurance for exports. Existing British exposure to Russia through its export credit agency is around 100 million pounds.
($1 = 0.7677 pounds)
 
",,,,,
152,"<span>Mar 15, 2022 11:32AM ET</span>","LONDON (Reuters) - Britain announced a new round of sanctions on Russia on Tuesday, targeting hundreds of Russian businessmen, people close to Russian President Vladimir Putin and senior defence officials.
Below is a list of the measures announced by the government on Tuesday:
PUTIN OFFICIALS
Britain imposed sanctions on Russian Defence Minister Sergei Shoigu, the former Russian president and top security official Dmitry Medvedev, Kremlin press secretary Dmitry Peskov and foreign ministry spokesperson Maria Zakharova.
TYCOONS
Britain imposed sanctions on Russian businessmen, including Mikhail Fridman, Petr Aven and Andrei Melnichenko.
The government said the oligarchs sanctioned on Tuesday had a combined estimated worth of more than 100 billion pounds, based on Forbes estimates. 
BAN ON LUXURY GOODS
""The export ban will come into force shortly and will make sure oligarchs and other members of the elite, who have grown rich under President Putin's reign and support his illegal invasion, are deprived of access to luxury goods,"" the government said in a statement.
""The ban will likely affect luxury vehicles, high-end fashion and works of art."" 
END OF MOST FAVOURED NATION STATUS 
Britain will ""deny Russia and Belarus access to Most Favoured Nation tariff for hundreds of their exports, depriving them of key benefits of WTO membership,"" the government said in a statement.
NEW TARIFFS ON IMPORTS

Britain published a list of goods - including vodka - which will now face additional tariffs of 35%, on top of any existing duties.
Iron, steel, wood, copper, aluminium, silver, lead, iron ore and beverages are among the Russian imports that will face the higher tariffs, the government said. 
 
",,,,,
153,"<span>Mar 15, 2022 11:32AM ET</span>",,,,,,"WASHINGTON (Reuters) -U.S. Trade Representative Katherine Tai said on Tuesday the decade-old U.S. Korea Free Trade Agreement (KORUS) did much to expand auto and agricultural trade with South Korea, but suffered some difficulties in its implementation.
Tai, in remarks prepared for a U.S. Chamber of Commerce event, said there was more work to do to increase automotive and agricultural trade with South Korea.
""Over the last decade, the value of the goods and services we have exported to Korea has grown by over 17 percent to nearly $70 billion,"" Tai said. ""Along with the successes of the agreement, we have also grappled with disappointments and challenges in its implementation.""
KORUS, which took effect 10 years ago on Tuesday, saw a more-than-doubling of the U.S. goods trade deficit with South Korea to $29.1 billion in 2021 from $13.2 billion in 2011, according to U.S. Census Bureau data.
Tai said the U.S. auto industry had increased exports to South Korea, making it the fifth-largest market for U.S.-made vehicles, but there was ""much further to go"" to expand auto export opportunities.
""We must also remain vigilant in our government-to-government cooperation to overcome barriers that undermine the quality and quantity of those opportunities,"" Tai said.
The U.S. trade chief, who has taken a low profile on Russia trade matters since Moscow launched its invasion of Ukraine, did not mention the war in her remarks. U.S. lawmakers are working on legislation to strip Russia of its permanent normal trade relations status, which would allow the Biden administration to hike tariffs on imports from Russia well above levels pledged to the World Trade Organization.
Tai said U.S. agricultural imports have grown 35% in KORUS' first decade to $9.4 billion in 2021, making South Korea the top export destination for U.S. beef.

""Yet, despite this success, there is still room to grow the market in Korea for U.S. agricultural products – including creating a regulatory environment that facilitates access to agricultural biotechnologies,"" Tai said.
Tai's office said she will travel to Michigan on Wednesday with South Korean Trade Minister Yeo Han-koo to tour a silicon wafer plant being expanded by South Korean semiconductor manufacturer SK Siltron CSS.
 
"
154,"<span>Mar 15, 2022 11:31AM ET</span>",,,,,,"By Katanga Johnson
WASHINGTON (Reuters) -U.S. Securities and Exchange Commission (SEC) Democratic Commissioner Allison Lee plans to leave the agency after her term ends in June, but will remain in office until a successor is named, she said in a Tuesday statement.
""My term as Commissioner expires in June of this year, and I have notified President Biden that I intend to step down from the Commission once my successor has been confirmed,"" Lee said on Tuesday.
Lee's departure would come as the agency tackles an ambitious agenda of rule changes that would affect public companies, brokers, Wall Street banks and investment funds.
The SEC would still maintain a thin 2-1 Democratic majority, however, as it continues to await a replacement of one empty Republican seat vacated by former Commissioner Elad Roisman in January.
A commissioner since 2019, Lee had previously spent several years in senior roles at the SEC from 2005 to 2018, including time as an enforcement attorney.
In January 2021, she began serving as acting chair of the agency until Gary Gensler was sworn in as chief of the Wall Street regulator in April 2021.

""Allison Lee definitively raised the bar while serving as acting chair of the SEC,"" said Satyam Khanna, a sustainability consultant and former SEC policy advisor for climate and ESG.
""She launched pathbreaking ESG initiatives across the SEC, including issuing a request for public information on climate risk disclosure; directing the examination unit to enhance its focus on ESG; and helping shine a light on how investors' money is voted in corporate elections,"" Khanna said.
 
"
155,"<span>Mar 15, 2022 10:36AM ET</span>",,,,,,"By Rod Nickel
WINNIPEG, Manitoba (Reuters) -Thousands of workers at Canada's second-biggest railway,  Canadian Pacific  (NYSE:CP) Railway Ltd, have threatened to strike this week, potentially disrupting the movement of grain, potash and coal at a time of soaring commodity prices.
The strike is the latest risk to Canada's battered supply chain, which last year weathered floods in British Columbia that washed out track and suspended access to Canada's biggest port. The COVID-19 pandemic, a trucker shortage and costly global freight rates have also hampered the flow of goods and ignited food inflation. 
Canada, the second-largest country by area after Russia, depends heavily on rail to move commodities and manufactured goods to port.
CP's network runs across much of southern Canada, extending as far south as Kansas City in the United States. Grain is CP's largest business. 
The last major Canadian railway labor stoppage, at Canadian National Railway (TSX:CNR) Co in 2019, lasted eight days and took weeks for shippers to recover.
Some 3,000 members of Teamsters Canada Rail Conference, including engineers, conductors and yard workers, voted this month to potentially strike just after midnight Wednesday. The union has not yet given the required 72 hours notice, however, meaning no legal work stoppage can occur before Friday at the earliest, a CP spokesperson said.
The main outstanding issues are wages, benefits and pensions, the union said.
""Should the (union) exercise its right to strike, CP will be unable to operate the railroad,"" CP Chief Marketing Officer John Brooks said in a March bulletin.
CP said the key bargaining issue is the union's request for higher pension caps. Chief Financial Officer Nadeem Velani said at a New York investor conference on Tuesday that the railway is unwilling to accept that demand.
Velani said the company is considering a lockout before any strike, but would also have to provide 72 hours notice and has not done so.
Manufacturers of goods ranging from food to cars are already struggling with supply chain disruptions, said a coalition of Canadian trade associations.
Numerous U.S. farm industry groups wrote a joint letter to President Joe Biden this month asking him and the Canadian government to avert a strike.
CP carries U.S. grain to Pacific Northwest export terminals, and moves potash fertilizer into the United States, which is critical ahead of spring planting season.
Potash prices have soared with western sanctions against Russia over its invasion of Ukraine, and against Belarus, the No. 2 and 3 producers after Canada.
A CP strike would have ""serious implications"" for potash transport to ports for shipment to offshore buyers, said Natashia Stinka, spokesperson for Canpotex Ltd, the company owned by  Nutrien  (NYSE:NTR) Ltd and Mosaic Co (NYSE:MOS).

Federal mediators are assisting the two sides in talks and the Canadian government prefers a negotiated settlement, said a spokesperson for the employment ministry.
The Canadian government can seek to pass legislation that would order workers back to their jobs if they strike.
 
"
156,"<span>Mar 15, 2022 10:33AM ET</span>","LVIV, Ukraine (Reuters) - Ukraine raised 5.4 billion hryvnias ($185 million) on Tuesday at a third auction of local one-year bonds to raise money for its fight against Russian forces, the finance ministry said in a statement.

After Russia invaded Ukraine on Feb. 24, the Ukrainian government said it hoped to raise about $1.36 billion through new hryvnia bond issues.
($1 = 29.2500 hryvnias) 
 
",,,,,
157,"<span>Mar 15, 2022 10:15AM ET</span>","(Reuters) - Russia plans to spend 1 trillion roubles ($9 billion) on so-called anti-crisis measures, Prime Minister Mikhail Mishustin said on Tuesday, as the government tries to at least partially offset the impact of fresh western sanctions.

The plan includes more than 100 proposals and is to be updated, Mishustin said, to rebuild production and supply chains. 
($1 = 110.5070 roubles) 
 
",,,,,
158,"<span>Mar 15, 2022 08:01AM ET</span>","BRUSSELS (Reuters) - Nine other countries have joined the G7 nations in stripping Moscow of its privileged trade treatment following Russia's invasion of Ukraine, EU trade chief Valdis Dombrovskis said on Tuesday.
The G7 nations announced on Friday they were revoking Russia's ""most favoured nation"" (MFN) status, clearing the way for them to hit Russian imports with higher tariffs than applied to other WTO partners or to ban certain Russian goods entirely.

European Commission vice-president Dombrovskis said in a statement that Albania, Australia, Iceland, Moldova, Montenegro, New Zealand, North Macedonia and South Korea would also stop according Russia MFN status. 
Dombrovskis said the move deepened Russia's position as a pariah in the eyes of the global community, adding the western group would also suspend accession of Russian ally Belarus to the World Trade Organization. 
 
",,,,,
159,"<span>Mar 15, 2022 07:42AM ET</span>",,,,,,"By Uditha Jayasinghe
COLOMBO (Reuters) -Opposition leaders led a march of hundreds of protesters through Sri Lanka's main city of Colombo on Tuesday as anger grows over a worsening economic crisis that has brought fuel shortages and spiralling food prices.
President Gotabaya Rajapaksa's government said it will begin talks next month with the International Monetary Fund (IMF) for assistance, while Finance Minister Basil Rajapaksa flew into New Delhi to sign a $1-billion credit line to tackle the situation.
""Even after working about 14 to 16 hours a day, we still can't make enough money to support our families,"" said rickshaw driver Nissanka Gunewardena, one of those who marched on a tree-lined boulevard in central Colombo.
""How can anyone live like this?"" added Gunewardena, 34, who has two young children and wore a black headband that read ""Gota Go Home"", referring to the president. 
Historically weak government finances, badly timed tax cuts and the COVID-19 pandemic, which hit the lucrative tourism industry and foreign remittances, have wreaked havoc on the economy, leading to a currency devaluation last week.
Sri Lanka's foreign exchange reserves have fallen 70% in the last two years to about $2.31 billion, leaving the Indian Ocean island nation struggling to pay for essential imports, including food and fuel.
Last week's devaluation stoked further inflation, inflicting more distress on Sri Lankans battling rolling power cuts and fuel shortages.
""We have told the government time and again to change their policies,"" said Eran Wickramaratne, a leader of the opposition alliance, Samagi Jana Balawegaya.
The government, led by the Rajapaksa brothers, another of whom is Prime Minister Mahinda Rajapaksa, has pushed Sri Lanka's 22 million people deep into hardship, he added.
""This is the only country in the world where the president and the finance minister have no idea about economic management."" 
IMF TALKS
After months of resistance to seeking IMF help, Rajapaksa's government said on Tuesday it would begin talks with the multilateral lender next month after cabinet authorised the finance minister to draw up proposals.
Cabinet spokesman Ramesh Pathirana said the government would firm up plans on IMF assistance in the next few weeks as the finance minister prepares to visit Washington D.C. in mid-April for the discussions.
In New Delhi this week, the finance minister will sign the $1-billion credit line previously agreed with India to bring in key imports of medicine, food and fuel. He will also meet India's finance and energy ministers.

""Now we are all very disappointed,"" said Gunewardena, the protester, adding that he had voted for Rajapaksa in the last presidential election in 2019.
""We think this government should go. We want change.""
(Reporting Uditha Jayasinghe, Writing by Devjyot Ghoshal; Editing by Jacqueline Wong and Clarence Fernandez)"
160,"<span>Mar 15, 2022 07:03AM ET</span>","(Reuters) - Russia's central bank provided banks with all 3 trillion roubles ($26.73 billion) at a one-week repo auction on Tuesday, facing demand of 4.84 trillion roubles, as lending institutions scramble to manage their liquidity amid collapsing Russian markets.
The auction's limit was set at 3 trillion roubles. 

The bank also said it had raised 1.5 trillion roubles at a one-day deposit auction. 
($1 = 112.2470 roubles) 
 
",,,,,
161,"<span>Mar 15, 2022 06:35AM ET</span>","By Geoffrey Smith 
Investing.com -- China's stock market continues to tank on fears of a Covid-driven slowdown and political pressure from the U.S. on Beijing. China again refused to condemn Russia's invasion of Ukraine after seven hours of 'intense' talks with the U.S. officials on Monday. Russian bombardments intensify, and European data show growing evidence of stagflation. The Fed's two-day policy meeting starts, and oil is back under $100 a barrel as OPEC prepares to put out its monthly report. Here's what you need to know in financial markets on Tuesday, 15th March.
1. Russian bombardment intensifies after inconclusive talks
Russia’s air and artillery bombardment of Ukrainian cities intensified after a day of intense diplomacy that ultimately yielded little. Chinese officials repeated that they want to avoid Western sanctions but again refused to condemn Russia's invasion.
Russian attacks have meanwhile spread to western Ukraine, while at least two of its drones have violated the airspace of NATO members Poland and Romania.  
The European Union extended its sanctions list late on Monday and also imposed a ban on exports of luxury goods to Russia. That led the stock prices in that sector to underperform on what was, in any case, a bad morning for European stocks, marked by a bad miss on the key German ZEW sentiment indicator and another overshoot in French inflation.
2. U.S. PPI due as Fed meeting starts; U.K. jobs data keep rate hike on track
Inflation is on the radar later in the U.S. too, as February’s producer price inflation data are released. Analysts expect a 0.9% rise on the month, taking the annual rate up to 10.0% - a somber backdrop for the start of the Federal Reserve’s two-day policy meeting.
The Fed is widely expected to raise the target for the fed funds rate by 25 basis points, its first rate hike since 2018. A more aggressive hike of 50 basis points is seen as less likely, following hints from Fed Chair Jerome Powell at his Congressional testimony a couple of weeks back. The sharp drop in oil prices in the last couple of days may have ended what little risk there was of such an eventuality.
In the U.K. too, economic data continued to support the case for what would be a third straight interest rate rise when the Bank of England meets later this week. The jobless rate fell below its pre-pandemic level in February, while average earnings growth accelerated well above expectations.
3. Stocks set to open lower  
U.S. stock markets are set to open mostly lower later, under pressure from weakness in both Europe and China (see below).
By 6:15 AM ET, Dow Jones futures were down 81 points, or 0.3%, while S&P 500 futures were down 0.2% and Nasdaq 100 futures were effectively unchanged. That reverses the pattern of Monday, when the tech-heavy Nasdaq underperformed.
In addition to the PPI, the New York Empire State Manufacturing survey is also due, while Dole heads a sparse earnings calendar.
Other stocks likely to be in focus include Nielsen (NYSE:NLSN), after reports that it’s in talks to sell itself to a consortium including Elliott Management.
4. Chinese stock rout deepens; Covid wave overtakes strong data
China’s stock rout deepened, as investors continued to flee from a growing number of risks.
Talks between U.S. and Chinese officials on Monday did little to banish fears that China could get drawn into the web of western sanctions as a result of its continued support for Russia’s invasion of Ukraine, while authorities have now locked down over 45 million people in two big industrial hubs at opposite ends of the country to stop the spread of Covid-19.
Technology stocks remain particularly stressed: the Hang Seng TECH index lost another 11% on Tuesday and has now unwound all of its pandemic-era gains. Other benchmark cash indices lost between 2% and 5%.
That all happened despite data showing that both industrial production and retail sales were ahead of expectations in February. The data have been somewhat overtaken by events in the meantime. The yuan weakened to a two-month low.
5. Oil back under $100 on China slowdown fears; API inventories, OPEC monthly report due
Crude oil prices fell below $100 a barrel for the first time this month, and spikes in other commodities also continued to unwind on fears of a Chinese economic slowdown due to its problems containing the coronavirus.  Such fears are outweighing fresh signs of geopolitical tension, with agents suspected of having links to Iran having launched the biggest-ever cyberattack on Israel late on Monday.
By 6:25 AM ET, U.S. crude futures were down 5.9% at $96.97, while Brent was still holding just above the $100 level at $100.70, down 5.8%.
The U.S.-based American Petroleum Institute will release its weekly inventory assessment at 4:30 PM ET, while the Organization of Petroleum Exporting Countries will release its monthly report on the global oil market. It’s expected to repeat the bloc’s message that there is no physical shortfall of supplies (despite failing to meet its own production targets in recent months).",,,,,
162,"<span>Mar 15, 2022 06:17AM ET</span>",,,,,,"By Howard Schneider
WASHINGTON (Reuters) - New economic projections from the Federal Reserve this week will show how far and how fast policymakers see interest rates rising this year, in a first test of the impact of the Ukraine war and surging inflation on the coming shift in U.S. monetary policy. 
The Fed's policy-setting committee is expected to raise borrowing costs by a quarter of a percentage point at the end of its two-day meeting on Wednesday, a session that will set the tone for the central bank's reaction to a war-driven energy shock that is colliding with an end-of-pandemic economic reopening and strong consumer demand.
The latest quarterly economic projections, due to be issued along with a policy statement at 2 p.m. EDT (1800 GMT) on Wednesday, will show what officials anticipate in terms of key indicators, including GDP growth, inflation and unemployment. In particular, updated outlooks will signal how aggressive policymakers may be in raising interest rates and whether that could jeopardize an expected record-setting run of low unemployment.
Fed Chair Jerome Powell is scheduled to hold a news conference shortly after the materials are released to discuss the meeting and outlook.
As of December, policymakers saw a relatively benign battle with inflation that required only modest rate increases and no change to an unemployment rate seen lodged at 3.5% through 2024 - an employment outcome not seen since the early post-World War II boom in the 1950s.
This week's meeting ""is complicated"" by the need to respond quickly to inflation, now running at a 40-year high, but also by a desire to control prices without increasing the unemployment rate, said Steve Englander, head of macro research for North America at Standard Chartered (OTC:SCBFF) Bank. 
Fed officials in December projected that raising the benchmark overnight interest rate, or federal funds rate, by a total of three-quarters of a percentage point would be enough in 2022 to start easing inflation back towards the 2% target. 
Since then, price increases have accelerated - the Fed's preferred inflation measure is currently 6% - and the outbreak of war in Europe has added a new set of risks. But Englander said Fed officials may still shy from the sort of restrictive policy that might raise the risk of recession, and rising joblessness, in coming years.
""We are not convinced by the ultra-hawkish arguments"" that see the Fed raising rates at each of its remaining seven policy meetings this year or signaling, at this point anyway, that rates will need to become restrictive to win the inflation fight, he said. 
HAWKISH MESSAGE
Englander said he expects the Fed will signal rate increases totaling 1.25 to 1.50 percentage points this year, which is less than many investors currently expect. 
The median estimate of economists polled by Reuters also projects the Fed will lift the target federal funds rate from the current near-zero level to a range of between 1.25% to 1.50% by the end of 2022, equivalent to five quarter-percentage-point increases. 
Investors in futures contracts linked to the target federal funds rate currently see the Fed hiking borrowing costs at a slightly faster pace to end the year with its policy rate between 1.75% and 2.00%.
Since the onset of the COVID-19 pandemic the Fed's projections for the U.S. economy have been out of sync with how things actually evolved.
The unemployment rate fell faster, growth accelerated more quickly, and, perhaps most notably, the rate of inflation surged well beyond what was anticipated.
As the Fed's projections caught up with the economy, the policy outlook adjusted as well, with officials penciling in more and more rate hikes for the coming year and beyond.
Yet as of December they held firmly to the hope of a ""soft landing.""
The federal funds rate would only need to rise to around 2.10% by the end of 2024 for inflation to ease, a rate that is low by historic standards and loose enough to keep economic growth above trend and the unemployment rate at a steady 3.5% through 2024.

It may not all look so rosy when the dust settles on Wednesday.
""Growth and unemployment should be revised lower while headline and core (personal consumption expenditures) inflation get revised higher ... We expect a hawkish message from Chair Powell, who will likely reiterate that the Fed needs to get serious about price stability,"" Bank of America (NYSE:BAC) analysts wrote. 
 
"
163,"<span>Mar 15, 2022 04:20AM ET</span>",,,,,,"LONDON (Reuters) -A key money market indicator is now pricing U.S. interest rates peaking at a higher level than previously forecast, as traders bet that the Federal Reserve will prioritise stamping out inflation over fretting about risks to economic growth. 
As war in Ukraine sparks renewed commodity price surges and threatens more supply chain disruptions, a rethink is underway on how fast the Fed will raise rates, given that inflation is at a 40-year high near 8% and rising.
A quarter-point increase is seen as a done deal at the Fed's Wednesday meeting, with another six or seven moves expected this year. Traders are also re-assessing the ""terminal"" rate - the point were the federal funds rate will peak.
Currently, the expectation is for the terminal rate to be hit in the second half of 2023, and on Monday, the implied yield - essentially a proxy for the fed funds rate - on September 2023 Eurodollar contracts rose to 2.57%. That is up 57 basis points in a week, and up 100 bps this year. 
The fed funds range is currently 0-0.25%.
This means traders now anticipate a terminal rate of around 2.50%. For most of this year, the Eurodollar market indicated a terminal rate closer to 2%. 
The new pricing gels with the 2.5% median forecast of Fed policymakers.
Goldman Sachs (NYSE:GS) economist Sven Jari Stehn said his bank's analysis indicates a terminal rate of 2.75%-3%. ""When we think of the post-COVID world, with tight labour markets, elevated inflation and green investment, all that should support higher rates,"" Stehn said. 
Eurodollar futures not only suggest a higher peak but also imply rates will stay higher for longer. Readings are distorted by thinner liquidity further down the curve, but current pricing shows rates staying above 2% for the next decade .

The risk, however, is that too-aggressive a tightening could be a mistake that chokes the economy and heralds recession, particularly at a time of high energy prices. 
""One thing is clear - the Fed's guidance will change from hawkish to dovish at some point,"" Citi analysts told clients. ""There is uncertainty around when the Fed will have to engage in easing but this cycle will very likely be shorter than previous cycles.""
 
"
164,"<span>Mar 15, 2022 02:46AM ET</span>","
MANILA (Reuters) - The impact of the Russia-Ukraine conflict on the Philippine economy is expected to be temporary, Economic Planning Secretary Karl Chua told a media briefing on Tuesday.
""We have a very strong potential to grow in the domestic front. Unfortunately we are facing global headwinds...but we have a very strong domestic economy that can withstand that,"" he said. 
 
",,,,,
165,"<span>Mar 15, 2022 12:22AM ET</span>",,,,,,"By Leika Kihara
TOKYO (Reuters) - The Bank of Japan is set to keep monetary policy ultra-loose on Friday and warn of heightening economic risks from the Ukraine crisis, unfazed by prospects of rising inflation and anticipated U.S. interest rate hikes.
BOJ Governor Haruhiko Kuroda has said Japan won't follow in the footsteps of its U.S. and European counterparts eyeing interest rate hikes, a stance he is likely to repeat at his post-meeting briefing.
Such dovish signals by the BOJ will follow an expected rate hike by the Federal Reserve on Wednesday, and may weaken the yen further from a five-year low against the dollar on prospects of widening Japan-U.S. interest rate differentials.
While the BOJ sees a weak yen benefitting the economy via rising exports, it adds strain to households and retailers by inflating the cost of already surging fuel and food imports.
Such side-effects complicate the BOJ's efforts to underpin a fragile economic recovery, which has been hobbled by supply constraints and the hit to consumption from COVID-19 curbs.
The BOJ will also face communication challenges as core consumer inflation, currently around zero, is seen accelerating near its 2% goal from April due to rising energy costs and the fading effects of cellphone fee cuts, analysts say.
""Japan's economy is still in the midst of recovering from the pandemic's impact,"" Seiichi Shimizu, head of the BOJ's monetary affairs department, told parliament on Tuesday.
""Cost-push inflation driven by rising fuel costs won't allow Japan to sustainably and stably achieve 2% inflation,"" he said, stressing the BOJ's resolve to maintain ultra-easy policy.
At the two-day policy meeting ending on Friday, the BOJ is set to maintain its short-term rate target at -0.1% and that for the 10-year bond yield around 0%.
The BOJ will project inflation to accelerate more clearly on rising energy prices, while offering a bleaker view on the economy than in January, sources have told Reuters.
But the central bank is expected to roughly maintain its projection of a moderate economic recovery, as policymakers prefer to wait until April for more clarity on how the war in Ukraine could affect the global growth outlook, analysts say.
The BOJ will conduct a more thorough economic assessment at a subsequent policy meeting on April 27-28, when it conducts a quarterly review of its growth and inflation estimates.

While subdued inflation will keep the BOJ from tightening policy any time soon, the BOJ is also cautious about ramping up stimulus due to its dwindling ammunition.
With little room to cut already low rates, the BOJ's first line of defense against any market turbulence would be to pump huge amounts of liquidity and step up buying of exchange-traded funds (ETF), say sources familiar with its thinking. 
 
"
