,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
237,"<span>Apr 07, 2022 02:51AM ET</span>",,,,,,"By Leika Kihara
TOKYO (Reuters) -The benefits of a weak yen outweigh the demerits for Japan's export-oriented economy, central bank policymaker Asahi Noguchi said on Thursday, brushing aside the view the currency's recent decline would hurt the economy by boosting import costs.
Unlike other countries worried about surging inflation, Japan's primary goal is to end deflation and prop up inflation to more desirable levels, Noguchi said.
A weak yen is more favourable for achieving this goal than a strong yen, which would push down prices and hurt exports, he added.
""It's true some sectors could suffer from a weak yen. But as a whole, the merits of a weak yen outweigh the demerits,"" Noguchi told a news conference.
The remarks echo those of Bank of Japan Governor Haruhiko Kuroda, who has consistently preached the benefits of a weak yen such as the boost it gives to Japanese firms' overseas profits.
Once welcomed as giving a boost to exports, a weak yen has become a headache for Japanese policymakers as it inflates the cost of fuel and raw material imports, which are already soaring due to the war in Ukraine.
Some analysts and lawmakers have blamed the BOJ's ultra-low interest rate policy for fuelling unwelcome yen declines.
Noguchi said Japan's core consumer inflation may exceed the central bank's 2% target from April on rising energy costs and the dissipating effect of past cellphone fee cuts.
But with the increase clearly driven by external factors rather than a recovery in domestic demand, the BOJ must keep monetary policy ultra-loose to support the economy, he said.
""Japan is not experiencing the kind of high inflation seen in many other countries,"" Noguchi said in a speech prior to the news conference.
""In a country still mired in a sticky deflationary mindset, it will take significant time to stably achieve our 2% inflation target and justify a withdrawal of stimulus,"" he said.

Japan has not been immune from surging fuel and commodity prices with wholesale inflation hitting record highs. Analysts also expect consumer inflation to hit or even exceed the BOJ's 2% inflation target as early as this month.
The proportion of Japanese households expecting prices to rise a year from now has hit a 14-year high, a central bank survey showed on Thursday, as inflationary pressures from rising raw material costs grew.
 
"
238,"<span>Apr 07, 2022 01:35AM ET</span>",,,,,,"By Leika Kihara and Wayne Cole
(Reuters) - Some Asian central banks are shaking off their long-held reluctance to follow their global peers in lifting benchmark interest rates off historic lows, as the Ukraine war blows consumer prices well out of policymakers' comfort zones.
The region's economies have largely lagged U.S. and European reopenings from the pandemic and central banks in Australia, India and Southeast Asia have up until now mostly looked past the inflation pressures caused by global supply snags, and focused more on shoring up their recoveries.
This week, however, there has been a marked shift in the language of some of the region's less hawkish central banks on worries the renewed surge in commodity costs caused by Russia's invasion of Ukraine could destabilise their economies.
Australia's central bank on Tuesday dropped a previous pledge to be ""patient"" in its assessment of current conditions, taken widely as a signal that the door was now open to the first interest rate increase in more than a decade.
Reserve Bank of Australia (RBA) Deputy Governor Michele Bullock said on Wednesday the change in the policy outlook reflected growing evidence of inflation pressures.
""It seems external inflation dynamics have become enough for the RBA to pre-emptively flag a shift,"" said Ben Jarman, an economist at JPMorgan (NYSE:JPM).
""The RBA guidance suggests upcoming consumer price index and labour cost data are likely to clinch the case for normalisation,"" he said, projecting the first rate hike to come in June from the previous forecast for November. 
Setting the global pace, the U.S. Federal Reserve raised rates for the first time since 2018 last month and looks on track for an aggressive tightening cycle to fight surging inflation.
In the Philippines, central bank governor Benjamin Diokno said on Tuesday he was ready to take ""pre-emptive action"" if ""inflation expectations"" risked becoming ""disanchored.""
His comments contrast with more passive remarks in March about being ""ready to respond"" and follow data that showed consumer inflation nudging the upper end of the central bank's projected range. Analysts currently expect the bank to raise its benchmark interest rate in the second half of this year.
The Reserve Bank of India is not expected to raise rates at its meeting on Friday. But inflation holding above the upper end of the central bank's 6% threshold has cast doubt on its current strategy of keeping rates low to bolster growth.
Taiwan's central bank last month surprised markets by raising rates, and some economists expect more hikes to come this year.
""The big picture is that inflation is becoming more challenging for the region's central banks, after being a non-issue in recent years,"" said Krystal Tan, an economist at ANZ.
""On balance, the odds of policy rate adjustments being brought forward are rising.""
SHIFTING VIEWS
Some Asian economies, such as South Korea, Singapore and New Zealand, already commenced their shifts away from pandemic era monetary stimulus last year as surging prices unsettled policymakers.
At the other extreme, Asia's two largest economies are a long way from tightening monetary policy, with the Chinese and Japanese central banks both in no rush to withdraw stimulus as they focus on underpinning growth.
Ironically, some of the world's most circumspect central bankers have been in emerging Asian markets - historically seen as the most vulnerable to Fed rate hikes and inflationary shocks.
In Southeast Asia, government subsidies and price controls have eased pressure on central banks by containing inflationary pressure.
As such, Thailand, Indonesia and Malaysia remain publicly dogged in their commitment to low rates and talking down domestic prices pressures, but also acknowledge the emerging and persistent threats from global inflation.

Bank Negara Malaysia's governor said last week she recognised that the unprecedented conditions that heralded monetary support during the pandemic were almost over.
""So with the policy rate at its historical low, we are mindful of the consequences of keeping interest rates low for an extended period of time, which could lead to an unhealthy buildup in financial imbalances,"" Nor Shamsiah Mohd Yunus said. 
 
"
239,"<span>Apr 07, 2022 01:06AM ET</span>",,,,,,"By Kate Abnett
BRUSSELS (Reuters) - European Union nations should speed up negotiations on new climate change policies and also increase the ambition of those proposals to quit Russian fossil fuels as soon as possible, 11 countries said on Thursday.
EU countries and European Parliament are negotiating a raft of green measures this year, including a revamp of the EU's carbon market, a 2035 ban on new combustion engine cars, and higher targets to expand renewable energy.
The proposals are designed to cut net EU greenhouse gas emissions 55% by 2030 from 1990 levels. But their links to energy security have come into the spotlight as the bloc seeks to end its reliance on Russian fuels by 2027 - partly through renewable energy and energy savings - in response to Russia's invasion of Ukraine.
""Now is the time to be bold and to move ahead with determination with the green transition. Any delay or hesitation will only prolong our energy dependence,"" 11 EU countries said in a joint statement, seen by Reuters and due to be published on Thursday.
""Negotiations on the package should therefore be accelerated and ambitions ramped up,"" they said, urging countries to get behind the proposals.
The statement was led by Denmark and signed by Austria, Germany, Spain, Finland, Ireland, Luxembourg, Latvia, the Netherlands, Sweden and Slovenia.
Danish climate minister Dan Jorgensen said the countries were calling for a ""green road to EU energy independence of Russian fossil fuels as soon as possible.""
Not all countries agree. Hungary's prime minister, Viktor Orban, said on Wednesday the EU should suspend its carbon market, the bloc's main emissions-cutting tool, in response to high energy prices. Poland has said the climate negotiations should be halted to assess the impact of the war. 

Russia supplies 40% of Europe's gas. The 11 countries said the dash to replace that with non-Russian gas must avoid locking in emissions, and ensure the EU stays on track to eliminate its net emissions by 2050. 
Brussels expects the climate proposals, if approved, to cut EU gas use 30% by 2030. A faster expansion of renewable energy and energy savings could also help rein in energy bills, which have soared amid high gas prices in recent months. 
 
"
240,"<span>Apr 07, 2022 01:05AM ET</span>",,,,,,"By Karen Brettell and Davide Barbuscia
(Reuters) - Investors are gauging whether comparatively quick balance sheet reduction by the Federal Reserve could perk up the flattening Treasury yield curve, which has been flashing warnings of a potential recession. 
Minutes from the central bank’s March meeting showed Wednesday that the Fed intends to begin reducing its $9 trillion balance sheet in coming months, eventually reducing its holdings of Treasuries and mortgage backed securities by $95 billion per month – a faster clip than when it undertook quantitative tightening from 2017 to 2019.
The pace of the Fed’s runoff could help boost yields of longer dated Treasuries back above shorter dated ones, depending on how the Treasury restructures its debt issuance to make up for the Fed’s declining purchases. 
That may prove a relief for some market participants, who have been concerned by the inversions of various parts of the yield curve in recent weeks, including the closely watched gap between two-year and 10-year yields. 
Though such an inversion has been a harbinger of past recessions, analysts are divided on whether the signal may be distorted this time, with some saying that the Fed's unprecedented bond purchases are holding longer-dated yields lower than they would otherwise be.
A briefer incursion into negative territory might reduce concerns about a recession, and bolster the view that the inversion was related to Fed bond holdings.
“This should steepen the curve. They obviously are well aware that a flat curve is very concerning to us as market participants,” said John Luke Tyner, fixed income analyst at Aptus Capital Advisors. 
The two-year, 10-year yield curve steepened to 13 basis points on Wednesday, after inverting as far as minus 10 basis points on Monday. Benchmark 10-year yields reached 2.659%, the highest since March 2019. Two-year yields reached 2.602%, the highest since Jan. 2019. 
A steeper yield curve would fly in the face of market consensus. A recent Reuters poll of nearly 60 fixed-income strategists showed no sharp rise was imminently expected in 10-year notes, leaving the yield curve either flat or consistently at risk of further inversion over the coming year.
The yield curve could also steepen if the Fed decides to rely more on balance sheet reduction to tighten financial conditions, which could allow them to be less hawkish on rate hikes. [[L1N2UB1UH]]
The big question is how much is balance sheet reduction worth compared to rate hikes, said Gennadiy Goldberg, an interest rate strategist at TD Securities in New York. If the Fed relies more on balance sheet reductions “that might help steepen the curve a little bit, because it’s been the front-end of the curve that’s been furiously selling off and that could start to stabilize.”
With few signs that surging inflation will abate any time soon, expectations of increasingly hawkish Fed policy have grown on Wall Street in recent weeks, along with concerns over its potential consequences. 
 Deutsche Bank  (DE:DBKGn) on Tuesday became the first big bank to forecast a recession, saying a cocktail of geopolitical upheaval and inflation stemming from the war in Ukraine and hefty Fed tightening would throw the U.S. economy into a downturn by next summer and precipitate a 20% decline in equities. 
The bank’s analysts expect the Fed to raise rates by 50 basis points at its next three meetings ""with balance sheet rundown adding at least another 75bp-equivalent in rate hikes,"" according to a recent report. 
Wednesday’s minutes appeared to jibe with those expectations, setting the stage for meatier interest rate hikes down the line and reinforcing the view that the Fed is squaring off against sky-high rising consumer prices. Policymakers raised interest rates by 25 basis points last month, the first increase since 2018.
“A lot of this is an affirmation of the (Fed’s) hawkishness,” said Christopher Alwine, head of the Global Credit Team in Vanguard Fixed Income Group. “They're trying to slow down the economy, and typically, the pattern of the Fed has been they do that until something breaks, and something usually breaks in the financial markets first.""

Analysts at  Morgan Stanley  (NYSE:MS), meanwhile, said in a recent note the Fed's projected estimates exceeded their forecast of $80 billion per month.
""The overall tone of the minutes showed substantially more concern among policymakers around upside risks (to) inflation compared to relatively more limited discussion about growth and risks to the growth outlook,"" they wrote. 
 
"
241,"<span>Apr 07, 2022 12:35AM ET</span>","By Davide Barbuscia, Alexandra Alper and Karin Strohecker
NEW YORK/WASHINGTON/LONDON (Reuters) - Investors in Russia's international bonds face an increasingly uncertain path to recover their money should Russia ultimately default, while the country itself would face increased financial isolation and hurdles to regain investor confidence.
Russia's ability to fulfill its debt obligations is in focus after sweeping sanctions in response to Moscow's invasion of Ukraine have frozen nearly half of its $640 billion in gold and foreign reserves and limited access to global payment systems.
The U.S. Treasury Department this week halted Russia's ability to use foreign currency reserves held by the Russian central bank at U.S. financial institutions to pay its debt.
That forced Russia to come up with an alternative to pay more than $600 million in sovereign debt dues, placing the rouble equivalent of those payments for bondholders from so-called unfriendly nations in special accounts at Russia's National Settlement Depository.
How bondholders get to the funds is a big question mark. 
""Bondholders are doing scenario planning now,"" said Kenneth Rivlin, a partner at Allen & Overy’s New York office. ""If they're not, they should be.
""I think it's going to be a long and winding road for bondholders to get recovery.""
Rivlin said the process of getting money transferred from Russia to international bondholders was fraught as financial institutions in the chain would risk sanctions and have to engage external lawyers to seek a license from sanctions authorities to proceed. 
Funds from Russia to bondholders have until now followed the process of going through correspondent bank JPMorgan (NYSE:JPM) to paying agent Citi. That unraveled this week, when JPM was prevented by the U.S. Treasury from proceeding.
The amounts involved are not insignificant. JPM analysts said last month that foreigners owned around $79 billion of Russia's debt securities, including local currency bonds, sovereign hard currency euro bonds, and corporate hard currency eurobonds.
Data from industry tracker Morningstar Direct showed large money managers such as BlackRock (NYSE:BLK), PIMCO and Western Asset had exposure to Russian bonds before the conflict started. PIMCO and BlackRock declined to comment. Western Asset did not immediately respond to a comment for request.
Russia has a 30-day grace period to make the dollar payment, but if the cash does not show up in bondholders' accounts within that time frame it would constitute a default. If that happens, expect bondholders to sue, experts said. 
""I imagine bondholders could sue Russia for nonpayment, and perhaps they would try to get courts to attach frozen Russian assets as payment,"" said Benjamin Coates, a history professor at Wake Forest University who is investigating the history of economic sanctions in the 20th century.
Under sanctions put in place after Russia invaded Ukraine on Feb. 24, foreign currency reserves held by the Russian central bank at U.S. financial institutions were frozen. But the Treasury Department had been allowing the Russian government to use those funds to make coupon payments on dollar-denominated sovereign debt on a case-by-case basis. 
The payments had been allowed to ""prevent disruption to U.S. and European financial markets,"" a U.S. Treasury spokesperson said on Monday.
    ""The first few bond payments were also relatively small, and as the payments were going to get larger, this was the right opportunity to force Russia into more difficult decisions,"" the spokesperson told Reuters. 
Brian O'Toole, nonresident senior fellow with the Atlantic Council’s GeoEconomics Center https://www.atlanticcouncil.org/expert/brian-o-toole and who was previously at the Treasury, said allowing the payments to be made was likely out of concern about the ripple effect from a potential Russian default. 
The Treasury spokesperson added on Wednesday that the decision to block payments was part of a broader plan to ramp up pressure against Moscow and was in the works before the emergence of grim images from the Ukrainian town of Bucha after being retaken from Russian forces, where bodies of civilians shot to death had been found.
Blocking payments from its frozen reserves would force Moscow to make a choice ""between draining remaining valuable dollar reserves or new revenue coming in or default,"" White House press secretary Jen Psaki told reporters on Tuesday.
DEFAULT IMPLICATIONS 
When looking at Russia's fiscal position, with a $250 billion current account surplus, a default on a few billion dollars would be ""largely a symbolic gesture,"" said Elina Ribakova, deputy chief economist at the Institute of International Finance.
Still, a default - which would have been unthinkable before the invasion - could create a host of headaches for Russia. 
While it is already locked out of the international borrowing markets due to the West's sanctions, a default would mean it couldn't regain access until creditors are fully repaid and any legal cases stemming from the default are settled. 

If sanctions are removed at some point in the future, Russia's reputation in financial markets would still be tarnished. That would depress Russia's credit ratings and push up the borrowing rates paid by the Russian government and companies.
""Even if the war ends and sanctions are removed, to what degree will foreign firms and investors be willing to reengage with the Russian economy?"" said Coates. 
 
",,,,,
242,"<span>Apr 07, 2022 12:16AM ET</span>",,,,,,"By Howard Schneider and Ann Saphir
(Reuters) -Federal Reserve officials in March ""generally agreed"" to cut up to $95 billion a month from the central bank's asset holdings as another tool in the fight against surging inflation, even as the war in Ukraine tempered the first U.S. interest rate increase. 
Minutes of the Fed's March 15-16 meeting showed deepening concern among policymakers that inflation had broadened through the economy, which convinced them to not only raise the target policy rate by a quarter of a percentage point from its near-zero level but also to ""expeditiously"" push it to a ""neutral posture,"" estimated to be around 2.4%.
""Many"" Fed officials said they were prepared to raise rates in half-percentage-point increments in coming policy meetings to try to bring prices under control, even though the rising risks tied to the Ukraine war held them to the standard hike in March, according to the minutes, which were released on Wednesday. 
But they also moved forward with plans to pull out of key financial markets that have been benefiting from massive Fed support since March of 2020, when the coronavirus pandemic prompted the central bank to buy trillions of dollars in Treasury bonds and mortgage-backed securities (MBS).
After months of debate, policymakers rallied around a plan to as soon as next month reduce the Fed's holdings of Treasury bonds by up to $60 billion per month and its MBS holdings by up to $35 billion per month, with the amounts phased in over three months or slightly longer, the minutes said.
The pace of the planned balance-sheet rundown, which should have the effect of increasing long-term interest rates, is nearly double that of the Fed's ""quantitative tightening"" from 2017 to 2019, and could also include outright sales of MBS down the road, said the minutes. 
""All participants agreed that elevated inflation and tight labor market conditions warranted commencement of balance sheet runoff.""
SWOLLEN BALANCE SHEET
The details of the balance sheet program included in the minutes are in line with analysts' expectations, and pave the way for it to be set in motion after the Fed's May 3-4 policy meeting.
The Fed unveiled its bond-buying program in the spring of 2020, swelling its holdings of Treasuries and MBS from $3.8 trillion to $8.5 trillion. 
Yields on U.S. Treasury securities ticked higher after the release of the minutes, with the 10-year note yield climbing to 2.6%, while the dollar rose to its highest level since late May against a basket of currencies. Major U.S. stock indexes closed the session sharply lower. 

""I don't think there's anything material that would garner a change in sentiment, as opposed to yesterday where there was a real change and I think it really spooked investors,"" said Alan Lancz, president of Alan B. Lancz and Associates in Toledo, Ohio, referring to comments made by Fed Governor Lael Brainard on Tuesday.
Brainard told a Minneapolis Fed conference that she expected a combination of interest rate increases and a rapid balance sheet runoff to bring U.S. monetary policy to a ""more neutral position"" later this year, with further tightening to follow as needed.
 
"
243,"<span>Apr 06, 2022 07:31PM ET</span>","By David Lawder
WASHINGTON (Reuters) - As the world's wealthy democratic powers roll out new sanctions against Russia in response to horrifying images of executed Ukrainians in the city of Bucha, it has become clear that the easiest options are now exhausted and stark differences have emerged among allies over next steps. 
The European Union proposed a first stab at curbing Russia's energy sector in response to its invasion of Ukraine launched in February, banning imports of Russian coal. But EU countries remain divided even over this move, much less restricting imports of Russian oil and gas that are more important to their economies. 
The United States and Group of Seven allies announced new sanctions on Russia's largest lender, Sberbank, more state-owned enterprises and more Russian government officials and their family members, cutting them out of the U.S. dollar-based financial system.
The United States also has banned Americans from new investment in Russia and barred Moscow from paying sovereign debt holders with money in U.S. banks. 
Although Russia's heavily restricted rouble rallied to a six-week high on Wednesday, U.S. Treasury officials say the sanctions are starting to turn Russia back into an austere, 1980s Soviet-style closed economy, 
But the U.S. sanctions contain carve-outs allowing Russia to continue collecting revenue from energy exports, which can help fuel its Ukraine invasion. U.S. Treasury Secretary Janet Yellen told U.S. lawmakers on Wednesday that stronger curbs on Russian energy are not yet possible for European allies dependent on Russian oil and gas. 
Russia supplies around 40% of the European Union's natural gas consumption, which the International Energy Agency values at more than $400 million per day. The EU gets a third of its oil imports from Russia, about $700 million per day. 
""We are at the point where we have to take some pain,"" said Benn Steil, international economics director for the Council on Foreign Relations think tank in New York. ""The initial batches of sanctions were crafted as much to not hurt us in the West as much as they were to hurt Russia."" 
(Graphic: Russia's biggest oil customer: China by far - https://graphics.reuters.com/UKRAINE-CRISIS/SANCTIONS/dwpkrldklvm/chart.png) 
The divisions in Europe have become more apparent this week. After Lithuania announced on Saturday it would stop importing Russian gas for domestic consumption, Austrian Finance Minister Magnus Brunner voiced opposition to sanctions on Russian oil and gas, telling reporters in Luxembourg that these would hurt Austria more than Russia.
NEXT STEPS
Lack of unity on curbing energy imports means that options are limited to increase pressure further, but the investment ban announced on Wednesday could push more multinational firms to leave Russia, said Daniel Tannebaum, a former compliance officer at the Treasury's Office of Foreign Assets Control.
""You could outright start banning trade in more industries,"" a move that would cut Russians off from more types of Western products such as pharmaceuticals, similar to a luxury goods ban imposed in the early days of the war, said Tannebaum, who leads consulting firm Oliver Wyman's anti-financial crime practice.
The United States has been pushing European allies to inflict more pain on Russia while trying to make sure that the alliance against President Vladimir Putin does not fray, a balance that only gets tougher. 
""You've kind of hit the ceiling - on both sides of the Atlantic - for what can be done easily and what can be done in short order,"" said Clayton Allen, U.S. director at the Eurasia Group political risk consultancy, referring to the sanctions.
To move to a tougher round of sanctions, U.S. officials will need to provide some assurances to European countries that energy markets and supplies can be stabilized to avoid severe economic hardship, Allen said. An economically weakened EU helps no one, Allen added. 
""If Western Europe is plunged into a recession, that's going to drastically limit the amount of support - both moral and material - that they can provide to Ukraine,"" Allen said.

U.S. Secretary of State Antony Blinken is expected to press the case for more actions in Brussels this week at NATO and G7 meetings of foreign ministers. U.S. Deputy Treasury Secretary Wally Adeyemo held similar meetings last week in London, Brussels, Paris and Berlin.
There also are still loopholes to close, including continued sales by German and French companies into Russia, and the ongoing hunt for luxury yachts and other assets parked by Russian oligarchs, according to one European diplomat involved in sanctions talks. 
 
",,,,,
244,"<span>Apr 06, 2022 07:21PM ET</span>","By David Milliken
LONDON (Reuters) - More than one in five bankers earning at least 125,000 pounds ($164,000) a year in Britain have benefited from non-domiciled tax status, as have many high-paid workers in other sectors, a study showed on Thursday.
Non-dom status - which exempts more than 75,000 mostly foreign nationals in Britain from tax on overseas income - has raised questions about the fairness of the tax system, as it overwhelmingly benefits the very rich.
The research from the University of Warwick and the London School of Economics showed that just 0.3% of British taxpayers earning under 100,000 pounds in 2018 had claimed non-dom status at some point in the past 20 years. By contrast, 27% of taxpayers earning 1-2 million pounds had done so.
Two in five top earners in the oil industry, one in four car industry executives and one in six top-earning sports and film stars also benefited from the status.
""The biggest shock might be to bankers and others working in City jobs, when they realise how many of their colleagues are benefiting from a tax regime they don't have access to,"" said Arun Advani, an assistant economics professor at the University of Warwick.
Non-dom status is only available to British residents who claim that their 'domicile' - the centre of their personal and financial interests - is outside the United Kingdom.
The top three nationalities for non-doms in 2018 were the United States, India and France, and 93% were born outside the United Kingdom. 
Non-doms were most likely to live in central London and around 80% of them reported their main source of income was from employment or a pension, while 20% lived off investment income or other overseas earnings.
""A significant minority of non-doms do appear to be the 'rentier rich',"" the report said.

The research is based on anonymised individual tax data from 1997 to 2018 provided by Britain's revenue office.
($1 = 0.7642 pounds) 
 
",,,,,
245,"<span>Apr 06, 2022 06:31PM ET</span>","By Nandita Bose, Matt Spetalnick and Alexandra Alper
WASHINGTON (Reuters) -The United States targeted Russian banks and elites with a new round of sanctions on Wednesday, including banning Americans from investing in Russia, in response to what President Joe Biden condemned as ""major war crimes"" by Russian forces in Ukraine.
The new sanctions hit Russia's Sberbank, which holds one-third of Russia's total banking assets, and Alfabank, the country's fourth largest financial institution, U.S. officials said. But energy transactions were exempted from the latest measures, they said.
The United States is also sanctioning Russian President Vladimir Putin's two adult daughters, Russian Foreign Minister Sergei Lavrov's wife and daughter, and senior members of Russia's security council, the officials said.
""There's nothing less happening than major war crimes,"" Biden said in a speech to labor leaders, referring to the Ukrainian town of Bucha retaken from Russian forces, where bodies of civilians shot to death had been found.
""Responsible nations have to come together to hold these perpetrators accountable,"" he said. ""And together with our allies and our partners, we're going to keep raising economic costs and ratchet up the pain for Putin.""
Grim images emerging from Bucha include a mass grave and the bodies of people shot at close range, some of them bound, prompting calls for tougher action against Moscow and an international investigation.
Russia, which says it launched a ""special military operation"" in Ukraine on Feb. 24, denies targeting civilians and said images of the deaths were a ""monstrous forgery"" staged by the West. 
Wednesday's ""full blocking sanctions"" will freeze Sberbank and Alfabank's assets ""touching the U.S financial system,"" the White House said.
Britain also froze Sberbank's assets, and said it would ban imports of Russian coal by the end of this year as part of a coordinated allied effort to ""starve Putin's war machine.""
Sberbank and Alfabank said the new sanctions would not have a significant impact on their operations.
Also among those sanctioned were Dmitry Medvedev, a former Russian president and ex-prime minister and one of Putin's closest allies. Others included Russian Prime Minister Mikhail Mishustin and Justice Minister Konstantin Chuychenko.
Later on Wednesday, Biden signed an executive order that prohibited ""new investment in the Russian Federation by a United States person, wherever located."" This includes a ban on venture capital and mergers, officials said.
Even as new sanctions were rolled out, Ukrainian President Volodymyr Zelenskiy was critical of some in the West and said he could not tolerate ""any indecisiveness.""
""The only thing that we are lacking is the principled approach of some leaders -- political leaders, business leaders -- who still think that war and war crimes are not something as horrific as financial losses,"" he told Irish lawmakers.
European Union diplomats on Wednesday failed to approve new sanctions, as technical issues needed to be addressed, including on whether a ban on coal would affect existing contracts, sources said.
'SOVIET-STYLE LIVING STANDARDS'
Washington targeted Putin's daughters because it believes many of his assets ""are hidden with family members,"" a senior Biden administration official said.
Putin's daughter Katerina Vladimirovna Tikhonova is a tech executive whose work supports the Russian government and its defense industry, according to details released by the U.S. Treasury Department.
His other daughter, Maria Vladimirovna Vorontsova, ""leads state-funded programs that have received billions of dollars from the Kremlin toward genetics research and are personally overseen by Putin,"" the Treasury said.
By cutting off Russia's largest banks, the United States is ""dramatically escalating"" the financial shock on Russia, a senior administration official told reporters.
""The reality is the country is descending into economic and financial and technological isolation,"" the official said. ""And at this rate, it will go back to Soviet-style living standards from the 1980s.""
White House Economic Council Director Brian Deese said that, according to estimates, the Russian economy will contract by 10% to 15% in 2022 and that inflation in Russia is running at 200%.
Daniel Fried, a former State Department coordinator for sanctions policy in the Obama administration, said the latest package ""basically makes Sberbank untouchable."" But he added: ""What is missing is what are we going to do on oil and gas,"" Russia's most lucrative exports.
Under the latest sanctions, special U.S. Treasury licenses exempted transactions with the targeted banks involving European allies' purchases of Russian oil and gas.
U.S. Treasury Secretary Janet Yellen said flexibility on Russian energy transactions was needed because many European countries remain heavily dependent on Russian oil and gas ""and they are committed to making the transition away from that dependence as rapidly as possible.""
In the latest in a series of law enforcement actions against Russia, the U.S. Justice Department on Wednesday charged Russian oligarch Konstantin Malofeyev with violating sanctions imposed on Moscow after its invasion of Ukraine, saying he provided financing for Russians promoting separatism in Crimea.

Attorney General Merrick Garland announced the department is cooperating with prosecutors in Europe to start collecting evidence of possible Russian war crimes.
Seeking to further ratchet up pressure on Putin, the United States is also imposing full blocking sanctions on what the White House called ""critical major Russian state-owned enterprises."" Those entities included United Aircraft and United Shipbuilding, the White House's Deese said.
 
",,,,,
246,"<span>Apr 06, 2022 06:26PM ET</span>","By Leika Kihara
TOKYO (Reuters) -The International Monetary Fund (IMF) cut Japan's economic growth forecast on Thursday and urged policymakers to consider preparing a contingency plan in case the Ukraine crisis derails a fragile recovery.
While rising commodity costs could push up inflation, the Bank of Japan (BOJ) must maintain ultra-easy policy for a prolonged period to sustainably hit its 2% inflation target, the IMF said in a staff report after its Article 4 policy consultation with Japan.
""Escalation of the Ukraine conflict poses significant downside risks to the Japanese economy,"" the IMF said, pointing to the potential hit to trade and noting that rising commodity prices could stifle domestic demand.
""In view of elevated uncertainty including from the pandemic and the conflict in Ukraine, the authorities could consider preparing a contingency plan that is readily implementable"" in case its economy faces a severe shock, it said.
The IMF said it now expects Japan's economy to grow 2.4% this year, lower than a projection for 3.3% expansion made in January, due to an expected contraction in the first quarter and the spillover effects of the Ukraine war.
Domestic demand will likely slow from surging commodity prices, while geo-political tensions and a sharper-than-expected slowdown in China's growth were risks to exports, it said.
On prices, the IMF said Japan will likely see inflation momentum pick up on higher commodity prices, and an expected rebound in consumption as coronavirus infection cases fall.
""A prolonged period of monetary policy accommodation will be required,"" however, as headline consumer inflation is expected to stay at 1.0% this year, it said.
The IMF repeated its recommendation for the BOJ to make its policy more sustainable, such as by steepening the yield curve by targeting a shorter maturity than the current 10-year yield.
The BOJ said it saw no need to adjust its current framework and ""expressed concern"" over the IMF's recommendation to shorten the yield curve target, according to the staff report.

Under a policy dubbed yield curve control (YCC), the BOJ guides short-term interest rates at -0.1% and the 10-year government bond yield around 0%. The 10-year yield cap has been criticised by some analysts for flattening the yield curve and crushing the margin of financial institutions.
The IMF released the final version of its Article 4 staff report, signed off by its executive board, after issuing a preliminary finding in January.
 
",,,,,
